text,iab_label,confidence
zac efron goes shirtless accepting mtv award,IAB1 Arts & Entertainment,0.32
jolies performance highlight maleficent,IAB24 Uncategorized,0.1
doug camilli george rr martin ponders game thrones movie,IAB1 Arts & Entertainment,0.32
yahoo inc nasdaqyhoo marches stoically forward alibaba drives,IAB12 News,0.32
tmobile launches rhapsody unradio music freedom feature,IAB2 Automotive,0.57
king digital entertainment plcnyseking tencent announce candy crush,IAB3 Business,0.29
astronomers discover earthlike planet ever found,IAB15 Science,0.53
seinfeld actor wayne knight tweets im alive well response internet,IAB1 Arts & Entertainment,0.27
meryl davis maksim chmerkovskiy playing pda cameras,IAB17 Sports,0.36
samsung galaxy s5 vs oneplus one almost close call,IAB19 Technology & Computing,0.21
thor woman heres whod lightningworthy movie lead,IAB1 Arts & Entertainment,0.22
video whatsapp founder defends commitment privacy 19,IAB24 Uncategorized,0.13
coachellas 14 biggest best music moments kanye madonna prince,IAB12 News,0.17
mas board approves tabling khazanah proposed scr exercise,IAB15 Science,0.25
att accuses netflix double talk comcast verizon deals,IAB3 Business,0.16
actress activist ruby dee dies,IAB24 Uncategorized,0.11
nz dollar jumps 88 us cents fitch upgrades outlook positive,IAB12 News,0.24
yums q2 china sales jump,IAB3 Business,0.22
comedian john pinette seinfeld actor dies hotel room,IAB20 Travel,0.38
iata recommend tracking options september,IAB12 News,0.07
orphan black actor one kind,IAB1 Arts & Entertainment,0.16
reduced risk brain injury mri early epo preemies,IAB15 Science,0.12
target politely requests leave guns home,IAB24 Uncategorized,0.21
5 things know morning,IAB12 News,0.19
bogus pills found bottles weightloss drug 7 states,IAB12 News,0.2
googles nest smoke alarm recalled,IAB12 News,0.12
always love selena gomez hints justin bieber reconciliation,IAB1 Arts & Entertainment,0.24
beats powerbeats2 wireless pricey rugged running headphones,IAB17 Sports,0.14
intel barely beats wall street estimates,IAB3 Business,0.31
starbucks making accommodations wireless phone charging,IAB3 Business,0.32
mens wearhouse acquire jos bank clothiers,IAB3 Business,0.32
samsung galaxy grand 2 duos receives android 442 kitkat update,IAB19 Technology & Computing,0.22
amy adams gave first class seat soldier,IAB12 News,0.18
mayor marty walsh mulls rave crackdown,"IAB11 Law, Gov’t & Politics",0.31
jay z beyonce tour happening summer report,IAB20 Travel,0.32
wins bachelor 2014 juan pablo get engaged nikki,IAB12 News,0.16
hong kong referendum,IAB20 Travel,0.09
new roche breast cancer drug unaffordable says uk body,IAB12 News,0.28
something better nothing people,IAB24 Uncategorized,0.6
google adds data protection warning euro search results,IAB24 Uncategorized,0.13
1 chart illustrates warren buffetts investing philosophy better,IAB3 Business,0.11
watch xmen days future past opening battle scene,IAB1 Arts & Entertainment,0.47
consumer spending misses goal healthcare weakness,IAB24 Uncategorized,0.19
motogp 2014 grand prix americas watch practice live,IAB17 Sports,0.67
us adds 209 lakh jobs july unemployment rises 62,IAB3 Business,0.15
mad men mid season finale waterloo next sc p,IAB17 Sports,0.52
adm buys wild flavors 3b,IAB8 Food & Drink,0.15
missing malaysia plane authorities suspect pilots involved flight vanishing,IAB12 News,0.24
apple talks buy beats audio 32b deal could announced next week,IAB3 Business,0.38
twitter famous footballers first tweets,IAB17 Sports,0.86
guardians galaxy starlord rocket destroy things new clip video,IAB20 Travel,0.15
star wars episode 7 everything need know,IAB1 Arts & Entertainment,0.33
kris jenner wanted cash kimye wedding deal,IAB3 Business,0.21
china mobile capex rise 22 2014 aims sell 100 mn 4g devices,IAB3 Business,0.12
money machine superhero thor becomes woman,IAB13 Personal Finance,0.15
purported schumacher medical files sale,IAB22 Shopping,0.3
amazon unveils fire phone,IAB19 Technology & Computing,0.54
joe biden time demand action house immigration,IAB14 Society,0.2
cherry blossoms fully grown space seeds astonished scientist,IAB15 Science,0.6
tax filing tips main office extended hours curbside dropoff,IAB3 Business,0.14
gwyneth paltrow didnt want people know split chris martin,IAB12 News,0.21
reported net neutrality changes roil consumer advocates send wheeler,IAB12 News,0.42
new valve vr headset crops testing,IAB15 Science,0.12
sherri shepherd jenny mccarthy get fired view,IAB12 News,0.13
fast furious 7 filming abu dhabi paul walkers brothers,IAB12 News,0.11
us stock futures point higher report,IAB12 News,0.2
cr readers arent loving mcdonalds say mas taco bell,IAB8 Food & Drink,0.62
european shares hit three week low us tech sell offs,IAB19 Technology & Computing,0.19
gold prices near 3week high iraq violence continues,IAB12 News,0.12
drinkable sunscreen relies shady science,IAB15 Science,0.62
nutrition fat chance,IAB24 Uncategorized,0.19
chris martin coldplay weve never cool fashionable,IAB18 Style & Fashion,0.29
