text,iab_label,confidence
robin williams set come back mrs doubtfire 2 sequel,IAB1 Arts & Entertainment,0.24
ge profit rises 13 expects retail finance ipo endjuly,IAB3 Business,0.15
jay leno coming kennedy center october accept mark twain prize,IAB17 Sports,0.19
google overtakes apple become 2014 brandztm,IAB19 Technology & Computing,0.22
listen prince debuts new track announces new album deluxe reissue,IAB12 News,0.21
jennifer lopez marc anthony finalize divorce,IAB12 News,0.15
fox plans grease live broadcast,IAB12 News,0.48
ecigarettes best bet smokers wanting quit,IAB24 Uncategorized,0.12
kim kardashian kanye west reportedly honeymoon ireland,IAB20 Travel,0.55
arris group arrs today,IAB12 News,0.13
ryanair plays catchup launches new business offering,IAB3 Business,0.6
video sneak peek jennifer love hewitt talks new baby todays ellen,IAB6 Family & Parenting,0.28
three great things week 5 dancing stars season 18,IAB17 Sports,0.19
okcupid toyed users love lives,IAB9 Hobbies & Interests,0.28
10 million gained health insurance open enrollment,IAB12 News,0.19
apollo 11 moon landing thrilled harrisburg residents 45 years ago evening,IAB12 News,0.28
barclays taking claims seriously,IAB3 Business,0.42
legendary actress civil rights activist ruby dee dies,IAB4 Careers,0.13
gold edges 1300 ounce price drop draws buyers,IAB12 News,0.11
stock market yawns following positive report us economy surprises,IAB12 News,0.33
gm says ignitionswitch troubles first surfaced 2001 testing,IAB12 News,0.1
pictures news april 14 2014,IAB12 News,0.79
expensive meals always taste better,IAB8 Food & Drink,0.28
sorry jenny mccarthy totally antivaccine,IAB24 Uncategorized,0.16
inadequate housing contributes low health rankings,IAB24 Uncategorized,0.19
federal study biofuels worse gasoline,IAB12 News,0.22
major east coast bridge closed,IAB20 Travel,0.32
41 percent students consider taking adhd drugs cheating says study,IAB12 News,0.16
studies find dogs sniff cancer incredible accuracy,IAB15 Science,0.82
give people middle finger emoji style,IAB24 Uncategorized,0.13
higher turbocharger sales boost honeywell results,IAB3 Business,0.31
ios 8 supported apple devices,IAB19 Technology & Computing,0.21
sia earns first 1 album billboard 200 1000 forms fear,IAB1 Arts & Entertainment,0.29
critics mostly agree tvaward nominees,IAB1 Arts & Entertainment,0.13
gallery st patricks day trivia,IAB1 Arts & Entertainment,0.11
maleficent review dazzling angelina hampered gorgeous,IAB1 Arts & Entertainment,0.11
apple ceo tim cook attends san francisco pride festival,IAB1 Arts & Entertainment,0.24
blackberry ceo chen losing less money,IAB3 Business,0.39
china probes microsoft os monopoly,IAB19 Technology & Computing,0.37
cdc 1 10 deaths caused heavy drinking,IAB12 News,0.14
bloomberg says new 911 museum needs federal money,IAB12 News,0.45
captain america mccarthyite,IAB4 Careers,0.1
nation briefs,IAB12 News,0.45
comcast title ii would destabilizing counterproductive,IAB24 Uncategorized,0.22
bob dylans like rolling stone lyrics sell 2 million,IAB1 Arts & Entertainment,0.1
brady bundchen place calif home market,IAB21 Real Estate,0.33
watch lorde perform murky medley tennis court team muchmusic,IAB17 Sports,0.45
amazing spiderman 2 debuts soundtrack single,IAB1 Arts & Entertainment,0.59
barclays shares plummet bank faces us lawsuit,IAB3 Business,0.53
facebooks emotion study comes fire,IAB24 Uncategorized,0.14
meet visionary behind worlds largest ipo,IAB19 Technology & Computing,0.42
michelle obama changes school lunch menu unacceptable,IAB8 Food & Drink,0.42
