text,iab_label,confidence
film matthew toomey maleficent million ways die,IAB1 Arts & Entertainment,0.16
holder says company big jail banking investigation,IAB3 Business,0.29
paramount slammed tweeting teenage mutant ninja turtles 911 poster,IAB12 News,0.22
netflix inc nflx opposes comcasttwc deal strongly public,IAB17 Sports,0.67
biff gore vs sisaudra lewis voice 6 battles round 2 mans mans mans,IAB17 Sports,0.22
6 questions seeing godzilla,IAB24 Uncategorized,0.16
mmva 2014 cohosts kendall kylie jenner get mixed reviews,IAB12 News,0.1
mayer satisfied yahoo results disappoint,IAB12 News,0.15
median ceo pay exceeds 10 million 2013,IAB3 Business,0.18
kim kanye worldsmosttalkedabout couple,IAB12 News,0.45
tower known old national,IAB14 Society,0.18
german stocks drop us warns russia ukraine crisis cost,IAB12 News,0.22
fxs fargo worthy companion beloved film,IAB24 Uncategorized,0.1
comcast one pay network connections cogent claims,IAB3 Business,0.23
sc unemployment falls 55 percent,IAB15 Science,0.23
kay burley tells duchess cambridge buy big pants,IAB12 News,0.16
photo via mind unleashed facebook,IAB1 Arts & Entertainment,0.1
att announces 21 potential markets ultrafast internet service,IAB12 News,0.28
ikea boosts us hourly pay 17 1076 amid minimumwage debate,IAB3 Business,0.2
ftse starts q2 high note bhp billiton lends support,IAB3 Business,0.13
opec pumps quarter million bd may,IAB3 Business,0.1
miley cyrus calls avril lavigne dumb fking bitch fights instagram,IAB1 Arts & Entertainment,0.15
intel boosts revenue outlook stronger business pc demand,IAB19 Technology & Computing,0.39
broken dock sinks minnesota wedding party photo shoot,IAB1 Arts & Entertainment,0.32
everything need know watch orphan black season two,IAB1 Arts & Entertainment,0.16
massachusetts health reform law saving lives study finds,IAB12 News,0.28
amazon unveils fire phone,IAB19 Technology & Computing,0.54
transformers 4 extinguishes box office rivals monster opener,IAB1 Arts & Entertainment,0.47
microsoft reportedly cut thousands jobs,IAB19 Technology & Computing,0.46
recent economics book try read,IAB24 Uncategorized,0.22
versace unveils dream ball gowns paris couture show,IAB18 Style & Fashion,0.45
orange new black season 3 announced netflix,IAB12 News,0.46
royal pretender portrays prince charming tv,IAB1 Arts & Entertainment,0.36
dollar steady around 10150,IAB12 News,0.08
sheeran learning booty clap,IAB1 Arts & Entertainment,0.24
blended review adam sandlers latest socalled comedy slightly less awful,IAB14 Society,0.36
reynolds american lorillard advanced talks combine,IAB3 Business,0.1
broadway review hedwig angry inch starring neil patrick harris,IAB1 Arts & Entertainment,0.67
cab drivers europe protest uber rideshare services,IAB20 Travel,0.26
poll rate uninsured americans drops,IAB12 News,0.15
captain america winter soldier review politics peanut butter,IAB8 Food & Drink,0.27
windows phone 81 update unveiled cortana getting chinese language,IAB19 Technology & Computing,0.16
unhappy feet global warming threatens emperor penguins,IAB12 News,0.17
photos blood moon spotted earth skies,IAB1 Arts & Entertainment,0.09
googles apparently sick hearing people complain glass,IAB19 Technology & Computing,0.11
fifty shades trailer viewed 2014,IAB1 Arts & Entertainment,0.11
npd playstation 4 topselling console six months running,IAB19 Technology & Computing,0.37
brian williams reveals hilarious bachelorette obsession video,IAB12 News,0.19
swatch opposes apples iwatch trademark says similar iswatch,IAB14 Society,0.12
letter may bike month,IAB20 Travel,0.2
missing bitcoins found mt gox recovers 120 million old electronic,IAB12 News,0.11
earthlike planet discovered could support life,IAB15 Science,0.35
15 couture dresses kim kardashian wear wedding,IAB18 Style & Fashion,0.58
samsung reveals simband sami health platform,IAB19 Technology & Computing,0.23
iss docking rocket carrying usrussian crew delayed,IAB20 Travel,0.23
10m ebola fund set africa,IAB12 News,0.13
earnings season ukraine dominate investors attention stock market today,IAB3 Business,0.45
scientists report new successes body parts grown lab,IAB15 Science,0.6
things expect google play services 50,IAB19 Technology & Computing,0.15
survey us businesses add 220000 jobs april,IAB3 Business,0.56
kroger spending 280 million buy online vitamin seller,IAB3 Business,0.41
jj unit recalls hysterectomy devices cancer fears,IAB24 Uncategorized,0.13
health insurance expansion could save 24000 lives year,IAB12 News,0.17
samsungs chairman rushed hospital following heart attack,IAB19 Technology & Computing,0.4
microsofts ceo may unveil office ipad 27 march source,IAB19 Technology & Computing,0.41
wall street dips sp ends 4day streak gains,IAB17 Sports,0.3
whats buzz,IAB12 News,0.14
diet soda weight loss new study reignites debate,IAB8 Food & Drink,0.23
bank ordered return argentine bond payment,IAB3 Business,0.22
kris jenner cant wait get kimyes wedding,IAB6 Family & Parenting,0.11
nokias rumoured superman could selfies,IAB12 News,0.17
americans fat cheap food,IAB8 Food & Drink,0.22
first clip new pictures jon favreaus chef,IAB12 News,0.18
gop obamacare fix real change tweaks,"IAB11 Law, Gov’t & Politics",0.31
kanye west calls kardashians remarkable people time,IAB12 News,0.12
first lady michelle obama set respond school meal critics,IAB5 Education,0.23
spotify hits 10 million premium subscribers milestone,IAB9 Hobbies & Interests,0.08
netflix raising subscribers fees ire new levels,IAB3 Business,0.23
british parkour runner lands star wars episode vii role 67000 open,IAB17 Sports,0.27
dutch philips announces new car lighting led company,IAB12 News,0.39
brace htc holding event nyc dont know,IAB24 Uncategorized,0.57
las vegas cop claims heard tupacs last words,IAB12 News,0.3
ebola outbreak threaten global safety need know,IAB12 News,0.27
step action curb global warming risks rise un,IAB24 Uncategorized,0.17
dollar index moves higher us data,IAB24 Uncategorized,0.12
iphone 5s beats galaxy s5 according new york times,IAB12 News,0.26
student suspended shaving head support friend,IAB9 Hobbies & Interests,0.11
hobbit battle five armies teaser trailer,IAB1 Arts & Entertainment,0.2
watch world deteriorate new dawn planet apes promos,IAB12 News,0.23
survey confirms gains federal health insurance signups,IAB12 News,0.4
nasa finally launches carbon monitoring satellite,IAB24 Uncategorized,0.16
checkered progress disabled care despite ruling,IAB24 Uncategorized,0.15
sxsw 2014 music preview,IAB17 Sports,0.22
chelsea handlers shocking exit e,IAB12 News,0.24
google glass gets new xe16 kitkat update bluetooth 40 low energy,IAB19 Technology & Computing,0.31
state begins sweat loss billions federal highway money,IAB20 Travel,0.34
seth meyers host 2014 emmys,IAB1 Arts & Entertainment,0.43
amazon delivers strong revenue growth first quarter,IAB3 Business,0.41
google positions android future,IAB19 Technology & Computing,0.35
gold rebounds slightly recent declines,IAB24 Uncategorized,0.14
dow jones today ends tsla aal bbry focus,IAB3 Business,0.29
happy fan videos make pharrell cry,IAB1 Arts & Entertainment,0.21
diane sawyer stepping anchor abcs world news replaced,IAB12 News,0.71
chris browns dc assault trial delayed months,IAB12 News,0.2
nasa creates worlds greatest selfie,IAB15 Science,0.25
rising co2 levels make foods less nutritious,IAB8 Food & Drink,0.15
five years since michael jackson died,IAB12 News,0.11
hire iphone app developer hyperlink infosystem cost effective rates,IAB19 Technology & Computing,0.27
disney confirms cars incredibles film sequels,IAB2 Automotive,0.29
todays mortgage interest rates 30 15 year fixed housing data news march,IAB12 News,0.75
scientists discover pinnochio rex cousin ofscientists discover pinnochio rex,IAB15 Science,0.44
hedge fund presses apparel sale,IAB22 Shopping,0.31
passover holiday starts blood red moon,IAB23 Religion & Spirituality,0.47
