text,iab_label,confidence
stars pay tribute kate omara,IAB1 Arts & Entertainment,0.22
samberg returns host snl,IAB12 News,0.08
egypt raise fuel prices 78 percent midnight source,IAB12 News,0.16
apple may launch two screen sizes iphone 6 september say reports,IAB19 Technology & Computing,0.32
24 live another day jack bauer unrealistic ever thats ok,IAB24 Uncategorized,0.15
frieze projects curator cecilia alemani upswing art fairs,IAB1 Arts & Entertainment,0.26
state highlights calif bill keeping small biz health plans colo rating area,IAB3 Business,0.51
sex tape red band trailer nobody understands cloud,IAB24 Uncategorized,0.63
kendra wilkinsons hubby exnfl star hank baskett leaves home check,IAB17 Sports,0.34
garth brooks longer feels welcome ireland,IAB24 Uncategorized,0.1
southwest adds details new service dallas,IAB12 News,0.18
kim jongun threatens war us seth rogen james francos,IAB12 News,0.23
target 1q profit falls 16 pct breach takes toll,IAB3 Business,0.16
attempts check highfrequency trading new york,IAB12 News,0.38
pastors nationwide deliver easter message includes resurrection,IAB23 Religion & Spirituality,0.56
kasem voice american top 40,IAB12 News,0.08
music streamers rejoice tmobile wont count streaming data,IAB24 Uncategorized,0.19
facebook sorry poorly explaining reason manipulating users,IAB24 Uncategorized,0.15
experimental serum offered us ebola patients,IAB15 Science,0.44
court declines block drug ruling patent case,IAB24 Uncategorized,0.2
bleszinski notchs cancelation minecraft vr bratty petty move,IAB9 Hobbies & Interests,0.14
government says hackers trying exploit heartbleed bug,IAB19 Technology & Computing,0.18
stresses earlier faster diagnosis tuberculosis prevent drugresistant,IAB14 Society,0.26
justin bieber responds seth rogens trash talking,IAB17 Sports,0.13
aereo cautiously optimistic supreme court victory,IAB12 News,0.13
pics earth hour observed across globe,IAB20 Travel,0.1
china manufacturing facility strike puts kibosh nike adidas shipments,IAB17 Sports,0.53
economy gains 209000 jobs jobless rate 62,IAB12 News,0.18
dating site firefox boycott gay rights,IAB12 News,0.2
xmen days future past gets one last trailer,IAB1 Arts & Entertainment,0.24
jumping everest,IAB20 Travel,0.14
comcast tops adds customers,IAB3 Business,0.27
obama intervenes philadelphia septa strike,IAB17 Sports,0.32
instagram tops 200 million users 50 million six months,IAB14 Society,0.09
e presents fashion police 2014 mtv movie awards,IAB18 Style & Fashion,0.27
jay ambrose commentary plenty holes found french,IAB12 News,0.09
amazon says looking customers dispute book publisher,IAB24 Uncategorized,0.19
bui checkpoints planned lake berryessa,IAB20 Travel,0.13
obama hails imf loan ukraine unity russia,IAB3 Business,0.13
microsoft nokia seal big deal friday,IAB19 Technology & Computing,0.36
