text,iab_label,confidence
online studies arent going away experts say,IAB15 Science,0.13
bill clinton talks slitting throats blood lust,IAB12 News,0.52
cross latest attempt hiding cellphone towers,IAB20 Travel,0.22
loch ness monster sighting apple maps inadvertently confirms mythical,IAB12 News,0.15
foo fighters shut new orleans block,IAB17 Sports,0.22
danger american apparel lululemon impale,IAB7 Health & Fitness,0.2
project morpheus sonys oculus rift competitor looks incredible,IAB1 Arts & Entertainment,0.13
phenomenon like series gets twoseason renewal hbo,IAB1 Arts & Entertainment,0.41
500 arrested hong kong rally democracy,IAB14 Society,0.17
zillow buys trulia 35b brands remain separate,IAB20 Travel,0.14
lwren scotts agent denies business edge collapse,IAB3 Business,0.45
watch nirvana reunite lorde joan jett rock roll,IAB1 Arts & Entertainment,0.29
update morgan stanley posts higher q1 earnings,IAB12 News,0.27
irs issues significant convertible virtual currency ruling bitcoin community,IAB12 News,0.13
world wrestling entertainment inc shares tumbled today,IAB17 Sports,0.65
superhero bits hellboy avengers age ultron amazing spiderman xmen,IAB1 Arts & Entertainment,0.29
second baby possibly cured hiv,IAB6 Family & Parenting,0.32
nature journal retracts gamechanging stem cell study citing critical errors,IAB15 Science,0.47
hilary duff releases first music video six years,IAB1 Arts & Entertainment,0.46
wine benefit australiajapan deal,IAB8 Food & Drink,0.27
eu throws george osbornes robin hood tax legal challenge,IAB3 Business,0.17
illinois mers patient infectious florida patient released,IAB12 News,0.19
federal reserve likely reiterate flexible policy rates,IAB12 News,0.21
lenovo patents google glasslike device,IAB19 Technology & Computing,0.26
chelsea handler leaving e network august,IAB20 Travel,0.21
us home sales fall consumer confidence hits 6year high,IAB21 Real Estate,0.22
bmw nissan consider charging collaboration tesla,IAB2 Automotive,0.55
scientists ordered scrap plan protect american wolverines,IAB15 Science,0.49
cliff notes guide marriage drama mariah carey nick,IAB12 News,0.14
zebras use stripes fend bugs,IAB24 Uncategorized,0.11
nhs thinks healthy year life worth 20000,IAB14 Society,0.41
man receives surgical implantation bionic eye,IAB12 News,0.18
chinese relatives walk protest mh370 briefing beijing,IAB12 News,0.3
hanoi says chinese boat sinks vietnamese fishing vessel disputed waters,IAB12 News,0.25
french satellite images aid search missing airliner,IAB20 Travel,0.1
fine tuning glee celebrates milestone hits,IAB12 News,0.08
puff daddy returns sean combs ditches diddy favor original moniker,IAB6 Family & Parenting,0.16
sick miley blasts fans hospital bed,IAB1 Arts & Entertainment,0.22
macfarlane spoofs western million ways die west,IAB1 Arts & Entertainment,0.28
senator caterpillar avoided billions taxes,"IAB11 Law, Gov’t & Politics",0.19
willow smith dating hannah montana rico moises arias instagram pic,IAB1 Arts & Entertainment,0.11
rihanna goes nude sheer glittering gown 2014 cfda awards photos,IAB18 Style & Fashion,0.31
twilights nikki reed husband paul mcdonald split,IAB12 News,0.26
astronomers spot new type planet mega earth,IAB15 Science,0.51
easter joy plays streets,IAB1 Arts & Entertainment,0.43
named planet biden,IAB20 Travel,0.1
welcome shanghai surprise,IAB12 News,0.29
medicares financial health improving,IAB12 News,0.15
samsung reportedly looking buying nuance company powers siri,IAB19 Technology & Computing,0.18
watch dogs review promising dystopia,IAB16 Pets,0.22
ipad dips apple ripens,IAB8 Food & Drink,0.27
hands flickrs new app feels right home ios 7,IAB24 Uncategorized,0.13
surface pro 3 surface mini launch live blog,IAB3 Business,0.13
azure security update addresses fears postsnowden world,IAB24 Uncategorized,0.2
get moving google,IAB20 Travel,0.15
farm affects thinking study says,IAB15 Science,0.31
another applesamsung patent skirmish heads court,IAB19 Technology & Computing,0.21
deals rumor mill american apparel quiron televisa,IAB18 Style & Fashion,0.23
emc q1 profit 32 meets view lowers 2014 earnings outlook,IAB3 Business,0.18
jayz cheating beyonce mya rapper plays sugar daddy twitter,IAB12 News,0.27
katherine heigl,IAB1 Arts & Entertainment,0.11
honda net profit jumps 196 strong sales weak yen,IAB3 Business,0.17
stones return stage,IAB24 Uncategorized,0.09
