text,iab_label,confidence
dvd review tammy,IAB1 Arts & Entertainment,0.14
leadership lesson mozillas ceo resignation,IAB3 Business,0.2
galaxy note 4 rumors phablet feature 3 sided flexible display,IAB19 Technology & Computing,0.22
forgotten vials smallpox found washingtonarea storage room,IAB12 News,0.16
general motors recall 2014 gm recalls another 15 million vehicle models,IAB2 Automotive,0.25
general motors recalls another 242 million vehicles,IAB2 Automotive,0.71
microsoft delivers office rival ipad,IAB19 Technology & Computing,0.51
walmart stores inc penetrating organic food market,IAB3 Business,0.44
stage tube jessie j nicki minaj ariana grande team big,IAB1 Arts & Entertainment,0.49
star wars vii set 30 years last film,IAB1 Arts & Entertainment,0.22
lilo lied sleeping franco,IAB12 News,0.11
urban outfitters inc nasdaqurbn reports earnings,IAB3 Business,0.52
fed focusfor eventual tightening fed signal slow rate rises,IAB12 News,0.15
kristen stewart chloe moretz star new trailer clouds sils maria,IAB1 Arts & Entertainment,0.21
hyundai recalls 883000 sonatas,IAB2 Automotive,0.58
osmo ipad game encourages kids play ipad,IAB19 Technology & Computing,0.27
young blood reverses signs aging mice,IAB15 Science,0.3
privacy policy improvements facebook,IAB24 Uncategorized,0.12
first dibs idina menzel still pissed john travolta called adele,IAB20 Travel,0.11
beyoncé jay z set bar high run tour,IAB20 Travel,0.76
concern grows ecig advertising seen youth,IAB9 Hobbies & Interests,0.14
zwelinzima vavi receives thunderous welcome,IAB23 Religion & Spirituality,0.1
exmicrosoft worker accused tradesecret leaks,IAB19 Technology & Computing,0.39
serious openssl bug renders websites wide open,IAB19 Technology & Computing,0.16
democrats obamacare albatross,"IAB11 Law, Gov’t & Politics",0.34
going set magical tactile real kevin smith reveals star wars,IAB1 Arts & Entertainment,0.28
mariachi band performs cinco de mayo,IAB1 Arts & Entertainment,0.39
cosmos premiere viewers tweeting world,IAB15 Science,0.41
defiant justin bieber dodges selena gomez questions deposition,IAB3 Business,0.09
wto talks begin almost 1 trillion green goods,IAB12 News,0.19
relative risk breast cancer genetics,IAB24 Uncategorized,0.16
jay z beyonce break internet run trailer,IAB1 Arts & Entertainment,0.24
europes order mute google angers us free speech fears,IAB14 Society,0.16
filmmakers fed sugar added foods seek raise consumer awareness,IAB5 Education,0.19
google looks software watches tvs thermostats,IAB24 Uncategorized,0.16
seoul shares 6week closing low fed rate outlook jitters,IAB12 News,0.23
uks data watchdog eyes probe ebays serious breach,IAB3 Business,0.2
shazam names tune google glass uk,IAB20 Travel,0.12
fccs tom wheeler speaks future net neutrality,"IAB11 Law, Gov’t & Politics",0.3
canadian stocks winning streak inflation heats canadian commentary,IAB3 Business,0.26
robert de niro opens gay father wish spoken,IAB6 Family & Parenting,0.19
channel surfer wednesdays tv video,IAB17 Sports,0.18
twitter music may going twitters music strategy getting revamped,IAB24 Uncategorized,0.14
official icps juggalos legally gang members,IAB24 Uncategorized,0.15
lights saturday earth hour,IAB10 Home & Garden,0.13
dolly parton performing pyramid stage glastonbury festival,IAB1 Arts & Entertainment,0.79
twitters performance disappoints investors,IAB24 Uncategorized,0.21
woman allegedly sold heroin hospital bed,IAB12 News,0.22
orange new black season 2 trailer released,IAB14 Society,0.1
ravens announce extended partnership mt bank,IAB12 News,0.32
minecraft oculus rift deal cancelled,IAB24 Uncategorized,0.22
sofia coppola talks direct liveaction little mermaid,IAB1 Arts & Entertainment,0.52
private crypto keys accessible heartbleed hackers new data shows,IAB19 Technology & Computing,0.17
lorenzo ponders new yamaha contract,IAB3 Business,0.11
voice recap lets hear girls,IAB6 Family & Parenting,0.1
lea michele way music video,IAB1 Arts & Entertainment,0.36
linkedin q2 earnings follow facebook twitter beats,IAB12 News,0.18
sony xperia z3 might compatible tmos 700mhz band,IAB14 Society,0.28
key southern california interstate closed directions steel beams fall,IAB20 Travel,0.23
kit harington spills jon snows game thrones sex scene,IAB1 Arts & Entertainment,0.46
police never saw gunmans menacing online videos,IAB24 Uncategorized,0.24
us housing regaining footing supply improves,IAB21 Real Estate,0.55
new interactive tool screen70 helps older women decide whether,IAB12 News,0.08
us jobless claims hover near lowest level since 2007,IAB3 Business,0.15
beyonce jay z try fight divorce rumors hit piece published,IAB12 News,0.64
webweaving spiders force suzuki recall,IAB2 Automotive,0.15
zac efron dances jason derulos wiggle table,IAB1 Arts & Entertainment,0.28
disneys planes sequel highlight work florida wildland firefighters,IAB1 Arts & Entertainment,0.34
half americans believe medical conspiracy theories,IAB24 Uncategorized,0.3
nys issues consumer alert tax scams,IAB12 News,0.54
us wall st dips feds bullard talks rates,"IAB11 Law, Gov’t & Politics",0.22
oprah gives starbucks tea celebrity shot,IAB8 Food & Drink,0.63
charlie white dancing stars cha cha cha video 42114 dwts,IAB1 Arts & Entertainment,0.2
california whooping cough epidemic hits infants hardest,IAB6 Family & Parenting,0.26
british sailor claims spotted smoking mh370,IAB12 News,0.19
bryan singer allegedly accused sexually abusing 17yearold boy,IAB1 Arts & Entertainment,0.28
intel buys wearable tech developer basis science,IAB15 Science,0.58
south florida ophthalmologist earned 21 million year medicare,IAB4 Careers,0.31
sound people overreacting lolo jones social media snark,IAB14 Society,0.15
jonah hill hurls homophobic slur paparazzo apologizes fans shouldnt,IAB12 News,0.2
definitive test shows illinois man didnt mers,IAB15 Science,0.23
cannes competition blog homesman gets warm welcome,IAB17 Sports,0.26
atts directv bid shines new light mergers,IAB3 Business,0.15
pf changs diners card data stolen priceline buy opentable,IAB8 Food & Drink,0.18
5yearold finds xbox security flaw,IAB19 Technology & Computing,0.45
assembly announced ps4 project morpheus trailer inside,IAB12 News,0.29
htc 816 specs pictures features global availability,IAB19 Technology & Computing,0.14
ps4 vs xbox one playstation 4 sales small lead us titanfall,IAB17 Sports,0.29
weeds original universal donor,IAB24 Uncategorized,0.16
kim kardashian kanye wests mega extravagant wedding cost revealed,IAB12 News,0.59
need 3d mammogram,IAB24 Uncategorized,0.22
daimler demonstrates selfdriving trucks,IAB2 Automotive,0.67
1st moonwalk,IAB20 Travel,0.14
candy crush maker king digital shares sour market debut,IAB24 Uncategorized,0.11
haj travel ban even consideration,IAB20 Travel,0.71
state panel weigh rules medical marijuana,"IAB11 Law, Gov’t & Politics",0.31
research shows link hpv vaccine risk blood clots,IAB15 Science,0.5
business briefs march 21,IAB3 Business,0.7
pain makes people change lamar odom moves khole,IAB20 Travel,0.24
mars 2020 rover give us way know red planet better,IAB15 Science,0.4
