text,iab_label,confidence
industrial divisions lift general electric profits revenue,IAB3 Business,0.48
facebook wont rebrand oculus rift say social giant,IAB24 Uncategorized,0.22
interpublic revenue 349bn h1 company winning share digital,IAB3 Business,0.28
huge jump housing recovery,IAB21 Real Estate,0.57
homeland security warns use ie browser,IAB19 Technology & Computing,0.27
action star tunes comedy chops,IAB1 Arts & Entertainment,0.25
rolf harris found guilty,IAB12 News,0.16
cisco wants win cloud,IAB19 Technology & Computing,0.68
wwe news wwe executive comes closet legends house,IAB12 News,0.72
nexus 10 2 possible specifications price,IAB24 Uncategorized,0.08
miranda lambert tackles tabloid craziness new song priscilla,IAB12 News,0.36
transformers age extinction opens strong india,IAB20 Travel,0.14
samsung adding antitheft solutions phones,IAB19 Technology & Computing,0.27
game thrones season four episode six hbosky atlantic tv review,IAB1 Arts & Entertainment,0.32
great netflix tool show good awful isp,IAB24 Uncategorized,0.12
rick ross war ready feat jeezy video,IAB1 Arts & Entertainment,0.17
felony case justin bieber cellphone incident,IAB12 News,0.24
kunis expecting first child fiance kutcher,IAB6 Family & Parenting,0.67
provides update ebola virus west africa,IAB12 News,0.61
epa proposes major upgrade clean water rules,IAB5 Education,0.14
hip hop producer shot unofficial mtv awards party,IAB1 Arts & Entertainment,0.23
ios 8 adds beefedup enterprise features,IAB3 Business,0.43
marijuana use america rise perception health risks begins,IAB14 Society,0.21
buford man makes transition ecigarette user retailer,IAB22 Shopping,0.33
apples former marketing chief talks steve jobs recent interview,IAB4 Careers,0.32
market snapshot us stocks fall pmi slips april,IAB3 Business,0.17
cbss cbs ceo leslie moonves q1 2014 results earnings call transcript,IAB3 Business,0.23
london human rights lawyer amal alamuddin engaged,IAB12 News,0.12
astrazeneca rejects pfizers 100bn acquisition offer,IAB3 Business,0.17
starbucks set add digital tipping ios app,IAB3 Business,0.28
katherine heigl considered knitting shop,IAB9 Hobbies & Interests,0.41
mila kunis ashton kutcher pregnant actress dishes different relationship,IAB16 Pets,0.12
sign zac efron relapsing recently rehabbed actor nasty,IAB12 News,0.18
miley cyrus miley cyrus gets tattoo late dog,IAB16 Pets,0.39
bachelor chris harrison reacts bizarre ending,IAB1 Arts & Entertainment,0.12
apple prepares release largestever ipad 129 inch screen sources say,IAB19 Technology & Computing,0.43
dave bautista cautioned cosmetics,IAB24 Uncategorized,0.17
get brand new samsung galaxy s5 half verizon,IAB19 Technology & Computing,0.25
ecb keeps interest rates record low,IAB3 Business,0.48
fabien cousteau close breaking grandfathers record time,IAB17 Sports,0.36
vietnam stocks head worst drop since 2001 amid china tension,IAB12 News,0.16
katherine heigls lawsuit bizarrely written thing history,IAB24 Uncategorized,0.19
amedisys inc amed us doj enter settlement medicare reimbursement,IAB3 Business,0.19
deal allows tesla sell cars,IAB2 Automotive,0.55
voice 2014 final live stream winner announced watch season 6,IAB17 Sports,0.11
stephen arthuro solisreyes 19 charged cra heartbleed data breach,IAB12 News,0.2
rolf harris guilty sex attacks,IAB12 News,0.25
elon musk tesla patents belong,IAB16 Pets,0.08
game thrones season 4 episode 7 mockingbird preview video,IAB1 Arts & Entertainment,0.25
amazoncom receives outperform rating credit suisse amzn,IAB3 Business,0.27
turkey blocks twitter incriminating recordings,IAB20 Travel,0.17
rare set twins ohio born holding hands,IAB6 Family & Parenting,0.19
htc takes samsung galaxy s5 m8 smartphone,IAB3 Business,0.17
mh370 lost indian ocean picture gallery day 19,IAB20 Travel,0.13
