text,iab_label,confidence
view easter time embrace life fully,IAB23 Religion & Spirituality,0.11
ryan gosling rachel mcadams news notebook actors fought filming,IAB12 News,0.69
aaa michigan gas prices rise 2 cents past week,IAB12 News,0.14
interview sherlocks martin freeman goes brit minnesotan fargo,IAB12 News,0.18
flowserve fls surprise earnings season analyst blog,IAB3 Business,0.2
google revenue clicking,IAB19 Technology & Computing,0.1
googles android wear watch os need know eve google io,IAB19 Technology & Computing,0.23
mental illness shorten lives chainsmoking,IAB24 Uncategorized,0.14
googles project tango smartphone uses apples primesense technology,IAB19 Technology & Computing,0.37
update fccs new net neutrality proposal really know,IAB12 News,0.29
airbus group nvs share price loses 16billiondollar deal emirates,IAB3 Business,0.28
heres amazons content strategy explained one paragraph,IAB12 News,0.11
federal probe latest twist herbalife saga,IAB12 News,0.4
movie review dawns predictability overshadowed pure entertainment,IAB1 Arts & Entertainment,0.37
livestream videosharing app google glass,IAB19 Technology & Computing,0.15
microsoft axes 18k jobs kills nokia x android lineup,IAB19 Technology & Computing,0.24
fda calls halt common uterine fibroid procedure,IAB12 News,0.14
whos mysterious postcredit supervillain end xmen days,IAB1 Arts & Entertainment,0.21
meet two guys play eazye dr dre nwa movie,IAB1 Arts & Entertainment,0.18
beyonce jay z set tour us together june,IAB20 Travel,0.51
katie courics met gala gown gets white glove treatment,IAB18 Style & Fashion,0.46
american raises miles needed free travel busiest days 1,IAB20 Travel,0.49
arrow star stephen amell talks tv movie separation green arrow name,IAB1 Arts & Entertainment,0.18
drug cartels ruining cinco de mayo,IAB12 News,0.2
nest cofounder tony fadell reportedly put charge hardware google,IAB19 Technology & Computing,0.24
keris soft touch planet apes,IAB24 Uncategorized,0.16
midday etf update etfs stocks give earlier gains despite upbeat,IAB12 News,0.09
google stop showing authors google profile pics circle counts,IAB24 Uncategorized,0.15
valves vr headset spotted developer gathering,IAB19 Technology & Computing,0.14
rick ross 1 charts,IAB6 Family & Parenting,0.06
sally beauty releases info data breach,IAB14 Society,0.2
peaches geldof daughter bob geldof dead 25,IAB6 Family & Parenting,0.23
certifies india poliofree pakistan struggles,IAB12 News,0.16
chinas manufacturing activity hits 27month peak,IAB3 Business,0.5
mobiles exploding exploding facebook coo sheryl sandberg,IAB2 Automotive,0.35
china confirms microsoft probe monopoly,IAB19 Technology & Computing,0.28
jill abramson firing hits home women,IAB6 Family & Parenting,0.16
elsa pataky shares first picture twins chris hemsworth,IAB6 Family & Parenting,0.15
letterman late show replacement stephen colbert replace letterman,IAB1 Arts & Entertainment,0.13
1 important reason wont posting funny memes solanges,IAB24 Uncategorized,0.26
technology hindered helped search malaysian flight 370,IAB24 Uncategorized,0.17
virus forces sir paul cancel tour,IAB20 Travel,0.73
dollar falls gloomy view us growth continues,IAB24 Uncategorized,0.19
als ice bucket challenges across nation,IAB14 Society,0.1
rolling stones play first show since death mick jaggers girlfriend lwren,IAB1 Arts & Entertainment,0.33
substance pine bark potential source new treatment melanoma,IAB15 Science,0.23
deepsea search mh370 wrong place australia,IAB24 Uncategorized,0.11
orbiting carbon observatory2 oco2 launch satellite study carbon,IAB15 Science,0.22
state local police departments host national prescription drug takeback,IAB20 Travel,0.11
oped zeppelin accused plagiarizing stairway heaven,IAB23 Religion & Spirituality,0.22
medtronic medical device maker said near deal,IAB3 Business,0.49
dsw falls nearly 30 percent weak 1st quarter,IAB3 Business,0.16
elderly population us expected double 2050,IAB12 News,0.14
fever patient travel history tests negative merscov,IAB20 Travel,0.6
everything need know week new yorks art scene,IAB1 Arts & Entertainment,0.32
secret facebook test riles users,IAB24 Uncategorized,0.15
apparently list people lindsay lohan slept,IAB12 News,0.2
stephen colbert pays visit new late show home,IAB12 News,0.16
opie anthony fans press sirius give back shock jocks job,IAB17 Sports,0.38
apple versus samsung case goes california jury wbay,IAB19 Technology & Computing,0.38
parents pay attention phones kids meals study,IAB8 Food & Drink,0.23
apple teams ibm wants use ipads iphones work,IAB19 Technology & Computing,0.47
video bill murray crashes bachelor party gives speech,IAB1 Arts & Entertainment,0.14
adp small business report small business employment increased 117000,IAB3 Business,0.54
could rosie odonnell returning view,IAB20 Travel,0.08
real octomom scientists find recordbreaking octopus stayed,IAB15 Science,0.52
sheik umar khan leading doctor fighting ebola dies disease,IAB12 News,0.28
us safety agency probes clutches older ram pickup trucks,IAB2 Automotive,0.2
2014 new york auto show,IAB2 Automotive,0.65
service sector expands quickly april,IAB3 Business,0.12
samsung galaxy note 4 vs lg g3 stylus phablet better,IAB19 Technology & Computing,0.21
young parents use ecigarettes believe devices safer,IAB6 Family & Parenting,0.25
limits houston ship channel traffic lifted,IAB20 Travel,0.22
diddy sean combs returns old name,IAB1 Arts & Entertainment,0.1
tesla opens patent portfolio promote innovation electronic car,IAB2 Automotive,0.53
tom hanks cold war thriller steven spielberg attached direct,IAB1 Arts & Entertainment,0.57
home movies transformers makes 100 mil 3 days sets record fun,IAB9 Hobbies & Interests,0.12
wall street little changed ukraine china concerns brushed,IAB24 Uncategorized,0.17
lindsay lohan claims miscarriage filming docuse san diego,IAB1 Arts & Entertainment,0.18
cnn 40 vets die waiting care veterans affairs phoenix,IAB12 News,0.53
kaley cuoco superman fling crazy,IAB1 Arts & Entertainment,0.12
blonde kim kardashians hairraising prank,IAB1 Arts & Entertainment,0.13
live grease musical headed fox 2015 play sandy danny,IAB1 Arts & Entertainment,0.56
faa traffic controller gave delta flight crew conflicting orders,IAB20 Travel,0.27
banks see economy withstanding sales tax increase,IAB3 Business,0.63
gary oldman comes defense gibson baldwin,IAB14 Society,0.08
lwren scotts suicide linked debt perfectionism,IAB13 Personal Finance,0.22
ecb warns unwinding investment flows due reach yield,IAB3 Business,0.42
shailene woodley fault stars actress reveals used study,IAB15 Science,0.14
wall st closes ends week lower europe stocks,IAB3 Business,0.13
sudan skeleton 1200bc oldest example human metastatic cancer,IAB24 Uncategorized,0.12
50 cent beyonce freaked jay z,IAB1 Arts & Entertainment,0.12
tammy bland comedy melissa mccarthy review,IAB1 Arts & Entertainment,0.2
protesting postal workers question backroom deal staples usps,"IAB11 Law, Gov’t & Politics",0.21
microsoft expected cut jobs nokia acquisition,IAB3 Business,0.26
oklahoma inmates allegations lawsuit false,IAB12 News,0.21
whiting petroleum acquire kodiak 6b,IAB3 Business,0.27
new jersey abortion clinic counselor shares story posts abortion video,IAB12 News,0.62
listen pharrell williams amazing spiderman 2 track,IAB1 Arts & Entertainment,0.32
fitch revises orenburg regions outlook stable affirms bb,IAB3 Business,0.43
michael fassbender james mcavoy unite new xmen days future,IAB1 Arts & Entertainment,0.52
easter saraki urges nigerians emulate jesus,IAB23 Religion & Spirituality,0.63
symantec says terminated ceo steve bennett,IAB3 Business,0.26
youll get see blood moon early tuesday,IAB1 Arts & Entertainment,0.21
fight aids pragmatism,IAB24 Uncategorized,0.15
vaginal gel could potentially protect women hiv,IAB15 Science,0.16
coldwater closing mean sandpoint,IAB24 Uncategorized,0.13
cameron urges action antibiotic resistance,IAB12 News,0.19
ray j offers early wedding gift kim kardashian kanye west,IAB1 Arts & Entertainment,0.27
worries mount new fcc rules send web tubes,IAB19 Technology & Computing,0.17
slower us healthcare cost rise extending life medicare fund trustees,IAB14 Society,0.22
google rumored building 99 nexus smartphone,IAB19 Technology & Computing,0.33
miley cyrus forced cancel charlotte bangerz concert minutes,IAB1 Arts & Entertainment,0.39
mila kunis pregnant black swan actress expecting baby ashton kutcher,IAB6 Family & Parenting,0.4
harry potter story jk rowlings website,IAB1 Arts & Entertainment,0.37
versailles valentino host kardashian west friends family amid,IAB9 Hobbies & Interests,0.11
local kids diagnosed autism,IAB12 News,0.19
uber app gets green light london following protests,IAB19 Technology & Computing,0.16
twitter brings data back inhouse gnip buy,IAB22 Shopping,0.17
us stockssp 500 posts worst day since april indexes month,IAB17 Sports,0.19
leftovers tv review,IAB24 Uncategorized,0.23
casey kasem host radios american top 40 dies 82,IAB12 News,0.13
frank ocean open outkast pemberton music festival,IAB1 Arts & Entertainment,0.55
gwyneth paltrow thanks supporters split,IAB6 Family & Parenting,0.09
lawmakers try find reason hepatitis c drug gilead costing 84000,"IAB11 Law, Gov’t & Politics",0.3
video teen nails michael jackson routine talent show,IAB1 Arts & Entertainment,0.45
climate change may slow deep ocean currents hindering ability,IAB24 Uncategorized,0.14
casey kasem still buried wife reportedly arranges private autopsy amid,IAB12 News,0.49
celebrity news lindsay lohan files lawsuit grand theft auto character,IAB12 News,0.71
calgarys kiesza rocks hollywood boulevard jimmy kimmel live,IAB1 Arts & Entertainment,0.23
homenewsbusinessshares sports camera maker gopro jump nearly 30,IAB3 Business,0.36
bnp paribas fined 88 billion,IAB3 Business,0.43
29062014france urges proportionate fine bnp paribas bank,IAB12 News,0.21
beyoncejay z divorce rihanna reason elevator fight,IAB12 News,0.13
tennessee confirms first case chikungunya disease,IAB12 News,0.23
dull oomph might hold clue mh370,IAB24 Uncategorized,0.12
russell stover candies sold swiss company lindt russell stover,IAB3 Business,0.16
loose change samsung ordered pay apple 120 million infringing patents,IAB19 Technology & Computing,0.21
july new home sales falter,IAB21 Real Estate,0.6
anna kendricks pitch perfect snl host,IAB17 Sports,0.23
google wants ramp workforce diversity,IAB3 Business,0.15
tiaacref buy nuveen investments,IAB3 Business,0.12
gm recalls another 26 million vehicles doubles 2ndquarter charge,IAB2 Automotive,0.58
healthcare signup deadline extended tough cases administration says,IAB12 News,0.22
josh elliott leaves good morning america replaced amy robach,IAB12 News,0.32
japan deeply disappointed whaling loss,IAB17 Sports,0.23
reality steve spoilers bachelorette 2014 andi dorfman pick,IAB12 News,0.31
sc business notebook april 12,IAB3 Business,0.48
greece intends issue 35 year bonds next two months,IAB12 News,0.21
matt damon uses toilet water als ice bucket challenge spreads,IAB17 Sports,0.18
forex euro highs vs dollar draghi remarks,IAB12 News,0.27
us virgin islands reports 1st locally transmitted case mosquitoborne,IAB12 News,0.19
say aint cheerios coupon fine print means surrender rights,IAB24 Uncategorized,0.19
texas weekly gas price update outlook,IAB12 News,0.24
first glimpse new batmobile batman vs superman,IAB12 News,0.22
dianna agron chris messina star sam smiths im one,IAB1 Arts & Entertainment,0.11
us dollar slumps sending euro 137 upsetting ecb,IAB3 Business,0.18
june sales ps4 still leading consoles watch dogs number 1 software,IAB19 Technology & Computing,0.45
health diet drinks may bad previously thought,IAB8 Food & Drink,0.24
chris hemsworths wife elsa pataky gives birth twins,IAB6 Family & Parenting,0.34
japanese institute regroups studies questioned,IAB24 Uncategorized,0.11
hollywood heart throb retiring,IAB1 Arts & Entertainment,0.47
morning moneybeat europe politics trump economics,IAB12 News,0.29
arsonists blamed ravensthorpe vehicle blaze,IAB2 Automotive,0.23
yahoo air sixth season community,IAB12 News,0.28
playback sxsw zero hour sxsw started early year usual,IAB17 Sports,0.14
53 billion acquisition shire expected announced,IAB12 News,0.35
etihad confirms deal 49 stake alitalia,IAB20 Travel,0.2
california 2015 health insurance rates climb average 42 percent,IAB12 News,0.17
new draghi era seen hold ecb euro area recovers,IAB12 News,0.18
world cup delivers big win twitter,IAB17 Sports,0.6
blood moon lunar eclipse,IAB15 Science,0.17
fcc probes internet traffic slowdowns update,IAB19 Technology & Computing,0.13
gm recall 34 million vehicles ignition problems drivers,IAB2 Automotive,0.45
us gdp contraction revised shock 29 fall,IAB12 News,0.23
elon musk offers automakers access teslas patents,IAB2 Automotive,0.37
procter gamble 3rdquarter net income edges cost cuts revenue slips,IAB3 Business,0.23
web inventor web accessible,IAB19 Technology & Computing,0.11
nasa launches flying saucer test mars landing technology,IAB15 Science,0.58
new sex abuse lawsuit targets bryan singer gary goddard,IAB12 News,0.38
wet comes controlling water appetites,IAB15 Science,0.1
getting hitched could key healthy hearts married people experience lower,IAB7 Health & Fitness,0.12
kate hudson new movie wish release date 2014 watch interview,IAB12 News,0.2
film academy invites 271 join oscar vote,IAB1 Arts & Entertainment,0.2
review sloppy tammy shows veers mccarthy wrong direction,IAB24 Uncategorized,0.12
kevin smith swears ben afflecks batman suit blue grey,IAB17 Sports,0.21
frank ocean confirms hes close finishing new album,IAB12 News,0.36
russia abruptly aborts launch newgeneration rocket,IAB12 News,0.16
blackberry posts 59 billion loss 2013,IAB19 Technology & Computing,0.27
asus pressure scrap windowsandroid hybrid pc plans,IAB19 Technology & Computing,0.39
hp escapes shareholder suit targeting former ceo,IAB3 Business,0.18
kroger buying vitacostcom,IAB3 Business,0.22
rocket deepspace travel gets nasa green light,IAB20 Travel,0.64
north korea calls new seth rogen film interview act war,IAB12 News,0.16
ask matt get piece alibabas ipo,IAB3 Business,0.15
zac efron seth rogan dress drag tonight show starring jimmy,IAB1 Arts & Entertainment,0.27
stock market touches another record,IAB24 Uncategorized,0.14
microsoft trims surface pro 2 prices ahead surface pro 3 availability,IAB3 Business,0.23
qa melissa mccarthy ben falcone mixing love comedy,IAB1 Arts & Entertainment,0.25
tori spelling heartbreakingly opens dean mcdermotts cheating,IAB5 Education,0.11
divergent muppets wanted review roundup march 21,IAB12 News,0.16
kick butts carnival aims stop smoking among young people,IAB14 Society,0.14
view drops jenny mccarthy sherri shepherd,IAB24 Uncategorized,0.08
health teams set isolation centres guinea amid ebola virus outbreak,IAB12 News,0.13
cancercausing toxins linked ecigarettes,IAB24 Uncategorized,0.13
guardians galaxy end credit scenes leaked,IAB20 Travel,0.13
us stock futures rise johnson johnson cocacola results,IAB3 Business,0.2
surfacetoair missile take malaysia airlines flight 17,IAB17 Sports,0.24
jury rules samsung owes apple 1196m smartphone tablet patent,IAB19 Technology & Computing,0.22
nearly 14 million californians enroll health insurance exchange,IAB12 News,0.2
liam hemsworth reaches exfiance miley cyrus hospital,IAB6 Family & Parenting,0.13
woman spends 30k look like kim claire leeson look like kim,IAB18 Style & Fashion,0.12
tv highlights march 10 bachelor threehour season finale,IAB17 Sports,0.19
feds issue warning hackers trying exploit heartbleed bug,IAB19 Technology & Computing,0.18
game zones episode 2 latest game thrones spoof nba,IAB17 Sports,0.64
fcc extends 1st deadline comment net neutrality,"IAB11 Law, Gov’t & Politics",0.2
apple maps accidentally nab shot loch ness monster weeeell,IAB24 Uncategorized,0.14
also wsjcom,IAB15 Science,0.28
lawsuit accuses entertainment figures sex abuse wfsb 3 connecticut,IAB1 Arts & Entertainment,0.5
pg q3 profit rises 2 organic sales 3 quick facts,IAB3 Business,0.18
ukraine russia drives wedge eu us,IAB20 Travel,0.17
millennial jobhunting tip brush teeth,IAB4 Careers,0.45
new cdc report finds 1 68 children autism spectrum disorders,IAB12 News,0.39
japanese whaling scientific purpose world court,IAB15 Science,0.61
facebooks oculus purchase 2 billion bet virtual reality,IAB19 Technology & Computing,0.31
courtney love finds missing malaysian airline plane fans react singers,IAB20 Travel,0.29
penny dreadful penny delight,IAB13 Personal Finance,0.15
modular phone google,IAB19 Technology & Computing,0.17
foxs want marry harry shows 12 women vying fake prince harry à la,IAB12 News,0.21
fusionio downgraded piper jaffray neutral fio,IAB24 Uncategorized,0.26
get new google maps voice commands cyclist elevation info,IAB20 Travel,0.22
fake app virus shield removed google play store,IAB24 Uncategorized,0.16
young adults treated attention disorders,IAB24 Uncategorized,0.16
googles smart contact lens one step closer reality licensing deal signed,IAB19 Technology & Computing,0.25
inside samsungs galaxy s5 production line,IAB19 Technology & Computing,0.4
manuel noriega sues activision likeness cod black ops 2,IAB24 Uncategorized,0.1
british mans injured face rebuilt using 3d printing,IAB19 Technology & Computing,0.33
china eases exchange rate controls,IAB12 News,0.15
construction worker falls death demolishing bridge 91,IAB12 News,0.24
ibm earnings preview revenue growth really matter,IAB3 Business,0.41
air pollution responsible millions deaths every year world health,IAB24 Uncategorized,0.21
us lawmakers ecigarette sales ads youths,"IAB11 Law, Gov’t & Politics",0.13
microsoft internet explorer hit zero day exploit,IAB19 Technology & Computing,0.35
tamiflu fails support scientific claims review finds,IAB15 Science,0.42
nasa camera captures massive sunburst,IAB15 Science,0.41
madonna dismissed jury service two hours 1030am,IAB24 Uncategorized,0.09
surprised scientists find monster rocky world,IAB15 Science,0.38
cdc study ranks alabama better national average 3 4 hospital,IAB15 Science,0.26
razer announces android tvpowered microconsole google io,IAB19 Technology & Computing,0.61
game thrones recap season 4 episode 2 lion rose,IAB1 Arts & Entertainment,0.26
nokia appoints rajeev suri president ceo,IAB19 Technology & Computing,0.16
autism rates skyrocket 30 percent two years science debates origins,IAB15 Science,0.65
economy needs extraordinary support time says feds yellen,IAB12 News,0.23
watch garfield stars new arcade fire video,IAB1 Arts & Entertainment,0.37
cdc reports illinois man third recorded case mers united states,IAB12 News,0.3
barack obama taps exprocter gamble exec robert mcdonald lead va,"IAB11 Law, Gov’t & Politics",0.18
angry mob cab drivers vandalized car startup hailos office london,IAB3 Business,0.29
warren buffetts phase two means seeking deals enduring stocks,IAB3 Business,0.27
james francos palo alto new twist timetested story,IAB12 News,0.48
rolling stones set highpriced oslo gig,IAB3 Business,0.21
fx top 10 takeaways july fomc announcement,IAB12 News,0.21
avril lavignes hello kitty music video getting killed critics,IAB1 Arts & Entertainment,0.21
facebook made really easy celebrities find whos talking,IAB1 Arts & Entertainment,0.11
microsoft bought nokia devices services deal closes friday,IAB3 Business,0.26
nirvana reform rock n roll hall fame induction,IAB1 Arts & Entertainment,0.21
uk manufacturing pmi dips 570 may,IAB12 News,0.13
cdc sleepy drivers hit hay road,IAB20 Travel,0.22
angelina jolie disses children saying thought shed never,IAB6 Family & Parenting,0.37
top firms expand workforce despite sluggish earnings,IAB3 Business,0.38
ariana grande confirms new album everything break free teaser,IAB1 Arts & Entertainment,0.23
gms daily recall 218000 aveos may overheating lights,IAB2 Automotive,0.24
samsung maximum smartphone subscriber additions us followed,IAB19 Technology & Computing,0.22
game thrones recap lion rose makes revenge feel oh,IAB17 Sports,0.48
apple steps smarthome market introducing homekit,IAB19 Technology & Computing,0.2
australian pm confident underwater signals coming missing malaysian,IAB12 News,0.16
kim taunts teenage sister bikini selfies,IAB12 News,0.14
computer glitch creates long lines target,IAB19 Technology & Computing,0.21
mccrory counsel cooper politicized coal ash,"IAB11 Law, Gov’t & Politics",0.39
peaches geldof dead fifis heartbreaking family tribute beautiful baby,IAB6 Family & Parenting,0.32
world bank trims asia 2014 growth forecasts,IAB3 Business,0.4
evolution dad dancing govenor chris christie video,IAB15 Science,0.31
moscow courts back closure three mcdonalds branches,IAB8 Food & Drink,0.44
mozilla doubles damage control,IAB24 Uncategorized,0.12
bad weather hurts worlds largest retailer,IAB3 Business,0.5
state panel delays vote astrodome designation,"IAB11 Law, Gov’t & Politics",0.22
true blood found review,IAB12 News,0.17
top 10 current uses drones,IAB19 Technology & Computing,0.18
