text,iab_label,confidence
sleep apnea tied hearing loss large study,IAB15 Science,0.25
duck dynasty patriarch phil robertson fire homophobic,IAB3 Business,0.22
lg g watch gear live already available google india play store,IAB12 News,0.14
jared mill perform injured fan mason endres video,IAB1 Arts & Entertainment,0.19
lena dunham hosted saturday night live yes got naked liam,IAB1 Arts & Entertainment,0.24
amazon bets big wearables might think,IAB3 Business,0.24
aaa record numbers travel july 4 despite high gas prices,IAB20 Travel,0.6
scientists get closer stem cells may drive cancers,IAB15 Science,0.6
red lobster sold 21b,IAB3 Business,0.18
twitters eighth birthday first tweet retrospective,IAB24 Uncategorized,0.1
grand budapest candycolored delight,IAB1 Arts & Entertainment,0.16
video got toddler amputee cheers takes first steps,IAB6 Family & Parenting,0.19
bruce jenner walk kim kardashian aisle brody jenner skip,IAB20 Travel,0.2
new hacking risk microsoft browsers,IAB19 Technology & Computing,0.58
jury concludes samsung apple infringed patents,IAB19 Technology & Computing,0.22
kings candy crush making factory creates hits,IAB3 Business,0.45
valve delays steam controller presumably steam machines 2015,IAB12 News,0.11
oscar pistorius trial resume monday psychiatry exam,IAB24 Uncategorized,0.15
katharine shark tweets ocean,IAB12 News,0.16
att directv deal means investors,IAB3 Business,0.34
nasa releases new map neptunes moon triton mark 25th anniversary,IAB15 Science,0.52
game thrones season finale smashes previous seasons ratings,IAB17 Sports,0.23
sentinels attack opening battle xmen days future past,IAB20 Travel,0.15
pg profit edges lower costs,IAB16 Pets,0.14
jessica simpson instagram weight loss plan star weds eric johnson,IAB7 Health & Fitness,0.17
high seas vietnam china play tense game,IAB17 Sports,0.71
four loko manufacturer agrees stop marketing young people,IAB8 Food & Drink,0.13
researchers discover new marker derived human umbilical cord blood,IAB15 Science,0.66
ie users beware homeland security warns flaw ie,IAB12 News,0.21
petmatch finds cat dog looks like one died,IAB16 Pets,0.63
10 great widgets try android phone,IAB19 Technology & Computing,0.07
walmart recalls baby dolls burn hazard,IAB3 Business,0.29
mrs doubtfire 2 script works movie may never happen,IAB24 Uncategorized,0.34
australia new analysis mh370 week,IAB12 News,0.26
amazon rising debuts 47inch fire phone unlimited photo storage,IAB19 Technology & Computing,0.38
bad words misspells protagonist lessthanlikable one,IAB24 Uncategorized,0.11
edgar wright james gunn joss whedon respond antman departure,IAB20 Travel,0.14
cms makes physician claims data public,IAB12 News,0.2
dancing stars former child stars olympians top leaderboard week 1,IAB17 Sports,0.65
amazon launches magic wand dash barcode scanner orders groceries,IAB19 Technology & Computing,0.27
coolest cooler kickstarter project blender wireless speakers gets,IAB19 Technology & Computing,0.11
ny sues barclays dark pool fraud,IAB12 News,0.34
video game thrones showrunners reign extended 2 years,IAB1 Arts & Entertainment,0.51
snclavalin buy uk energy services provider kentz,IAB3 Business,0.42
rothman yet another crazy conservative conspiracy theory proven correct,IAB12 News,0.19
film star lindsay lohan suing rockstar gta character,IAB1 Arts & Entertainment,0.13
