text,iab_label,confidence
angelina jolie made honourary dame queens birthday list,IAB1 Arts & Entertainment,0.11
china state media wants us pawns like google apple punished,IAB19 Technology & Computing,0.14
new species rare acrobatic dancing frogs discovered jungles,IAB12 News,0.35
futures pointing early weakness wall street,IAB3 Business,0.23
limited edition ford mustang ascends empire state building 50th anniversary,IAB2 Automotive,0.71
scotty mccreery robbed gunpoint home invasion,IAB12 News,0.19
ddendyl voice blind audition stand,IAB24 Uncategorized,0.09
facebook said building videomessaging app rival snapchat,IAB19 Technology & Computing,0.26
bachelor star juan pablo galavis broke nikki ferrell,IAB17 Sports,0.26
khazanah nasional proposes make malaysia airline system private,IAB20 Travel,0.21
kim kardashian diva vogue shoot,IAB18 Style & Fashion,0.52
hubbles colorful new image universe captures nearultraviolet light,IAB15 Science,0.24
tesla motors tsla stock today,IAB2 Automotive,0.54
vatican bank cleanup account closures nearly wipe profit,IAB12 News,0.16
titanfall giveaway includes ultimate gaming rig,IAB12 News,0.19
new secrets trailer season 4 game thrones,IAB12 News,0.28
valeant hikes offer allergan,IAB20 Travel,0.17
niedner film fans certain flood theaters see noah,IAB1 Arts & Entertainment,0.18
review gory gunslinger sabotage wreck getgo,IAB12 News,0.28
samsung galaxy s4 mini vs sony xperia c ideal companion,IAB19 Technology & Computing,0.19
web extra skin cancer rise,IAB12 News,0.21
watch jennifer lawrence admits vomiting oscars party,IAB1 Arts & Entertainment,0.26
samsung confirms design problem matter marketing team says,IAB19 Technology & Computing,0.17
bachelorette star jj obrien speaks andi elimination,IAB1 Arts & Entertainment,0.15
wahlberg cant escape slime hosting kids choice awards,IAB6 Family & Parenting,0.23
snl anna kendrick pay tribute beauty beast opening,IAB1 Arts & Entertainment,0.21
reese witherspoon purrs delevingne lift,IAB8 Food & Drink,0.18
jennifer love hewitt marries secret,IAB24 Uncategorized,0.22
google io start know,IAB12 News,0.09
traders dump technology stocks leading broad market decline nasdaq,IAB12 News,0.21
george rr martin says game thrones movie could tie things,IAB1 Arts & Entertainment,0.43
united airlines southwest air take hit customer satisfaction index,IAB20 Travel,0.27
umf 2014 proves ultra hazard miami,IAB12 News,0.11
wheres surface mini,IAB24 Uncategorized,0.11
facebook testing miss call ads india,IAB24 Uncategorized,0.15
french doctor gave lethal injections 7 terminally ill patients acquitted,IAB12 News,0.33
new rules could kill net neutrality internet weve known,IAB24 Uncategorized,0.21
listen soundhawk starts taking orders smart hearing device,IAB3 Business,0.09
box files 250 million ipo nyse,IAB14 Society,0.1
foxy lady megan fox steals show premiere teenage mutant ninja,IAB1 Arts & Entertainment,0.26
