text,iab_label,confidence
china factory gauge signals economy stabilizing,IAB3 Business,0.43
predictions next weeks episode game thrones,IAB17 Sports,0.29
cloud strength helps microsoft earnings top wall street estimates despite flat,IAB19 Technology & Computing,0.32
talk wrist google releases android wear software smartwatches,IAB19 Technology & Computing,0.24
dollar general shares tumble following ceo resignation analysts disagree,IAB3 Business,0.4
soul legend bobby womack dead 70,IAB23 Religion & Spirituality,0.1
voice finale ushers priceless reaction beating adam blake,IAB1 Arts & Entertainment,0.09
icd10 delay proposed sgr bill,IAB15 Science,0.35
forexeuro better bid ecb sees urgent need stimulus,IAB3 Business,0.44
gordon smith calls regulators develop national broadcast plan,IAB12 News,0.13
latest rock roll hall fame inductees perform barclays center,IAB1 Arts & Entertainment,0.3
motogp rossi marquez strong everyone,IAB2 Automotive,0.3
voice recap eight enough,IAB24 Uncategorized,0.07
purchasing oneplus one require invite,IAB3 Business,0.1
arrests taylor swifts home,IAB20 Travel,0.22
facebook square pull failed apps digital stores,IAB24 Uncategorized,0.17
editorial detroit pension deal best going get dont mess,IAB3 Business,0.15
tesla motors given 30000 price target wall street renegade tsla,IAB2 Automotive,0.49
colorado jobless rate holds 61 percent report getting jobs join,IAB4 Careers,0.14
real estate listings giant zillow buy rival trulia 35b stock,IAB21 Real Estate,0.71
royal dutch shell plc 1st quarter 2014 unaudited results,IAB3 Business,0.38
ford profit plunges 39 first quarter,IAB3 Business,0.22
paul walkers brother opens stars death,IAB12 News,0.16
world bank sticks ph growth forecast 66 2014,IAB3 Business,0.21
retina macbook pros get faster cpus ram price cuts,IAB19 Technology & Computing,0.4
ryan gosling fantasy debut divides cannes,IAB17 Sports,0.16
didnt know sun safety,IAB24 Uncategorized,0.27
new reality tv show prince harry con,IAB1 Arts & Entertainment,0.37
divergent news final veronica roth book allegiant split two movies,IAB12 News,0.49
xcom enemy unknown coming android amazon appstore soon,IAB24 Uncategorized,0.72
gamestop rising fyq2 eps beats affirms year view,IAB3 Business,0.11
toyota moving us headquarters calif texas,IAB20 Travel,0.23
todays best mortgage rates bank america march 17,IAB12 News,0.23
gdp falls 29 panic another recession,IAB24 Uncategorized,0.18
us consumer confidence ticks steady job growth,IAB4 Careers,0.17
katt williams katt williams denies drawing gun comedy club report,IAB12 News,0.28
mariah carey remains tightlipped split hubby nick cannon,IAB12 News,0.14
easyjet target another good year,IAB20 Travel,0.23
