text,iab_label,confidence
guardians galaxys heroes arent youd expect,IAB24 Uncategorized,0.31
apple offers australians au250 credit old iphones ipads,IAB19 Technology & Computing,0.3
paying watch game thrones australia cost 50 episode,IAB17 Sports,0.45
youll cut risk death 30 percent study says,IAB15 Science,0.51
facebook puts ethics research private companies spotlight,IAB3 Business,0.26
wear sunscreen says hugh jackman read actor,IAB1 Arts & Entertainment,0.34
septas commuter rail workers go strike,IAB20 Travel,0.48
major mystery behind microsofts brainlike speechtospeech translator,IAB19 Technology & Computing,0.42
ancient cancer discovered 3200 year old skeleton sudan,IAB15 Science,0.23
another chinese company mulling lawsuit transformers 4 product,IAB3 Business,0.48
chris brown karrueche tran party bet awards,IAB1 Arts & Entertainment,0.19
health insurers payment rates 80 percent new law,"IAB11 Law, Gov’t & Politics",0.18
allergan inc allergan files lawsuit federal court valeant,IAB3 Business,0.48
mr brainwash talks creating michael jacksons unreleased xscape artwork,IAB1 Arts & Entertainment,0.3
beyonce posts another picture proving loves sister solange,IAB6 Family & Parenting,0.17
freezedried smallpox found vials storage room,IAB15 Science,0.13
netflix become regular tv channel web streaming service signs,IAB24 Uncategorized,0.09
xmen days future past reallife us president probably mutant,IAB20 Travel,0.19
high salt intake accelerates cellular aging obese teensstudy,IAB15 Science,0.64
sarah silverman pulls vape pen emmys red carpet,IAB1 Arts & Entertainment,0.61
marc webb teases amazing spiderman 3 sinister six,IAB1 Arts & Entertainment,0.47
ebay inc ebay heading higher q2 profit beat expectations,IAB3 Business,0.78
ftc warns facebook whatsapp user privacy,IAB19 Technology & Computing,0.22
north korea calls seth rogens new movie act war,IAB12 News,0.14
dark chocolate good health exact reason,IAB7 Health & Fitness,0.32
watch outkasts entire coachella 2014 reunion performance,IAB1 Arts & Entertainment,0.46
quiz test muppets knowledge,IAB16 Pets,0.14
cannes 2014 winter sleep takes palme dor foxcatcher gets best director,IAB1 Arts & Entertainment,0.19
last weeks shocking death made game thrones interesting,IAB12 News,0.23
apples iwatch cleared takeoff,IAB20 Travel,0.18
dov charneys plan take back american apparel might work,IAB18 Style & Fashion,0.18
glance iliad tmobile deal might mean,IAB2 Automotive,0.17
us supreme court overturns epas illegal greenhouse gas permitting scheme,"IAB11 Law, Gov’t & Politics",0.23
lorde sole curator hunger games mocking jay part 1,IAB1 Arts & Entertainment,0.1
heading town aaa tips,IAB20 Travel,0.29
video zac efron seth rogen dress drag ew jimmy fallon,IAB18 Style & Fashion,0.23
25 risk stillbirth obese women,IAB12 News,0.16
princess kate middleton plans pregnant cressida bonas wedding prince harry,IAB6 Family & Parenting,0.33
external storage support xbox one coming june,IAB19 Technology & Computing,0.2
federal circuit rules orders trial oracle v google,IAB19 Technology & Computing,0.19
drugmaker pfizer says wont make new offer astrazeneca halting 119b,IAB12 News,0.22
