text,iab_label,confidence
obamacare 943000 enrolled february short hhss 127 million target,"IAB11 Law, Gov’t & Politics",0.19
hackers warn future threats guard next heartbleed,IAB19 Technology & Computing,0.21
experts losing ground hackers,IAB24 Uncategorized,0.22
chromecast keeps adding apps rdio vudu crackle join party,IAB19 Technology & Computing,0.27
us fda approves star wars robotic arm amputees,IAB12 News,0.17
new test predicts risk nonhereditary breast cancer,IAB12 News,0.57
yer bike pippa middleton starts 3000 mile cycle across us,IAB20 Travel,0.29
jon hamm jennifer westfeldt still together,IAB6 Family & Parenting,0.17
walking beat cancer parrsboro,IAB20 Travel,0.28
superman debut comic book fetches 32m,IAB1 Arts & Entertainment,0.37
ultimate warrior died heart disease,IAB24 Uncategorized,0.23
angelina jolie best part maleficent,IAB1 Arts & Entertainment,0.2
jane fonda lily tomlin reuniting tv series,IAB1 Arts & Entertainment,0.21
us economy see solid growth current quarter yellen says,IAB12 News,0.21
house gop committed obamacare alternative passing bill year,"IAB11 Law, Gov’t & Politics",0.5
flesheating bacteria found florida seawater forces officials caution,IAB12 News,0.16
zac efron cant beat neighbors looks like itll finish first box office,IAB17 Sports,0.44
samsung galaxy s5 google play edition shown highquality image leak,IAB19 Technology & Computing,0.22
solarcity agrees acquire silevo quick facts,IAB3 Business,0.11
bull find europe,IAB20 Travel,0.2
george clooney wooed fiancee email message worlds hottest man,IAB12 News,0.16
microsoft offers windows xp owners 100 upgrade,IAB19 Technology & Computing,0.25
simple blood test could detect cancer early,IAB15 Science,0.36
beef recall issued may 2014 deadly strain bacteria contaminated,IAB12 News,0.2
even jennifer lawrence jennifer lawrence,IAB12 News,0.09
dropbox launches carousel app help organize share photos,IAB19 Technology & Computing,0.13
harry potter domestic difficulties jk rowling story suggest cracks,IAB6 Family & Parenting,0.16
complaint shutting camaro knee dates back year,IAB2 Automotive,0.74
google wants love glass,IAB9 Hobbies & Interests,0.16
blackberry ltd nasdaqbbry strengthens security services,IAB19 Technology & Computing,0.32
camaro celebrates mustang,IAB2 Automotive,0.55
barclays fined 26m pounds gold price setting,IAB3 Business,0.69
samsung lg set battle androidbased wearables,IAB19 Technology & Computing,0.25
apple ibm partner hopes making mobile enterprise powerhouse,IAB3 Business,0.35
gallery full lunar eclipse americas,IAB20 Travel,0.11
hewlettpackard misses financial estimates cut 16000 jobs,IAB3 Business,0.3
mila kunis talks pregnancy engagement,IAB6 Family & Parenting,0.32
batman arkham knight delayed 2015 video,IAB20 Travel,0.11
pilgrims pride offers buy hillshire 558b wboctv 16 delmarvas news,IAB12 News,0.56
nokia officially part microsoft,IAB19 Technology & Computing,0.31
vietnam riots china ships evacuate workers,IAB12 News,0.2
michelle obama set respond school meal critics,IAB5 Education,0.21
check whats happening italian set avengers age ultron,IAB12 News,0.32
post astrazeneca deal pfizer says commitments uk legally binding,IAB12 News,0.27
pfizers palbociclib impresses breast cancer trial,IAB16 Pets,0.23
stairway heaven ripoff,IAB20 Travel,0.39
lastpass adds galaxy s5 fingerprint unlock,IAB19 Technology & Computing,0.12
80000 party israel gay parade areas biggest,IAB1 Arts & Entertainment,0.15
change text size story,IAB12 News,0.23
stop using internet explorer right,IAB24 Uncategorized,0.3
flu vaccine decreases risk hospitalization children teens,IAB6 Family & Parenting,0.22
hong kong shares may continue rebound monday,IAB3 Business,0.14
nobody russia smirking obamas sanctions,IAB24 Uncategorized,0.17
india polio drop drop,IAB12 News,0.15
weibo ipo valued lowerthanexpected 346bn,IAB3 Business,0.12
window cut global warming narrowing un report finds,IAB12 News,0.19
rolling stones plan paris gig postponing tour,IAB20 Travel,0.27
study missouri prescribes painkillers illinois,IAB15 Science,0.2
복사 url 줄이기 레이어 닫기,IAB20 Travel,0.07
confessions shopaholic debtstruck glencore splashes caracal,IAB22 Shopping,0.76
paul walkers brothers help complete filming fast furious 7,IAB1 Arts & Entertainment,0.16
gm issues new recall 242 million vehicles,IAB2 Automotive,0.51
new numbers show alzheimers growing among women,IAB12 News,0.6
binge tell lilo,IAB3 Business,0.25
sp dow jones whaley mistaken criticism vxx,IAB12 News,0.19
glee star chris colfer rubbishes quitting rumours,IAB1 Arts & Entertainment,0.56
economy rebounds 4 growth pace q2,IAB3 Business,0.24
