text,iab_label,confidence
facebook rigs news feeds study emotions,IAB12 News,0.5
caged bird helped free minds racist america poet maya angelou,IAB24 Uncategorized,0.13
tesla model worth 37 million market capitalization,IAB2 Automotive,0.13
lindsay lohan reveals miscarriage,IAB12 News,0.31
brits glassholes 1000,IAB17 Sports,0.1
report irs gave 28m bonuses paid time delinquent employees,IAB12 News,0.41
san diego zoo vets deliver baby gorilla csection,IAB15 Science,0.12
facebook ad revenue surges 25 billion keeps growing,IAB3 Business,0.18
uncarrier 50 tmobile introduces test drive program lets try,IAB2 Automotive,0.34
farewell sherri shepherd jenny mccarthy views controversial,IAB24 Uncategorized,0.31
calm storm 4 reasons global stock markets could crash,IAB3 Business,0.27
north dakota deadliest state work,IAB24 Uncategorized,0.12
begin trailer keira knightley unites director,IAB1 Arts & Entertainment,0.12
fascinating yet approachable,IAB24 Uncategorized,0.1
antitrust experts 2 big deals better 1,IAB24 Uncategorized,0.14
see determined toddler takes first steps double amputation got,IAB12 News,0.2
time remaining 1 days,IAB24 Uncategorized,0.09
best google chrome cube labs custom rubiks cubes,IAB15 Science,0.23
jessica simpson walks aisle eric johnson,IAB22 Shopping,0.19
twitter adds photo tags notify others yet wont count toward,IAB24 Uncategorized,0.47
paul mccartney hospitalised star extremely moved fans support,IAB1 Arts & Entertainment,0.3
exclusive leaked photos moto e,IAB12 News,0.25
oil inches geopolitical risks provide support,IAB24 Uncategorized,0.19
google earnings report shows growth faltering costs staff,IAB3 Business,0.2
elisabeth hasselbeck trashes rosie odonnells impending view return talk,IAB12 News,0.11
applesamsung jury clarify monday,IAB19 Technology & Computing,0.1
new google disclosures show strength websites,IAB12 News,0.11
microsoft msft xbox one launch china sept 23rd preorders start,IAB19 Technology & Computing,0.41
tamiflu drug largely ineffective reducing hospitalisation study,IAB15 Science,0.16
blackberry revenues fall 1bn john chen sees signs recovery,IAB3 Business,0.4
3 reasons xmen days future past best xmen movie yet,IAB1 Arts & Entertainment,0.26
mers patient nearing release munster hospital,IAB12 News,0.16
eric schmidt google execs visit cuba promote open internet,IAB19 Technology & Computing,0.31
gas prices spike supply blame,IAB24 Uncategorized,0.15
suntrust pay 968 million mortgages,IAB14 Society,0.16
microsoft reports 566bn q1 net profit,IAB19 Technology & Computing,0.3
gamestop gme misses q4 eps 3c guides fy14 profit consensus,IAB3 Business,0.19
china accuses vietnam dangerous actions sea,IAB12 News,0.17
japan agrees stop antarctic whale hunts,IAB12 News,0.32
british retail sales rebound february,IAB3 Business,0.39
new samsung galaxy ipad killer,IAB19 Technology & Computing,0.48
supreme court begins deciding future tv tomorrow explainer,IAB12 News,0.15
sony confirms xperia z2 summer arrival us,IAB14 Society,0.24
wins iliad buys tmobile,IAB2 Automotive,0.6
federal agency rejects expanded nuclear fallout plan,IAB12 News,0.17
gazprom naftogaz sue gas debt,IAB3 Business,0.14
kanye west talks good taste brands wedding pictures,IAB18 Style & Fashion,0.22
siemens mitsubishi look derail gealstom deal,IAB2 Automotive,0.41
tv meteorologists grand adventure white house yesterday,IAB12 News,0.23
freddie prinze jr says almost quit acting kiefer sutherland,IAB1 Arts & Entertainment,0.23
cheap food key rising obesity rate,IAB8 Food & Drink,0.14
break needed miranda lambert tough week,IAB12 News,0.21
take walk runkeepers breeze app,IAB17 Sports,0.2
ryan gosling ian de caestecker ryan gosling christina hendricks geoffrey,IAB6 Family & Parenting,0.09
lwren scott planning close ls fashion business today,IAB3 Business,0.63
google releases designer hightech specs,IAB19 Technology & Computing,0.28
ber warns possible fitch downgrade local factors addressed,IAB12 News,0.24
candy crush owner king digitals shares fall debut,IAB19 Technology & Computing,0.11
microsoft acquires nokia 44bn stephen elop take central management,IAB19 Technology & Computing,0.29
google takes apples crown worlds valuable brand brandz top 100,IAB3 Business,0.27
kate upton bikini body woman could looked better,IAB18 Style & Fashion,0.17
rihanna pickle freepalestine tweet,IAB16 Pets,0.33
monument man,IAB9 Hobbies & Interests,0.11
met gala 2014 live stream watch costume institute gala,IAB1 Arts & Entertainment,0.17
tarantino calmed film leak,IAB24 Uncategorized,0.13
auto sales,IAB2 Automotive,0.84
watch jon stewart says goodbye david letterman congratulates stephen,IAB12 News,0.11
gm recalls 155 million vehicles,IAB2 Automotive,0.61
paul simon criminal case dropped,IAB12 News,0.16
siemens wants discuss opportunities alstom,IAB15 Science,0.31
local 25 detained part probe soma mine accident,IAB12 News,0.19
andy serkis bringing caesar life dawn planet apes,IAB20 Travel,0.21
kourtney khloe kardashian sisters unite defend kim instagram love,IAB6 Family & Parenting,0.26
google starts removing european search results right forgotten,IAB24 Uncategorized,0.3
toyota pay 12 billion penalty,IAB3 Business,0.23
