text,iab_label,confidence
chime official optimistic sgricd10 senate vote,IAB12 News,0.14
behind scenes jay z beyonces run tour,IAB20 Travel,0.62
openplus one 299 55inch full hd phone,IAB19 Technology & Computing,0.24
mickelson probe look billy waters,IAB17 Sports,0.34
blood moon mean world ending,IAB24 Uncategorized,0.26
pilot flying j president leaves company,IAB3 Business,0.3
gwyneth paltrow breaks silence chris martin split,IAB12 News,0.21
mass reps create new resolution release justina pelletier,IAB17 Sports,0.09
kim kardashian kanye west new wedding crisis,IAB12 News,0.24
apple loses china patent case separate suit vs apple continues,IAB3 Business,0.16
nasa chooses asu design operate camera system mars 2020 mission,IAB15 Science,0.28
bachelorette recap threes crowd,IAB12 News,0.14
katy perry sued song similarities,IAB24 Uncategorized,0.12
google begins wiping europe search results right forgotten ruling,IAB24 Uncategorized,0.22
banks cpi boost leads rise wall street local share market set open flat,IAB3 Business,0.43
taylor swift kenny chesney get top two spots music money maker list,IAB12 News,0.12
popular stories,IAB12 News,0.16
wish dream come true fans zach braff,IAB1 Arts & Entertainment,0.13
open patents zippy race cars spur electric car sales,IAB2 Automotive,0.47
musk opening tesla patents expand electric car market,IAB2 Automotive,0.35
remedy church lodi hold outdoor community easter service,IAB23 Religion & Spirituality,0.46
ellie goulding fire performing weekend two coachella,IAB1 Arts & Entertainment,0.47
survive seasonal allergy explosion,IAB24 Uncategorized,0.12
pops ladies lead mtv vmas raunchy moves tears,IAB1 Arts & Entertainment,0.34
microsofts surface pro 3 comes close cant win critics,IAB19 Technology & Computing,0.34
smith jada pinkett child services scanner daughters picture,IAB6 Family & Parenting,0.23
googles stake applesamsung patent trial revealed,IAB19 Technology & Computing,0.19
sudeikis wilde welcome baby boy,IAB6 Family & Parenting,0.4
un report issues stark warning future climate change,IAB12 News,0.26
malaysia airlines flight mh370 artworks convey hope,IAB1 Arts & Entertainment,0.16
alibaba picks nyse largest us ipo,IAB3 Business,0.35
growops greenbacks marijuana movement goes legit,IAB3 Business,0.19
video weird al trades happy tacky celebfilled pharrell parody,IAB24 Uncategorized,0.11
beyonce jay z bring hollywood heat run trailer concert tour video,IAB1 Arts & Entertainment,0.4
stacy keibler surprises wedding guests,IAB1 Arts & Entertainment,0.25
mulberry ceo guillon quits turbulent two years,IAB3 Business,0.25
exxon world wont limit fossil fuels,IAB3 Business,0.58
blake shelton tweet adam levines number live tv,IAB12 News,0.25
breaking bad star aaron paul power turn xbox one,IAB9 Hobbies & Interests,0.24
video celebs read tweets emma stone smells like cat pee,IAB16 Pets,0.11
cameron diaz jason segel let nyc view sex tape,IAB12 News,0.36
2b acquisition gives facebook early lead virtual reality market,IAB19 Technology & Computing,0.23
google confirms smartwatch plans unveils android wear,IAB19 Technology & Computing,0.31
credit card charges medical chips body,IAB24 Uncategorized,0.12
khloe kardashian stripes prewedding shopping spree fam,IAB22 Shopping,0.52
miranda lambert fifth studio album platinum comes back one,IAB1 Arts & Entertainment,0.16
samsung galaxy tab 2 vs samsung galaxy tab 3 price specs comparison,IAB19 Technology & Computing,0.16
fiat recalls nearly 30000 fiat 500l models,IAB2 Automotive,0.73
nintendo hopes game series new product launches,IAB24 Uncategorized,0.12
selena gomez unfollows everyone instagram release negativity,IAB24 Uncategorized,0.1
apple buys beats hires dr dre,IAB3 Business,0.25
ebola epidemic confirmed guinea death toll quickly rising,IAB12 News,0.2
apple devices hacked hackers demand ransom money unlock device,IAB19 Technology & Computing,0.4
climate change white house warns,IAB12 News,0.61
steve martin dismisses father bride 3 rumours 0,IAB24 Uncategorized,0.18
tightly packed trio black holes discovered,IAB15 Science,0.44
jonah hill calls use antigay slur disgusting,IAB12 News,0.17
soundhawk earpiece drowns noise augment hearing,IAB20 Travel,0.12
voice season 6 winner josh kaufman christina grimmie jake,IAB12 News,0.1
beleodaq okd rare form nhl,IAB17 Sports,0.42
amazon adds streaming music prime memberships,IAB3 Business,0.11
kelly family talks jims fight,IAB12 News,0.28
tesla shares fall model sales come short highest estimate,IAB3 Business,0.21
asx close,IAB18 Style & Fashion,0.07
tesla opens patent portfolio,IAB12 News,0.09
cocacola adverts told truth,IAB8 Food & Drink,0.48
facebook adds pride emoticons chat,IAB14 Society,0.11
uber declares war yellow cab apppowered car firm cuts prices new,IAB2 Automotive,0.24
gas prices continue fall,IAB24 Uncategorized,0.13
thank ewe mom mothers day,IAB6 Family & Parenting,0.56
crews find stacks et atari cartridges buried desert,IAB19 Technology & Computing,0.23
comes crop top trendy new wedding dresses kim,IAB18 Style & Fashion,0.62
heartbleed hacking spree canadian tax agency says hundreds ids stolen,IAB12 News,0.13
didnt rob kardashian attend kimyes wedding,IAB6 Family & Parenting,0.14
exact sciences stock halted ahead fda panel meeting update,IAB15 Science,0.86
obama signs order septa regional rails roll sunday,"IAB11 Law, Gov’t & Politics",0.18
transcendence adds new featurette,IAB12 News,0.07
eurusd falters makuch warns ecb action euro weakness,IAB3 Business,0.25
medics police urge fireworks safety fourth july,IAB20 Travel,0.11
apple ibm team enterprise focus,IAB3 Business,0.78
twitterclone weibo cuts ipo size offer,IAB20 Travel,0.09
bailedout cyprus returns bond market,IAB12 News,0.12
nz dollar soars threeyear high,IAB12 News,0.38
holy bezos batman amazon buying comixology,IAB1 Arts & Entertainment,0.29
week apple v samsung holy war 2 billion,IAB19 Technology & Computing,0.37
search malaysia plane resumes,IAB20 Travel,0.39
bbm android ios lightly affected heartbleed bug,IAB19 Technology & Computing,0.35
first trailer michael bay produced teenage mutant ninja turtles released,IAB1 Arts & Entertainment,0.41
valve shows updated vr headset prototype dota 2 demo,IAB19 Technology & Computing,0.25
usda says sd winter wheat production expected rebound,IAB12 News,0.15
tyson recalls chicken nuggets due possible plastic pieces,IAB8 Food & Drink,0.41
turtles 911 poster destined pr fail infamy,IAB12 News,0.21
ceremonies mark last supper jesus christ,IAB23 Religion & Spirituality,0.61
millions may qualify cholesterollowering drugs,IAB24 Uncategorized,0.15
kendall jenners topshop triumph 2014 met ball,IAB3 Business,0.14
brad pitt star gen stanley mcchrystal david michods operators,IAB3 Business,0.11
study backs nonsurgical way fix heart valves,IAB15 Science,0.53
kevin costner dyersville field dreams 25th anniversary,IAB17 Sports,0.15
mt notify 13 million people health dept hacking incident,IAB12 News,0.42
facebook messenger gets video sharing update,IAB19 Technology & Computing,0.14
despite questions charlotte study coal ash airport,IAB12 News,0.27
msg buys 50 percent stake tribeca enterprises,IAB15 Science,0.26
cannot play waiting game un climate chief urges bold steps,IAB12 News,0.19
google reinstates links europe,IAB20 Travel,0.14
miley cyrus gets high fck wayne coyne recording beatles,IAB1 Arts & Entertainment,0.28
iphone 6 news ios 8 could introduce home automation features wwdc,IAB19 Technology & Computing,0.28
explainer ebola,IAB15 Science,0.12
indiana health officials mers patient improving,IAB12 News,0.28
rolf harris admits sexual contact 18yearold friend daughter,IAB12 News,0.21
millions android devices vulnerable heartbleed bug,IAB19 Technology & Computing,0.39
gm sales rise sharply despite recalls,IAB2 Automotive,0.16
apple pays lack vision beats acquisition analysis,IAB3 Business,0.22
emma stone outshines andrew garfield yellow dress,IAB18 Style & Fashion,0.44
latest reincarnation superheroes puts fun back summer,IAB1 Arts & Entertainment,0.21
petsmart issues statement regarding jana partners schedule 13d filing,IAB16 Pets,0.62
study shows certain chemicals everyday life linked breast cancer,IAB15 Science,0.74
mark wahlberg brings kids wife transformers premiere,IAB1 Arts & Entertainment,0.32
lunchtime links hilarious reason never mess,IAB8 Food & Drink,0.13
update 3canadas snclavalin buy uks kentz 2 billion,IAB12 News,0.21
nokia names new ceo,IAB4 Careers,0.19
boeing 777 sells 320 million,IAB3 Business,0.48
eurozone unemployment stable 119 february,IAB12 News,0.12
job openings rise january,IAB4 Careers,0.35
preciousgold hits 3month high softer dollar iraq violence,IAB12 News,0.14
icahn says ebay sell 20 paypal,IAB3 Business,0.33
beyoncé reportedly cast hancock sequel alongside smith,IAB12 News,0.33
google sees spending 30 bn buying foreign firms,IAB3 Business,0.4
marriage good ticker study finds,IAB15 Science,0.26
fcc receives 677000 comments net neutrality proposal,"IAB11 Law, Gov’t & Politics",0.15
tributes flood peaches geldof,IAB8 Food & Drink,0.42
xmen stars impressions exclusive,IAB1 Arts & Entertainment,0.23
miley cyrus cancels shows tweets hospital,IAB1 Arts & Entertainment,0.3
ecb low inflation thing conventional policy,IAB3 Business,0.12
china ukraine may call tune markets week,IAB3 Business,0.17
spanish bonds advance italys draghis low rates stance,IAB12 News,0.12
microsoft lay 18000 workers next year,IAB3 Business,0.37
film review guardians galaxy,IAB6 Family & Parenting,0.17
ukraine crisis hammers german morale,IAB14 Society,0.15
hilarious feud rises deeper issues,IAB24 Uncategorized,0.14
frankie knuckles dies 59 godfather house music,IAB1 Arts & Entertainment,0.1
jane fonda lily tomlin reunite netflix comedy grace frankie,IAB1 Arts & Entertainment,0.4
bachelorette contestant dies paragliding crash,IAB17 Sports,0.23
eyes russiaukraine weekend btmu,IAB20 Travel,0.21
thought data safe ebay,IAB3 Business,0.26
treasuries drop fifth day stocks fluctuate economic data,IAB3 Business,0.13
jena irene best chance music industry success idol,IAB4 Careers,0.22
fedex shares hit alltime high,IAB19 Technology & Computing,0.24
memphisbound plane nearly hit another near newark,IAB20 Travel,0.51
nasa live tweeting apollo 11 launch 45th anniversary,IAB15 Science,0.19
garth brooks irish concerts injunction proceeding lodged dublins high court,IAB1 Arts & Entertainment,0.49
sxsw music worth trip unknown acts,IAB24 Uncategorized,0.47
samsung follows motorolas lead lets us customers try galaxy devices,IAB2 Automotive,0.44
apple allows public beta testers os x yosemite,IAB19 Technology & Computing,0.15
ecb goes 300mn spending spree set bank watchdog,IAB3 Business,0.62
five reasons apple bought headphone company beats dr dre,IAB3 Business,0.17
triangle home prices kept rising april according report,IAB21 Real Estate,0.55
biggest study yet test effect mobile phones children,IAB15 Science,0.46
peter gabriel leads new class rock hall,IAB1 Arts & Entertainment,0.19
betterthanexpected birthday present us june jobs report,IAB12 News,0.47
drastic action needed ebola,IAB12 News,0.11
facebook net income jumps 193 2014 q1,IAB6 Family & Parenting,0.08
leonardo dicaprio dances coachella,IAB1 Arts & Entertainment,0.68
renal denervation fails meet efficacy endpoints compared placebo,IAB24 Uncategorized,0.12
jenny lewis new song features kristen stewart famous friends drag,IAB1 Arts & Entertainment,0.19
placed knife neck threatened kill scandal,IAB12 News,0.44
may advance retail sales rose 03,IAB3 Business,0.23
need double fiveaday fruit veg,IAB8 Food & Drink,0.21
ultragenyx present jmp securities healthcare conference,IAB14 Society,0.15
girls actor replace neil patrick harris hedwig angry inch,IAB1 Arts & Entertainment,0.12
google io 2014 nexus 10 2 universal app backup android 50,IAB19 Technology & Computing,0.18
opec phantom menace,IAB24 Uncategorized,0.33
ny1 theater review aladdin,IAB1 Arts & Entertainment,0.63
game thrones entourage among shows wont available amazon,IAB1 Arts & Entertainment,0.41
get laced warmed st george relay life,IAB17 Sports,0.1
cameron spearheading global action superbug threat,IAB12 News,0.33
rob kardashian drug rumors family pushing kuwtk star go,IAB12 News,0.25
next phone stream 4k ultra hd tv says qualcomm,IAB19 Technology & Computing,0.49
intuitive surgical stock rally looks overdone,IAB24 Uncategorized,0.25
like rolling stone draft sells 2m,IAB17 Sports,0.23
faa boeings 787 safe despite problems,IAB2 Automotive,0.17
make movie nfl draft worth watching,IAB17 Sports,0.8
29 30 us banks pass fed stress test bigger dividends follow,IAB3 Business,0.55
facebook shouldnt experiment users feeds,IAB24 Uncategorized,0.22
josh elliott says goodbye good morning america nbc sports amy,IAB17 Sports,0.65
hitched kim kardashian kanye west spotted nyc amidst reports,IAB12 News,0.36
brighton rock jurassic park richard attenborough dies 90,IAB1 Arts & Entertainment,0.19
911 texting begins call best bet cases,IAB24 Uncategorized,0.1
unexplained heamorrhagic fever kills 23 guinea,IAB24 Uncategorized,0.47
tim cook gets vote confidence ubs,IAB8 Food & Drink,0.13
silk road bitcoin auction winner revealed tim draper,IAB20 Travel,0.27
whats next jenny mccarthy wedding radio show,IAB24 Uncategorized,0.15
9 people alibabas new board,IAB24 Uncategorized,0.14
olivia save president fitz scandal season 3 finale,IAB12 News,0.17
gm sales 1 percent despite recall crisis,IAB3 Business,0.21
russian deputy pm says high hopes china gas deal,IAB12 News,0.24
initial flop google try launch android tv,IAB19 Technology & Computing,0.45
general motors investigated congressional committee slow recall effort,"IAB11 Law, Gov’t & Politics",0.27
lifetimes illfated aaliyah biopic peril following stars exit,IAB1 Arts & Entertainment,0.25
nasa expected take final decision spacex launch sunday,IAB20 Travel,0.53
travel channel star row weight loss,IAB20 Travel,0.75
ps4 defeats xbox one,IAB17 Sports,0.29
ticks back,IAB24 Uncategorized,0.07
lubbock businesses gear saint patricks day,IAB3 Business,0.53
justin bieber selena gómezs relationship bieber shows love,IAB12 News,0.14
jim kelly readies round chemotherapy fight cancer,IAB12 News,0.25
himym actors neil patrick harris jason segel sing confrontation,IAB1 Arts & Entertainment,0.19
microsoft 3rdquarter earnings decline still top wall streets estimate,IAB3 Business,0.25
john mayer funny jokes tmz exgirlfriends using,IAB24 Uncategorized,0.08
target names new cio sets new security measures,IAB12 News,0.16
whoopi goldberg columnist denver posts cannabist website,IAB12 News,0.16
chris hemsworths wife giving birth twins,IAB6 Family & Parenting,0.39
oh nothing video two one direction members getting high,IAB24 Uncategorized,0.84
us says 12 billion toyota penalty largest ever,IAB2 Automotive,0.16
tv reality star olivia palermo weds new york,IAB12 News,0.2
ula delta ii successfully lofts oco2 orbit,IAB20 Travel,0.31
wonkbook data controversy behind inequality debate,IAB12 News,0.18
rob lowe tells oprah unforgettable lesson madonna taught video,IAB12 News,0.14
replacing handshakes fist bumps may save health,IAB7 Health & Fitness,0.11
hackers use twitter bomb scare divert sony execs plane,IAB20 Travel,0.3
plan offered solve custody dispute sick teen,IAB6 Family & Parenting,0.53
meet real heaven real family,IAB23 Religion & Spirituality,0.44
private businesses create 281k june says adp,IAB3 Business,0.71
eurovision song contest best worst entries,IAB24 Uncategorized,0.16
dear fossil fuel industry,IAB3 Business,0.28
omnicompublicis merger collapses,IAB24 Uncategorized,0.13
stocks fall argentina country enters default quincy heraldwhig illinois,"IAB11 Law, Gov’t & Politics",0.19
seth macfarlanes comedy western pulls trick shot,IAB1 Arts & Entertainment,0.43
matters week ahead global markets,IAB3 Business,0.33
first look superman batman v superman dawn justice,IAB12 News,0.22
linux foundation tech vendors protect openssl prevent next heartbleed,IAB19 Technology & Computing,0.44
jude law explodes hotheaded safecracker dom hemingway,"IAB11 Law, Gov’t & Politics",0.14
delhi tops list cities polluted air world,IAB12 News,0.23
chris hemsworths wife elsa pataky labor,IAB6 Family & Parenting,0.23
melissa mccarthy susan sarandons gorgeous ankles,IAB18 Style & Fashion,0.15
nationwide irs scam warning,IAB12 News,0.24
review neighbors despite seth rogen zac efron animal house,IAB16 Pets,0.19
big discounts help us auto sales sizzle july ford 10 pct gm 9 pct,IAB2 Automotive,0.59
us stocks ahead ecb decision,IAB3 Business,0.18
tesla model gets titanium battery shield,IAB2 Automotive,0.29
crudeoil futures trade lower amid weak global demand,IAB3 Business,0.15
us stockssp 500 nasdaq end fed rush raise rates,IAB12 News,0.16
bradley coopers exwife written book term master manipulator gets,IAB24 Uncategorized,0.11
charter urges twc shareholders reject comcast merger,IAB3 Business,0.23
confab reveals prevention gains,IAB12 News,0.14
uk manufacturing growth slows may,IAB3 Business,0.31
samsungs profit falls smartphones get cheaper,IAB19 Technology & Computing,0.13
creationists happy last episode cosmos,IAB24 Uncategorized,0.16
chris martin removes wedding ring despite speculation reunion gwyneth,IAB12 News,0.12
celine dion loved richard dunns airport video,IAB20 Travel,0.23
girls act compassion violates school dress code,IAB5 Education,0.22
us stocks open week higher europe gains,IAB3 Business,0.16
rupert grint make broadway debut play,IAB1 Arts & Entertainment,0.69
new android bug allows hackers make unauthorized calls,IAB19 Technology & Computing,0.36
apple ibm team create apps,IAB19 Technology & Computing,0.42
movie review ebert documentary reveals man fully immersed life,IAB1 Arts & Entertainment,0.18
facebook website appears inaccessible,IAB24 Uncategorized,0.49
superheroes set direct combat,IAB24 Uncategorized,0.22
apple discontinues ipad 2 favour 16gb ipad 4 new entrylevel model,IAB19 Technology & Computing,0.3
may 23 2014 200 pm,IAB24 Uncategorized,0.09
dow sp 500 end record highs,IAB17 Sports,0.11
google search advertising continues growth,IAB3 Business,0.11
destiny beta code giveaway,IAB12 News,0.1
could twoyearold boy patient zero ebola outbreak,IAB12 News,0.11
eff urges road safety easter,IAB20 Travel,0.24
