text,iab_label,confidence
chris brown chris browns assault trial delayed,IAB12 News,0.22
required reading,IAB24 Uncategorized,0.08
lg g3 release date,IAB12 News,0.09
prince george photos baby cambridge birth first steps,IAB6 Family & Parenting,0.63
scientists warn dont get sucked supermoon hype,IAB15 Science,0.5
gilead gild weak early morning trading,IAB3 Business,0.12
mers 5 things know deadly virus arrived us,IAB12 News,0.27
nasa flying saucer could deliver superheavy mars rovers video,IAB15 Science,0.37
news earnings google ge ibm morgan stanley goldman sachs,IAB12 News,0.72
jpmorgan heading 65,IAB3 Business,0.39
new 12sided pound coin secure world,IAB12 News,0.2
metropolis comics isnt selling upcoming archie comics,IAB24 Uncategorized,0.32
survey rate uninsured americans drops,IAB12 News,0.25
gm profit falls 82 amid recalls beats expectations update,IAB3 Business,0.2
film review blended,IAB1 Arts & Entertainment,0.17
tesla motors inc nasdaqtsla surging supercharger reports,IAB12 News,0.4
air pollution kills 7 million prematurely worldwide annually,IAB24 Uncategorized,0.16
skype translator would amazing feature bbm,IAB3 Business,0.12
apple could lose another market samsung,IAB3 Business,0.27
dizzy time travel overstuffed mutants,IAB20 Travel,0.76
toyota targets hyundai design thats mistake,IAB2 Automotive,0.29
facebook playing emotions,IAB1 Arts & Entertainment,0.12
sudburys chris evans aka captain america says hes ready leave acting,IAB1 Arts & Entertainment,0.48
fx muted monday ecb hesitates act,IAB3 Business,0.33
scott derrickson direct marvels doctor strange,IAB24 Uncategorized,0.16
protecting mosquitoes,IAB24 Uncategorized,0.13
graco gives regulators agrees recall infant car seats,IAB2 Automotive,0.15
facebook tries stop snapchat drain slingshot,IAB9 Hobbies & Interests,0.1
shia labeouf checked rehab says rep,IAB12 News,0.16
data review raises total mers deaths saudi arabia,IAB12 News,0.15
cocacolas 1q profit dips drinks sold,IAB8 Food & Drink,0.16
flagship samsung smartphone makes global debut,IAB19 Technology & Computing,0.19
us launches criminal probe gm safety woes,IAB14 Society,0.15
juan pablo gives final rose nikki ferrell doesnt propose,IAB24 Uncategorized,0.07
rare copy first comic book featuring superman fetches 32m ny dealers buy,IAB1 Arts & Entertainment,0.23
weather blog moon shades,IAB24 Uncategorized,0.12
gold prices steady,IAB24 Uncategorized,0.14
disneypixar developing cars 3 incredibles 2,IAB1 Arts & Entertainment,0.4
amazon enters smartphone market fire phone 47in amazon phone,IAB19 Technology & Computing,0.29
miley cyrus rails medication since death dog,IAB16 Pets,0.34
watch dogs takes great idea bludgeons normality,IAB16 Pets,0.15
alcoa permanently shutter portovesme smelter sardinia,IAB3 Business,0.31
researchers told congress could find aliens next 20 years,IAB15 Science,0.29
hindustan ambassador 7 interesting facts,IAB14 Society,0.21
stocks snap winning streak merger monday,IAB24 Uncategorized,0.12
new longnosed dinosaur found nicknamed pinocchio rex,IAB12 News,0.36
russian craft docks station,IAB3 Business,0.12
april blood moon kicks lunar eclipse quartet see detroit metro,IAB20 Travel,0.13
lancet dramatic slowdown growth us health expenditure last,IAB12 News,0.33
derodes steps breach targets new cio,IAB19 Technology & Computing,0.13
weird al returns parodies daft punk pharrell,IAB24 Uncategorized,0.13
weir group confirms merger talks finlands metso,IAB14 Society,0.29
watch beetee hijack president snows panem address hunger games,IAB17 Sports,0.27
twitter twtr investors brace bumpy ride says analyst,IAB20 Travel,0.12
emerging stocks drop fed hshare index enters bear market,IAB12 News,0.16
europe china factory sectors weaken march,IAB3 Business,0.51
obama urges science students bolster usjapan ties,IAB15 Science,0.69
chart day cynk valuable spotify aol,IAB19 Technology & Computing,0.12
kunis kutcher caught kiss cam,IAB12 News,0.17
dr oz lea micheles sugarfree diet slimming drink weight loss breakfast,IAB8 Food & Drink,0.47
stem cells skin cells 2 adult men successfully cloned,IAB15 Science,0.3
midmorning market update markets mostly higher medtronic acquire,IAB12 News,0.13
nypd begin carrying drugs reverse heroin overdoses,IAB12 News,0.27
get shoes socks relay life events,IAB22 Shopping,0.13
first satya rajeev two indians control future microsoft,IAB19 Technology & Computing,0.45
boeing 787s design manufacture safe faa says,IAB3 Business,0.32
update latest business,IAB3 Business,0.63
google ramps fight app advertising,IAB19 Technology & Computing,0.12
little dodo flightless parrot worlds 100 unique,IAB20 Travel,0.25
big four sell hong kong,IAB3 Business,0.32
gareth edwards directing first standalone star wars film,IAB1 Arts & Entertainment,0.26
record labels sue pandora vintage song royalties,IAB3 Business,0.33
peaches geldof mourned older sister fifi touching instagram post,IAB6 Family & Parenting,0.25
ringling bros hairialists fall 3545 feet show thought part,IAB9 Hobbies & Interests,0.11
grease live fox announces 3hour tv musical 2015,IAB1 Arts & Entertainment,0.41
mates court 7m insider trading,IAB14 Society,0.25
rolling stones cancel perth show mick jagger reels lwren scotts,IAB17 Sports,0.31
ecb recap qe qe still question,IAB24 Uncategorized,0.18
turns courtney love didnt actually find missing plane,IAB12 News,0.55
eminem rihanna spotifys streamed artists time spotify,IAB1 Arts & Entertainment,0.18
cbs covered jpmorgan chase co cbs,IAB12 News,0.36
microsofts phil spencer head xbox,IAB19 Technology & Computing,0.44
right forget results undesired effects,IAB24 Uncategorized,0.16
google buying songza compete apples beats,IAB3 Business,0.13
