text,iab_label,confidence
facebook apologizes secret psychological experiments caused outrage,IAB24 Uncategorized,0.2
canadian dollar rises traders look rate guidance fed minutes,IAB3 Business,0.18
miley cyrus attacks avril lavigne instagram watch,IAB1 Arts & Entertainment,0.19
whats next general motors gm stock,IAB2 Automotive,0.19
samsung introduce new smartwatch tizen,IAB19 Technology & Computing,0.3
bp declares end active gulf coast cleanup,IAB3 Business,0.31
nirvana leads 14 rock roll hall fame class,IAB24 Uncategorized,0.14
gopro prices initial shares 24,IAB3 Business,0.18
rare blood moons beginning tuesday fuel end days theory,IAB24 Uncategorized,0.1
smartphone kill switch coming youll probably download,IAB19 Technology & Computing,0.28
community cancelled update dan harmon reveals future possibillites,IAB24 Uncategorized,0.16
breast cancer may predicted skin moles,IAB24 Uncategorized,0.19
bank america pay 93 billion settle mortgage bond claims,IAB3 Business,0.41
cameron diaz bares upcoming movie,IAB1 Arts & Entertainment,0.14
kardashian kanye surprise irish honeymoon,IAB20 Travel,0.63
amazon phone review new fire phone watches watch,IAB19 Technology & Computing,0.21
fukushima turns renewable energy research,IAB24 Uncategorized,0.14
gas prices fourth july expected highest since 2008,IAB12 News,0.16
ntsb parasailing deaths caused lack regulations,IAB17 Sports,0.33
toyota pay 12 bn end acceleration defect case,IAB2 Automotive,0.21
chicago wins competition george lucass art museum,IAB1 Arts & Entertainment,0.25
mental illness deadly heavy smoking oxford study,IAB24 Uncategorized,0.13
chocolate egg easter surprise sticker shock cocoa,IAB8 Food & Drink,0.41
report 44 twitter accounts never sent tweet,IAB24 Uncategorized,0.31
postal workers unions protest staples,IAB24 Uncategorized,0.2
orphan black jordan gavaris talks felix lack pants,IAB18 Style & Fashion,0.15
oculus wellcrafted intriguing ians movie review,IAB1 Arts & Entertainment,0.14
joint mission destroy syrian chemical weapons,IAB12 News,0.2
euro stays weak ahead inflation data,IAB24 Uncategorized,0.13
full house revival works cut,IAB1 Arts & Entertainment,0.2
allergan questions valeants business model eve new offer,IAB3 Business,0.59
bg group sells stake north sea pipeline,IAB3 Business,0.66
proposed senate bill would block internet fast lanes mandate net neutrality,"IAB11 Law, Gov’t & Politics",0.34
starbucks updates iphone app,IAB8 Food & Drink,0.13
director richard attenborough dies,IAB4 Careers,0.12
fiis hike stake ranbaxy march quarter,IAB3 Business,0.13
michael strahan officially joins gma,IAB12 News,0.19
awash spectacle,IAB1 Arts & Entertainment,0.22
snapchat valued 125 billion reports,IAB12 News,0.16
lea michele left la cory monteiths death anniversary,IAB6 Family & Parenting,0.1
shell profit falls 45 percent refineries charge,IAB3 Business,0.32
anglo fraud trial jury reconvene tomorrow,IAB12 News,0.18
octopuses avoid limb entanglement,IAB20 Travel,0.11
jk rowling pen fantastic beasts trilogy harry potter spinoff,IAB1 Arts & Entertainment,0.52
inside wwe raw smackdown tv deals,IAB12 News,0.23
facebook urges users install messenger,IAB24 Uncategorized,0.1
fourthquarter economic growth revised stilltepid 26,IAB12 News,0.13
prostate cancer may get best advice,IAB12 News,0.19
twitch streaming arrives xbox one time titanfall,IAB9 Hobbies & Interests,0.26
angelina jolie honored british government,IAB14 Society,0.18
cut risk middle east respiratory syndrome,IAB24 Uncategorized,0.13
candy crush saga firm sees 76 billion ipo valuation,IAB3 Business,0.15
isds trap australiajapan free trade agreement escaped,IAB14 Society,0.15
