text,iab_label,confidence
teen pregnancy birth abortion rates hit historic lows,IAB6 Family & Parenting,0.16
new advice says washing chicken actually spreads infection,IAB12 News,0.46
asian shares firm global stocks lifted ahead yellen testimony,IAB3 Business,0.14
tv picks june 27 girl meets world,IAB12 News,0.18
justice alito reenters two key business cases,IAB3 Business,0.74
nigeria takes south africa continents largest economy,IAB3 Business,0.28
crumbs may dead cupcakes still life,IAB8 Food & Drink,0.27
see camelopardalid meteor shower,IAB15 Science,0.16
teenage mutant ninja turtles mobile game sweepstakes,IAB1 Arts & Entertainment,0.25
pamela anderson reveals past sexual assaults,IAB12 News,0.25
kanye west lobbying mary j blige sing wedding,IAB1 Arts & Entertainment,0.24
white house calls urgent climate change action report warns,IAB12 News,0.39
george clooney fiancee amal alamuddin vacation cabo,IAB20 Travel,0.73
microsoft giving time update windows 81,IAB19 Technology & Computing,0.16
arrow seeing red preview photos released,IAB12 News,0.15
rogen scared nkorean threat,IAB24 Uncategorized,0.14
young obese blame sedentary lifestyle,IAB24 Uncategorized,0.17
lady gaga steps wearing bizarre lampshade headgear new york,IAB12 News,0.22
elisabeth hasselbeck shocked departure shepherd mccarthy,IAB20 Travel,0.16
rise obesity rates developed countries linked recent economic downturn,IAB12 News,0.12
walmart buy used video games gift cards,IAB3 Business,0.22
levine wall street inversions investigations,IAB20 Travel,0.13
candy crush maker prices ipo 2250 share,IAB3 Business,0.19
dead actors brothers finish film,IAB1 Arts & Entertainment,0.21
adobe beats 2qfy14 revenue earnings estimates,IAB19 Technology & Computing,0.26
picking better leaders hong kong,IAB24 Uncategorized,0.09
starbucks let customers tip baristas phones,IAB3 Business,0.12
mark wahlberg takes lead role new transformers film,IAB1 Arts & Entertainment,0.28
gentlemans guide east german transgender rock stars years,IAB1 Arts & Entertainment,0.2
call snowden immunity rises ahead unique appearance us,IAB12 News,0.09
jennifer lopez makes pick winner american idol 2014,IAB1 Arts & Entertainment,0.28
viral video topless woman trashes st petersburg mcdonalds,IAB8 Food & Drink,0.75
gas prices dc metro area penny last week 1 cent,IAB13 Personal Finance,0.14
view shakeup jenny mccarthys firing shock insiders shows,IAB12 News,0.23
watch full moon rises friday 13th week,IAB15 Science,0.1
existing home sales prices may,IAB21 Real Estate,0.66
elliot rodgers shooting spree seth rogen judd apatow slam washington,IAB12 News,0.27
mers medical care improve new hospital head saudi arabia pledges,IAB12 News,0.26
fabien cousteau ends mission undersea lab,IAB15 Science,0.27
spread polio declared world health emergency,IAB12 News,0.23
rose byrne zac efron defy expectations funny neighbors,IAB12 News,0.15
trailer gone girl,IAB20 Travel,0.54
rosies return makes bad view,IAB17 Sports,0.13
imf chief christine lagarde put investigation negligence corruption,"IAB11 Law, Gov’t & Politics",0.13
harry goes gray jk rowling gives readers glimpse adult harry potter,IAB1 Arts & Entertainment,0.27
kanye wests wedding speech reportedly leaked,IAB12 News,0.58
users upset ecigarette bans new york city chicago,"IAB11 Law, Gov’t & Politics",0.14
like suckzilla,IAB24 Uncategorized,0.25
week smartphones bendy devices androids alive,IAB19 Technology & Computing,0.16
mcdonalds offering free coffee breakfast hours,IAB8 Food & Drink,0.59
un act fast global warming save planet money,IAB24 Uncategorized,0.58
ecbs estimate eurozone output gap,IAB3 Business,0.14
tom hanks hoping reunite steven spielberg,IAB1 Arts & Entertainment,0.22
draghis speech marks turning point ecb rhetoric,IAB3 Business,0.33
iran capable building warshipus,IAB12 News,0.24
harrison ford breaks ankle star wars set,IAB1 Arts & Entertainment,0.35
audra mclaughlin vs megan ruger voice 6 battles round 2 climb,IAB1 Arts & Entertainment,0.08
antiaging gene expression klotho treat alzheimers,IAB15 Science,0.12
kraft recall cottage cheese could cause illness,IAB8 Food & Drink,0.43
friends fans rejoice central perk coming manhattan,IAB8 Food & Drink,0.37
eurusd treading water near 13800,IAB20 Travel,0.15
study shows rise adults using adhd medication,IAB15 Science,0.44
transcendence cyber drama thats slow upload,IAB19 Technology & Computing,0.24
artificial dna added microbes,IAB15 Science,0.26
pfizer disappointed astrazeneca,IAB16 Pets,0.55
newlyunveiled footage 1937 shows fdr walking,IAB12 News,0.48
reading rainbow revival levar burton launches kickstarter campaign,IAB23 Religion & Spirituality,0.31
comixology confirms amazon sale denies selling,IAB22 Shopping,0.23
china says charges absurd,IAB12 News,0.16
gross feds willingness keep rates low may buoy stocks bonds,IAB24 Uncategorized,0.12
45 hamlets shakespeares 450th birthday pictures,IAB14 Society,0.45
cnns piers morgan signs gun warning americans,IAB12 News,0.51
air pollution linked seven million deaths globally,IAB24 Uncategorized,0.19
unemployment rates fall 21 states within march,IAB12 News,0.14
study fuels corn waste better gas,IAB15 Science,0.4
samsung introduces wearable health tracker geeks insurance,IAB7 Health & Fitness,0.23
us stocks plunge wiping julys gains dow 317,IAB3 Business,0.17
