text,iab_label,confidence
candy crush maker sees 76 bln ipo valuation,IAB3 Business,0.17
say goodbye facebooks poke camera,IAB24 Uncategorized,0.19
htc one m8 gpe available old one gets 100 discount,IAB19 Technology & Computing,0.33
ghostbusters 3 shoot early 2015 new director needed,IAB1 Arts & Entertainment,0.28
samsung galaxy s5 price revealed sprint 199 2year agreement,IAB12 News,0.23
citigroup pay 7 billion justice department settlement,IAB3 Business,0.24
scandal season 3 finale scott foley teases insane ending,IAB1 Arts & Entertainment,0.28
fox news hires stacey dash commentator,IAB12 News,0.76
giraffe kiss goodbye zoo keeper goes viral,IAB12 News,0.22
thicke apologises estranged wife award podium,IAB6 Family & Parenting,0.19
peter mayhew confirmed return chewbacca star wars episode vii,IAB1 Arts & Entertainment,0.18
movie guy new transformers flick mixed bag good bad,IAB1 Arts & Entertainment,0.25
songs love american idol,IAB1 Arts & Entertainment,0.11
ice cube comments paul walker fan video,IAB1 Arts & Entertainment,0.15
one trusts washington climate change,IAB12 News,0.18
4 teslas ever stolen us,IAB2 Automotive,0.13
american apparels controversial exceo turns tables learn hes,IAB24 Uncategorized,0.16
researchers northeast greenland ice loss accelerating,IAB15 Science,0.48
olivia wilde gave birth child male persuasion,IAB6 Family & Parenting,0.33
hepatitis scare springfieldgreene county health department answers fears,IAB12 News,0.17
audi bring apples carplay system cars starting 2015,IAB2 Automotive,0.28
sony beats microsoft console sales 4th straight month,IAB14 Society,0.52
vodafone buy cobra automotive update,IAB2 Automotive,0.72
snl spoofs solange jay zs elevator fight maya rudolph makes special,IAB1 Arts & Entertainment,0.14
1st lead german may business confidence falls lowest level year,IAB3 Business,0.77
bank england sees broader uk recovery eyes sterling,IAB3 Business,0.25
disney flies past expectations q2 earnings continued success,IAB12 News,0.28
rock roll hall fame reveals special guests 29th annual induction,IAB12 News,0.16
gold futures rise ukraine worries,IAB12 News,0.19
stagecoach group plc rating reiterated jefferies group sgc,IAB3 Business,0.31
bachelorette watch season 10 episode 11 online,IAB12 News,0.16
stale blended adam sandler stubbornly refuses grow,IAB24 Uncategorized,0.12
facebook making privacy settings easier user,IAB19 Technology & Computing,0.13
att buy directv 485 bln deal,IAB3 Business,0.34
spread polio declared world health emergency vaccine,IAB12 News,0.18
corn planting full swing soybean planting started,IAB14 Society,0.16
adapting privacy ruling google chooses hit undo,IAB24 Uncategorized,0.24
kimye stunned wedding smooch,IAB1 Arts & Entertainment,0.12
evidence found bigfoot yeti,IAB15 Science,0.23
medicaid chip enrollment 114 since september 2013,IAB19 Technology & Computing,0.11
moto e appears day official debut,IAB2 Automotive,0.18
analysis health care law cost less expected,"IAB11 Law, Gov’t & Politics",0.22
facebook launches controversial video ads australia,IAB24 Uncategorized,0.17
game thrones season 4 premiere celebrate weekend video,IAB1 Arts & Entertainment,0.32
dow chemical co dow tops q1 eps 8c,IAB5 Education,0.16
rate hike debate dominate fed meeting,IAB12 News,0.2
us stocks trim datadriven gains brace earnings dow 036,IAB3 Business,0.16
four things facebook oculus rift,IAB19 Technology & Computing,0.15
iphone 6,IAB19 Technology & Computing,0.26
us durable goods orders rise 08 april core orders 01,IAB3 Business,0.35
yum brands,IAB8 Food & Drink,0.18
massive godzilla earths discovered,IAB12 News,0.56
time zones mad men reaches beginning end,IAB20 Travel,0.23
photos american idol xiii finale,IAB1 Arts & Entertainment,0.19
kids entertainer rolf harris sentenced 5 years 9 months prison,IAB1 Arts & Entertainment,0.33
nbc announces saturday night live 40th anniversary special,IAB12 News,0.61
texas hospitals continue work reduce hospital acquired infections,IAB12 News,0.19
game thrones watch ended,IAB24 Uncategorized,0.19
french bank bnp paribas agrees pay 52billion compensation resolve,IAB3 Business,0.41
windows 9 rumors microsoft backing away metro world,IAB19 Technology & Computing,0.25
burger king buys tim hortons warren buffett defends deal tax inversion,IAB8 Food & Drink,0.33
gold futures extend drop us payrolls data back fed taper outlook,IAB3 Business,0.18
stealing private ssl keys using heartbleed difficult impossible,IAB19 Technology & Computing,0.19
haslamowned truckstop chain pay 92m fine,IAB3 Business,0.33
talker zac efron punched skid row,IAB17 Sports,0.45
survey consumers optimistic finances,IAB13 Personal Finance,0.38
noah biblical enough box office success,IAB1 Arts & Entertainment,0.4
smallpox discovered old storage room near dc,IAB24 Uncategorized,0.13
police backtrack claims man linked target breach wsfacom news,IAB12 News,0.5
profits candy crush maker beat estimates,IAB3 Business,0.52
denverbased chipotle add 195 restaurants 2014,IAB8 Food & Drink,0.29
ashton mila gorgeous baby real beauty,IAB6 Family & Parenting,0.21
oil prices dip middle east supply worries ebb,IAB3 Business,0.17
powdered alcohol gets thumbs us regulators,IAB24 Uncategorized,0.12
fleetwood mac christine mcvie returns stage,IAB20 Travel,0.2
root samsung galaxy s5,IAB19 Technology & Computing,0.33
us supreme court hear tevas pharmas appeal,IAB20 Travel,0.14
tgi fridays offering 10 unlimited appetizers promotion,IAB8 Food & Drink,0.4
crazy video footage shows possible meteor flying russia,IAB12 News,0.21
twitter adds mute button feed control,IAB24 Uncategorized,0.14
edward snowden would absolutely yes,IAB12 News,0.23
toyota motor corporation us settlement unintended acceleration cnn,IAB12 News,0.39
ronald mcdonalds makeover creepy bun,IAB8 Food & Drink,0.63
solange knowles rachel roy attend cfda fashion awards 2014,IAB18 Style & Fashion,0.51
etfs another tool investors,IAB24 Uncategorized,0.11
saudi arabia replaces health minister amid mers virus fears,IAB12 News,0.19
matt lauer signs contract extension nbcs today show,IAB12 News,0.44
ny towns ban fracking state court rules,"IAB11 Law, Gov’t & Politics",0.41
chinese plane spots 3 new floating objects none recovered yet search,IAB12 News,0.21
hilary duff talks music marriage motherhood,IAB6 Family & Parenting,0.63
us manufacturing pmi little changed june,IAB3 Business,0.34
facebook app gets creepy helps miss tv show spoilers,IAB1 Arts & Entertainment,0.14
march newsletter xp end support dont risk blackout,IAB12 News,0.48
emergence communityacquired infections due esblproducing bacteria,IAB12 News,0.2
hyundai unveils luxury car competition bmw rises,IAB2 Automotive,0.35
new breast cancer drug effectively treat cancer cells,IAB12 News,0.44
icahns modest proposal sell 20 paypal partial ipo,IAB3 Business,0.19
spanish cpi shock flags deflation euro deflation risks,IAB12 News,0.14
march cpi inflation quickens 831 per cent,IAB13 Personal Finance,0.17
memorial day gas prices vary widely,IAB20 Travel,0.13
microsoft issues warning consumers weakness internet explorer,IAB19 Technology & Computing,0.35
game thrones season finale smashes previous seasons ratings,IAB17 Sports,0.23
usda sits tight world crop balance sheet,IAB3 Business,0.18
market overview ftse 100 ends lower iraq uk interest rates,IAB3 Business,0.13
gets special access comcasts customers decides,IAB3 Business,0.15
game thrones fans flock barclays center season 4 preview,IAB17 Sports,0.45
justice department prepares suit citigroup,"IAB11 Law, Gov’t & Politics",0.17
common psychiatric disorder becoming popular among young adults,IAB12 News,0.2
shailene woodley theo james greet takes supporters divergent,IAB12 News,0.12
nexus 7 vs samsung galaxy note 8 top specs price comparison,IAB19 Technology & Computing,0.26
proof big bang,IAB15 Science,0.24
sundays rates home mortgages phh us bankcorp jul 6 2014,IAB12 News,0.42
cuomo touts aids reduction,IAB12 News,0.13
beyonce tops forbes celebrity 100 list springsteen calvin harris also make,IAB1 Arts & Entertainment,0.16
jem holograms movie found jem holograms,IAB1 Arts & Entertainment,0.16
boston hospital uses google glass emergency room,IAB19 Technology & Computing,0.17
music steaming become profitable,IAB1 Arts & Entertainment,0.37
danny boyle direct jobs biopic,IAB4 Careers,0.36
woody allen casts emma stone second film,IAB1 Arts & Entertainment,0.2
coach coh set announce quarterly earnings tuesday,IAB3 Business,0.18
anna kendricks 23 funniest tweets honor killing snl,IAB17 Sports,0.17
us top court denies teva pharmaceutical stay copaxoneatent fight,IAB3 Business,0.17
amazon fire phone launches att exclusive,IAB19 Technology & Computing,0.27
tracy morgans condition upgraded fair,IAB12 News,0.13
good morning americas josh elliott leaving show nbc,IAB12 News,0.56
nikolaj costerwaldau kate upton talk roles,IAB4 Careers,0.1
singular gene could increase brain power fight dementia,IAB15 Science,0.42
webb sticks close comic book spiderman 2,IAB1 Arts & Entertainment,0.25
devon stargazers get ready first supermoon year weekend,IAB15 Science,0.15
apple pay 450m price fixing,IAB3 Business,0.3
miley cyrus strips totally topless models cameron diazs hair theres,IAB1 Arts & Entertainment,0.26
robert pattinson brushes kristen stewarts cheating scandal,IAB12 News,0.19
photos bcs evangeline lilly among stars spotted comiccon,IAB1 Arts & Entertainment,0.33
amazon pay employees 5000 quit,IAB3 Business,0.37
infiniti mercedesbenz built new 1b mexico plant,IAB2 Automotive,0.75
columbus short arrested scandal star charged battery bar attack,IAB12 News,0.24
valerie harper opens battle brain cancer,IAB12 News,0.28
dwayne rock johnson continues tease dc movie role,IAB1 Arts & Entertainment,0.14
drew barrymore husband kopelman welcome daughter frankie,IAB6 Family & Parenting,0.42
microsoft office ipad 8 facts,IAB19 Technology & Computing,0.49
fcc investigates netflixs deals comcast verizon,IAB3 Business,0.13
amazon takes wraps fire phone,IAB19 Technology & Computing,0.28
fitch says isnt reconsidering brazils bbb rating moment,IAB3 Business,0.32
iihs best used cars teens driver,IAB2 Automotive,0.3
yum brands inc falls short q2 eps china sales grow 21,IAB3 Business,0.3
surface survives microsoft cuts tablet strategy remains muddled,IAB19 Technology & Computing,0.16
gm boosting investment volt assembly plant brownstown battery factory,IAB3 Business,0.39
charney raises american apparel stake amid firing battle,IAB3 Business,0.19
bond report treasurys fall market awaits fresh data signal,IAB12 News,0.13
mad men easter egg season 7 recycles set season 1,IAB1 Arts & Entertainment,0.25
kim kardashian working video game,IAB1 Arts & Entertainment,0.28
amazon pays bad employees 5000 quit,IAB3 Business,0.37
chrysler sales 17 car buyers return,IAB2 Automotive,0.48
netflix introduces 4k house cards first show stream ultra hd,IAB19 Technology & Computing,0.14
clearer protections clean water,IAB24 Uncategorized,0.14
youve got mail think aol investigating security breac,IAB3 Business,0.49
brace comes mobile appsplosion,IAB19 Technology & Computing,0.43
oil price surges chaos iraq raises fears supplies,IAB12 News,0.14
pussy riot eyed spring breakers 2,IAB20 Travel,0.17
dr max gomez new study heralded groundbreaking step treating,IAB15 Science,0.3
microsoft shooting titanfall fire xbox one sales,IAB17 Sports,0.28
prosecutors office says 6 people killed blaze singlefamily home,IAB12 News,0.22
print instagram photos adidas sneakers,IAB17 Sports,0.52
us producer prices rise 05 percent march,IAB3 Business,0.21
beijing blames us south china sea tensions,IAB12 News,0.16
android evolved recapping android wear android auto android tv,IAB2 Automotive,0.34
google glass sale public today 1500 price tag given,IAB12 News,0.18
see new jersey abortion counselor films procedure online film,IAB12 News,0.21
pharrell williams gwen stefani reveal voice coaching philosophy,IAB24 Uncategorized,0.09
investors fear higher rates,IAB24 Uncategorized,0.15
dealpolitik poison pill showdown american apparel,IAB18 Style & Fashion,0.25
fashion hits misses metropolitan museum art costume institute gala,IAB18 Style & Fashion,0.33
cloud trial,IAB24 Uncategorized,0.26
wesfarmers exits insurance sale broking unit us insurer,IAB3 Business,0.6
cdc persontoperson spread mers among midwest cases,IAB12 News,0.12
jerry lewis telethon movies legend honored cement handprint ceremony,IAB1 Arts & Entertainment,0.27
record low current acocunt surplus japan,IAB3 Business,0.13
yahoo earnings revenue growth woes continue,IAB12 News,0.33
antidepressants killing young people,IAB24 Uncategorized,0.2
cbs gambles colbert late show,IAB12 News,0.27
jill abramsons firing shows insidious new way sexism happens,IAB12 News,0.16
andre johnson stable condition doctors unable reattach penis,IAB12 News,0.15
fed taper continues policymakers divided future interest rates,"IAB11 Law, Gov’t & Politics",0.17
video gm suspends south africa production striking union rejects offer,IAB3 Business,0.2
audit missouri tops spending historic preservation,IAB12 News,0.22
kim kardashian rocks trouser suit steps fiancé kanye west,IAB18 Style & Fashion,0.54
feeling broke consumer prices jumped may especially airfares,IAB20 Travel,0.58
sony xperia z2 sold us release date set summer,IAB14 Society,0.2
ataglance key outcomes australiajapan free trade agreement,IAB12 News,0.11
consumers receive part apple settlement,IAB8 Food & Drink,0.11
dinosaur footprints set display,IAB15 Science,0.34
e smoke dominates top quality smokeless cigarettes gain popularity,IAB24 Uncategorized,0.17
gold edges,IAB18 Style & Fashion,0.07
lupita nyongo takes fashion risk cfda awards red carpet,IAB18 Style & Fashion,0.51
nirvana kiss springsteens e street band inducted rock hall,IAB1 Arts & Entertainment,0.33
uw researchers polar ice sheet doomed soon,IAB15 Science,0.32
mediatek unveils mt6795 64bit true octacore soc,IAB14 Society,0.31
smith jada pinkett smith cps investigation willows,IAB12 News,0.08
anglo irish bank trial seán fitzpatrick guilty illegal share support,IAB3 Business,0.24
finally know zebras stripes,IAB15 Science,0.19
first step towards heart attack alarm,IAB24 Uncategorized,0.21
stupid teens reportedly smoking coffee caffeine high,IAB12 News,0.4
wholegenome scans ready widespread use,IAB15 Science,0.19
colombian novelist garcia marquez dies age 87 home mexico city,IAB14 Society,0.11
shooting outside bet awards weekend party game meek mill tpain busta,IAB1 Arts & Entertainment,0.21
scandal price free fair election episode 18 season 3tv review,IAB12 News,0.15
soon score dates celebs thanks tinder,IAB4 Careers,0.12
tmobile unveils uncarrier 50 free iphone 5s test drive lte network news,IAB12 News,0.39
moto g lte variant listed amazon moto e dust resistant,IAB2 Automotive,0.19
apple acquire beats electronics 32 billion,IAB24 Uncategorized,0.17
update 5ebola patient coming us aid workers health worsens,IAB12 News,0.54
chuck e cheeses tests oculus rift virtual ticketgrabbing experience,IAB19 Technology & Computing,0.17
todays topic update xlte,IAB24 Uncategorized,0.12
china mobile ltd adr chl news analysis stock company,IAB12 News,0.5
pfizer walks away 118b astrazeneca takeover fight,IAB3 Business,0.29
new teenage mutant ninja turtles character posters,IAB1 Arts & Entertainment,0.25
david arquette david arquette engaged report,IAB12 News,0.25
simon cowell regret lauren silverman affair result steered,IAB12 News,0.1
sebelius botches farewell speech,IAB5 Education,0.39
france asks citizens avoid liberia sierra leone ebola scare,IAB20 Travel,0.16
muppets wanted,IAB16 Pets,0.38
eavesdropping heartbleed bug puts financial personal data risk,IAB13 Personal Finance,0.35
ringling bros barnum bailey circus stage accident,IAB1 Arts & Entertainment,0.66
39 percent americans unaware heartbleed bug says pew research center,IAB12 News,0.17
princes return shrouded mystery helps mark essence fests 20th,IAB1 Arts & Entertainment,0.22
roundup emma stone wins lip sync battle father kicks 6year old,IAB1 Arts & Entertainment,0.32
lowbudget ryanair launches businessclass tickets wboctv 16 delmarvas,IAB20 Travel,0.33
cannes slate boasts new films michel hazanavicius tommy lee jones,IAB1 Arts & Entertainment,0.27
farley mowat timeline life,IAB20 Travel,0.16
latest game thrones episode sets new torrent record,IAB1 Arts & Entertainment,0.44
liberian president concerned ebola resurgence,IAB12 News,0.26
watch andrew garfield get hunted snl loving beyonce,IAB17 Sports,0.29
million ways die west pulls trick shot,IAB20 Travel,0.13
twitch arrives xbox one titanfall crashes,IAB20 Travel,0.15
hillary clinton appear fox news promote new book talk benghazi,IAB12 News,0.9
jennifer lopez flaunts major cleavage tonight show,IAB18 Style & Fashion,0.24
money minute apple ibm team boost business apps,IAB3 Business,0.4
midrange samsung galaxy mega 2 hardware leaks paves way,IAB19 Technology & Computing,0.25
man crowdsources 31000 kickstarter make potato salad,IAB8 Food & Drink,0.65
coachella 2014 neko case rocks small appreciative crowd,IAB1 Arts & Entertainment,0.49
record bond sales show li focused gdp debt china credit,IAB3 Business,0.17
russia china strike 400 billion gas deal,IAB3 Business,0.3
mary barra,IAB6 Family & Parenting,0.08
china regulators probe microsoft,IAB19 Technology & Computing,0.56
euro traders eye inflation ecb bnp fine,IAB3 Business,0.18
suntrust banks settle justice dept 968 million,IAB3 Business,0.15
female big game hunter 19 shocks facebook dead animal pics outrage,IAB17 Sports,0.44
flappy bird lives creator dong nguyen claims adding game,IAB1 Arts & Entertainment,0.18
morning roundup taylor swift cancels concert rolling stones back road,IAB12 News,0.48
cinco de mayo tasty recipes celebration,IAB8 Food & Drink,0.22
true blood season 7 episode 3 flashbacks ass cracks,IAB1 Arts & Entertainment,0.13
oculus announced oculus connect conference acquisition raknet,IAB19 Technology & Computing,0.42
bachelorette andi dorfman contestant eric hill dies paragliding accident,IAB17 Sports,0.32
kendall jenner topshop metgala red carpet,IAB1 Arts & Entertainment,0.3
amazon launches prime music adfree music streaming service,IAB3 Business,0.15
bmw recalls 156000 vehicles us bolt defect,IAB2 Automotive,0.39
