text,iab_label,confidence
vantage point away city lights offers best chance celestial show,IAB1 Arts & Entertainment,0.2
facebook users still experiment apology,IAB24 Uncategorized,0.11
hess corp sets new 52week high following analyst upgrade hes,IAB3 Business,0.23
shares sports camera maker gopro jump nearly 30 per cent stock market,IAB17 Sports,0.81
urgent malaysia airlines plane,IAB20 Travel,0.45
consumer sentiment us unexpectedly falls outlook,IAB12 News,0.26
lg g pro 2 priced cheaper galaxy s5 taiwan,IAB20 Travel,0.17
china investigating something microsoft,IAB19 Technology & Computing,0.52
facebook tests new buy button online purchases us,IAB22 Shopping,0.2
colbert responds cancelcolbert controversy,IAB24 Uncategorized,0.34
tv picks may 911 directors chair penny dreadful rosemarys baby,IAB24 Uncategorized,0.09
brody jenner wont attend kimyes wedding,IAB6 Family & Parenting,0.15
captain america sequel becomes biggest april blockbuster,IAB1 Arts & Entertainment,0.32
designing women star meshach taylor dies aged 67 battle cancer,IAB18 Style & Fashion,0.13
hayden panettiere pregnant 2014 engaged hot nashville season 2 tv show,IAB1 Arts & Entertainment,0.43
bruce springsteen salute rock roll hall fame inductees,IAB1 Arts & Entertainment,0.32
autopsy reveals cause death ultimate warrior,IAB15 Science,0.3
feds wont release names restaurants served contaminated beef,IAB24 Uncategorized,0.18
gas prices harrisburg area show stability today,IAB13 Personal Finance,0.16
breaking bad turkey bans twitter,IAB24 Uncategorized,0.15
superstition bad luck coincide friday 13th full moon,IAB24 Uncategorized,0.15
woody allens first foray musical theater bullets broadway,IAB1 Arts & Entertainment,0.45
spiderman 2 garfield fan outfit,IAB18 Style & Fashion,0.22
judge joe brown released jail courtroom rant,"IAB11 Law, Gov’t & Politics",0.18
real noriega suing call duty using murderous likeness photos,IAB3 Business,0.12
lindsay lohan goes mental mallet poor innocent car,IAB2 Automotive,0.66
home price gains slow april amid tepid sales,IAB21 Real Estate,0.54
study oklahoma one highest prescription drug rates,IAB15 Science,0.31
walking dead season 4 finale draws 157 million viewers,IAB1 Arts & Entertainment,0.27
kate middleton shows baby georges new steps,IAB6 Family & Parenting,0.3
reviews new movies opening july 11th 2014,IAB12 News,0.32
japanese yen littlechanged inline inflation jobs data,IAB12 News,0.21
paul walker begged mom become daughter meadows full time parent,IAB6 Family & Parenting,0.51
study answers marathons good heart,IAB17 Sports,0.38
johnny winter legendary blues guitarist dies 70,IAB12 News,0.21
ducktales theme rb slow jam,IAB1 Arts & Entertainment,0.15
snl recap anna kendrick doeeyed ever pharrell brings,IAB1 Arts & Entertainment,0.18
scientists baffled gigantic 262ft hole appeared siberias end,IAB15 Science,0.36
ipad might causes disease,IAB24 Uncategorized,0.17
new york college offer summer course miley cyrus,IAB12 News,0.28
miley cyrus postpones nashville concert,IAB1 Arts & Entertainment,0.55
king digital drops 13 revenue candy crush shrinks 1,IAB3 Business,0.22
delivered drone doorstep amazon ceo jeff bezos says courier,IAB3 Business,0.53
motorola solutions sell enterprise business,IAB3 Business,0.57
christie fallon dance around testy,IAB1 Arts & Entertainment,0.24
zynga znga rallies ahead king digital ipo,IAB19 Technology & Computing,0.18
fleetwood mac back christine mcvie,IAB2 Automotive,0.23
facebooks new audio recognition feature listen users audios,IAB19 Technology & Computing,0.1
armed apes hapless humans devastated san francisco star dawn,IAB17 Sports,0.31
destinys child reunites michelle williams music video say yes,IAB6 Family & Parenting,0.23
shes beautiful lupita nyongo named 2014 beautiful person,IAB12 News,0.1
beyonce leads mtv video music awards 8 nominations iggy azalea,IAB1 Arts & Entertainment,0.22
barbara walters make final scheduled television appearance friday,IAB12 News,0.19
amazing spiderman 2 credits tease sinister six marc webb talks,IAB1 Arts & Entertainment,0.47
box ipo factors consider investing,IAB13 Personal Finance,0.25
teen says idea could save government millions,IAB12 News,0.22
review divergent ideal title films tangled story,IAB24 Uncategorized,0.19
