text,iab_label,confidence
new look new role ronald mcdonald,IAB12 News,0.16
twitter spikes blowing almost wall street metrics,IAB24 Uncategorized,0.1
pharma back cure sectors ills,IAB3 Business,0.15
bioengineered vaginas work researcher takes,IAB15 Science,0.37
postapocalyptic shows movies watch next walking dead season,IAB24 Uncategorized,0.15
cocacolas profit dips drinks sold,IAB8 Food & Drink,0.19
xmen days future past sixpoint fanboy review first,IAB1 Arts & Entertainment,0.26
sisaundra lewis sings river deep mountain high tina turner,IAB1 Arts & Entertainment,0.28
takeda lilly jury awards 9 billion actos risks,IAB3 Business,0.2
holy week services 2014,IAB23 Religion & Spirituality,0.59
apple replacing batteries iphone 5 free,IAB19 Technology & Computing,0.28
kate mulgrew star trek star gets board debunked idea sun circles,IAB20 Travel,0.35
apes make war,IAB16 Pets,0.5
miley cyrus pulls second date bangerz tour hospitalised,IAB20 Travel,0.58
supreme court ruling aereo streaming illegal,"IAB11 Law, Gov’t & Politics",0.18
facebook study manipulated users emotions,IAB24 Uncategorized,0.13
well certainly different look kim kardashian,IAB18 Style & Fashion,0.21
correctedfactboxpenalties imposed bnp paribas us sanctions,IAB3 Business,0.32
swiss bank pay 26 bn helping rich americans evade taxes,IAB3 Business,0.31
da vinci surgical system gets fda approval minimally invasive surgeries,IAB15 Science,0.27
facebook inc launches slingshot rival snapchat,IAB3 Business,0.24
flotus responds critics healthier school meal program,IAB20 Travel,0.33
watch adam levine goes darkest times maps video,IAB24 Uncategorized,0.14
human nose detect one trillion different scents,IAB15 Science,0.17
motorola announce moto e may 13,IAB2 Automotive,0.48
technical data metals mining stocks research reliance steel,IAB3 Business,0.17
google killer robotstxt file blocks terminators cofounders,IAB19 Technology & Computing,0.14
lena dunham got naked snl hit,IAB17 Sports,0.18
lindsay lohans handwritten list famous exlovers exposed,IAB12 News,0.11
russiaus crew docks iss two days late,IAB20 Travel,0.16
pregnant women high risk preeclampsia lowdose,IAB6 Family & Parenting,0.12
netflix raise prices new subscribers,IAB3 Business,0.2
iom wants big change doc training,IAB24 Uncategorized,0.14
nest google homes smarthome blueprint,IAB19 Technology & Computing,0.32
worlds biggest dinosaur discovered argentina,IAB15 Science,0.32
robin roberts guest judge dancing stars,IAB1 Arts & Entertainment,0.22
titanfall expedition review,IAB1 Arts & Entertainment,0.2
