text,iab_label,confidence
johnny depp diamond engagement ring,IAB1 Arts & Entertainment,0.13
ebay attack spawns probe orders three states,IAB3 Business,0.13
us officials keep close eye miserable mosquitoborne chikungunya virus,IAB15 Science,0.15
apple puts ibm rivalry rest,IAB8 Food & Drink,0.2
weird al yankovic getting pharrells permission could,IAB24 Uncategorized,0.17
tesla opening patents,IAB19 Technology & Computing,0.07
fans given opportunity appear star wars episode vii,IAB1 Arts & Entertainment,0.28
bollywood hungama makes comeback windows phone 8 bollywood fans,IAB1 Arts & Entertainment,0.23
priceline deal opentable helps calibrate valuations internet stocks,IAB20 Travel,0.2
4 brilliant new youtube features google revealed week,IAB12 News,0.08
star wars 7 harrison ford carrie fisher mark hamill reunite new film,IAB1 Arts & Entertainment,0.36
boes mpc votes 90 qe key rate march,IAB3 Business,0.2
shailene woodley cut amazing spiderman 2 awful,IAB1 Arts & Entertainment,0.27
beyonce jayz announce 20stadium tour,IAB20 Travel,0.26
shia labeouf checks rehab,IAB7 Health & Fitness,0.16
peaches geldof die cause death may natural causes,IAB8 Food & Drink,0.14
china probes microsoft operating system monopoly reports,IAB12 News,0.23
game thrones season 4 premiere hbos mostwatched program since,IAB1 Arts & Entertainment,0.39
hip hop industry figure benzino hospitalised funeral shooting,IAB1 Arts & Entertainment,0.24
hachette says amazon deliberately delaying shipments books,IAB3 Business,0.21
flipkart acquires online fashion retailer myntra 300 million,IAB3 Business,0.31
mark wahlbergs stunt double explains loved working new,IAB1 Arts & Entertainment,0.31
zac efron punched skid row fight report,IAB17 Sports,0.41
refileupdate 1holdouts considering 80ct dollar brazilians enter,IAB13 Personal Finance,0.11
british comedy heroes monty python reunite london show,IAB1 Arts & Entertainment,0.47
clues genghis khans rise written rings ancient trees,IAB15 Science,0.15
veronica mars detective movie faithful original tv series,IAB1 Arts & Entertainment,0.16
review game thrones laws gods men s4 e6 includes first,IAB1 Arts & Entertainment,0.19
google maps tells find uber ride lane drive,IAB20 Travel,0.39
alibaba make easier chinese consumers buy us retail web sites,IAB3 Business,0.31
future iphones may use optical image stabilization create superresolution,IAB19 Technology & Computing,0.26
home features analyses daily running lower death risk,IAB17 Sports,0.14
lena dunham president obama double date,IAB20 Travel,0.16
game thrones season 5 spoilers nude scene cut cersei wont get,IAB12 News,0.23
ford upside ad slaps cadillac upside head,IAB2 Automotive,0.77
think know chryslers plugin hybrid minivan cuv,IAB2 Automotive,0.74
great white shark population growing fast,IAB12 News,0.22
cargill citing shrinking cattle herd shut wisconsin beef plant,IAB3 Business,0.43
stars warhorses james franco denzel washington broadway,IAB1 Arts & Entertainment,0.74
american missionary nancy writebol fighting ebola liberia son says,IAB12 News,0.41
malaysia looking suicide missing plane mystery,IAB12 News,0.28
autism common males children autism elevated,IAB6 Family & Parenting,0.24
iraq crisis markets edge oil prices violence continues,IAB12 News,0.18
lana del rey frances bean cobain make nice twitter,IAB8 Food & Drink,0.21
travel channel pulls adam richmans new show instagram tirade,IAB20 Travel,0.71
wisconsin energy buying integrys 58 billion,IAB3 Business,0.27
fully charged googles cardboard vr headset shell evolve leads e3 critic,IAB19 Technology & Computing,0.24
spread deadly ebola virus guinea capital raises fears least 70 dead,IAB12 News,0.17
amazons cart gets mobile add amazoncart browsing,IAB22 Shopping,0.5
bbt bank us bank mortgage rate deals today jul 5 2014,IAB3 Business,0.41
sleep apnea linked hearing loss study finds,IAB15 Science,0.36
1 stabbed 5 shot bet preshow parties,IAB1 Arts & Entertainment,0.15
aereo case hits high court tuesday ceo says plan b,IAB24 Uncategorized,0.1
third times charm madonna direct ade love story,IAB1 Arts & Entertainment,0.34
oneplus one running cyanogenmod 11s available end month,IAB19 Technology & Computing,0.15
ministry health advises public chikungunya fever,IAB12 News,0.14
saudi health ministry confirms 7 new cases mers,IAB12 News,0.3
australia shares rise 08 local jobs china trade data support,IAB3 Business,0.22
pharrell join voice coach season seven,IAB4 Careers,0.11
powermat wireless phone charging comes cadillac vehicles,IAB2 Automotive,0.75
ecb faces greater pressure act inflation forecasts cut,IAB3 Business,0.55
unmanned cargo ship nears arrival iss,IAB24 Uncategorized,0.2
raw justin bieber gets irritated deposition,IAB24 Uncategorized,0.13
planet found goldilocks zone,IAB15 Science,0.22
jimmy fallon impersonates bill cosby front bill cosby watch hilarious,IAB3 Business,0.14
new apple macbook airs expected launch tomorrow,IAB19 Technology & Computing,0.41
acrobats fall us circus stunt several hurt,IAB1 Arts & Entertainment,0.63
mariah carey nick cannon meet dinner date,IAB8 Food & Drink,0.14
lunar crash,IAB24 Uncategorized,0.14
massachusetts screwed obamacare,"IAB11 Law, Gov’t & Politics",0.41
facebook designing app compete snapchat,IAB19 Technology & Computing,0.21
selena gomez selena gomez different around justin bieber,IAB1 Arts & Entertainment,0.1
story palm sunday,IAB12 News,0.52
emma stone gorgeous green birdman premiere venice,IAB1 Arts & Entertainment,0.25
dips walnuts hummus recall us due ecoli outbreak,IAB8 Food & Drink,0.53
twitter replaces cfo former goldman manager,IAB24 Uncategorized,0.1
kanye west kim kardashian wed florence ceremony,IAB1 Arts & Entertainment,0.21
