text,iab_label,confidence
popeyes recipes sell 34m best burritos south,IAB8 Food & Drink,0.54
quartz daily briefasia editionargentinas maybedefault snapchats maybe,IAB12 News,0.13
deadly ebola outbreak guinea spreading,IAB12 News,0.2
katy perrys breakup john mayer could inspire new music,IAB1 Arts & Entertainment,0.33
charlie sheen rips rihanna blowing,IAB1 Arts & Entertainment,0.15
two ebola deaths confirmed drc,IAB12 News,0.3
new photovoltaic boom,IAB12 News,0.37
june strawberry moon,IAB8 Food & Drink,0.26
smartphone nears amazon says appstore library nearly triples,IAB19 Technology & Computing,0.35
general motors recall due defective front seat belts,IAB2 Automotive,0.41
turkish governments blocking social media sites,IAB24 Uncategorized,0.17
ariana grande announces new album scifi video teaser,IAB1 Arts & Entertainment,0.29
supermoon 2014 dates times supermoon visible two supermoons,IAB15 Science,0.14
facebooks manipulation news feeds ethical,IAB12 News,0.72
kanye west mad wedding photographer,IAB1 Arts & Entertainment,0.32
mad men season 7 premiere elisabeth moss starting feel weird,IAB1 Arts & Entertainment,0.16
right peoples republic comcast frankenflix,IAB14 Society,0.12
google gains afterhours sales top estimates,IAB3 Business,0.21
offensive avril lavignes controversial hello kitty video pulled,IAB24 Uncategorized,0.33
first gotham trailer shows us world batman,IAB1 Arts & Entertainment,0.51
lg g2 samsung galaxy note 3 great android choices,IAB19 Technology & Computing,0.14
christian hip hop group sues katy perry song dark horse,IAB23 Religion & Spirituality,0.22
lindsay lohan admits infamous sex list claims part aa,IAB12 News,0.21
life barroom eulogy roger ebert,IAB12 News,0.17
obama unveil dire climate report,IAB12 News,0.44
jamie lynn spears jamie watson tied knot new orleans report,IAB12 News,0.53
hes prince charming angelina jolie accompanied brad pitt private,IAB1 Arts & Entertainment,0.33
debate study says corn biofuels worse gasoline shortterm,IAB12 News,0.23
sarah michelle gellar slams kim kardashian vogue cover im canceling,IAB18 Style & Fashion,0.2
toyota said reach 12 billion settlement us probe,IAB3 Business,0.15
sweetener made tequila plant may aid weight loss diabetes,IAB8 Food & Drink,0.27
abbvies pursuit shire unites familiar banks,IAB9 Hobbies & Interests,0.23
nfl quietly suing mia middle finger 166 million,IAB17 Sports,0.85
interview guardians galaxy director james gunn talks lee,IAB12 News,0.12
positive momentum looking sustain encouraging economic data,IAB12 News,0.23
gary oldman jimmy kimmel profoundly profoundly sorry,IAB12 News,0.1
freddie prinze jr slams kiefer sutherland confesses 24 almost lead,IAB12 News,0.19
kimye send guests versailles tour,IAB20 Travel,0.48
acdc guitarist malcolm young takes leave due illness,IAB1 Arts & Entertainment,0.26
nokia rechristened soon called microsoft mobile,IAB19 Technology & Computing,0.41
amazon enters smartphone market unveils new fire phone,IAB19 Technology & Computing,0.32
bullish us march retail sales brighten outlook,IAB12 News,0.3
jada pinkett smith dont pollute willow smithmoises arias bed photo,IAB10 Home & Garden,0.08
chiquita deal births worlds biggest banana firm,IAB3 Business,0.38
jon hamm worked softcore porn films making big,IAB24 Uncategorized,0.21
vudu updated version 15 adds promised chromecast support,IAB24 Uncategorized,0.07
spiking lime prices threaten salsa,IAB8 Food & Drink,0.56
zac efron wins mtv movie award best shirtless scene hell accept,IAB1 Arts & Entertainment,0.47
samsung galaxy s5 ltea gets special edition,IAB19 Technology & Computing,0.22
friends beloved central perk open soho next month,IAB12 News,0.12
google inks glass deal maker oakley rayban,IAB3 Business,0.34
beyonce jay z coming philadelphia july 5,IAB1 Arts & Entertainment,0.3
editorial dont let polio make return,IAB24 Uncategorized,0.15
demi lovato unfollows selena gomez twitter fighting,IAB12 News,0.11
gold edges higher price drop draws buyers,IAB12 News,0.12
real historical event inspired weeks huge game thrones twist,IAB1 Arts & Entertainment,0.25
west nile gains region season mild far,IAB20 Travel,0.12
claire holt leaves cw vampire series originals,IAB1 Arts & Entertainment,0.35
carmageddon grip kennedy nearshutdown starts tonight,IAB12 News,0.17
former bachelor sean lowe speaks juan pablo following atfr,IAB12 News,0.11
standalone smartwatch among samsungs latest secrets,IAB19 Technology & Computing,0.28
rolf harris sentenced five years nine months sex crimes,IAB12 News,0.21
dark day riverdale archie die violent death upcoming issue,IAB12 News,0.52
africa dragon fish polypterus senegalus show evolutionary process,IAB15 Science,0.27
emma watson wore piles black satin,IAB18 Style & Fashion,0.31
samsung galaxy tab 84 release date price specs samsung tablet,IAB19 Technology & Computing,0.19
nasa says jupiters great red spot getting smaller,IAB15 Science,0.31
oracle buy micros systems 53b deal,IAB19 Technology & Computing,0.31
ohioans expected get meteor show early saturday,IAB1 Arts & Entertainment,0.25
chelsea lately signs watch stars sing goodbye,IAB1 Arts & Entertainment,0.19
barclays taking fraud allegations seriously,IAB3 Business,0.41
2014 moab jeep cherokee concepts,IAB2 Automotive,0.63
nasa launch satellite studying global carbon dioxide levels,IAB15 Science,0.48
nbcs voice review cierra mickens emily b sam behymer,IAB12 News,0.12
snort pop omelette outrage palcohol gets approval,IAB8 Food & Drink,0.55
cosmos spacetime odyssey begins going big science,IAB15 Science,0.56
actress anne b davis dies,IAB1 Arts & Entertainment,0.13
baltimore agency among 5 cited nj factory workers crushing death,IAB12 News,0.23
malaysia report mh370 flew hours inaccurate,IAB12 News,0.29
redfordnewman reunion 10 super easter eggs hidden,IAB12 News,0.21
veep season 4 silicon valley season 2 hbo renews sunday comedies,IAB1 Arts & Entertainment,0.27
captain america star evans quit acting,IAB1 Arts & Entertainment,0.35
low back pain accounts third disability linked work,IAB24 Uncategorized,0.17
bad neighbours zac efrons odd man crush seth rogen,IAB12 News,0.12
harris yewtrees biggest scalp,IAB10 Home & Garden,0.12
bryan cranston uses walter white character help high schooler get,IAB5 Education,0.13
kraft recalls 96000 pounds hot dogs,IAB8 Food & Drink,0.39
microsoft surface pro 3 release details going beyond june 20 release,IAB12 News,0.16
code red stocks tank wall street,IAB3 Business,0.38
congratulations ciara baby get details,IAB6 Family & Parenting,0.42
former tv judge joe brown arrested tennessee,IAB12 News,0.21
oscar pistorius wasnt mentally ill killed girlfriend,IAB17 Sports,0.29
gopro debuts first dedicated dog mount,IAB16 Pets,0.15
john carney shot levine knightley times square without filming permits,IAB17 Sports,0.14
michael jackson world premiere experience comes billboard music,IAB1 Arts & Entertainment,0.16
mps throw weight behind ipcc climate science report,IAB15 Science,0.38
resveratrol supplements may health benefits,IAB7 Health & Fitness,0.12
british regulators investigate facebook emotional contagion study,IAB15 Science,0.15
european shares edge higher bnp paribas rebounds,IAB3 Business,0.18
low fatfree milk shows osteoarthritis benefits women,IAB15 Science,0.32
babys first gut bacteria may come mums mouth,IAB6 Family & Parenting,0.31
wto examine us solar trade spat india,IAB12 News,0.14
scientists hail breakthrough alzheimers blood test,IAB15 Science,0.78
first look unworthy unemployed thor girl takes job,IAB4 Careers,0.2
vmas 2014 nominations announced beyonce leads pack 8 nominations,IAB12 News,0.17
selena gomez responds miley cyrus fk diss,IAB1 Arts & Entertainment,0.12
steady growth signs lift european stocks bonds,IAB12 News,0.16
battle mickey rooneys burial place,IAB16 Pets,0.12
target fires president canadian operations,IAB3 Business,0.26
pot professionals suspense marijuana licensing supply,IAB24 Uncategorized,0.25
cory monteiths mom ann mcgregor breaks silence abc news,IAB12 News,0.68
nick cannon sparks controversy sporting whiteface,IAB24 Uncategorized,0.15
vma showstopper beyoncé reigns queen mtv video music awards,IAB1 Arts & Entertainment,0.39
new approach wireless charging reaches implants deep body,IAB12 News,0.42
mh370 underwater noise detected southern india,IAB15 Science,0.2
stephen fry wins first tony nomination twelfth night,IAB12 News,0.12
climate change one final text tornado victim oregon weather,IAB12 News,0.32
china denounces cybertheft charges,IAB12 News,0.18
deals day oracle seals deal france clears way,IAB3 Business,0.23
miley cyrus twerks new orleans karaoke bar regrets nothing,IAB1 Arts & Entertainment,0.42
filmmaker gets 20 complete strangers kiss first time,IAB12 News,0.18
stem cell cloning may aid treatment diabetes,IAB15 Science,0.42
bafta television awards 2014 red carpet naomi campbell helena carter,IAB1 Arts & Entertainment,0.34
duncan niederauer resigns new york stock exchange ceo,IAB3 Business,0.44
madonna direct adaptation ade love story,IAB1 Arts & Entertainment,0.39
ground beef recall may sent 10 states including wisconsin,IAB12 News,0.17
google demonstrates selfdriving car prototypes,IAB2 Automotive,0.4
update 1blackberry aims reverse emerging market slump budget,IAB12 News,0.16
fda readies new salt rules,IAB12 News,0.27
breast cancer survivors face second battle longterm unemployment,IAB4 Careers,0.26
5 famous rooney roles,IAB24 Uncategorized,0.1
transformers might battle gi joe movie crossover,IAB1 Arts & Entertainment,0.11
george clooney engagement confirmed actor wed humanrights lawyer,IAB12 News,0.31
lwren scott theres darker lining catwalk glamour,IAB18 Style & Fashion,0.5
see skylanders trap teams new trap masters villains portal action,IAB20 Travel,0.31
acting va secretary tells senate 176b needed fix agency,"IAB11 Law, Gov’t & Politics",0.27
grease coming live tv,IAB12 News,0.48
beware pollen vortex winters frigid weather could make,IAB20 Travel,0.14
thunder rolls dublin garth brooks comeback gigs cancelled,IAB3 Business,0.16
kanye wests missing reflection vogue selfie sparks internet speculation,IAB18 Style & Fashion,0.14
asean foreign ministers fail censure china row vietnam,IAB24 Uncategorized,0.09
spoilers bachelorette 2014 andi dorfman hits hometown dates,IAB12 News,0.24
gm ceo barra says recalled vehicles safe drive key alone,IAB2 Automotive,0.21
us businesses add 220000 jobs april,IAB3 Business,0.33
todays top wall street stories adobe systems incorporated nasdaqadbe,IAB12 News,0.21
android 50 support business features,IAB3 Business,0.48
video cousteau nears end underwater living experiment,IAB15 Science,0.29
mental disorder factor pistorius shooting,IAB12 News,0.19
5 things didnt know lady gagas guy video,IAB24 Uncategorized,0.34
pat sajak causes stir anticlimate change tweet,IAB24 Uncategorized,0.1
obama remembers maya angelou truly phenomenal woman,IAB23 Religion & Spirituality,0.29
uneasy relationship behind response financial crash,IAB13 Personal Finance,0.16
samsung galaxy k zoom 207megapixel camera 10x optical zoom launched,IAB12 News,0.09
ryan gosling wanted rachel mcadams kicked notebook set,IAB19 Technology & Computing,0.13
oecd warns housing boom risks overheating uk economy,IAB21 Real Estate,0.74
people news,IAB12 News,0.68
voice recap 41414 season 6 playoffs continue,IAB17 Sports,0.2
ed milibands letter david cameron proposed pfizerastrazeneca deal,IAB3 Business,0.2
two habitable goldilocks planets orbiting gliese 581 exist scientists say,IAB15 Science,0.49
allison williams star nbcs live peter pan musical,IAB1 Arts & Entertainment,0.48
cressida bonas meet queen elizabeth prince harry could reveal,IAB12 News,0.15
details one m8 uk availability,IAB20 Travel,0.16
robert gates china russia becoming aggressive perceive us,IAB12 News,0.13
facebook manipulated news feed study emotional change study,IAB12 News,0.56
florida department citrus reorganizes,IAB8 Food & Drink,0.24
us light vehicle sales soar may,IAB2 Automotive,0.23
fruits veggies plate decrease risk stroke,IAB8 Food & Drink,0.36
coldplay dedicate fix mick jagger new york gig,IAB1 Arts & Entertainment,0.33
mh370 lost indian ocean search called due bad weather,IAB12 News,0.22
blackberry wins court order american idol hosts startup,IAB3 Business,0.18
hospitalacquired infection rate 4 falling dangers still linger,IAB24 Uncategorized,0.21
facebook abuses power manipulating users emotions without consent,IAB24 Uncategorized,0.15
gm recall questions answers recall 16m vehicles,IAB2 Automotive,0.37
market eyeindian bond yields edge higher tracking crude us peers,IAB12 News,0.13
west african health ministers meet ebola crisis,IAB12 News,0.22
science produced spiritual idea history,IAB15 Science,0.74
new teaser trailer lands hunger games mockingjay pt 1 watch,IAB1 Arts & Entertainment,0.3
honduras enters third day search 8 trapped miners 3 others known alive,IAB12 News,0.28
second quarter gdp bounceback may bullish,IAB3 Business,0.25
injuries postbet awards nightclub shooting,IAB12 News,0.18
transcendence transcendent movie experience,IAB1 Arts & Entertainment,0.2
mers virus update four new cases saudi arabia details 113,IAB12 News,0.3
sebeliuss exit means obamaand obamacare,"IAB11 Law, Gov’t & Politics",0.34
amazon smartphone tipped att exclusive prime data,IAB19 Technology & Computing,0.18
facebooks labrats,IAB19 Technology & Computing,0.11
microsoft set launch pathetically bad office ipad,IAB19 Technology & Computing,0.56
holcim lafarge said keep listings 40 billion merger,IAB3 Business,0.28
peeking inside samsungs product torture chamber,IAB19 Technology & Computing,0.46
price oil expected climb situation gets worse iraq,IAB12 News,0.22
big investors twitter holding shares restrictions set lift,IAB3 Business,0.1
paltrow travel coldplay tour,IAB20 Travel,0.6
cynic linked tripled risk developing dementia finland study suggests,IAB15 Science,0.28
