text,iab_label,confidence
samsung testing android 443 kitkat update galaxy s4 galaxy s5,IAB19 Technology & Computing,0.26
alstom considers ges bid acquire energy business,IAB3 Business,0.67
two aussie films premiere cannes,IAB1 Arts & Entertainment,0.21
gold prices remain lower today emkay,IAB12 News,0.22
htc unveils flagship one m8 quadcore processor dual rear cameras,IAB19 Technology & Computing,0.57
walmart stores missing one key element sales,IAB22 Shopping,0.22
samsung galaxy s5 zoom leaks continue antutu benchmark,IAB19 Technology & Computing,0.21
report warming disrupts americans lives,IAB12 News,0.66
fcc warning new textto911 feature widely available use,IAB12 News,0.24
bachelorhood pet pigs george ready daddy,IAB16 Pets,0.66
solange knowles finally asked elevator fight response video,IAB12 News,0.2
sony follows microsoft china playstation console,IAB14 Society,0.53
top 10 highestpaid ceos 2013,IAB4 Careers,0.29
drew barrymores halfsister found dead car surrounded dozens,IAB12 News,0.32
robin thicke please check white privilege,IAB24 Uncategorized,0.12
diane sawyer steps world news look back career,IAB4 Careers,0.45
john wayne heirs sue university name duke,IAB5 Education,0.22
office ipad key information,IAB19 Technology & Computing,0.34
first quarter gdp plunge reminder perilous economy millions,IAB12 News,0.48
switchboard twitter exec shakeup continues media head leaves,IAB24 Uncategorized,0.14
phl sign 2 defense contracts worth p237b,IAB12 News,0.27
pamela anderson says raped age 12 molested babysitter,IAB6 Family & Parenting,0.25
marc webb reveals wont direct amazing spiderman 4 talks,IAB1 Arts & Entertainment,0.32
johnson controls revenue rises 3 pct china demand,IAB3 Business,0.41
supreme court set tv innovation back decade,IAB24 Uncategorized,0.19
paul walkers mother fights guardianship daughter meadow,IAB6 Family & Parenting,0.42
kens 5 celebrates international day happiness san antonio,IAB14 Society,0.1
private premiums affordable care act 15 forecast says cbo,IAB3 Business,0.31
fitch affirms tula region bb outlook stable,IAB3 Business,0.24
yahoo nominates cofounder 2 others join board,IAB12 News,0.24
coach n american comparable sales tumble 21 percent,IAB3 Business,0.17
normal heart important tv yet less powerful play,IAB24 Uncategorized,0.17
us stocksfutures dip sp record may comes close,IAB12 News,0.19
ice sheet antarctica melted past point return nasa says,IAB15 Science,0.23
disorganized brain cells found children autism,IAB15 Science,0.22
lawsuit accuses xmen director bryan singer 1999 sexual assault teen actor,IAB1 Arts & Entertainment,0.47
clean favorite beach,IAB20 Travel,0.17
prescription drugs deaths florida,IAB12 News,0.15
stocks end higher data sp 500 closes 2000,IAB15 Science,0.38
judge aa cant end retiree benefits yet,IAB24 Uncategorized,0.16
candy crush maker onetrick pony,IAB9 Hobbies & Interests,0.21
dancing stars season 18 winner,IAB1 Arts & Entertainment,0.31
chinas yuan weakens widening trading band,IAB3 Business,0.17
darwins finches get helping hand humans,IAB16 Pets,0.22
researchers suggest violent event flipped moon,IAB15 Science,0.6
new sdk shows google really wants get body,IAB7 Health & Fitness,0.22
internet explorer bug lets hacker control pc,IAB19 Technology & Computing,0.46
brooks wheelan fired snl says,IAB12 News,0.34
kim kardashian gets cartoon makeover new animated game see,IAB1 Arts & Entertainment,0.29
mandeville 10yearold winner google doodle contest louisiana,IAB12 News,0.09
disney buys youtube powerhouse maker studios 500 million,IAB1 Arts & Entertainment,0.28
bww asks celebration seinfelds 25th anniversary whats,IAB1 Arts & Entertainment,0.23
gas prices plummet july arent supposed rise summer,IAB13 Personal Finance,0.26
daiichi life plans equity financing facilitate us protective life buy,IAB3 Business,0.14
bryan singer accuser never told fbi director sexually assaulted,IAB12 News,0.19
justin bieber tapes deposition disses usher embarasses storms,IAB12 News,0.14
gwen stefani joins voice usa,IAB14 Society,0.19
minnesota banning antibacterial chemical soaps,IAB12 News,0.22
apple reportedly launching cheaper iphone 5c 8gb today,IAB19 Technology & Computing,0.32
recalled beef may sent indiana,IAB12 News,0.13
brands decline jd power iqs,IAB3 Business,0.51
week windows 81 field guide 10,IAB15 Science,0.06
yellen retreat policy thresholds doubted yields rise,IAB12 News,0.24
newfound pink world lurks solar system fringes,IAB12 News,0.33
miley cyrus wears underwear us bangerz tour,IAB20 Travel,0.62
facebook changes privacy setting feature,IAB24 Uncategorized,0.15
brain scans spot potential coma recovery,IAB15 Science,0.54
kanye west force anna wintour feature kim kardashian vogue,IAB18 Style & Fashion,0.41
kris jenner wants fix rob kardashian cant cries sleep,IAB12 News,0.15
shailene woodley wears sexy elie saab gown divergent premiere poll,IAB18 Style & Fashion,0.32
beats dre powerbeats2 wireless cut headphones cord,IAB9 Hobbies & Interests,0.09
celine dion responds viral video invitation video,IAB1 Arts & Entertainment,0.09
tyson cuts us meat output hopes citing hog virus,IAB12 News,0.28
mhi siemens unveil joint bid alstom,IAB12 News,0.14
white house releases plan cut methane emissions,IAB12 News,0.4
eurusd overvalued euro might pose risk recovery says ecbs draghi,IAB12 News,0.15
us dollar usd exchange weakens pound euro major peers,IAB3 Business,0.13
mark wahlberg transformers age distinction photo associated press,IAB12 News,0.37
pfizer ends astrazeneca deal amid chinese food recriminations,IAB8 Food & Drink,0.28
postal service urges citizens file taxes early final day,IAB14 Society,0.14
10 places allergy sufferers avoid spring cope cant,IAB24 Uncategorized,0.15
news analysis survey forecasts economic growth,IAB12 News,0.53
brad pittmatthew mcconaughey beer toss new orleans,IAB8 Food & Drink,0.26
