text,iab_label,confidence
bmw plans 1 bil plant mexico,IAB3 Business,0.62
obamacare signups beat projections us california,IAB12 News,0.33
aig first quarter earnings 27 percent 16b,IAB3 Business,0.18
police investigating shooting charleston wv,IAB12 News,0.3
dancing stars season 18 premiere recap dazzled didnt,IAB1 Arts & Entertainment,0.31
allergan board dismisses valeant bid running options,IAB3 Business,0.38
first season lindsay ends scandal 2hour finale,IAB12 News,0.15
google updates maps app whats new,IAB20 Travel,0.12
idol cut back fox shake,IAB1 Arts & Entertainment,0.19
stocks turn mixed seeing early strength us commentary,IAB24 Uncategorized,0.16
illinois man infected mers sick,IAB12 News,0.16
mtv movie awards zac efron gets shirtless mila kunis feels great powerful,IAB1 Arts & Entertainment,0.41
breach fallout claims target ceo,IAB12 News,0.2
wanted take wedding photos dockand probably guess,IAB1 Arts & Entertainment,0.14
nokia lumia 930 review exceptional phone terms hardware,IAB12 News,0.15
google latest acquisitions music streaming service songza,IAB24 Uncategorized,0.19
us dollar edges amid global selloff stocks,IAB3 Business,0.19
vessyl smart cup knows body,IAB15 Science,0.21
jamal anderson blog thrones got dragons baby,IAB1 Arts & Entertainment,0.35
pollution kills 7 million people every year,IAB24 Uncategorized,0.22
rihanna eminem perform monster mtv movie awards,IAB1 Arts & Entertainment,0.34
amazon launches streaming music service 1m songs,IAB3 Business,0.13
janfeb industrial added value 86 pct,IAB3 Business,0.48
euro looks past gdp pmi ecb meet looms,IAB3 Business,0.28
editorial 911 museum captures horror humanity,IAB24 Uncategorized,0.15
un nations must shift quickly clean energy,IAB24 Uncategorized,0.18
eyefi cloud syncs photos camera internet flash,IAB19 Technology & Computing,0.23
att crowding hulu netflix online video plans,IAB9 Hobbies & Interests,0.09
sp closes q1 higher 13,IAB17 Sports,0.21
outkast set list dream,IAB1 Arts & Entertainment,0.36
manufacturing recovery pace slowed last month says survey,IAB3 Business,0.49
game thrones recap tyrions trial,IAB24 Uncategorized,0.13
prince harry reality show air summer theres twist,IAB1 Arts & Entertainment,0.32
ak beat predatorcontrol shooters kill dozens bears western alaska,IAB12 News,0.12
almost onethird us fat says new study,IAB12 News,0.28
astronomers finally found lifesustaining sister planet earth,IAB15 Science,0.45
rep tim murphy mental health bill would make patients communities safer,"IAB11 Law, Gov’t & Politics",0.22
behind americas fascination comiccon superhero movies,IAB1 Arts & Entertainment,0.2
katherine heigl sues duane reade 6 million photo 5 facts,IAB12 News,0.17
sony looking discount last us ps3 owners ps4,IAB19 Technology & Computing,0.28
apex bank adopts retail inflation anchor,IAB3 Business,0.17
facebook q1 results soar,IAB14 Society,0.08
ireland set escape microsoft job cuts,IAB19 Technology & Computing,0.25
anchor diane sawyer step abc world news show,IAB12 News,0.76
us hospital infections less common previously thought,IAB12 News,0.26
earliest paleo diet oldest human feces show neanderthals ate vegetables,IAB15 Science,0.26
dancing stars season 18 premiere best,IAB1 Arts & Entertainment,0.42
details emerge intels 3d printed robot jimmy,IAB19 Technology & Computing,0.33
watch dogs handson preview,IAB16 Pets,0.34
kim kardashian kanye west cover vogue dream come true,IAB18 Style & Fashion,0.45
hillshire begin talks pilgrims pride hikes bid,IAB20 Travel,0.26
millions americans misdiagnosed year new study finds,IAB12 News,0.16
orbital sciences nasa launch carbonmonitoring spacecraft mike miller,IAB15 Science,0.78
brandnew gone girl trailer david finchers adaptation gillian flynn novel,IAB1 Arts & Entertainment,0.4
juan pablo galavis hated bachelor ever,IAB12 News,0.09
traveling 4th july alone,IAB20 Travel,0.83
alcoa flying high 285 billion aerospace acquisition,IAB3 Business,0.39
obama picks expg ceo lead veterans affairs,IAB24 Uncategorized,0.18
kim kardashian kanye wests wedding wont filmed keeping,IAB12 News,0.13
zombie cupcakes crumbs aims resurrect,IAB8 Food & Drink,0.23
miley cyrus miley cyrus tour bus catches fire,IAB20 Travel,0.67
als ice bucket challenge actually raising awareness infographic,IAB14 Society,0.12
fomc meeting starts concludes tomorrow,IAB24 Uncategorized,0.09
business briefs,IAB3 Business,0.71
