text,iab_label,confidence
extv host judge joe brown arrested courtroom meltdown,IAB12 News,0.24
iphone 5s vs samsung galaxy s5 comparison specs features pricing,IAB19 Technology & Computing,0.14
frances alstom likes 17 billion offer ge puts decision hold amid govt,IAB3 Business,0.15
true blood season 7 spoilers eric returns reunites pam,IAB12 News,0.22
89inch google tablet way,IAB19 Technology & Computing,0.53
bank law,IAB3 Business,0.27
jane fonda lily tomlin reuniting tv series,IAB1 Arts & Entertainment,0.21
samsung suffers galaxy s5 setbacks fires production problems,IAB19 Technology & Computing,0.35
closer look titanfalls notsosecret weapon microsofts cloud,IAB19 Technology & Computing,0.49
star wars 7 cast revealed carrie fisher harrison ford mark hamill,IAB1 Arts & Entertainment,0.37
monty python back silliness smut,IAB16 Pets,0.2
share,IAB12 News,0.08
tabloid unearth lindsay lohans handwritten list hookups,IAB12 News,0.8
27052014dutch arrest greenpeace activists blocking oil rig,IAB12 News,0.29
robin thicke may win wife back paula,IAB6 Family & Parenting,0.26
glee overnight ratings barely rise 100th episode,IAB1 Arts & Entertainment,0.69
pippa middleton tells public bullying interview,IAB12 News,0.18
samsungs management intact amid lee kunhees hospitalization official,IAB19 Technology & Computing,0.37
lea micheles new rumored boyfriend expected,IAB12 News,0.67
caleb johnson cj harris favorite american idols,IAB1 Arts & Entertainment,0.08
drinkable sun cream harmonised h20 uv goes sale osmosis skincare,IAB22 Shopping,0.16
video apple poaches patrick pruniaux watch brand tag heuers vp sales,IAB3 Business,0.29
emirates cancels major aircraft order,IAB3 Business,0.27
update tracy morgans condition upgraded fair,IAB12 News,0.23
google glass available public one day 15 april costing,IAB19 Technology & Computing,0.09
click ticket mobilization begins milpitas next monday,IAB20 Travel,0.11
small win apple samsung whos winning bigger fight,IAB19 Technology & Computing,0.26
american idol bringing back judging panel,IAB1 Arts & Entertainment,0.13
miley cyrus slams ex liam hemsworth london gay show claiming,IAB1 Arts & Entertainment,0.18
phone app use gay sex linked disease risk,IAB24 Uncategorized,0.18
injecting science school lunch policy,IAB15 Science,0.56
review hbos eerie leftovers asks dark questions,IAB3 Business,0.12
federal reserve revises stresstest results,IAB12 News,0.11
us supreme court rejects argentine debt appeals,IAB12 News,0.13
shares dish directv surge merger reports,IAB12 News,0.21
2000yearold preincan funeral shroud returns peru,IAB20 Travel,0.14
current affairs 6th may 2014 new element 117 protons set join periodic,IAB12 News,0.49
gwyneth paltrow go tour coldplay despite separating chris,IAB20 Travel,0.48
german business confidence falls,IAB3 Business,0.63
hes happy pharrell williams taking cee los chair voice,IAB1 Arts & Entertainment,0.15
fda says deviceassisted fibroid procedure may spreading cancer,IAB24 Uncategorized,0.16
wont believe north west got first birthday,IAB12 News,0.22
biggest us stock index hit 2000 everybody party,IAB3 Business,0.26
us voices support modi vision ahead kerrys visit,IAB20 Travel,0.2
kim kardashian kanye west adorn vogue cover,IAB18 Style & Fashion,0.5
microsoft corporation msft preearnings bing grew google,IAB3 Business,0.48
search mh370 shifts 1000 km northeast,IAB20 Travel,0.25
worlds largest scientific society combat climate change,IAB14 Society,0.56
indias top court rejects sahara chiefs bail plea,"IAB11 Law, Gov’t & Politics",0.15
xmen days future past trailer released online,IAB1 Arts & Entertainment,0.23
slideshow pennsylvanias healthiest counties,IAB7 Health & Fitness,0.15
twitter tanks misses user growth,IAB24 Uncategorized,0.18
pretty little liars recap crouching attacker hidden stalker,IAB24 Uncategorized,0.18
james franco james franco direct exgirlfriend offbroadway play,IAB1 Arts & Entertainment,0.56
windows 9 preview autumn threshold might bring back start menu,IAB24 Uncategorized,0.12
us new home sales rebound,IAB21 Real Estate,0.36
new tension amazon hachette book terms,IAB24 Uncategorized,0.13
sexting tweens linked reallife sexual activity,IAB12 News,0.19
schwarzenegger punished tank joy ride,IAB20 Travel,0.17
london open uk stocks jump postfed rollsroyce gains,IAB12 News,0.18
drug company denies dying child access lifesaving medicine,IAB3 Business,0.67
daily fx analysis,IAB19 Technology & Computing,0.15
william shatner given nasas distinguished public service medal,IAB14 Society,0.16
flight 370 satellite spots 300 objects possibly tied malaysian plane,IAB20 Travel,0.13
boston aids walk founder liz paige celebrates 20th anniversary,IAB12 News,0.1
ciara gives birth son future zahir wilburn see photo get details,IAB6 Family & Parenting,0.37
selena gomezs new tattoo pretty enough distract fact,IAB12 News,0.22
google chromecast review uk release tipped march,IAB19 Technology & Computing,0.23
rubiks cube invention celebrated playable google doodle,IAB19 Technology & Computing,0.16
diane sawyer look back,IAB24 Uncategorized,0.09
watch lorde perform nirvana rock roll hall fame induction,IAB1 Arts & Entertainment,0.39
