text,iab_label,confidence
paltrow martin confirm separation,IAB12 News,0.24
first trailer fury starring brad pitt arrived,IAB1 Arts & Entertainment,0.24
missing mh370 5 family members arrive china,IAB20 Travel,0.23
friday night lights aka big meteor shower coming planet near,IAB12 News,0.21
candy crush parent king tanking market debut,IAB6 Family & Parenting,0.32
stocks roll earnings spotlight,IAB3 Business,0.21
samsung gear 2 gear 2 neo gear fit available preorder att,IAB22 Shopping,0.17
facebook tests ecommerce waters buy button,IAB22 Shopping,0.27
photo courtesy mta bridges tunnels special archive,IAB20 Travel,0.14
gozira godzilla review,IAB1 Arts & Entertainment,0.23
troian bellisario gq pictorial course photoshopped,IAB1 Arts & Entertainment,0.1
sothebys agrees add third points loeb board,IAB21 Real Estate,0.35
miley cyrus perform underwear running late,IAB1 Arts & Entertainment,0.44
julia collins jeopardy record 21 games,IAB17 Sports,0.18
jimmy fallon fast start tonight show,IAB12 News,0.39
gas prices charlotte us continue falling despite rising global tensions,IAB13 Personal Finance,0.18
superstar dj avicii hospitalized cancels ultra music festival miami,IAB12 News,0.28
american idol eliminates majesty rose determines top 8 finalists,IAB1 Arts & Entertainment,0.13
kim kardashian kissed stepbrother brandon jenner,IAB6 Family & Parenting,0.22
july 4th gas prices highest since 2008,IAB12 News,0.16
paul walkers brothers help finish furious action,IAB16 Pets,0.13
ginnifer goodwin josh dallas officially living happily ever,IAB12 News,0.21
illinois house oks medicinal marijuana epileptic children,"IAB11 Law, Gov’t & Politics",0.22
heroin overdose antidote okd,IAB24 Uncategorized,0.11
salesforcecom philips treat chronic illnesses cloud,IAB3 Business,0.39
facebooks slingshot app goes international,IAB20 Travel,0.23
tom cruise set soar top gun 2 video,IAB20 Travel,0.51
anne hathaway breakdancing kristen stewart drag video,IAB1 Arts & Entertainment,0.31
apple earnings estimates boosted nomura aapl,IAB19 Technology & Computing,0.17
draining reservoir urination incident shows tenuous grasp science,IAB15 Science,0.26
21 ways jeff bezos transforming amazon everything store,IAB22 Shopping,0.4
us stockindex futures little changed ism report,IAB12 News,0.2
wish terry wogan still presented eurovision says david cameron,IAB1 Arts & Entertainment,0.35
cops crimp global pervecam attacks,IAB12 News,0.14
federal way life care center participates als ice bucket challenge honor,IAB12 News,0.16
united front antisemitism brussels attack memorial,IAB14 Society,0.14
planes ships involved malaysia jet search,IAB24 Uncategorized,0.14
deal pensions close detroit bankruptcy pension official,IAB12 News,0.25
grand budapest hotel preww2 nostalgia never goes away,IAB20 Travel,0.37
new dawn planet apes trailer war begun,IAB12 News,0.35
target canadas new leader faces challenges,IAB12 News,0.14
ryan gosling rachel mcadams get along filming,IAB1 Arts & Entertainment,0.14
miley cyrus changes lyrics justin biebers boyfriend spanks friend,IAB6 Family & Parenting,0.19
iata wants modi govt slash taxes airport charges,IAB20 Travel,0.5
cpsc takes sparklers,IAB19 Technology & Computing,0.32
movie review neighbors needs borrow laughs,IAB14 Society,0.28
disney star zendaya portray aaliyah lifetime biopic aaliyah princess,IAB1 Arts & Entertainment,0.58
