text,iab_label,confidence
divergent opens big 56 million muppets disappoint weekend,IAB1 Arts & Entertainment,0.31
robert pattinsons behavior katy perry concert means dating,IAB16 Pets,0.22
air traffic controllers schedules invite fatigue study finds,IAB15 Science,0.22
health event new book lyme disease,IAB12 News,0.54
voice recap 31814 season 6 battles premiere part 2,IAB17 Sports,0.12
fed weighing key issues revealing little,IAB12 News,0.36
dont ring wont answer phone winter coming,IAB24 Uncategorized,0.31
billions hours wasted candy crush comes china,IAB8 Food & Drink,0.18
samsung gear live gets 810 teardown ifixit,IAB19 Technology & Computing,0.26
aereos day court case means major players,IAB3 Business,0.12
call licence esmoking,IAB9 Hobbies & Interests,0.16
stock market live blog stocks slip nasdaq pace 4th day row,IAB3 Business,0.11
game thrones author george rr martin flips bird suggestions may die,IAB1 Arts & Entertainment,0.15
iphone 6 ipad devices 2014 touch id,IAB19 Technology & Computing,0.35
key industries workers get pay increases,IAB3 Business,0.13
mulberry ceo resigns,IAB3 Business,0.28
mass gas prices penny,IAB24 Uncategorized,0.16
zac efron hasnt ruled full frontal nudity best news ever,IAB12 News,0.66
market basket ceos board hear worker complaints,IAB3 Business,0.24
christie dances fallon could hillary next pollvideo,IAB1 Arts & Entertainment,0.16
100 years airlines hampered history iata,IAB20 Travel,0.41
rise alibaba tycoon,IAB3 Business,0.53
us airlines disclose bag seat allocation fees purchase,IAB20 Travel,0.14
kate middleton bare bottom row rupert murdoch paper defies ridiculous,IAB12 News,0.11
us oscars party moved bruneiowned hotel stone gays laws,IAB1 Arts & Entertainment,0.25
air pollution killed 7 million people 2012,IAB24 Uncategorized,0.2
part release publication distribution whole part directly,IAB12 News,0.13
us stocks wall st edges higher investors look earnings,IAB3 Business,0.17
cloud hangs broadcasters us court weighs aereo case,IAB24 Uncategorized,0.23
circus accident update two performers remain critical condition,IAB12 News,0.29
blackberry revenue plunges 64 percent suffers loss,IAB3 Business,0.23
bachelorette downhill strip show,IAB1 Arts & Entertainment,0.19
bond holdings stay high,IAB24 Uncategorized,0.17
smartphone makers agree kill switch deter thefts,IAB19 Technology & Computing,0.17
kate helps prince george take first steps,IAB6 Family & Parenting,0.44
weird als tacky parody pharrells happy,IAB24 Uncategorized,0.14
fda approves highintensity sweetener new food additive,"IAB11 Law, Gov’t & Politics",0.15
check green glowing muppet piano,IAB1 Arts & Entertainment,0.21
dylans like rolling stone draft sells 2m wxow news 19 la crosse wi,IAB12 News,0.38
aereo ceo work done despite supreme court,IAB3 Business,0.1
lg g watch come champagne gold version,IAB18 Style & Fashion,0.19
kim kardashian kanye west wedding guests treated like royalty,IAB1 Arts & Entertainment,0.25
microsoft counts titanfall fire xbox one sales,IAB19 Technology & Computing,0.22
teva pharmaceutical industries ltd adr nyseteva squares patent issue,IAB3 Business,0.43
new home sales decline fourmonth low 24,IAB21 Real Estate,0.55
ouster abramson times unleashes hashtag war treatment,IAB24 Uncategorized,0.14
driverless cars start master city streets,IAB2 Automotive,0.64
matt rogers rises new face nest questions swirl around tony fadells,IAB12 News,0.19
miley cyrus demands rumor mill stop making stories singer cancels,IAB1 Arts & Entertainment,0.14
rupee opens stronger us fed comments,IAB12 News,0.12
driverless cars master city streets,IAB2 Automotive,0.73
louvers chrome 2015 ford mustang 50th anniversary edition,IAB2 Automotive,0.64
game thrones season 4 episode 1 free watch xbox 360,IAB1 Arts & Entertainment,0.34
googles glucosesensing smart contact lenses coming five years,IAB15 Science,0.21
lohan humiliated leaked sex list,IAB12 News,0.32
unilever hit 89 negative currency impact,IAB3 Business,0.4
record store day top 15 releases include vinyl sections nirvana civil,IAB5 Education,0.1
social media stocks slump yet,IAB24 Uncategorized,0.23
hong kong spoken,IAB20 Travel,0.09
leslie jones blasted saturday night live slave sketch funny foul,IAB1 Arts & Entertainment,0.25
shane filan shane filan devastated garth brooks cancels dublin shows,IAB1 Arts & Entertainment,0.19
smith wesson shares plunge 10,IAB15 Science,0.19
amazon buy twitch 970m,IAB3 Business,0.14
beyonce beyonce unveils wedding video,IAB1 Arts & Entertainment,0.36
zimmerman signs autographs gun show,IAB17 Sports,0.17
google make blog post published journalist robert peston seven years,IAB12 News,0.22
meteor shower set light night sky,IAB1 Arts & Entertainment,0.16
microsofts surface pro 3 windows tablet laptop holdouts,IAB19 Technology & Computing,0.39
10 things know thursday,IAB12 News,0.2
harry potter spinoff fantastic beasts trilogy,IAB1 Arts & Entertainment,0.69
fruit flies roll body 90 degree angle evade enemies,IAB20 Travel,0.34
express scripts sees unsustainable increases specialtydrug spending,IAB24 Uncategorized,0.14
rock band acdc retire reports,IAB12 News,0.41
kate middleton prince william moving kensington palace,IAB6 Family & Parenting,0.23
hbo coming amazon prime,IAB3 Business,0.21
sony pulls plug playstation portable pushes new vita,IAB19 Technology & Computing,0.22
madonna hook jury duty,IAB24 Uncategorized,0.11
loopy trail,IAB20 Travel,0.34
marijuana use linked heart attacks cardiovascular problems,IAB12 News,0.23
siemens mitsubishi make joint bid alstom,IAB2 Automotive,0.34
live model van goghs ear displayed germany museum,IAB2 Automotive,0.43
japan approves new energy policy reinstating nuclear power,IAB12 News,0.26
far fargo go original movie,IAB20 Travel,0.19
brazil moves forward net neutrality laws drops local data hosting,"IAB11 Law, Gov’t & Politics",0.29
video molly smittendownes excited eurovision moment new eurovision,IAB1 Arts & Entertainment,0.42
uberx cut rates nyc claims drivers make money,IAB3 Business,0.26
national september 11 memorial museum opens public,IAB24 Uncategorized,0.16
ecbs nowotny low interest rates weigh austrian central bank profit,IAB24 Uncategorized,0.11
record labels sue pandora pre1972 recordings,IAB3 Business,0.18
george clooney steve wynn involved drunken altercation las vegas,IAB12 News,0.26
wrapup 2us clarifies petroleum drillers export,IAB12 News,0.28
tax deadline 2014 get calculator brackets deductions info,IAB24 Uncategorized,0.09
jpmorgan earnings might mean disappointment financials kbw,IAB3 Business,0.49
taylor swift autographs days,IAB1 Arts & Entertainment,0.18
russian court closes 3 mcdonalds branches moscow,IAB8 Food & Drink,0.53
alibaba ipo highlights impish founder jack mas rise chinas entrepreneurin,IAB3 Business,0.57
samsung galaxy s5 makes global debut,IAB19 Technology & Computing,0.23
third mers case found illinois,IAB24 Uncategorized,0.11
dawn planet apes review darker glimpse beast within,IAB16 Pets,0.13
herbalife ltd hlf said fire new york,IAB3 Business,0.48
game thrones recap season finale children save lives,IAB6 Family & Parenting,0.19
penissevering rappers week gets worse wutang disowns,IAB24 Uncategorized,0.1
heartbleed need know security fiasco 3 minutes,IAB19 Technology & Computing,0.19
giant noisy robots rule transformers age extinction tops box office,IAB1 Arts & Entertainment,0.39
info demanded doomed flight,IAB20 Travel,0.34
gas prices maine increase 2 cents,IAB24 Uncategorized,0.12
taylor swift tops billboards money maker rich list,IAB3 Business,0.15
sharknado 2 second one brings frenzy social media,IAB12 News,0.16
katherine heigl sues drug store 6m unauthorized tweet,IAB12 News,0.13
federal regulators settle mortgage company nearly 1 billion,"IAB11 Law, Gov’t & Politics",0.31
blm problems petroleum well inspections elsewhere largely seen,IAB12 News,0.24
samsung discovers harness graphene super strong flexible displays,IAB19 Technology & Computing,0.31
elsa pataky chris hemsworth set welcome twins,IAB6 Family & Parenting,0.32
blood moon total lunar eclipse visible early tuesday,IAB15 Science,0.12
gwyneth paltrow chris martin end marriage fast,IAB12 News,0.28
mac cosmeticss maleficent makeup collection inspired angelina jolie film,IAB1 Arts & Entertainment,0.47
actress amy adams secretly gives firstclass seat soldier flight,IAB20 Travel,0.33
german business confidence hits 13month low,IAB3 Business,0.58
gox trust mt gox finds 116m worth bitcoins old wallet,IAB20 Travel,0.16
coldplay melts competition billboard album chart,IAB24 Uncategorized,0.16
kim kardashian kanye west got married today stunning italian fortress,IAB12 News,0.32
zac efron seth rogens neighbors charges no1 us box office,IAB1 Arts & Entertainment,0.31
california hosts congressional drought hearing,"IAB11 Law, Gov’t & Politics",0.3
delta flight orlando lands safely atlanta missing panel wing,IAB20 Travel,0.34
health officials confirm two cases chikungunya fever,IAB12 News,0.2
injured circus acrobat warrior wants continue circus father says,IAB1 Arts & Entertainment,0.42
amazon says shop somewh,IAB22 Shopping,0.59
bryan singer accuser says raped director late 1990s,IAB12 News,0.22
2014 academy country music awards gallery,IAB1 Arts & Entertainment,0.19
giant inflatable colon coming ann arbor area mall,IAB22 Shopping,0.36
wealthiest 01 really fear inflation,IAB13 Personal Finance,0.18
new research traces evolution theropod dinosaurs flying birds,IAB12 News,0.36
att offer 84inch 105inch samsung galaxy tab 4g lte,IAB19 Technology & Computing,0.28
body fat linked ovarian cancer risk,IAB15 Science,0.25
destiny alpha gameplay videos leaked ps4,IAB12 News,0.17
twitter acquires social data provider gnip,IAB3 Business,0.17
california currently experiencing whooping cough epidemic,IAB12 News,0.29
supreme courts confusing greenhousegas decision,IAB24 Uncategorized,0.27
kim kardashian kanye west charity donation youtube lawsuit,IAB1 Arts & Entertainment,0.16
drake sings let go impersonating manny pacquiao video,IAB17 Sports,0.24
aaa gas prices drop many areas holiday,IAB20 Travel,0.16
nasa run live stream lunar eclipse social media,IAB15 Science,0.41
zyngas farmville 2 country escape arrives ios android,IAB19 Technology & Computing,0.19
pa teen says typeface change could save millions,IAB13 Personal Finance,0.1
nycs supreme court says ban big sodas,"IAB11 Law, Gov’t & Politics",0.28
amazon first quarter net income jumps,IAB3 Business,0.34
bond report 10year treasury yield sinks lowest 11 months,IAB12 News,0.28
mila kunis asks men say pregnant,IAB6 Family & Parenting,0.28
amazon launches prime music streaming service members,IAB3 Business,0.17
monet work auctioned 24 million enough benefit corcoran,IAB3 Business,0.2
reuters poll economic growth force fed raise rates late 2015,IAB12 News,0.35
yes ryan gosling going dad,IAB6 Family & Parenting,0.4
sherri shepherd jenny mccarthy leaving view notuncommon,IAB20 Travel,0.1
eurozone manufacturing recovery slows,IAB3 Business,0.42
dancing stars switchup,IAB1 Arts & Entertainment,0.39
samsung takes aim apple ambitious smartwatch platform,IAB19 Technology & Computing,0.31
poor diet puts 13 kids path diabetes,IAB8 Food & Drink,0.23
train dragon 2 pulls sequel stops,IAB20 Travel,0.22
wireless festival 2014 robin thicke names new album ex,IAB12 News,0.21
atari cartridges found new mexico landfill,IAB12 News,0.2
episode vii wont using eu storylines,IAB24 Uncategorized,0.3
portly comedian john pinette appeared final seinfeld episode dies 50,IAB1 Arts & Entertainment,0.23
ronald mcdonalds hipster makeover sexiest thing since shamrock,IAB8 Food & Drink,0.42
tour boeings cst100 spaceliner leo,IAB20 Travel,0.5
james coney lenders must stop mortgage madness putting perfectly,IAB12 News,0.18
large bags tyson chicken nuggets recalled,IAB8 Food & Drink,0.39
brand new meteor shower set friday night,IAB12 News,0.21
greece offers first longterm bond since 2010 495,IAB12 News,0.12
eurusd shows 10pip jogging,IAB17 Sports,0.26
euro zone deflation risks low european commission,IAB12 News,0.14
twitter media head chloe sladden leaves,IAB12 News,0.1
phoenix students robotics work nets invitation white house science fair,IAB15 Science,0.57
bachelor 2014 juan pablo shares video love song nikki ferrell video,IAB12 News,0.21
ahead smartphone launch amazon announces appstore tripled,IAB19 Technology & Computing,0.32
lwren scotts funeral moved los angeles,IAB20 Travel,0.23
