text,iab_label,confidence
report apple reaches settlement ebook price fixing case,IAB12 News,0.49
moma announces björk exhibition,IAB1 Arts & Entertainment,0.35
neil young unveil pono music service device sxsw,IAB17 Sports,0.28
would quit job 5000,IAB3 Business,0.14
party cried wolf,IAB24 Uncategorized,0.28
contradictions ebola information,IAB12 News,0.2
air franceklm shares hit profit warning,IAB3 Business,0.33
fda prepping longawaited plan reduce salt,IAB12 News,0.41
stocks turning lackluster performance morning trading us commentary,IAB3 Business,0.16
uk research brings alzheimers blood test closer,IAB15 Science,0.24
cameron diaz bare sex tape movie,IAB12 News,0.14
nobodys sure american plane ended iran,IAB20 Travel,0.23
chris brown gets support karrueche bow wow tank court,IAB17 Sports,0.18
toyota tm pay 12 billion settle us acceleration probe,IAB3 Business,0.24
dutch teen arrested tweet threatens american airlines,IAB20 Travel,0.61
snooping us unacceptable sushma swaraj tells kerry,IAB12 News,0.36
elevator melee jayz solange knowles goes viral,IAB12 News,0.53
microsoft complete acquisition nokias devices services business friday,IAB3 Business,0.58
samsung engineers excited graphene breakthrough phones could get,IAB19 Technology & Computing,0.31
aaa michigan gas prices fall 9 cents past week statewide average,IAB12 News,0.13
brooks concerts ireland scuttled,IAB1 Arts & Entertainment,0.38
common deadly brain tumor could treated herpes stem cells,IAB15 Science,0.16
best space stock orb atk astc mdato,IAB20 Travel,0.25
test ebola ghana proves negative,IAB15 Science,0.27
selena gomez battles deadly disease drinking partying forget,IAB12 News,0.2
preview voice live 8 pm monday nbc,IAB12 News,0.42
rumored galaxy tab amoled tablets could builtin fingerprint sensors,IAB19 Technology & Computing,0.26
dawn planet apes qa live stream,IAB20 Travel,0.23
german art collector gurlitt passes away 81,IAB9 Hobbies & Interests,0.15
director talks dr strange film,IAB24 Uncategorized,0.63
nm michaels customers risk latest card breach,IAB12 News,0.13
paris haute couture week paris,IAB18 Style & Fashion,0.5
apple boosts processing power memory macbook pro retina,IAB19 Technology & Computing,0.42
air bag recall spreads bmw chrysler ford honda mazda nissan toyota,IAB2 Automotive,0.74
feds bullard says getting harder justify low us rates,IAB12 News,0.16
accused oregon water supply urinator talks,IAB12 News,0.5
att htc one m8 purchase comes fitbit one fitbit flex half price,IAB19 Technology & Computing,0.12
partial ps4 firmware 17 details leaked psn name change option,IAB12 News,0.13
hp cut 11000 16000 jobs,IAB3 Business,0.18
think opposites attract think experts discover groups friends,IAB24 Uncategorized,0.09
lg g3 vs lg g2 whats difference,IAB24 Uncategorized,0.07
ipad air 2 release date apple launch waterproof tablet later year,IAB19 Technology & Computing,0.36
shield actor michael jace charged fatally shooting wife,IAB6 Family & Parenting,0.22
russia chinas scary new alliance,IAB12 News,0.18
iphone 5s vs lg g3 comparison review,IAB19 Technology & Computing,0.16
miley cyrus gives away dog,IAB16 Pets,0.64
hollywood faa let us use drones make movies tv shows,IAB1 Arts & Entertainment,0.61
major cellphone makers carriers install kill switch 2015,IAB3 Business,0.13
asia stock waitandsee mode amid uncertainty,IAB24 Uncategorized,0.34
google expands android platform wearablespublish date mar 19 2014,IAB19 Technology & Computing,0.2
new york report good earnings drug deals lift wall street,IAB12 News,0.8
beats hit 20 million lawsuit mog founder david hyman,IAB3 Business,0.27
consumer credit hits 313 trillion,IAB13 Personal Finance,0.33
