text,iab_label,confidence
kanye west compares paparazzi rapists bizarre onstage rant,IAB12 News,0.17
new spritz technology could change way read,IAB19 Technology & Computing,0.13
game thrones maisie williams teases aryas dark season 4,IAB1 Arts & Entertainment,0.35
home entertainment news george clooneys parents respond engagement,IAB12 News,0.57
watch star wars episode 7 cast take ice bucket challenge,IAB1 Arts & Entertainment,0.49
us leads multinational action gameover zeus botnet,IAB14 Society,0.3
kepler telescope spots planet seems lot like home,IAB15 Science,0.41
saa suspending routes ebola,IAB14 Society,0.31
swell purchase sign apple may awakening podcast slumber,IAB22 Shopping,0.09
ten global consequences ukraine crisis,IAB24 Uncategorized,0.13
press start facebook buying oculus rift might bad thing,IAB19 Technology & Computing,0.24
usda recalls 4000 pounds whole foods meat fear mad cow disease,IAB12 News,0.2
review surface works laptop tradeoffs,IAB19 Technology & Computing,0.25
diet sodas help weight loss says new study,IAB15 Science,0.32
draghis tltro bazooka fire blank,IAB24 Uncategorized,0.71
dancing stars recap partner swap unexpected results,IAB1 Arts & Entertainment,0.27
ray j giving kim kanye outrageous wedding present time,IAB1 Arts & Entertainment,0.2
us stocks open higher yahoo soars early trade,IAB12 News,0.15
target reexamining missed warnings data security team,IAB12 News,0.19
valley doc help child survive seasonal allergies,IAB6 Family & Parenting,0.35
unemployment claims 4k last week,IAB12 News,0.17
kendall jenner talks posing topless love magazine weird way,IAB24 Uncategorized,0.14
cousteau lauds scientific research accomplished 31day underwater,IAB15 Science,0.56
emergingmarket stocks decline commodities china weakens,IAB3 Business,0.17
star wars 7 jj abrams offers fans chance lifetime,IAB1 Arts & Entertainment,0.43
iphonebased artificial pancreas promising outpatient tests,IAB15 Science,0.18
pinterest begin rollout promoted pins,IAB24 Uncategorized,0.1
sebelius visits nashville push health exchange,"IAB11 Law, Gov’t & Politics",0.19
selfdriving car technology still years road,IAB2 Automotive,0.36
jk rowlings dumbledores army harry potter current lives story highlights,IAB12 News,0.2
lawsuit aims deter biebers bad behaviour,IAB24 Uncategorized,0.11
samsung continues beefing possession us patents,IAB19 Technology & Computing,0.16
bussized asteroid 2014 hl129 hurtles past earth,IAB20 Travel,0.37
amazing spiderman 2 xbox one exists footage streamed,IAB1 Arts & Entertainment,0.22
new episode kuwtk shows kim kardashian black face incident,IAB12 News,0.46
facebook manipulated emotions secret study users vent twitter,IAB24 Uncategorized,0.16
ufws gilbert padilla recalls battles boycotts cesar chavez era video,IAB12 News,0.29
demi lovato demi lovato easier miley,IAB18 Style & Fashion,0.08
ebola cure works outbreak death toll jumps 80 spread called,IAB12 News,0.12
justin timberlake thanks everyone donald sterling,IAB12 News,0.09
leonardo dicaprio caught enjoying justin bieber orlando bloom fight,IAB17 Sports,0.31
bachelorette 2014 nick viall andi pick nick,IAB12 News,0.11
tori spelling talks dean mcdermott cheating scandal broke heart,IAB12 News,0.23
tsx shoots 15000 first time since peak 2008,IAB17 Sports,0.28
report 1 10 working age wisconsin adults die excessive alcohol effects,IAB12 News,0.37
2000 yrs old history volcanic eruptions rewritten,IAB24 Uncategorized,0.23
wellcare sees medicaid gains thanks aca acquisition,IAB24 Uncategorized,0.1
suzuki kizashi recalled due pesky spiders,IAB2 Automotive,0.3
trailer sex tape gets cray cameron diaz dont mistake bad,IAB12 News,0.21
ford said name fields ceo give mulally departure date,IAB20 Travel,0.17
day mick jagger suddenly looked age,IAB24 Uncategorized,0.1
scientists create semisynthetic living cells extra dna letters,IAB15 Science,0.7
justin bieber sorry horrible racist joke kid,IAB12 News,0.14
human embryonic stem cells seventeenyear stalemate,IAB15 Science,0.32
htc one m8 first look video released,IAB19 Technology & Computing,0.18
scientists head saudi arabia help mers outbreak,IAB15 Science,0.46
zulia deal numbers,IAB3 Business,0.18
scientists create new superheavy element 117,IAB15 Science,0.74
normal146s new customfitted earphones made using 3d printing,IAB19 Technology & Computing,0.19
new report series indias burgeoning solar wind energy markets,IAB12 News,0.51
4 ways avoid sued celebrity tweet,IAB24 Uncategorized,0.19
bachelorette exploited death contestant ratings,IAB12 News,0.16
fast food breakfast wars mcdonalds offering free morning coffee two weeks,IAB8 Food & Drink,0.63
tennessee highway patrol department transportation prepare 2014,IAB20 Travel,0.32
netflix move european hq netherlands 2015,IAB20 Travel,0.23
tea party protest revives school american flag scandal,IAB8 Food & Drink,0.22
holocaust chic zara withdraws nazi concentration camp pajamas,IAB18 Style & Fashion,0.19
durata shares jump following positive fda adcomm meeting,IAB3 Business,0.15
first living organism created transmits letters dna alphabet,IAB15 Science,0.34
quick beginners guide mad men,IAB24 Uncategorized,0.18
montana data breach exposes 13m personal records,IAB12 News,0.18
white house scored pretty major obamacare victory new sign,IAB12 News,0.45
less smoking sex among us high school kids cdc,IAB12 News,0.19
officials report detection mchm second overflow freedom site,IAB12 News,0.24
federal investigator chicago train travelling normal 25 mph crash,IAB20 Travel,0.36
toyota motors nyse tm relocates operations texas,IAB2 Automotive,0.2
ghanaian banks ordered upgrade atm operating systems,IAB3 Business,0.35
monday moan let delete stock ios apps,IAB19 Technology & Computing,0.21
lindsay lohan admits supposed sex list real shes slept zac efron,IAB12 News,0.4
cbs wins season viewers sixth straight year 11 last 12,IAB12 News,0.33
jayz solange best fight memes photos video jay z beyonce,IAB1 Arts & Entertainment,0.21
