text,iab_label,confidence
microsoft tightens windows 8 encryption windows 81 features,IAB19 Technology & Computing,0.18
video julia roberts think george clooneys surprise,IAB12 News,0.1
facebook global 30minute outage frustates users,IAB9 Hobbies & Interests,0.09
journal published facebook emotofurtle study proper boffins get consent,IAB12 News,0.18
preoscars party withdraws beverly hills hotel antigay stance,IAB12 News,0.14
dams imperil pakistans endangered river dolphins,IAB12 News,0.16
information superhighway may become city street disrepair,IAB20 Travel,0.44
game ti get standoff lapd entourage catches fade,IAB17 Sports,0.32
miley cyrus bangerz tour bus exploded,IAB20 Travel,0.66
uber hullabaloo,IAB24 Uncategorized,0.17
godzilla sequel already works warner bros,IAB1 Arts & Entertainment,0.31
board picks top 3 finalists next musc president,"IAB11 Law, Gov’t & Politics",0.19
congress seeks answers gm govt didnt act sooner recall cars,IAB2 Automotive,0.6
cranston wins emmy best actor drama,IAB1 Arts & Entertainment,0.49
netflix details rate changes us customers,IAB3 Business,0.12
google hiring pokémon masterwait,IAB4 Careers,0.17
honda recalling 2m cars shrapnel danger exploding airbags,IAB2 Automotive,0.6
nook tablets separates barnes noble nyse bks form,IAB3 Business,0.28
nasa discovers earthsized planet habitable zone,IAB15 Science,0.46
uclas renovated pauley pavilion flooded water main breaks,IAB17 Sports,0.09
get popular beauty world news stories weekly newsletter,IAB12 News,0.44
nation briefs,IAB12 News,0.45
man wheelchair hit killed phoenix,IAB17 Sports,0.13
critics corner whats tv weekend,IAB12 News,0.1
antiestablishment parties claim big wins european parliamentary vote,IAB12 News,0.19
cosmos spacetime odyssey world,IAB20 Travel,0.7
star wars episode 7 movie cast news plot rumors harrison ford mark,IAB12 News,0.64
star set swallow two exoplanets 130 million 155 million years,IAB20 Travel,0.21
consumers enjoy gas price decrease month straight,IAB13 Personal Finance,0.17
ebola signs symptoms source deadly virus,IAB24 Uncategorized,0.14
first direct evidence big bang inflation,IAB15 Science,0.45
milk role womens bone health shown research,IAB15 Science,0.37
brain scans could show vegetative patients likely wake,IAB15 Science,0.32
un ebola cases could eventually reach 20000 wsfacom montgomery,IAB19 Technology & Computing,0.37
bachelor okay juan pablo,IAB24 Uncategorized,0.09
flappy bird creator good working new games,IAB1 Arts & Entertainment,0.22
tech stocks yahoo rallies holy alibaba says analyst,IAB12 News,0.23
australian dollar us dollar audusd exchange rate trending lower,IAB13 Personal Finance,0.12
massive bank reserves could trigger inflation plosser,IAB3 Business,0.19
gone girl trailer ben affleck claims didnt murder wife,IAB12 News,0.15
jolie maleficent mastectomy kidnapped africans,IAB12 News,0.16
hiv turns 30 castro epidemic,IAB20 Travel,0.11
california kill switch bill advances,"IAB11 Law, Gov’t & Politics",0.39
health insurance options still available open enrollment,IAB12 News,0.15
bards 450th birthday favorite shakespeare quote share,IAB12 News,0.09
tanning prom season warning,IAB24 Uncategorized,0.11
walking dead season finale recap,IAB1 Arts & Entertainment,0.13
kraft foods voluntarily recalls select cottage cheese products,IAB8 Food & Drink,0.18
california gears vote water wasting law tuesday,"IAB11 Law, Gov’t & Politics",0.38
halleys comet debris visible meteor shower tonight,IAB20 Travel,0.19
nsa details heartbleed mitigations new report,IAB12 News,0.42
larry wilmore daily show star replacing stephen colbert,IAB1 Arts & Entertainment,0.23
kid perfect michael jackson dance impression win talent show video,IAB1 Arts & Entertainment,0.39
lionsgate alibaba form jv firm provide streaming service mainland,IAB3 Business,0.51
ham radio operators show emergency capabilities june 2829,IAB12 News,0.15
healthy mothers key baby size,IAB6 Family & Parenting,0.28
iggy azalea tops hot 100 fancy matches beatles historic mark,IAB17 Sports,0.23
kanye west kanye west proposed kim kardashian years ago,IAB1 Arts & Entertainment,0.1
rating help tesla tsla today,IAB17 Sports,0.07
xmen star hugh jackman wants wolverine join avengers,IAB1 Arts & Entertainment,0.44
pebble teams misfit use epaper smartwatch full,IAB19 Technology & Computing,0.16
google glass available without invitation,IAB24 Uncategorized,0.12
toyota reveal hydrogen future,IAB2 Automotive,0.22
plan increased travel memorial day,IAB20 Travel,0.63
amazons expected mobile device may sellphone goods,IAB19 Technology & Computing,0.11
update 2irish court convicts 2 anglo irish bankers illegal lending,IAB12 News,0.53
oped pregnancy tests distributed like condoms alaska,IAB16 Pets,0.11
celebrities gay,IAB1 Arts & Entertainment,0.18
local voice finalists ashton mila kimye news,IAB12 News,0.74
5 datadriven ways get facebook post seen audience,IAB12 News,0.1
future technology intrigues terrifies americans time pew,IAB24 Uncategorized,0.15
bill murray crashes random bachelor party gives great marriage advice,IAB12 News,0.22
harrison ford injured star wars 7 actor action eight weeks following,IAB1 Arts & Entertainment,0.26
candy crush maker gets crushed early trade,IAB3 Business,0.14
watch jennifer lawrence mystifies new xmen trailer,IAB1 Arts & Entertainment,0.43
letter consider words billy graham easter sunday nears,IAB12 News,0.26
sharknado 2 blows original water,IAB12 News,0.18
mcdonalds workers arrested protest near headquarters,IAB8 Food & Drink,0.39
income tax returns due tuesday,IAB24 Uncategorized,0.17
trending seth rogen blasts washington post critic suggesting films,IAB12 News,0.25
intel readies 3dprinted robots,IAB19 Technology & Computing,0.52
mustsee films hitting theaters friday,IAB12 News,0.13
apple transform pharma ready,IAB24 Uncategorized,0.13
music lovers line record store day,IAB1 Arts & Entertainment,0.24
new blood tests predict youll get alzheimers,IAB12 News,0.39
beyonce solange pictured together first time since jay z attack,IAB14 Society,0.17
alex brummer beware cultural mismatches transatlantic mega,IAB20 Travel,0.23
rock star confirms shes joining nbcs voice,IAB12 News,0.3
acdcs future doubt retirement rumors grow,IAB19 Technology & Computing,0.31
royal reports queen elizabeth hands crown prince william pregnant,IAB6 Family & Parenting,0.43
mannkind wins us panel backing inhaled insulin,IAB24 Uncategorized,0.1
steady growth signs lift european stocks bonds,IAB12 News,0.16
rare blood moon lunar eclipse return october,IAB15 Science,0.13
shia labeouf receiving treatment alcohol addiction rep confirmed,IAB12 News,0.28
ryan seacrest remembers casey kasem pays tribute role model,IAB12 News,0.15
katy perry falls stage concert gets sued dark horse,IAB1 Arts & Entertainment,0.5
video zillow grab online real estate,IAB21 Real Estate,0.89
marijuana responsible paranoia latest study reveals,IAB15 Science,0.47
nokia corp says completed 544 billioneuro 7 823,IAB3 Business,0.19
tech truce ebay icahn settle paypal proxy battle,IAB3 Business,0.31
us stocks open lower yum brands sinks,IAB8 Food & Drink,0.2
amazon expected unveil apple tv competitor next week,IAB19 Technology & Computing,0.35
quantum break unaffected microsoft redundancies,IAB19 Technology & Computing,0.33
james franco james franco dismisses lindsay lohan sex list claim,IAB12 News,0.28
lg electronics q1 strongest 2 years tips stronger tv sales q2,IAB19 Technology & Computing,0.18
un report hopes show opportunities climate change may present,IAB24 Uncategorized,0.28
farmers find gmos weak spot,IAB24 Uncategorized,0.18
imfs lagarde hints world economic growth forecast cut,IAB12 News,0.18
muir replacing sawyer world news,IAB12 News,0.65
study shows children samesex couples healthier happier today gay,IAB15 Science,0.49
apple slices mobile health business healthkit,IAB3 Business,0.69
mrsa ecoli o157h7 survive days surfaces commonly found airplanes,IAB20 Travel,0.27
halston sage dating zac efron,IAB15 Science,0.09
fxs fargo surprise youthe ap party,IAB1 Arts & Entertainment,0.15
market overview hawkish fed could hit bonds uk retailers,IAB22 Shopping,0.49
eurovision 2014 evolution eurovision,IAB15 Science,0.27
abbvie buy drugmaker shire nearly 55 billion deal,IAB3 Business,0.52
wolfson agrees 291m takeover offer cirrus,IAB3 Business,0.13
wonder lwren scott killed experts reveal suicide,IAB12 News,0.32
skittish investors pummel technology stocks,IAB24 Uncategorized,0.23
full house reunion probably wouldnt complete original cast bob saget,IAB1 Arts & Entertainment,0.11
update 7brent crude falls iraq supply fears ease,IAB12 News,0.35
rapper arrested firearms fatal concert shooting probe,IAB1 Arts & Entertainment,0.25
british currency jumps hint interest rate hike,IAB3 Business,0.17
behind scenes,IAB24 Uncategorized,0.1
microsoft shows realtime translator,IAB19 Technology & Computing,0.1
gap falling fashion abercrombie picks pace,IAB18 Style & Fashion,0.22
mick jagger spends fathers day kids exwife,IAB6 Family & Parenting,0.57
pictures stars arrive 2014 bafta awards,IAB1 Arts & Entertainment,0.32
french market declines vivendi drops,IAB3 Business,0.25
samsung galaxy tab 3 101 tablet listed companys online store rs 36340,IAB3 Business,0.3
transcendence bombs captain america wins box office,IAB1 Arts & Entertainment,0.4
consumer wins wireless wars,IAB20 Travel,0.13
lorde picked curate hunger games soundtrack,IAB1 Arts & Entertainment,0.27
apple launches new colourful ipod touch rear camera rs 16900 onwards,IAB19 Technology & Computing,0.44
cisco invests 1b cloud computing,IAB19 Technology & Computing,0.74
apple devices australia locked held ransom,IAB19 Technology & Computing,0.37
nobel winner garcia marquez master magical realism dies 87,IAB14 Society,0.1
chris browns bodyguard found guilty misdemeanour assault day,IAB12 News,0.34
justin biebers 230000 ferrari gets rearended hollywood,IAB2 Automotive,0.58
dmv controversy,IAB24 Uncategorized,0.22
samsung lg launch wearable devices googles special android,IAB19 Technology & Computing,0.43
deflationary future beckons much europe still ecb wont listen,IAB3 Business,0.54
sign test apples new mac operating system,IAB19 Technology & Computing,0.62
malaysia airlines mh370 bad weather halts search southern indian ocean,IAB12 News,0.26
allison williams got cast peter pan nbc musical aka,IAB1 Arts & Entertainment,0.5
correction fed stress test stories thursday,IAB12 News,0.19
britain gives green light driverless car,IAB2 Automotive,0.42
us stocks rise bonds decline ukraine earnings,IAB3 Business,0.23
epa announces carbon reduction plan,IAB12 News,0.33
nbc puts kids front center believe boy,IAB12 News,0.76
faa investigating jets nearmiss close bush airport,IAB12 News,0.23
best buy dour outlook consumer electronics sales,IAB12 News,0.24
nest buys dropcam google continues march smart homes,IAB19 Technology & Computing,0.41
bank america lost 27 billion maze accounting,IAB3 Business,0.2
wyatt earp revolver sells auction 225000,IAB12 News,0.15
beyonce jayz paying solange 8 million,IAB3 Business,0.15
says alcohol killed 33 million people 2012,IAB12 News,0.19
lg g3 arrives 55inch quad hd display,IAB19 Technology & Computing,0.2
writers editors call amazon going hachette matter,IAB22 Shopping,0.14
israel denies un envoy barred preeaster ceremony jerusalem,IAB12 News,0.22
kanye booed festival,IAB1 Arts & Entertainment,0.26
cannes critics let goslings debut,IAB1 Arts & Entertainment,0.16
wet wet wet star marti pellow andrew lloyd webber writes great pop songs,IAB1 Arts & Entertainment,0.37
ecb issue minutes move sixweek schedule,IAB3 Business,0.52
gm recalls half million chevrolet camaros,IAB2 Automotive,0.56
dude jeezy assault rifle,IAB12 News,0.12
social network facebook aims source,IAB14 Society,0.1
lilos reality show returning second season,IAB12 News,0.11
ge 1q earnings fall outlook strong,IAB3 Business,0.14
aisle view dont speak dont sing,IAB24 Uncategorized,0.49
speech ce reception celebration 17th anniversary establishment,IAB14 Society,0.13
mobileye shares jump 58 percent bumper debut,IAB19 Technology & Computing,0.22
tarantino calls digital death cinema,IAB24 Uncategorized,0.18
dukes proposal move coal ash charlotte douglas,IAB16 Pets,0.21
preciousgold steady strong us jobs data could drag,IAB16 Pets,0.21
nasa plans nextgen scientific tools 2020 mars rover,IAB15 Science,0.55
candy crush maker king beats analyst estimates user growth,IAB12 News,0.16
reclusive german hoarded nazilooted art dies,IAB24 Uncategorized,0.14
pfizer leaves uk dark,IAB24 Uncategorized,0.24
khloe kardashian french montana romance sex video might get leaked,IAB12 News,0.18
amazon strikes blow netflix older hbo shows,IAB1 Arts & Entertainment,0.21
divergent much buildup enough payoff,IAB12 News,0.12
captain america sequel earns 962m weekend debut,IAB1 Arts & Entertainment,0.29
worlds valuable stamp,IAB3 Business,0.12
us firsttime jobless claims fall may 2007 low,IAB4 Careers,0.19
holden lewis 7 good reasons mortgage refinance,IAB13 Personal Finance,0.28
smartphone packs features doesnt break new ground,IAB24 Uncategorized,0.35
george clooney amal alamuddin celebrate engagement malibu party,IAB20 Travel,0.16
us new home sales surge may fastest pace six years,IAB21 Real Estate,0.23
drew barrymore gives birth baby girl actress drew barrymore given,IAB6 Family & Parenting,0.39
huge bones found argentina could belong largest dinosaur ever discovered,IAB15 Science,0.27
asthma drug treats food allergy,IAB8 Food & Drink,0.19
kim kardashian takes sexy new heights using clever accessory photo,IAB18 Style & Fashion,0.22
software revenue rose 48 last year,IAB24 Uncategorized,0.14
benefit red wine antioxidant small doses,IAB8 Food & Drink,0.18
iphone 5s ranks worlds best selling smartphone,IAB19 Technology & Computing,0.16
ae books bates motel season 3,IAB3 Business,0.23
text 911 feature available att sprint tmobile verizon,IAB17 Sports,0.61
us close jpmorgan leads banks lower selloff continues,IAB3 Business,0.36
wall street rigged new report looks highfrequency trading,IAB12 News,0.37
allergan board shakeup would accelerate valeant takeover,IAB3 Business,0.3
kill switch disable smartphones become standard 2015,IAB19 Technology & Computing,0.18
breaking news,IAB12 News,0.84
hell baffled tourists find ford mustang parked top empire state,IAB2 Automotive,0.65
premarket primer tuesday june 3 bidding hillshire ramps,IAB3 Business,0.25
michaels ipo raises 472 million,IAB3 Business,0.16
google buys drone maker titan aerospace spread internet,IAB19 Technology & Computing,0.25
article requested cannot found please refresh browser go back,IAB24 Uncategorized,0.35
rapper worked wutang clan cuts penis jumps,IAB1 Arts & Entertainment,0.11
mental illness bad smoking 20 day,IAB24 Uncategorized,0.16
sxsw edward snowden panel says dont count adbased online,IAB15 Science,0.35
us stocks drop facebook leads technology sector lower 2 billion oculus,IAB19 Technology & Computing,0.18
review bears larger life,IAB12 News,0.13
friends worry zac efron relapsed never went rehab report video,IAB12 News,0.42
hargreaves lansdown shell buy todays results,IAB3 Business,0.3
insufficient evidence bieber,IAB3 Business,0.81
forex nzdusd hits 11month highs strong nz trade data,IAB3 Business,0.18
lowdose aspirin use may lower pancreatic cancer risk,IAB15 Science,0.16
siriusxm fired anthony cumia half radio show opie anthony,IAB15 Science,0.08
nsa know heartbleed web bug,IAB12 News,0.24
us consumer confidence index dips april,IAB12 News,0.15
insane clown posse lose lawsuit fbi report,IAB14 Society,0.33
samsung galaxy s5 mini reportedly hit store shelves july,IAB19 Technology & Computing,0.22
coldwater creek closing stores,IAB3 Business,0.34
miley cyrus flaming lips weird lsd video,IAB1 Arts & Entertainment,0.17
tori spelling wants humiliate dean mcdermott true tori says source,IAB5 Education,0.15
oprah gives starbucks celebrity shot,IAB8 Food & Drink,0.5
ford miss eight weeks star wars shoot,IAB1 Arts & Entertainment,0.33
year mosquito tests way statewide,IAB15 Science,0.14
alcoa spend 285 billion british jet engine components maker firth rixson,IAB3 Business,0.52
criminal probe opened gm source,IAB12 News,0.1
brazils congress approves internet legislation,IAB19 Technology & Computing,0.19
new space station crew launches russia,IAB20 Travel,0.41
adam richman embroiled big food fight,IAB8 Food & Drink,0.48
