text,iab_label,confidence
sarah silverman brings weed emmys,IAB1 Arts & Entertainment,0.21
britains secret bid fix un climate report impact economy ramped,IAB3 Business,0.24
blood test help prevent alzheimers disease,IAB15 Science,0.26
china overtake us worlds largest economy year,IAB3 Business,0.39
watch first trailer michael bays teenage mutant ninja turtles,IAB1 Arts & Entertainment,0.24
aca turning four oregon gov sees fundamental breakdown health exchange,"IAB11 Law, Gov’t & Politics",0.13
european shares mixed,IAB14 Society,0.1
home science technology google ads car,IAB2 Automotive,0.48
bill murray crashes bachelor party gives best speech ever watch,IAB1 Arts & Entertainment,0.25
global marketsshares capped china data ukraine worries linger,IAB3 Business,0.2
mmva awards 2014 red carpet best dressed celebrities kendall jenner,IAB18 Style & Fashion,0.35
ford offer 1964 limitededition mustangs celebrate pony cars 50th,IAB2 Automotive,0.14
ask geoffrey cowley affordable care act questions,"IAB11 Law, Gov’t & Politics",0.14
fda oks apixaban dvt prevention,IAB15 Science,0.11
banks pay 15m euros ecb supervision,IAB3 Business,0.15
samsung galaxy s5 goes sale india,IAB19 Technology & Computing,0.21
celebrating local cancer survivors,IAB12 News,0.22
petco petsmart longer sell treats made china,IAB16 Pets,0.45
donkeys quite party animals mexico,IAB16 Pets,0.31
fasting lower diabetes risk prediabetes,IAB7 Health & Fitness,0.23
23 people killed israel bombards gaza,IAB12 News,0.18
update 2detroit pension deal approved one retirement system,IAB12 News,0.5
hollywood legend mickey rooney dies,IAB1 Arts & Entertainment,0.55
new pop princess ariana grandes triumphs continue,IAB1 Arts & Entertainment,0.49
eurusd 1376 next bearish target,IAB24 Uncategorized,0.08
best nokia lumia 1020 windows phone price deals july 2014,IAB19 Technology & Computing,0.16
allergan adopts poison pill stall valeant bid,IAB3 Business,0.4
china warns washington could take action us hacking charges,IAB3 Business,0.1
dancing stars season 18 preview life left competition,IAB17 Sports,0.6
ebola vaccine trials fasttracked,IAB15 Science,0.22
samsung galaxy note 4 lg g3 pantech vega iron 2 waterproof,IAB19 Technology & Computing,0.26
dollar finds new footing versus euro,IAB12 News,0.27
got rash ipad devices may cause,IAB19 Technology & Computing,0.22
north dakota production tops 1 million barrels day,IAB12 News,0.18
easter week services set,IAB23 Religion & Spirituality,0.22
google quietly announces spec bump glass,IAB19 Technology & Computing,0.15
uk markets scramble price 2014 rate rise carney warning,IAB3 Business,0.17
8 new glassware apps hit glass store ahead google io,IAB24 Uncategorized,0.1
barbara walters abc plans may 16 sendoff,IAB12 News,0.22
boone mall merchants association celebrates shakespeares 450th birthday,IAB3 Business,0.13
video former las vegas sports anchor goes viral,IAB17 Sports,0.79
first impressions samsung galaxy s5,IAB19 Technology & Computing,0.3
coachella much parties music photos,IAB1 Arts & Entertainment,0.62
mobile app helped recovering alcoholics stay sober,IAB19 Technology & Computing,0.19
bank america citigroup might face lawsuits,IAB3 Business,0.55
newlyweds kim kardashian kanye west going,IAB12 News,0.26
apple iphone 6 compared iphone 5 live photos,IAB19 Technology & Computing,0.22
divergent breaks ya movie curse track huge hit,IAB1 Arts & Entertainment,0.19
china moves closer creating supersonic submarine,IAB20 Travel,0.24
google introduces new camera app features improved focus control,IAB19 Technology & Computing,0.21
finding right man bring james brown life,IAB12 News,0.14
best musical guest stars met mother,IAB6 Family & Parenting,0.45
box office good friday johnny depps transcendence,IAB1 Arts & Entertainment,0.23
shia lebeouf pleads guilty cabaret disturbance,IAB1 Arts & Entertainment,0.44
ford investing 500 million build new f150 engine ohio,IAB2 Automotive,0.49
lower mortgage rates fading perk,IAB12 News,0.38
mitsubishi offers buy 10pc stake alstom report,IAB2 Automotive,0.15
factory collapsea turning point,IAB3 Business,0.26
amazon 3d smartphone compete apple samsung report,IAB19 Technology & Computing,0.31
german deputy fin min greets court ruling esm bailout fund,"IAB11 Law, Gov’t & Politics",0.2
new lowend imac,IAB2 Automotive,0.22
sara gilbert talk cohost marries rocker girlfriend linda perry,IAB1 Arts & Entertainment,0.13
apple announce iwatch apple tv wwdc aapl,IAB19 Technology & Computing,0.3
meryl davis dancing stars argentine tango video 4714 dwts,IAB1 Arts & Entertainment,0.4
vodafone set buy cobra auto euro 145 mn,IAB2 Automotive,0.63
burning questions game thrones season 4 finale,IAB1 Arts & Entertainment,0.18
lost snake species rediscovered remote mexican island,IAB12 News,0.31
twilight star nikki reed leave husband paul mcdonald money,IAB1 Arts & Entertainment,0.25
deadly skin cancer rise canada,IAB12 News,0.14
polish pm sinorussian gas contract chinese success,IAB3 Business,0.21
grand prix americas 2014 results winner final motogp standings,IAB17 Sports,0.48
soyuz docks iss twoday flight,IAB20 Travel,0.55
unemployment rates fell number states last month,IAB24 Uncategorized,0.13
rupee sees biggest fall 412mth iraq worries,IAB12 News,0.12
thankfully sun revolve around earth even captain,IAB20 Travel,0.11
bitcoin exchange mt gox finds 200000 bitcoins virtual wallet,IAB3 Business,0.14
reasons revealed selena gomez unfollowing friends instagram,IAB12 News,0.37
average gas prices hold steady sort ohio,IAB12 News,0.18
computer guy developing virtual reality programs,IAB19 Technology & Computing,0.58
watch michelle williams shares video say yes feat beyonce kelly,IAB12 News,0.23
rebecca hall couldnt believe luck,IAB6 Family & Parenting,0.07
jennifer lawrence embarrassed puking front miley cyrus,IAB12 News,0.15
ouch pregnant mila kunis planning natural birth drugs,IAB6 Family & Parenting,0.43
week mick jagger found true cost fame,IAB12 News,0.23
video sneak peek mountain viper next game thrones,IAB17 Sports,0.14
markets celebrate cinco de mayo,IAB3 Business,0.12
solange knowles family good,IAB12 News,0.17
katie couric john molner get married,IAB12 News,0.18
novartis google make blood sugartracking contact lens,IAB3 Business,0.14
apple targets travelers music makers new ipad air commercials videos,IAB20 Travel,0.55
msg buys 50 tribeca enterprises,IAB3 Business,0.26
survey higher costs pressured businesses 1q,IAB3 Business,0.63
skylanders trap team first look preview gotta catch em,IAB17 Sports,0.19
crunching numbers,IAB19 Technology & Computing,0.14
csection could increase risk future stillbirth ectopic pregnancy,IAB6 Family & Parenting,0.19
nearly 4 million seriously mentally ill still without insurance,IAB12 News,0.22
north west didnt wear makeup kim kardashian never acted diva,IAB18 Style & Fashion,0.19
