text,iab_label,confidence
lindt spruengli ags share price 25year high acquire russell stover,IAB3 Business,0.18
mortgage interest rates td bank holding steady march 20 2014,IAB12 News,0.24
dreams come true kim kardashian kanye west cover,IAB1 Arts & Entertainment,0.13
google glass getting faster store shelves,IAB19 Technology & Computing,0.21
fomc minutes market shows dovish reaction nomura,IAB3 Business,0.15
microsofts first windows phone 81 update arrives next week,IAB19 Technology & Computing,0.4
nyc must revisit funds newest public transportation system,IAB20 Travel,0.38
vintage muppets tour world play boomers,IAB20 Travel,0.33
jennifer lawrence threw front miley cyrus oscars afterparty,IAB1 Arts & Entertainment,0.4
beverly hills hotel exec says hotel unfairly picked,IAB3 Business,0.31
allnew electric bmw i3 video review tesla worried,IAB2 Automotive,0.44
astronomers two goldilocks exoplanets gliese 581 system cosmic,IAB15 Science,0.41
selena gomez bares bum sexy sheer outfit working secret project,IAB24 Uncategorized,0.18
captain america winter soldier remains 1 movie third weekend,IAB1 Arts & Entertainment,0.21
bskyb talks create european pay tv giant sky deutschland sky,IAB3 Business,0.23
miley cancels show due flu,IAB1 Arts & Entertainment,0.34
codered great twitter streamlining 2014,IAB12 News,0.12
androgyny new black jenny lewis starstudded new music video,IAB1 Arts & Entertainment,0.23
beyonce jay zs upcoming joint tour prove great move,IAB20 Travel,0.31
shares flat sp hits new high bonds rally ecb hopes,IAB15 Science,0.25
critical mass causes headaches drivers,IAB20 Travel,0.11
100 arrested outside mcdonalds building,IAB8 Food & Drink,0.51
parents officer organizations speak marijuana legalization bill,IAB14 Society,0.21
review miranda lambert strikes gold platinum,IAB12 News,0.17
benzingas top downgrades,IAB24 Uncategorized,0.16
ap source bet suspends producer joke beyonce jay zs,IAB12 News,0.17
stevie nicks joining voice adviser,IAB4 Careers,0.1
need mothers day gift 10 cantmiss ideas,IAB6 Family & Parenting,0.17
texas sees first west nile case season,IAB12 News,0.2
facebook roll im voter button,IAB14 Society,0.1
vaginas grown laboratory give young girls born without new hope,IAB15 Science,0.34
android 50 launch lollipop google io 2014,IAB19 Technology & Computing,0.32
yahoo wont buy aol yahoo chief says,IAB19 Technology & Computing,0.23
sony xperia z1 compact vs samsung galaxy s5 mini price specification,IAB14 Society,0.61
mtv video music awards 2014 nicki minaj suffers wardrobe malfunction live,IAB1 Arts & Entertainment,0.23
okcupid protests firefox ceos antisamesex marriage views,IAB24 Uncategorized,0.19
seragons serds entice genentech potential 1725 billion buy,IAB3 Business,0.27
dancing stars recap latin night,IAB1 Arts & Entertainment,0.61
boe carneys testimony interest rate increases limited gradual,IAB3 Business,0.15
national record store day event stroudsburg today,IAB3 Business,0.24
5 things know google android wear,IAB19 Technology & Computing,0.28
police seek man robbed pa movie theater,IAB1 Arts & Entertainment,0.3
chevrolet recalling 500000 camaros ignitionrelated issue,IAB2 Automotive,0.53
malaysia airlines flight new theory emerges long plane kept flying,IAB12 News,0.3
commission assesses eight eu countries readiness join euro area,IAB12 News,0.11
ariana grande premieres new single break free featuring zedd,IAB1 Arts & Entertainment,0.29
click phrases see list,IAB9 Hobbies & Interests,0.07
sherlock season 4 spoilers mary morstan die martin freeman spills,IAB12 News,0.18
