text,iab_label,confidence
abc renews marvels agents shield season 2,IAB12 News,0.34
hot topic potentially deadly virus comes us,IAB12 News,0.43
target fires canadian operations president,IAB3 Business,0.23
tip starbucks barista theres app,IAB8 Food & Drink,0.29
valve steam machines 2015,IAB15 Science,0.1
human seen tonights full honey moon almost 100 years,IAB15 Science,0.1
hey cbs let colbert colbert,IAB12 News,0.46
cirrus logic inc acquisition wolfson microelectronics plc,IAB19 Technology & Computing,0.22
anticyclonic storm jupiter shrinks smallest size,IAB15 Science,0.12
craig muhlbauer gets eliminated bachelorette,IAB12 News,0.11
update 3higher oil prices lift exxons profit production sags,IAB12 News,0.26
us stockswall st little changed ahead data barclays lawsuit focus,IAB3 Business,0.16
kim kourtney kardashian rock cutout trend wore better,IAB18 Style & Fashion,0.55
ronald mcdonalds millennial makeover includes selfies cargo pants,IAB8 Food & Drink,0.24
us newhome sales rose 64 percent april,IAB21 Real Estate,0.22
beyoncés sister solange attacked jay z report,IAB12 News,0.45
court reverses conviction hacker exposed att security lapse,IAB12 News,0.13
ibms quarterly profit improves revenue declines 2,IAB3 Business,0.52
remember human face climate change says rowan williams,IAB12 News,0.3
selena gomez justin bieber back together 2014 demi lovato writes,IAB1 Arts & Entertainment,0.12
justin bieber selena gomez dating pair filmed partying,IAB1 Arts & Entertainment,0.19
forexdollar slips postfed kiwi alltime high,IAB12 News,0.15
facebooks plan global domination includes drones satellites lasers,IAB19 Technology & Computing,0.13
lenovo recalls thinkpad batteries worldwide due fire hazard,IAB19 Technology & Computing,0.53
news analysis motorola solutions enterprise business sells,IAB3 Business,0.51
california community mourns victims killing spree 0,IAB24 Uncategorized,0.2
captain america winter soldier earns stripes marvels finest flick yet,IAB1 Arts & Entertainment,0.56
visualization showing asteroids hit earth since 2001,IAB15 Science,0.19
us house representatives committee inquires gm ignition switch recall,IAB2 Automotive,0.21
microsoft antimonopoly probe china confirmed,IAB19 Technology & Computing,0.15
big sendoff planned news legend barbara walters,IAB12 News,0.7
home price gains continue slow,IAB21 Real Estate,0.78
sony tries virtual reality,IAB14 Society,0.4
apples 32bn deal beats electronics almost final,IAB3 Business,0.14
chelsea handler signs late night show starpacked finale,IAB1 Arts & Entertainment,0.27
bill murray crashes bachelor party make travelling speech,IAB20 Travel,0.7
feds fisher wants october end qe3,IAB12 News,0.13
free dermatology drug samples come cost,IAB24 Uncategorized,0.18
french court brussels jewish museum shooting suspect extradited,IAB12 News,0.2
inmarsat offers free tracking service commercial airlines,IAB20 Travel,0.36
kidding says nest totally sharing data google,IAB24 Uncategorized,0.22
update yahoo live stream video first quarter 2014 earnings yahoo,IAB12 News,0.31
guest editorial another try neutral net,IAB24 Uncategorized,0.76
parents topeka school district upset michelle obama speak,IAB6 Family & Parenting,0.29
robert de niro joins robert pattinson actionthriller idols eye,IAB1 Arts & Entertainment,0.35
qa guardians director calls new big budget career hollywood orgasmic,IAB4 Careers,0.31
us stock futures edge higher ahead jobless claims report,IAB3 Business,0.14
us senators propose 12cent gas tax increase,"IAB11 Law, Gov’t & Politics",0.15
fancy freebies tycoon treat ny homeless lunch,IAB8 Food & Drink,0.32
google flounder nexus device nexus 8 7 refresh anticipated,IAB19 Technology & Computing,0.21
us announces 12b settlement toyota disclosure safety problems,IAB2 Automotive,0.17
ukraine follow trend past imf bailouts,IAB14 Society,0.23
child maternal deaths sa,IAB6 Family & Parenting,0.18
ftc tmobile charged hundreds millions bogus fees,IAB3 Business,0.25
