text,iab_label,confidence
mtv video awards nominations,IAB6 Family & Parenting,0.07
gwen stefani replace christina aguilera voice,IAB12 News,0.07
repeat uk house price inflation accelerates january,IAB21 Real Estate,0.53
halo tv series showtime talks stephen spielbergmicrosoft adaptation,IAB1 Arts & Entertainment,0.36
gym tan jail situation faces assault charge fight new jersey,IAB17 Sports,0.44
3 millionyearold elephant fossil found accidently,IAB12 News,0.13
couple craves 66 ford mustang,IAB2 Automotive,0.6
low inflation bigger threat us economy price rise yellen,IAB3 Business,0.15
tmobile delivers samsung galaxy 5 0 1200 family savings,IAB19 Technology & Computing,0.34
kaiser permanente pharmacies stay open union strike canceled,IAB3 Business,0.28
new teenage mutant ninja turtles trailer reveals armorclad villain shredder,IAB12 News,0.45
credit suisse hit tougher tax evasion probe,IAB3 Business,0.17
avicii hospitalized miami show cancelled alesso steps update,IAB12 News,0.23
epa seeks public comment whether fracking chemicals made public,"IAB11 Law, Gov’t & Politics",0.21
get screened colorectal cancer,IAB12 News,0.12
jenny mccarthy flees turks caicos view firing,IAB20 Travel,0.29
rolf harris gets five years nine months prison sentence,"IAB11 Law, Gov’t & Politics",0.13
facebook soon force install messenger mobile chat,IAB19 Technology & Computing,0.15
55inch iphone 6 release date delayed 2015 due battery design issues,IAB19 Technology & Computing,0.34
nyc teen pleads guilty crash killed 4 pals,IAB12 News,0.41
rick ross arrested north carolina outstanding warrant,"IAB11 Law, Gov’t & Politics",0.13
china q1 economic growth slows 74 percent,IAB3 Business,0.23
cocacola bottling co consolidated release first quarter 2014 results,IAB3 Business,0.36
whats difference whisper secret,IAB24 Uncategorized,0.14
tmobile seeks woo customers test drive,IAB2 Automotive,0.5
vote next teenage mutant ninja turtles poster,IAB1 Arts & Entertainment,0.17
killing season 4 trailer new cases climactic conclusion,IAB12 News,0.21
fans come near far field dreams 25th,IAB17 Sports,0.17
toyota names price new fuel cell car,IAB12 News,0.24
rptfitch affirms indias power grid corporation bbb outlook stable,IAB12 News,0.25
sky deutschland undervalued proposal says odey,IAB12 News,0.16
insider selling antonio j gracias sells 20000 shares tesla motors stock,IAB2 Automotive,0.36
kim kardashian kanye wests net worth estimated 155 million,IAB13 Personal Finance,0.14
global marketswall st gets postselloff bounce dollar euro sag vs yen,IAB3 Business,0.12
samuel l jackson shocked harrison fords accident,IAB12 News,0.29
barclays faces us legal action fraud,IAB3 Business,0.5
ebay forceforchange teen stuns crowd mjs moves talent show,IAB3 Business,0.27
market comment uk stocks set follow us asian equities higher,IAB24 Uncategorized,0.12
snapchat funding talks alibaba us10bn evaluation,IAB3 Business,0.49
box office noah opens par gravity mexico,IAB17 Sports,0.19
alibaba make ipo debut us 130bn valuation,IAB3 Business,0.45
russian gas flows via ukraine steady payment deadline passes,IAB3 Business,0.17
ecigarette sales minors banned proposed fda rule,"IAB11 Law, Gov’t & Politics",0.22
dolce gabbana duo get 18month jail sentence,IAB18 Style & Fashion,0.3
cspi eating linked nearly twice many outbreaks eating,IAB15 Science,0.27
apple sold 437 million iphones past three months many,IAB19 Technology & Computing,0.32
hollywood actress amy adams gives firstclass seat soldier,IAB1 Arts & Entertainment,0.35
mh370 unity country government,IAB24 Uncategorized,0.11
yo app oneword messaging service popular facebooks slingshot,IAB12 News,0.12
government warns travel nigeria amid ebola outbreak,IAB20 Travel,0.5
puerto rico power authority weighs financing options bank deadline nears,IAB12 News,0.19
usa worried twitter ban turkey,IAB14 Society,0.34
america ferrera plays cesar chavezs wife key cause,IAB1 Arts & Entertainment,0.41
imf provide ukraine 18 billion next two years,IAB3 Business,0.14
smell test may help detect alzheimers,IAB15 Science,0.22
samsung galaxy s5 goes sale,IAB22 Shopping,0.25
new apple imac cheaper less muscle buy,IAB8 Food & Drink,0.17
fish exercise may help thwart colon cancers return,IAB15 Science,0.27
passive smoking worse smoking,IAB24 Uncategorized,0.15
chris brown ordered remain jail wears orange jumpsuit court,IAB12 News,0.15
spanish consumer prices fall march,IAB13 Personal Finance,0.2
health law changes take hold acceptance eludes obamacare signup,"IAB11 Law, Gov’t & Politics",0.25
scotty mccreery definitely scary night,IAB24 Uncategorized,0.09
indias manufacturing sector maintains growth momentum,IAB3 Business,0.51
miley cyrus goes expletivefilled rant liam hemsworth video,IAB1 Arts & Entertainment,0.18
obama administration eases cybersecurity barrier,IAB12 News,0.19
vanessa carlton expecting baby john mccauley,IAB6 Family & Parenting,0.45
uk data regulator probes facebook psychological experiment ft,IAB3 Business,0.2
multinational crew blasts space station,IAB20 Travel,0.41
facebook newswire aims help reporters,IAB12 News,0.41
conscious uncoupling heck gwyneth paltrow talking,IAB24 Uncategorized,0.23
declares india poliofree reports disease region,IAB12 News,0.53
4 billion dollars amarchand crawford luthra 2 foreigns help troubled,IAB3 Business,0.16
urban outfitters net sales flounder first quarter,IAB3 Business,0.33
neighbors unseats spiderman top box office,IAB1 Arts & Entertainment,0.54
htc one vs lg g2 2013 flagship phones compared,IAB20 Travel,0.18
obama clinton praise angelou,IAB23 Religion & Spirituality,0.14
orphan black season 2 premiere secret organization killing clones,IAB24 Uncategorized,0.15
thai auto sales plunge 405 toyota,IAB2 Automotive,0.63
transformers age extinction franchise anything extinct,IAB24 Uncategorized,0.34
best buy bby cost cutting produces q1 profit sales continue slide,IAB3 Business,0.41
rock roll hall fame honours nirvana kiss peter gabriel hall oates,IAB1 Arts & Entertainment,0.33
us stockswall st flat sp 500 holds near latest record,IAB12 News,0.12
graphic new ad campaign targets texting driving,IAB12 News,0.28
keith urban boston concert rape charge laid sean murphy 18,IAB1 Arts & Entertainment,0.3
gloves may come california bars restaurants,IAB8 Food & Drink,0.32
sterling falls back boe minutes,IAB3 Business,0.12
christina ricci expecting first child husband james heerdegen,IAB6 Family & Parenting,0.49
collector looted nazi art dies masterpieces limbo,IAB24 Uncategorized,0.78
mmorpg chaos fighters climbs app store charts,IAB24 Uncategorized,0.15
brazil passes internet bill,IAB19 Technology & Computing,0.23
stacey keibler weds mexico,IAB20 Travel,0.25
start feeling like mom,IAB6 Family & Parenting,0.45
america stop income inequality,IAB12 News,0.21
samsung galaxy s5 tizen os powered variant rumored,IAB19 Technology & Computing,0.33
nz dollar holds 88 us cts yellen testimony cpi,IAB12 News,0.26
oneplus one equal phone giant killer well find april 23,IAB12 News,0.41
movie review godzilla takes one shortcut another ineffective,IAB24 Uncategorized,0.21
postsex gel shows signs promise,IAB12 News,0.12
faa considers requests 7 companies use drones film movies,IAB24 Uncategorized,0.12
bachelorette gives back,IAB24 Uncategorized,0.08
octopus mother protects eggs astonishing 45 years,IAB6 Family & Parenting,0.23
jessica simpson go pop star business billionaire,IAB3 Business,0.49
charen making college affordable,IAB5 Education,0.52
wayne knight dead newman seinfeld becomes victim internet death hoax,IAB1 Arts & Entertainment,0.49
netflix confirms new european launches,IAB1 Arts & Entertainment,0.17
apple plan release biggest ever ipad,IAB19 Technology & Computing,0.53
injured security guard improves miami taking hard look ultras benefits,IAB12 News,0.13
russell crowe addresses critics gets teased tonight show,IAB12 News,0.33
six key features apple ios 8,IAB19 Technology & Computing,0.19
video judge orders chris brown remain jail,"IAB11 Law, Gov’t & Politics",0.17
bmw recalls half milllion cars worldwide,IAB2 Automotive,0.53
whitey bulgers apartment reportedly rent,IAB21 Real Estate,0.3
commodities gold rebounds recent selloff oil gains,IAB24 Uncategorized,0.13
procter gamble investors continue clean,IAB3 Business,0.19
paul mccartney cancels japan tour illness,IAB20 Travel,0.44
feds start rounding bundys cattle northeastern clark county,IAB12 News,0.15
french montana allegedly attempts cheat girlfriend khloe kardashian,IAB12 News,0.23
higher doses antidepressants suicidal behavior,IAB24 Uncategorized,0.21
mens wearhouse ja bank sew 18b deal,IAB3 Business,0.53
five apps make iphone mac work together even better,IAB19 Technology & Computing,0.35
wwes new tv deal know,IAB12 News,0.46
report apple planning acquire beats electronics 32b,IAB12 News,0.23
microsoft testing licensefree windows phone,IAB19 Technology & Computing,0.31
cardboard googles diy vr headset,IAB19 Technology & Computing,0.27
deadly motorcycle crash kills one woman injuries man,IAB12 News,0.2
photo gallery supermoon around world,IAB20 Travel,0.15
urgent scotus emission standards,IAB14 Society,0.18
gallery stars come noah movie premiere,IAB1 Arts & Entertainment,0.3
microsoft outs new toolset professionals,IAB4 Careers,0.21
apple launch 129inch ipad pro early 2015,IAB19 Technology & Computing,0.52
windows xp users offered cash data transfer help microsoft,IAB19 Technology & Computing,0.24
twitters coo leaves company amid poor user growth,IAB24 Uncategorized,0.14
star wars episode 7 announced cast,IAB12 News,0.57
solarcitys bold move become solar panel maker,IAB3 Business,0.45
loch ness monster brought apple,IAB8 Food & Drink,0.46
fda approves second generation heart valve edwards lifesciences,IAB15 Science,0.46
walmart recalls 174000 sweet lovemy sweet baby dolls burnt,IAB3 Business,0.25
six iranians arrested making fan video pharrell williams happy,IAB1 Arts & Entertainment,0.31
anglo irish trial jury told majority acceptable,IAB12 News,0.1
burger king worldwide inc bkw tim hortons inc usa thi need,IAB8 Food & Drink,0.5
listen de capua report melbourne declaration,IAB12 News,0.43
lafarge holcim outline terms cement megamerger,IAB3 Business,0.12
australia says search mh370 hope fades finding anything,IAB12 News,0.14
authoractivist maya angelou 86 leaves poetic legacy behind,IAB4 Careers,0.11
euro eur exchange rate advances positive pmi data,IAB13 Personal Finance,0.13
7 amazing moments coachella 2014 weekend 1,IAB1 Arts & Entertainment,0.41
diane sawyer steps abc news anchor muir stephanopoulos take,IAB12 News,0.69
proposal payforpriority internet,IAB19 Technology & Computing,0.17
soybeans slide conditions indicate record harvest,IAB14 Society,0.11
daily mail apologises george clooney amal alamuddin motherinlaw,IAB12 News,0.38
1 hour 45 minutes ago itn,IAB12 News,0.09
ubisoft releases free watch dogs companion app,IAB1 Arts & Entertainment,0.2
apple feeling heat cheap large screen androids,IAB19 Technology & Computing,0.2
hairy hijinks kim kardashian reveals new blonde look actually wig,IAB18 Style & Fashion,0.16
markets lower despite blowout manufacturing data,IAB3 Business,0.31
southwest airlines announces 15 new nonstop destinations,IAB12 News,0.51
ohio gas prices remain national average,IAB12 News,0.14
illinois april unemployment rates lower last year,IAB12 News,0.14
new sanctions driving russians drink,IAB12 News,0.55
company recalls 4k pounds beef mad cow fear,IAB3 Business,0.5
epic turkish drama winter,IAB1 Arts & Entertainment,0.43
1000 farmworkers attend preview cesar chavez film,IAB12 News,0.18
iran records first 2 cases potentially fatal middle east respiratory virus,IAB12 News,0.23
fda approves afrezza inhaled insulin adults diabetes,"IAB11 Law, Gov’t & Politics",0.14
movie studios file lawsuit megaupload,IAB3 Business,0.21
ebola breakout control says guinea,IAB16 Pets,0.14
judge joe brown lands jail contempt,"IAB11 Law, Gov’t & Politics",0.19
todays stock market djia dow jones industrial average nasdaq sp 500,IAB3 Business,0.31
wutangaffiliated rapper cuts penis jumps balcony,IAB20 Travel,0.18
neil degrasse tysons cosmos debuts black scientist tvs new,IAB15 Science,0.33
katie holmes goes topless glamour denies men life,IAB1 Arts & Entertainment,0.19
miley cyrus stolen maserati found simi valley police say,IAB2 Automotive,0.83
microsoft give 100 buy new pc theres catch,IAB19 Technology & Computing,0.58
subway yoga mat chemical almost bread,IAB7 Health & Fitness,0.19
avril lavignes hello kitty disaster mean girls star comes matt bomer,IAB12 News,0.15
emc 21 eps guidance cut highend softness vmware bookings,IAB19 Technology & Computing,0.27
acting va chief seeks 176 billion,IAB24 Uncategorized,0.13
us stockswall st edges intel leads gains tech,IAB19 Technology & Computing,0.2
firefox os 13 arrives dual sim support continuous autofocus flash smart,IAB19 Technology & Computing,0.18
fierce winter storms slashed american airlines earnings,IAB20 Travel,0.37
andrew garfield thinks justin biebers fame unhealthy,IAB1 Arts & Entertainment,0.13
brad pitt wardaddy film fury photo credit columbia pictures,IAB1 Arts & Entertainment,0.14
caesars vies genting bids due ny casinos,IAB3 Business,0.28
chelsea handler 50 cent heat latelys finale,IAB17 Sports,0.16
gm says impala ignition recall linked chinesemade parts,IAB2 Automotive,0.58
huge mystery crater found siberias end world,IAB15 Science,0.19
cronut star bread guru best chefs,IAB8 Food & Drink,0.3
