text,iab_label,confidence
life story roger ebert dad,IAB12 News,0.3
prankster hits brad pitt face maleficent premiere,IAB1 Arts & Entertainment,0.35
apple granted two patents,IAB3 Business,0.12
giant astronaut walks festival space today pictures,IAB20 Travel,0.46
fcc ditching net neutrality,"IAB11 Law, Gov’t & Politics",0.31
beastie boys face monster fight protect brand,IAB3 Business,0.33
facebook releases diversity numbers,IAB24 Uncategorized,0.12
us claims win auto trade dispute china,IAB2 Automotive,0.26
peek back potter,IAB9 Hobbies & Interests,0.2
tracy morgans mother blocked seeing injured comedian son,IAB6 Family & Parenting,0.27
google build selfdriving car steering wheel,IAB19 Technology & Computing,0.3
columbusalivecom,IAB15 Science,0.16
250 new emoji could coming phone near,IAB24 Uncategorized,0.12
mystery magic island found saturns moon titan,IAB24 Uncategorized,0.14
problem carousel,IAB24 Uncategorized,0.16
obamacare enrollment deadline changing connecticut,IAB12 News,0.36
barnes noble agrees spin nook unit sales decline,IAB3 Business,0.26
redditors answer dads heartbreaking photoshop request baby picture,IAB6 Family & Parenting,0.45
microsoft ceo announces massive job cuts focus nokia unit,IAB3 Business,0.33
gdp jobless claims agenda,IAB4 Careers,0.2
ebolainfected british health worker receives treatment london,IAB20 Travel,0.22
amazon profit jumps 32 per cent,IAB3 Business,0.42
daily fx analysis,IAB19 Technology & Computing,0.15
stephen colbert caught racial scandal,IAB12 News,0.65
amazon shopping hashtags wont boon twitter,IAB22 Shopping,0.56
tyson foods q2 profit doubles misses estimates quick facts,IAB3 Business,0.29
expensive taste george clooney proposed amal alamuddin bank,IAB3 Business,0.3
kimye krisis french wedding,IAB18 Style & Fashion,0.18
goonies 2 sequel way says richard donner,IAB1 Arts & Entertainment,0.3
retailers failing victims year bangladesh disaster,IAB22 Shopping,0.39
star wars episode vii harrison ford injured set,IAB1 Arts & Entertainment,0.46
shia labeouf caught peeing restaurant wall last month possibly banned,IAB12 News,0.21
nsa exploits internet irs retains xp google glass haters ipad concept tech,IAB19 Technology & Computing,0.24
auxetic property helps develop nextgen bulletproof vests,IAB20 Travel,0.14
farnborough lessor boc orders 43 a320s,IAB3 Business,0.26
partners say apple home automation software platform take time take,IAB19 Technology & Computing,0.37
game thrones questions unanswered joffreys death blamed tyrion,IAB24 Uncategorized,0.53
coldplays new magic video show signs conscious uncoupling,IAB24 Uncategorized,0.33
analysts gas prices may close 2014 peak,IAB12 News,0.16
att acquires directv 49b deal,IAB3 Business,0.27
ryan lewis asks new yorkers know tonight show,IAB12 News,0.45
editorial obama lays right way answer putins aggression,IAB12 News,0.16
twitter getting bigger asia amid slowing user growth,IAB24 Uncategorized,0.1
tony soprano die sopranos series finale creator david chase,IAB1 Arts & Entertainment,0.27
selena gomez orlando bloom hooked taking revenge,IAB9 Hobbies & Interests,0.11
billy dee williams leaves dancing stars due back problems,IAB1 Arts & Entertainment,0.28
big bang theory fans rejoice network renews show three,IAB1 Arts & Entertainment,0.21
us labor productivity falls 17 q1 weather impacts output,IAB3 Business,0.2
abandon strike asks employers,IAB3 Business,0.4
winning face moto 360 even runners stunners,IAB17 Sports,0.39
gareth edwards direct star wars spinoff,IAB1 Arts & Entertainment,0.62
26 billion priceline buys opentable,IAB3 Business,0.17
transcendence lacks wonder posed big questions,IAB24 Uncategorized,0.18
cdc finds 30 percent rise autism spectrum disorder diagnoses,IAB12 News,0.17
doctor battling frontlines ebola crisis guinea,IAB12 News,0.21
charlize therons little black dress,IAB18 Style & Fashion,0.41
distraught miley cyrus sings giant replica dead dog video,IAB1 Arts & Entertainment,0.42
star wars icons reunion dinner london,IAB8 Food & Drink,0.13
xbox ones june update adds friends real names external drive support,IAB19 Technology & Computing,0.22
summary mortgage interest rates us bank corp march 20 2014,IAB12 News,0.35
sarah jessica parker plots tv return crime thriller pilot busted,IAB1 Arts & Entertainment,0.28
delhi goes dark earth hour,IAB12 News,0.14
mobile internet shakes chinas industries,IAB3 Business,0.4
electric company reacts supreme court ruling epa,"IAB11 Law, Gov’t & Politics",0.19
aereo launches protectmyantennaorg explain position vs broadcasters,IAB20 Travel,0.11
highstreet giant zara pulls holocaust shirt,IAB22 Shopping,0.4
kim kardashian would rather die curb mobile phone use,IAB9 Hobbies & Interests,0.11
oculus virtual reality headset smacked legal reality lawsuit,IAB3 Business,0.14
spacex names texas site commercial space launch facility,IAB3 Business,0.48
bonton sales 7 percent fourth quarter officials announce,IAB3 Business,0.4
japan may exports disappoint cloud growth outlook,IAB3 Business,0.22
output indian ambassador car halted,IAB2 Automotive,0.81
bad news channing tatum mila kunis jupiter ascending pushed,IAB12 News,0.57
us woman finds birth mom left burger king bathroom newborn,IAB8 Food & Drink,0.29
massimo vignelli creator new york city subway map dies 83,IAB12 News,0.16
toyota pays huge fine us sudden unintended acceleration,IAB2 Automotive,0.39
goodbye fuelband nike reportedly fired dozens wearables experts,IAB12 News,0.37
ruling us loosens oil exports ban four decades,"IAB11 Law, Gov’t & Politics",0.28
martin paltrow still great mates,IAB16 Pets,0.28
thrilling finale leaves fans wanting,IAB1 Arts & Entertainment,0.18
samsung galaxy s4 unlock free method,IAB19 Technology & Computing,0.25
wrapup 4us job growth cools unemployment rate rises,IAB12 News,0.17
cleanup comiccon 2014,IAB1 Arts & Entertainment,0.45
worlds stage shakespeares 450th birthday,IAB1 Arts & Entertainment,0.34
nasa flying saucer flight success,IAB12 News,0.15
box office amazing spiderman 2 92m spins within range managed,IAB1 Arts & Entertainment,0.33
cdc foodborne illness us getting better,IAB12 News,0.28
inspiring moment young man syndrome reads college acceptance,IAB5 Education,0.17
nearly 2 million pounds tainted ground beef recalled,IAB12 News,0.37
macbook pro retina display updated new specs,IAB19 Technology & Computing,0.46
miley cyrus tearfully sings floyds giant blowup knees still grieving,IAB1 Arts & Entertainment,0.39
google glass save lives,IAB19 Technology & Computing,0.17
phoenix students compete white house science fair,IAB15 Science,0.75
fitch gse results boosted pls settlements core profits lower,IAB15 Science,0.16
glees chris colfer victim twitter firing hoax,IAB17 Sports,0.22
facebook punish pages ask likes shares,IAB24 Uncategorized,0.1
cloud player box files us250m ipo,IAB19 Technology & Computing,0.21
gameover zeus 15000 machines uk infected virus used steal,IAB19 Technology & Computing,0.19
yes secret service would shoot mr met instant case,IAB12 News,0.14
tesla first quarter earnings five things look,IAB3 Business,0.15
kasem island calm swirl pop music,IAB1 Arts & Entertainment,0.17
chris browns bodyguard found guilty,IAB12 News,0.18
big bang theory battle sides aim deals sunday,IAB15 Science,0.32
colon cancer among older americans declining,IAB12 News,0.16
royal caribbean cruises evp unloads 2295280 stock rcl,IAB20 Travel,0.45
christians throng churches good friday services,IAB23 Religion & Spirituality,0.5
schroders brings forward interest rate rise forecast,IAB12 News,0.15
tyson earnings fall bird flu,IAB12 News,0.11
ecb leaves deposit rate 01 benchmark interest rate unchanged 015,IAB3 Business,0.22
