text,iab_label,confidence
correctedbritains greenhouse gas emissions 19 pct 2013 govt,IAB12 News,0.15
futures indicate higher start,IAB20 Travel,0.07
chris pratt cant keep numbers straight talking amazing,IAB24 Uncategorized,0.1
health spending per capita elderly grows slowest among age groups,IAB13 Personal Finance,0.14
congrats eve marries maximillion cooper ibiza wedding,IAB12 News,0.25
study us alzheimers rate dropping,IAB15 Science,0.19
world blood donor day 2014 2 percent indians donating blood,IAB12 News,0.14
democracys failure quell inequality,"IAB11 Law, Gov’t & Politics",0.28
westgate ceo plans sweeping changes newly acquired lvh,IAB3 Business,0.32
apple ibm team,IAB19 Technology & Computing,0.18
voice recap team shakira evades double disaster 42214,IAB17 Sports,0.2
uk cpi slows 17 february lowest since october 2009,IAB3 Business,0.14
china sees 74 growth first quarter 2014,IAB3 Business,0.14
update chikungunya americas,IAB12 News,0.31
nbcs brian williams raps gin juice,IAB8 Food & Drink,0.3
paul walkers mother petitions become granddaughter meadows guardian,IAB6 Family & Parenting,0.43
childhood vaccines proved safe,IAB15 Science,0.27
facebook service outage goes global,IAB24 Uncategorized,0.1
facebook adds birthday event notifications features paper app,IAB24 Uncategorized,0.12
chadder john mcafee slaps name private messaging app,IAB24 Uncategorized,0.19
us green groups see need nudge obamas opening bid carbon cuts,IAB14 Society,0.21
oscar isaac hosts star wars parties,IAB1 Arts & Entertainment,0.32
sen paul give caterpillar award tax strategy,IAB3 Business,0.1
tweetdeck back xss vulnerability fixed update,IAB12 News,0.1
us cancer doctors urge payment fix cases set rise,IAB12 News,0.2
sally beauty confirms data breach,IAB22 Shopping,0.28
zara stores pull shirt holocaust controversy,IAB22 Shopping,0.16
golfus open second round leaderboard,IAB17 Sports,0.75
crews prepare former mobile home park family dollar store,IAB22 Shopping,0.2
american russian german launch space station may 29 2014,IAB20 Travel,0.33
fox attempts take warner brosdc,IAB3 Business,0.23
recalled chicken linked salmonella distributed hawaii,IAB12 News,0.39
theres playstation wear face,IAB19 Technology & Computing,0.24
biggest annual price gain since 2012 colorado west,IAB21 Real Estate,0.21
let consumers control health care choices,IAB24 Uncategorized,0.19
canada stockstsx rises early investors cheer valeant buy,IAB3 Business,0.25
paramount tweets unfortunate poster tmnt,IAB12 News,0.13
celebration continues virtually smallworld50com fans record,IAB12 News,0.11
saudi arabias health minister fired country reports deaths mers,IAB12 News,0.3
whitman chair hp,IAB19 Technology & Computing,0.1
kim kardashian finally covers vogue dream come true,IAB18 Style & Fashion,0.28
johnny depp play famed gangster whitey bulger black mass,IAB1 Arts & Entertainment,0.2
watch viral video 20 strangers first kiss sweet awkward,IAB24 Uncategorized,0.16
3000 chinese nationals evacuated vietnam deadly unrest,IAB20 Travel,0.28
seth macfarlane faces lawsuit accusing stealing idea ted,IAB1 Arts & Entertainment,0.1
antibiotic resistance global threat,IAB24 Uncategorized,0.15
civilization beyond earth announced news,IAB12 News,0.71
monarch butterfly uses magnetic sun compasses study,IAB15 Science,0.25
selena gomez complete mess due justin bieber reports,IAB12 News,0.34
elisabeth hasselbeck slams rosie odonnell possibly returning view,IAB12 News,0.08
gm halts sale chevy cruze airbag concerns recall possible,IAB2 Automotive,0.44
state notify 13 million computer hacking,IAB12 News,0.43
dancing stars 2014 charlie white sharna burgesss week 6 cha,IAB1 Arts & Entertainment,0.29
