text,iab_label,confidence
3 mers patients leave hospital soon health authority abu dhabi,IAB12 News,0.19
twothirds americans hpv,IAB2 Automotive,0.26
bridal body jennifer aniston prewedding diet,IAB12 News,0.15
skin cancer rates surge sunbeds package holidays,IAB20 Travel,0.67
selena gomez justin bieber romance comes taylor swift couple,IAB1 Arts & Entertainment,0.39
mickey rooney dead 93,IAB16 Pets,0.09
mothers day highlights may 100th year,IAB6 Family & Parenting,0.22
view debunking myths mental illness,IAB12 News,0.25
galaxy s5 versus iphone 5s biometrics test,IAB15 Science,0.19
4th july flix tammy earth echo,IAB1 Arts & Entertainment,0.31
mom never leaves eggs,IAB6 Family & Parenting,0.3
kiss nirvana e street band others join rock hall fame,IAB1 Arts & Entertainment,0.41
angelina jolie receives honorary damehood queen,IAB1 Arts & Entertainment,0.13
emperor penguin population threatened global warming,IAB12 News,0.17
apple google motorola allies patent reform penalize troll companies,IAB3 Business,0.23
japan continue research whaling program antarctic,IAB12 News,0.18
ecb bank england keep benchmark interest rates unchanged,IAB3 Business,0.26
russia says eu ashamed sanctions,IAB24 Uncategorized,0.11
britains young women overweight europe,IAB20 Travel,0.15
amazoncom unveils fire phone fast track online shopping,IAB22 Shopping,0.29
hoosiers flock sign health coverage,IAB12 News,0.2
lovely intellectual wonderful amal alamuddin gets george clooneys,IAB12 News,0.1
samsung note 4 launch ahead iphone 6,IAB19 Technology & Computing,0.27
alexander wang reveals collaboration hm,IAB12 News,0.11
xbox sold china starting september,IAB19 Technology & Computing,0.13
cryengine adds full native linux support valve open sources togl,IAB19 Technology & Computing,0.17
video fearless riders take worlds highest waterslide,IAB17 Sports,0.3
hr giger rip genius artist creator alien passed away,IAB12 News,0.16
walmart taking aim 2 billion used video game market,IAB3 Business,0.59
news,IAB12 News,0.7
mers us buffalo doctors may defeat,IAB24 Uncategorized,0.14
buffing alibaba pumps s3125m singpost,IAB17 Sports,0.11
amazon claims streaming superiority hulu apple,IAB3 Business,0.09
controversial film critic ann hornaday clarifies previous statement,IAB12 News,0.21
commentary religious tide turns noah,IAB23 Religion & Spirituality,0.32
gotham batman prequel traces origins superhero supervillains,IAB1 Arts & Entertainment,0.34
jodie foster marries partner alexandra hedison,IAB6 Family & Parenting,0.23
hbo amazon prime instant video watch true blood,IAB12 News,0.16
diane sawyer surprises early farewell evening news,IAB12 News,0.77
pocket app android wear lets save article later,IAB24 Uncategorized,0.17
americans racist waving american flag,IAB14 Society,0.2
jada pinkettsmith nothing sexual willow moises pic,IAB24 Uncategorized,0.3
samsung wants everyone know new galaxy phone didnt copy apple,IAB19 Technology & Computing,0.25
introducing new surface pro 3 tablet,IAB19 Technology & Computing,0.4
mike hopkins shares experience iss,IAB12 News,0.14
att eyes 100 us cities municipalities ultrafast fiber network,IAB14 Society,0.12
french economist thomas pikettys grim view wealth gap,IAB12 News,0.12
federal reserve asleep switch,IAB24 Uncategorized,0.17
wells fargo co earnings keep crushing peers,IAB3 Business,0.77
free drug samples doctors might prove costly patients,IAB13 Personal Finance,0.19
microsoft remove windows licence fee smartphones,IAB19 Technology & Computing,0.25
jay zs made america festival coming grand park despite concerns,IAB1 Arts & Entertainment,0.51
ryan gosling expecting first baby eva mendes,IAB6 Family & Parenting,0.53
scientists claim matter created light within one year,IAB15 Science,0.61
im obsessed kaley cuocosweeting admits worries online,IAB8 Food & Drink,0.18
crude brent oil fundamental analysis july 15 2014 forecast,IAB12 News,0.15
yellen comments boost us stocks gold falls,IAB12 News,0.25
pharrell williams happy grateful,IAB1 Arts & Entertainment,0.16
cincinnati childrens rebuild boys throat using rib video,IAB6 Family & Parenting,0.2
nasa develops robot swarmies,IAB15 Science,0.47
google extends reach mobile apps new ad feature,IAB24 Uncategorized,0.1
samsung addresses key issues plagued original gear,IAB19 Technology & Computing,0.33
internet reacts news ryan gosling expecting first child eva,IAB12 News,0.63
xmen director bryan singer accused sexually assaulting 17yearold boy,IAB1 Arts & Entertainment,0.57
lindsay lohan sues grand theft auto v maker alleged use likeness,IAB2 Automotive,0.5
chmp changes mind ptc therapeutics duchenne drug translarna giving,IAB19 Technology & Computing,0.46
dancing stars judges left tears contestant amy purdy one,IAB1 Arts & Entertainment,0.41
unsafe speed caused walkers death,IAB24 Uncategorized,0.17
deal reached pension fight retired detroit police firefighters,IAB12 News,0.16
malaysia flight mh370 update plane still found uk company help,IAB12 News,0.38
bad feeding habits increase obesity odds,IAB8 Food & Drink,0.21
world equity indexes bond yields climb fed minutes,IAB3 Business,0.13
aaliyah biopic star zendaya coleman,IAB1 Arts & Entertainment,0.37
twitter may soon remove replies hashtags,IAB24 Uncategorized,0.19
samsung researchers celebrate promising graphene breakthrough,IAB15 Science,0.3
new series draws viewer fresh ideas halle berry,IAB1 Arts & Entertainment,0.18
scientists study antiaging laboratory mice,IAB15 Science,0.77
things awkward first maleficent clip,IAB24 Uncategorized,0.18
malaysia airlines faces overhaul lessons japan,IAB20 Travel,0.21
tupac shakurs dying words,IAB16 Pets,0.14
california gas prices top nationwide average,IAB13 Personal Finance,0.18
gm recalls 824000 cars ignition problem,IAB2 Automotive,0.69
weekend ensured another 60 years godzilla movies,IAB1 Arts & Entertainment,0.36
pablo picassos hidden portrait blue room revealed breaking news,IAB12 News,0.84
galloping asian meth demand drives record production,IAB3 Business,0.23
sarah palin jockeying new tv gig,IAB4 Careers,0.2
att makes bet video 485 billion directv bidatt makes bet,IAB3 Business,0.23
tesla implement many suggestions floated new york couple,IAB12 News,0.29
bouchard happy held kate,IAB6 Family & Parenting,0.12
us jobless aid applications rise,IAB4 Careers,0.15
halle berrys hairdos donts,IAB18 Style & Fashion,0.19
deutsche bank sees tectonic plate shift banking,IAB3 Business,0.71
former anglo irish bank ceo found guilty fraud charges,IAB3 Business,0.47
less sleep make brain age faster researchers say,IAB15 Science,0.29
tablet sales exceed pcs 2015,IAB19 Technology & Computing,0.28
jay z attacked beyonces sister solange elevator video,IAB6 Family & Parenting,0.13
ftse 100 watch footsie buoyed dovish fed stance,IAB17 Sports,0.21
katherine heigl sues drugstore tweet,IAB12 News,0.14
batman vs superman gets official logo title,IAB17 Sports,0.32
post911 vet unemployment rate jumps july,IAB16 Pets,0.54
cosmos back new host new generation,IAB15 Science,0.48
lost vials smallpox found abandoned nih closet,IAB12 News,0.23
jennifer aniston rumors former friends star may elope justin theroux,IAB12 News,0.48
teenage mutant ninja turtles watch teaser,IAB9 Hobbies & Interests,0.13
women dont need pelvic exams acp,IAB24 Uncategorized,0.23
twitter reports us132 million loss first quarter,IAB12 News,0.2
expect google io android 50 nexus 9 android wear,IAB19 Technology & Computing,0.18
review neighbors despite seth rogen zac efron animal house,IAB16 Pets,0.19
influential dj house music pioneer frankie knuckles dies 59,IAB1 Arts & Entertainment,0.15
miley cyrus recovery im happy alive,IAB12 News,0.11
operation dry water underway weekend,IAB24 Uncategorized,0.16
wall street flat ahead housing data chicago pmi mannkind surges,IAB21 Real Estate,0.42
variety ny times,IAB12 News,0.26
viewing contemplating lunar eclipse,IAB15 Science,0.22
indiana climate report hotter temps heavier rain,IAB12 News,0.38
chipotle profit 8 pct diners visit outlets,IAB8 Food & Drink,0.33
planes fire rescue sparks fly fastpaced disney sequel,IAB1 Arts & Entertainment,0.68
wayne knight dead alive morbid death hoax slams seinfeld actor 2014,IAB1 Arts & Entertainment,0.25
prevention early detection key colorectal cancer awareness month,IAB14 Society,0.13
fed continues tapers hedges rates,IAB12 News,0.12
melissa mccarthy rocks leather dress leopard print heels tammy,IAB18 Style & Fashion,0.49
luxury watch executives think cheap plasticdesigned,IAB24 Uncategorized,0.15
adam levine follows maps leads right lady,IAB20 Travel,0.21
game thrones recap moon door mockingbird,IAB17 Sports,0.2
james rebhorn dies skin cancer 65,IAB12 News,0.13
salamanders shrink mountain home heats,IAB15 Science,0.11
elevated carbon dioxide levels rob crops nutrients,IAB24 Uncategorized,0.13
statewide water restrictions could tap,IAB24 Uncategorized,0.15
threewar doctrine,IAB20 Travel,0.44
busted 81 percent parents steal easter candy kids,IAB6 Family & Parenting,0.28
stocks watch keurig tesla 21st century fox,IAB8 Food & Drink,0.27
kim kardashian reveals pregnancy plans kuwtk,IAB6 Family & Parenting,0.46
update 3all big us banks one pass feds health test,IAB3 Business,0.45
chicago bears qb jay cutlers wife kristin cavallari delivers baby boy jaxon,IAB17 Sports,0.35
cable news loses eyes online local news gain viewers report says,IAB12 News,0.47
samsung galaxy s5 water resistance demonstrated,IAB19 Technology & Computing,0.23
amazing spiderman 2 breaks world record box office india,IAB1 Arts & Entertainment,0.64
lea micheles pregnant twitter account hacked,IAB6 Family & Parenting,0.33
amazing spiderman 2 today ps3 ps4,IAB1 Arts & Entertainment,0.32
10 times mentally ill people jail treatment heres,IAB12 News,0.17
htc butterfly android 44 update coming soon,IAB19 Technology & Computing,0.27
antichina demonstration engulfs hanoi,IAB1 Arts & Entertainment,0.32
watch list ptc therapeutics inc nasdaqptct livedeal inc nasdaq,IAB19 Technology & Computing,0.23
cup coffee day could keep retinal damage away,IAB8 Food & Drink,0.33
analysisgm must address recall soon avoid damage reputation,IAB3 Business,0.15
google tells sec use overseas billions deals development,IAB14 Society,0.23
hypable interviews divergent stars chicago premiere,IAB12 News,0.18
anglo jury continue deliberations charges willie mcateer pat,IAB12 News,0.09
update 1us money manager pleads guilty longrunning fraud case,IAB12 News,0.52
best worst jobs america,IAB24 Uncategorized,0.23
us college offers course sociology miley cyrus,IAB14 Society,0.49
dans review november man like gritty james bond film,IAB12 News,0.16
xbox one april update adds friend notifications report suggests,IAB19 Technology & Computing,0.19
drone nearly collided passenger plane,IAB20 Travel,0.25
beyonces response cheating rumors expected,IAB12 News,0.17
shield star michael jace pleads guilty,IAB1 Arts & Entertainment,0.22
obama climate change report points bioenergy forest health,IAB12 News,0.24
intel teams cloudera hadoop big data,IAB19 Technology & Computing,0.37
gwyneth paltrow chris martin therapy,IAB1 Arts & Entertainment,0.19
nazi art hoarder dies aged 81,IAB24 Uncategorized,0.21
nasa gets goahead build new lander mars exploration,IAB15 Science,0.51
planet kepler 186 good parallel earth little chance detect life,IAB24 Uncategorized,0.13
joss whedon releases eyes vimeo,IAB12 News,0.16
jodie foster married girlfriend weird never actually,IAB24 Uncategorized,0.41
xiaomi spent almost 600000 domain name,IAB3 Business,0.12
homeland security dont use ie due bug,IAB24 Uncategorized,0.24
exclusive video robert redford winter soldier,IAB12 News,0.21
target slashing 100 galaxy s5 price tradein promotion,IAB22 Shopping,0.1
muppets muffed wanted,IAB16 Pets,0.41
google shopping express android,IAB22 Shopping,0.61
skylanders trap team launch breathes new fire toystolife games,IAB1 Arts & Entertainment,0.15
gagas new video artpop film released,IAB1 Arts & Entertainment,0.28
kris jenner wants circus themed wedding kourtney kardashian,IAB1 Arts & Entertainment,0.37
hit miss lupita nyongo rocks bold stripes cfda fashion awards,IAB18 Style & Fashion,0.78
lindsay lohan confirms sex list real,IAB12 News,0.5
lea michele wishes cory monteith happy posthumous birthday,IAB6 Family & Parenting,0.09
star wars episode vii casting narrows lead,IAB1 Arts & Entertainment,0.44
etihad acquire 49 alitalia airline,IAB20 Travel,0.22
watch first teaser hunger games mockingjay,IAB17 Sports,0.17
55inch iphone 6 might delayed next year,IAB19 Technology & Computing,0.37
