text,iab_label,confidence
cinco de mayo four mexican things surprisingly popular uk,IAB12 News,0.12
romi pattison irish menu offers eclectic mix flavors,IAB8 Food & Drink,0.54
states income tax,"IAB11 Law, Gov’t & Politics",0.2
ebay users may still risk changing passwords,IAB3 Business,0.28
macauley culkins band pelted drinks england,IAB8 Food & Drink,0.21
movie review lucy full action fun,IAB1 Arts & Entertainment,0.2
someone bought 19m silk road bitcoins feds,IAB20 Travel,0.16
top scientists warn stub ecigarettes,IAB15 Science,0.47
cdc reports 30 surge us autism estimate,IAB12 News,0.2
teliasonera acquires tele2s operations norway quick facts,IAB3 Business,0.21
yahoo lands two upgrades bernstein values alibaba 245b,IAB3 Business,0.23
hedge funds campaign puerto rico power authority debt relief,IAB12 News,0.09
paul mccartney postpones tokyo concert getting sick,IAB1 Arts & Entertainment,0.43
chelsea handler replacing letterman almost certainly,IAB4 Careers,0.2
cataract surgery benefits dementia patients,IAB24 Uncategorized,0.16
google releases endtoend encryption extension,IAB19 Technology & Computing,0.32
pendinghome sales surge,IAB21 Real Estate,0.59
save money refinancing mortgage zions bank,IAB13 Personal Finance,0.16
truck struck train mansfield two killed,IAB12 News,0.19
fbi justice department investigating herbalife potential pyramid scheme,IAB12 News,0.19
first stl county chikungunya case reported,IAB12 News,0.52
would buy driverless car say 66 brits,IAB2 Automotive,0.35
valeant boosts allergan bid 21 per cent,IAB3 Business,0.22
pf changs confirms breach customers credit debit card information,IAB13 Personal Finance,0.19
dwayne johnson hercules new trailer,IAB1 Arts & Entertainment,0.23
hollande meet ge boss siemens threatens derail alstom deal,IAB3 Business,0.28
scarlett johansson enlivens unremarkable new captain america,IAB12 News,0.13
smartphone kill switch bill approved,"IAB11 Law, Gov’t & Politics",0.22
film review draft day,IAB17 Sports,0.24
technology firms write us fcc oppose net neutrality plan,IAB3 Business,0.26
amaya acquire rational 49bn,IAB3 Business,0.17
microsoft lets clear wont read email cops,IAB24 Uncategorized,0.29
miley cyrus left broken following death dog floyd,IAB16 Pets,0.32
