text,iab_label,confidence
45 billion question comcast deal put chokehold internet,IAB3 Business,0.27
social security closings creating benefits delays,IAB14 Society,0.48
macklemore ryan lewis pick dubai lads poster uae gig,IAB1 Arts & Entertainment,0.26
number syphilis cases us doubled since 2005,IAB12 News,0.19
bachelorette 2014 spoilers gets eliminated france episode 5,IAB12 News,0.21
microsoft reports q3 revenues us204bn cites cloud office 365,IAB19 Technology & Computing,0.37
photos 47inch 55inch iphone 6 model,IAB19 Technology & Computing,0.23
driverless cars become selfdriving cars worried,IAB2 Automotive,0.48
entertainment legend mickey rooney dies age 93,IAB1 Arts & Entertainment,0.37
cara delevingne michelle rodriguez share kiss following topless,IAB12 News,0.16
beware bats guinea issues bushmeat warning ebola outbreak,IAB12 News,0.2
middle east respiratory syndrome patient released florida hospital,IAB12 News,0.15
gas prices familiar look summer nears,IAB12 News,0.13
google amend language play store games wiaps due european,IAB1 Arts & Entertainment,0.11
gamestop corporation gamestop reports sales earnings fiscal 2013,IAB3 Business,0.76
jc penney radioshack nordstrom darden autodesk big market movers,IAB3 Business,0.34
opinion autism families still crisis,IAB6 Family & Parenting,0.2
gas prices look ease upcoming fourth july weekend,IAB12 News,0.16
lwren scott death rumours mount media frenzy,IAB12 News,0.39
matt smith youve never seen,IAB24 Uncategorized,0.38
facebook website suffers brief outage returns service,IAB24 Uncategorized,0.11
robin williams maintains sobriety ongoing 12step treatment,IAB4 Careers,0.08
latest objects need checked linking missing jet australians say,IAB20 Travel,0.24
whats dk turd celebs read mean tweets back episode 7,IAB24 Uncategorized,0.19
titanosaur largest dino ever discovered argentina,IAB15 Science,0.24
10 things didnt know dave franco,IAB24 Uncategorized,0.45
googles wearables sdk coming two weeks,IAB19 Technology & Computing,0.26
food guide coney island,IAB8 Food & Drink,0.36
vacation alert flesheating ocean bacteria vibrio vulnificus hospitalizes 32,IAB20 Travel,0.56
homenewsentertainmentsherri shepherd jenny mccarthy exiting,IAB12 News,0.67
leahy matsui propose bill block internet fast lanes,"IAB11 Law, Gov’t & Politics",0.17
young blood transfusions may slow aging cure alzheimers disease woah,IAB15 Science,0.37
tunnel machine wont dig nearly year seattle,IAB20 Travel,0.14
iraq violence threatens opecs precarious balance,IAB24 Uncategorized,0.13
swiss regulator slaps bnps swiss arm sanctions probe,IAB3 Business,0.24
