text,iab_label,confidence
daimlers driverless truck turns heads autobahn,IAB2 Automotive,0.71
disney joins list companies lobbying commercial use drones,IAB1 Arts & Entertainment,0.37
suppressed tamiflu research telling,IAB12 News,0.31
fox59 celebrates international day happiness,IAB12 News,0.83
olivia wilde fiancé jason sudeikis announce birth baby boy,IAB6 Family & Parenting,0.32
noah 25 gospel truths hollywoods latest hero,IAB1 Arts & Entertainment,0.3
named peoples beautiful star,IAB14 Society,0.24
google glass mention googles big io keynote,IAB19 Technology & Computing,0.39
breast cancer patients place huge emphasis gene expression profiling test,IAB12 News,0.15
toyota pay 12 billion settle charges,IAB3 Business,0.21
honolulu weekly gas price update outlook june 30 2014,IAB12 News,0.41
new boe policymakers eye case early action rates,IAB3 Business,0.34
nature inspires drones future,IAB24 Uncategorized,0.19
ford exec new f150 ecoboost engine adds growing demand v6 pickups,IAB2 Automotive,0.4
easter services,IAB23 Religion & Spirituality,0.24
facebook ceo mark zuckerbergs base salary fell 1 2013,IAB3 Business,0.23
watch first trailer foxs batman series gotham,IAB1 Arts & Entertainment,0.4
study electrical spinal stimulation helps patients move,IAB15 Science,0.48
extant cbs premiere spoilers halle berrys tv show raises alien plot,IAB12 News,0.54
lets hear boy,IAB12 News,0.18
draghi set release ecb minutes 15,IAB1 Arts & Entertainment,0.16
sign health care 331,IAB24 Uncategorized,0.17
saudi arabia efforts mers praised,IAB14 Society,0.16
learn ape 4 steps,IAB5 Education,0.23
lea michele pregnant chris colfer dead glee stars get hacked,IAB1 Arts & Entertainment,0.18
ipad air vs samsung galaxy tab 2 101 comparison features,IAB19 Technology & Computing,0.31
california happy pi day best ways celebrate 314,IAB12 News,0.1
kim kardashian models black cutout bikini sister kylie sexy selfie,IAB18 Style & Fashion,0.32
microsoft set unveil office ipad,IAB19 Technology & Computing,0.55
samsung galaxy s5 deals amazon att sprint,IAB17 Sports,0.24
reminder youre still running windows xp microsoft longer providing,IAB19 Technology & Computing,0.32
sarah silverman brings pot emmys natasha lyonne sexting red carpet,IAB1 Arts & Entertainment,0.29
facebook adds shazamlike software mobile apps,IAB19 Technology & Computing,0.23
