text,iab_label,confidence
mila kunis ashton kutcher expecting child,IAB6 Family & Parenting,0.59
morrissey cancels rest us tour due health,IAB20 Travel,0.5
new ads google boost mobileapp makers,IAB19 Technology & Computing,0.15
drugmaker shire rejects 27 bn pound bid us giant abbvie,IAB3 Business,0.39
weekend box office wrap july 6th 2014,IAB1 Arts & Entertainment,0.19
craig ferguson quits talk show,IAB24 Uncategorized,0.13
tainted beef linked e coli outbreak,IAB12 News,0.18
ice bucket challenges wikipedia page hijacked,IAB24 Uncategorized,0.12
justice scalia game thrones fan,IAB17 Sports,0.39
gold prices flat ahead adp nonfarm payrolls,IAB3 Business,0.14
dom hemingway review jude laws hymn,IAB23 Religion & Spirituality,0.12
nigeria arrests 12 including two britons oil theft,IAB12 News,0.33
box office results neighbors crashes spiderman party,IAB1 Arts & Entertainment,0.26
5 cool things happened bonnaroo friday,IAB1 Arts & Entertainment,0.24
google releases disappointing diversity record regard hiring women,IAB4 Careers,0.21
norfolk gets set celebrate years eurovision song contest,IAB1 Arts & Entertainment,0.32
target outsider ceo faces trouble many fronts,IAB3 Business,0.19
kellogg longer use natural kashi label,IAB24 Uncategorized,0.12
justin bieber apologises ignorant offensive racist,IAB12 News,0.21
sir paul mccartney make full recovery treatment mystery virus,IAB12 News,0.17
100m plan aims lure detroit investments,IAB3 Business,0.22
sony wins console battle microsoft,IAB14 Society,0.71
microsoft office android iphone free,IAB3 Business,0.28
star wars episode 7 update two new cast members filming go two,IAB12 News,0.39
series 8 new teaser trailer see soul doctor,IAB23 Religion & Spirituality,0.17
google gets hordes right forgotten requests european court ruling,IAB24 Uncategorized,0.14
selena gomez shows skin teases secret project,IAB1 Arts & Entertainment,0.12
kate middleton nude photo comes attack royal family expected,IAB6 Family & Parenting,0.36
brad pitt maleficent attacker hes going get stomped,IAB16 Pets,0.16
samsung galaxy grand 2 vs sony xperia c design price battery life specs,IAB19 Technology & Computing,0.15
google glass soon sold normal peoplebut one day,IAB19 Technology & Computing,0.17
jobs lower unemployment nj audio,IAB4 Careers,0.15
7 fascinating points taylor swifts wall street journal oped,IAB12 News,0.14
beyoncé jayz relax basketball game solange attack video leaks,IAB17 Sports,0.71
culkins band pelted beers uk gigs,IAB1 Arts & Entertainment,0.32
