text,iab_label,confidence
cannabis multimilliondollar tax windfall colorado,IAB12 News,0.44
sacs steinberg sentenced 3 12 years prison,"IAB11 Law, Gov’t & Politics",0.11
would facebook make us emotional could make money data,IAB3 Business,0.23
boxcryptor flipkart foundbite app highlights week,IAB9 Hobbies & Interests,0.17
brief money men tally cost climate change,IAB12 News,0.15
forex market eurcad daily forecast,IAB20 Travel,0.11
jennifer lawrences bff bad influence,IAB24 Uncategorized,0.08
general motors recalling two million cars,IAB2 Automotive,0.71
alexa ray joel collapses cabaret stage,IAB1 Arts & Entertainment,0.59
plane spots objects jet search,IAB20 Travel,0.16
bitcoin miners dominant position concerns endangers currencys credibility,IAB19 Technology & Computing,0.15
guy scandal stomp yard arrested public intoxication,IAB12 News,0.25
5 biblical tales get blockbuster treatment,IAB1 Arts & Entertainment,0.32
spinal cord stimulation brings movement paraplegics,IAB15 Science,0.12
expedite train safety,IAB20 Travel,0.13
full house cast everywhere look dave couliers wedding,IAB1 Arts & Entertainment,0.26
ryan gosling hated notebooks rachel mcadams,IAB24 Uncategorized,0.08
fox pins hopes gotham,IAB12 News,0.23
bbm crosses 85 million monthly active users,IAB3 Business,0.3
wwe raw hartford correspondents needed prowrestlingnet live raw dark,IAB17 Sports,0.21
nasas horizons spacecraft probe pluto moon charon underground ocean,IAB15 Science,0.35
irs reveals 20000 targeted phone scam,IAB12 News,0.31
twitters stocks gains 30 tuesday impressive results,IAB12 News,0.1
met mother finale garners mixed reaction fans twitter,IAB6 Family & Parenting,0.22
game thrones star kit harington ready take male nudity,IAB1 Arts & Entertainment,0.64
peaches geldofs big sister fifi posts poignant tribute,IAB6 Family & Parenting,0.23
japan laboratory says probe finds stem cell research falsified researcher denies,IAB12 News,0.28
argentina files legal proceedings un obama government,"IAB11 Law, Gov’t & Politics",0.28
judge orders connecticut teen returned parents,IAB6 Family & Parenting,0.41
wpx energy dropped sp 500,IAB12 News,0.12
amazon fire phone allseeing 3d prime contender,IAB19 Technology & Computing,0.42
rob kardashian skipped kimye wedding taking photos report,IAB12 News,0.55
honda mazda nissan recall 3 million vehicles defective airbags,IAB2 Automotive,0.62
google glass goes chic new dvf collection,IAB18 Style & Fashion,0.21
us chronic pain opioid use track returning troops study,IAB12 News,0.16
listening room robin thicke seether new releases,IAB12 News,0.27
anything kim better kourtney kardashian showcases booty,IAB24 Uncategorized,0.15
honda recalls 2 mn vehicles worldwide airbag defect,IAB2 Automotive,0.62
nirvana steals show rock roll hall fame celebration,IAB1 Arts & Entertainment,0.2
hugh jackman reveals removal skin cancer xmen days future past,IAB12 News,0.36
star wars episode vii begun shooting casting nearly complete says,IAB1 Arts & Entertainment,0.56
rally pushes speed medical marijuana access,IAB12 News,0.2
10 ways video increase conversion rates,IAB3 Business,0.09
fed keeps easing place,IAB8 Food & Drink,0.13
community lives yahoo saved greendale sixth season,IAB12 News,0.2
bskyb looks buy paytv units 21st century fox,IAB12 News,0.09
brief history nokia paper mill worlds biggest mobile company,IAB19 Technology & Computing,0.35
new frog species found troubled indian habitat,IAB12 News,0.37
christina aguilera poses pregnant nude v magazine,IAB6 Family & Parenting,0.13
ebola epidemic guinea people think madeup,IAB24 Uncategorized,0.26
labgrown nostrils vaginas working well,IAB15 Science,0.18
consumer sentiment dips may,IAB24 Uncategorized,0.18
facebooks internetorg begins offering basic internet services free africa,IAB19 Technology & Computing,0.13
shia labeouf checks rehab following nyc arrest,IAB12 News,0.18
jpmorgan ceo dimon undergo treatment throat cancer,IAB3 Business,0.56
uk financial investments sell 75 lloyds banking group,IAB3 Business,0.2
samsung galaxy f image surfaces online yet,IAB19 Technology & Computing,0.17
wolverine 3 coming soon,IAB1 Arts & Entertainment,0.38
dating site calls firefox boycott gay marriage,IAB12 News,0.26
sex tape hollywood premiere,IAB1 Arts & Entertainment,0.34
hollande warns europe focus growth farright triumph,IAB12 News,0.21
gwyneth paltrows mum begged reconcile chris martin,IAB6 Family & Parenting,0.3
charlotte missionarys condition worsens liberia,IAB23 Religion & Spirituality,0.22
enough already kim kardashians boobs literally popping plunging,IAB24 Uncategorized,0.14
googleebay merger gets wall street momentum,IAB3 Business,0.45
moms night feels like dated tv sitcom,IAB24 Uncategorized,0.25
intel lifts revenue forecasts business pc sales,IAB3 Business,0.39
report verizon netflix behind setting interconnection infrastructure,IAB12 News,0.31
timeline north adams regional hospital,IAB20 Travel,0.17
india became third largest economy 2011 world bank,IAB3 Business,0.4
microsoft double vancouver workforce new centre,IAB19 Technology & Computing,0.27
young blood may become tonic,IAB6 Family & Parenting,0.08
internet explorer security flaw could allow hackers take control computer,IAB19 Technology & Computing,0.37
bp spill dumps crude oil lake michigan,IAB12 News,0.16
tips playing titanfall,IAB9 Hobbies & Interests,0.16
homenewsbusinessus says boeing 787s design manufacture safe,IAB3 Business,0.37
heavy metal headbanging causes brain damage least one,IAB24 Uncategorized,0.13
easter morning delivery iss astronauts,IAB24 Uncategorized,0.14
google acquire solarpowered dronemaker titan aerospace,IAB19 Technology & Computing,0.25
aoife kelly croke park future venue international,IAB20 Travel,0.22
miley cyrus gets tattoo late pet pooch floyd smoking joint,IAB16 Pets,0.76
google quarterly net nearly matches general electric earnings,IAB19 Technology & Computing,0.16
amazing spiderman 2 swoops number one spot box office,IAB1 Arts & Entertainment,0.71
updated cargill closing milwaukee slaughterhouse cutting 600 jobs,IAB12 News,0.73
hate attdirectv merger,IAB24 Uncategorized,0.2
dancing stars predictions go home switchup,IAB1 Arts & Entertainment,0.28
transcendence review journey absurd,IAB20 Travel,0.69
unlike marx thomas piketty wants save capitalism pittis,IAB3 Business,0.63
ancient earthsized diamond discovered space,IAB15 Science,0.35
bachelorette andi dorfman contestants death,IAB12 News,0.12
really shut miley cyrus opens devastating loss beloved dog,IAB16 Pets,0.52
voice playoffs recap team shakira team adam take stage,IAB17 Sports,0.43
update bungie promises huge batch destiny alpha codes shortly,IAB12 News,0.26
consumer spending may disappointingly weak,IAB13 Personal Finance,0.25
hilary duff chasing sun comeback song available download today,IAB1 Arts & Entertainment,0.24
oscar pistorius advocates pounce,IAB17 Sports,0.22
scott derrickson talks direct marvels doctor strange,IAB12 News,0.17
respawn titanfalls server stability microsofts azure hands,IAB19 Technology & Computing,0.43
simon pegg star wars episode vii apparently,IAB1 Arts & Entertainment,0.33
pinellas reports second case chikungunya virus,IAB12 News,0.29
first series lunar eclipses monday night,IAB15 Science,0.15
eminem rihanna coheadline threestop stadium tour,IAB1 Arts & Entertainment,0.3
west africa cant manage ebola outbreak,IAB12 News,0.23
adele tease next album 25,IAB1 Arts & Entertainment,0.24
