text,iab_label,confidence
us economy expands robust 4 rate spring,IAB3 Business,0.24
ousted american apparel ceo dov charney fires back sec filing,IAB3 Business,0.26
conan obrien congratulates stephen colbert late show gig,IAB1 Arts & Entertainment,0.22
solange knowles addresses elevator fight jay z,IAB12 News,0.22
gwyneth paltrow embarrassingly forces pals watch old flicks,IAB1 Arts & Entertainment,0.27
gareth edwards talks serious godzilla,IAB12 News,0.23
airbnb gets business helping expense work travel,IAB3 Business,0.52
twitter lets share four photos single tweet,IAB12 News,0.07
dogs sniff prostate cancer researchers conclude,IAB16 Pets,0.52
reviews woman starring leslie mann cameron diaz,IAB1 Arts & Entertainment,0.19
att finally starts taking preorders asus padfone x june 6,IAB19 Technology & Computing,0.29
macauley culkins pizza underground takes beer shower getting,IAB8 Food & Drink,0.62
weed firm game app store,IAB3 Business,0.19
moto 360 vs lg g watch vs samsung gear live,IAB17 Sports,0.22
cbs police drama defies television rules,IAB12 News,0.24
game thrones reimagined got jewelry line,IAB1 Arts & Entertainment,0.36
britain says may use public interest test pfizer bid astrazeneca,IAB3 Business,0.12
eminem teases new headlights music video apologetic mmlp2 song drops,IAB1 Arts & Entertainment,0.29
watch new gone girl trailer,IAB1 Arts & Entertainment,0.33
bobby womack dies greatest hits include across 110th street singer dead,IAB1 Arts & Entertainment,0.14
cher icon legend cher,IAB24 Uncategorized,0.12
china plans investment reform ease urbanisation drive,IAB3 Business,0.22
emmys dip ratings still win night,IAB1 Arts & Entertainment,0.3
moto e branding confirmed priced around rs 9000,IAB2 Automotive,0.26
sony teases selfiefocused xperia smartphone tuesday launch,IAB14 Society,0.51
ohios jobless rate dips 61 percent march,IAB12 News,0.19
apple reportedly final talks acquire beats 32 billion,IAB12 News,0.32
rates invasive cancer head right direction,IAB24 Uncategorized,0.19
godzilla movie cast trailer review monster movie wins weekend box,IAB12 News,0.29
india admits new delhi polluted beijing,IAB12 News,0.17
behalf high schooler bryan cranston makes girl offer,IAB5 Education,0.12
galaxy k zoom teases future smartphone photography,IAB24 Uncategorized,0.09
baxter split two companies,IAB3 Business,0.37
newegg party madness deals special prices xbox one titanfall,IAB12 News,0.27
affordable health care acts impact vision care,IAB24 Uncategorized,0.18
climate change impact everything everywhere,IAB24 Uncategorized,0.21
ap report toyotas hq move calif texas downplays taxes,IAB2 Automotive,0.22
new wireless charging method allows deep body implants,IAB12 News,0.19
cara delevingne michelle rodriguez loved mexico,IAB20 Travel,0.31
editorial good news medically us,IAB12 News,0.72
beyonce jay z release starstudded trailer,IAB1 Arts & Entertainment,0.24
android l nexus 5 nexus 7 release imminent htc promises fast turnaround,IAB19 Technology & Computing,0.37
forexeuro inflation data looser ecb policy expected,IAB12 News,0.18
eurozone economy patient stable thats cured,IAB3 Business,0.21
