text,iab_label,confidence
sales us existing homes slip 20month low,IAB21 Real Estate,0.48
ipcc warns climate change hit agriculture infrastructure,IAB12 News,0.26
citi agrees shell 7 billion bad rmbs,IAB3 Business,0.21
nih study finds extreme obesity may shorten life expectancy,IAB15 Science,0.4
saturday night live best host poll anna kendricks episode sings vote,IAB1 Arts & Entertainment,0.11
top wall street stories covidien plc nysecov fusionio inc nysefio,IAB3 Business,0.4
dow jones industrial average citigroup inc braces big drop,IAB3 Business,0.37
actor rob lowe reckons justin biebers fans dont like music,IAB1 Arts & Entertainment,0.3
study states didnt expand medicaid community health centers,IAB12 News,0.17
libya plans captured oil tankers fate,IAB12 News,0.17
weekly market preview 26 may 2014,IAB12 News,0.17
amtrak train collides truck passengers safe,IAB20 Travel,0.52
update released unstable htc one m8,IAB19 Technology & Computing,0.3
us stockswall st apple caterpillar ukraine weighs,IAB3 Business,0.16
draghi ecb comfortable acting next time 3rd update,IAB1 Arts & Entertainment,0.29
cyprus finance minister says lenders anticipate shallower recession 2014,IAB12 News,0.19
sulzberger hire abramson,IAB3 Business,0.16
delhis air pollutedfive reasons doesnt surprise us,IAB12 News,0.22
comiccon san diego 2014 best worst wtf moments,IAB1 Arts & Entertainment,0.25
weeks best celeb instagram snaps,IAB24 Uncategorized,0.1
ios years behind android usability,IAB19 Technology & Computing,0.21
kanye west sets sights shakespeare walt disney bonnaroo 2014,IAB1 Arts & Entertainment,0.59
beyonce check 215m west chelsea penthouse,IAB21 Real Estate,0.3
final rose 2014 prompts juan pablo nikki bachelor engagement,IAB12 News,0.09
bachelorette 2014 episode 4 twitter turns andi dorfman eric hill exit,IAB12 News,0.1
express inc expr adopts poison pill response sycamore,IAB24 Uncategorized,0.1
american apparel board ousts founder dov charney amid sexual misconduct,IAB3 Business,0.53
april 15 much deadline us taxpayers,IAB12 News,0.16
mad men cast talks endings favorite moments pregnant pauses,IAB24 Uncategorized,0.15
castle better worse review season finale,IAB24 Uncategorized,0.17
google glass becomes prime target muggers antiglass campaigners,IAB12 News,0.13
justin bieber skate alleged phone theft,IAB17 Sports,0.25
hhs grants extra time enroll health care,IAB12 News,0.2
leonardo dicaprio line play apple cofounder steve jobs danny boyle,IAB3 Business,0.17
miley cyrus resumes bangerz tour set perform billboard awards 2014,IAB1 Arts & Entertainment,0.39
chris soules bachelorinwaiting bachelorette exit,IAB20 Travel,0.15
roche buying seragon us 17b,IAB3 Business,0.18
flash boys macbeth choose shakespeare,IAB9 Hobbies & Interests,0.14
wall street falls broad selloff,IAB3 Business,0.46
american idol top 11 win,IAB1 Arts & Entertainment,0.2
canada fx debtc firms modestly stays range cpi focus,IAB3 Business,0.21
medtronic succeeds pfizer failed escaping irs,IAB19 Technology & Computing,0.13
iphone 6 vs samsung galaxy s5 apple compete,IAB19 Technology & Computing,0.31
joe manganiello took true blood set,IAB3 Business,0.2
report us home construction drops 93 percent june,IAB12 News,0.67
flu meds effective claimed,IAB12 News,0.11
sex tape starring jason segel cameron diazwatch trailer,IAB1 Arts & Entertainment,0.17
pfizer assurances worth paper theyre written,IAB16 Pets,0.25
automakers recall air bags humid parts us kltvcomtyler longview,IAB2 Automotive,0.31
gwar lead singer dave brockie found dead richmond,IAB1 Arts & Entertainment,0.27
