text,iab_label,confidence
californias fracking boom got busted,IAB12 News,0.23
american idol bits viewership falls top 9 power rating top 9 theme,IAB1 Arts & Entertainment,0.1
slobs win levis ceo says never wash jeans,IAB18 Style & Fashion,0.22
jm smucker raises prices packaged coffee citing higher prices beans,IAB8 Food & Drink,0.4
shut everything somebody filmed daughter reacting cosmos,IAB24 Uncategorized,0.28
american idol recap sam woolf turns 18,IAB1 Arts & Entertainment,0.17
selena gomez justin bieber cant quit,IAB3 Business,0.12
first quarter gdp revised downward even apologists say dont worry,IAB12 News,0.29
lockheed wins 914m contract track space junk,IAB20 Travel,0.18
kaley cuocosweeting henry cavill broke paparazzi stayed,IAB12 News,0.23
07 may 2014 feds yellen highlights risks geopolitics emerging markets,IAB12 News,0.36
investors scramble safety,IAB24 Uncategorized,0.13
protesters briefly disrupt google io referencing evictions robots kill,IAB19 Technology & Computing,0.24
update 2barnes noble spin nook business focus stores,IAB3 Business,0.64
details limits medicare billing data emerge,IAB12 News,0.34
investors see less risk ahead wall st,IAB3 Business,0.14
sony says goodbye psp,IAB14 Society,0.1
samsung galaxy note 3 neo review poor mans note 3 good choice,IAB19 Technology & Computing,0.13
googles nest calls developers build thirdparty apps,IAB24 Uncategorized,0.12
cannes film festival unveils starstudded lineup 67th edition,IAB12 News,0.15
twitter snaps data provider gnip,IAB19 Technology & Computing,0.13
easter brunch menu incorporates foods associated season,IAB8 Food & Drink,0.24
narendra modi 6th popular leader twitter behind obama,IAB24 Uncategorized,0.1
ftc staff facebook whatsapp privacy promises prevail,IAB19 Technology & Computing,0.28
stocks climb orders durable goods rise live5newscom charleston,IAB12 News,0.53
shots fired premeditation provocation chinese poachers arrest ph,IAB12 News,0.15
alibaba earnings leap cusp stock market debut,IAB3 Business,0.57
ecb ready take action low inflation strong euro says dragui,IAB3 Business,0.5
fed set ditch threshold guidance yellen,IAB6 Family & Parenting,0.1
big bang masters sex lead critics choice nominations,IAB15 Science,0.16
kicillof asks equal conditions negotiations vulture funds un meeting,IAB3 Business,0.1
martin mcdonaghs cripple inishmaan starring daniel radcliffe opens,IAB1 Arts & Entertainment,0.48
steve jobs tablet sales prediction come true next year,IAB4 Careers,0.17
ny mayor bill de blasio settles bet sings love la jimmy kimmel live,IAB12 News,0.29
first girl meets world trailer video,IAB24 Uncategorized,0.14
astra gets lift pfizer fight us okays heart pill,IAB12 News,0.15
california declares whooping cough epidemic,IAB12 News,0.3
fridays early trade sp 500 briefly hits record,IAB17 Sports,0.3
study ecigarettes effective helping smokers quit,IAB15 Science,0.25
casey kasem host american top 40 dies 82,IAB1 Arts & Entertainment,0.08
tupac shakurs last words fck las vegas cop,IAB12 News,0.11
nyc gets 52 million grant community schools,IAB5 Education,0.45
warning microsoft reveals new security bug browser,IAB19 Technology & Computing,0.27
us housing starts fall 65 may surging higher april,IAB21 Real Estate,0.23
maleficent spreads wings new teaser,IAB24 Uncategorized,0.22
somebody trying sell schumachers medical files,IAB22 Shopping,0.18
millions helped obama health law may get hit reduced tax refunds,"IAB11 Law, Gov’t & Politics",0.27
graphene patents could next war zone mobile companies,IAB19 Technology & Computing,0.21
would shop eat guns openly carried,IAB22 Shopping,0.52
easter sunrise willow glen,IAB10 Home & Garden,0.09
paul mccartney cancels tour asia due illness,IAB20 Travel,0.44
secret study irks facebook users,IAB24 Uncategorized,0.24
wendy williams attacks george clooney fiancé amal alamuddin dissed,IAB12 News,0.17
us futures little changed ahead data,IAB3 Business,0.11
android 1 billion users unveils android one win,IAB19 Technology & Computing,0.2
saputo close 4 plants north america boost efficiencies,IAB3 Business,0.4
right thing says girl shaved head support friend,IAB12 News,0.16
yahoo traders bullish ever alibaba ipo,IAB12 News,0.26
whats going throughout area,IAB12 News,0.13
one death reported jordan due mers,IAB12 News,0.51
godzilla sequel works,IAB1 Arts & Entertainment,0.38
nbc news uncritically swallows hhs obamacare surge number,IAB12 News,0.85
war already begun new trailer dawn planet apes,IAB12 News,0.22
french montana buys khloe kardashian 49k car birthday report,IAB2 Automotive,0.3
hard days night beatlemania revisited,IAB17 Sports,0.12
tech savvy prime minister modi meets facebook coo sheryl sandberg,IAB19 Technology & Computing,0.32
amazon finally unveils fire phone unique 3d display,IAB19 Technology & Computing,0.45
china manufacturing sector remains weak despite improvement official pmi,IAB3 Business,0.41
nasa finds first earthsized planet habitable zone around star,IAB12 News,0.2
oculus fairy tale,IAB24 Uncategorized,0.22
new guidelines medicinal marijuana multiple sclerosis treatment,IAB12 News,0.63
watch dawn planet apes trailer,IAB1 Arts & Entertainment,0.23
garcettis budget adds firefighters los angeles overhauls citys 911,"IAB11 Law, Gov’t & Politics",0.25
amy purdy charlie white excel season premiere dancing stars,IAB1 Arts & Entertainment,0.35
force change program allows star wars fans win role episode vii,IAB1 Arts & Entertainment,0.28
johnny depp engaged amber heard transcendence actor shows chicks,IAB1 Arts & Entertainment,0.25
sneeze wheeze allergies valleys drought making worse,IAB24 Uncategorized,0.16
californian mite became fastest land animal,IAB20 Travel,0.15
less 2 americans identify gay lesbian,IAB24 Uncategorized,0.19
longnosed mouses dna linked larger mammals,IAB20 Travel,0.13
external hard drive support coming xbox one next month,IAB19 Technology & Computing,0.36
suzuki recalls 19000 cars spiders,IAB2 Automotive,0.26
internet tv case justices show concern business government legal news,IAB3 Business,0.65
mortgage market reform includes new insurance fund,IAB12 News,0.15
walking deads michael rooker talks guardians galaxy getting painted,IAB24 Uncategorized,0.11
barclays set cut jobs,IAB3 Business,0.55
fords profit falls 39 1st quarter,IAB2 Automotive,0.48
robert downey jr responds son indios cocaine arrest,IAB6 Family & Parenting,0.26
sandisk steal deal fusionio commodity business,IAB3 Business,0.82
pay raises go select industries,IAB3 Business,0.18
cost fighting global warming relatively modest head un panel says,IAB12 News,0.18
iphone 6 strong sapphire glass new video reportedly shows,IAB12 News,0.22
