text,iab_label,confidence
mad men episode 6 strategy recap,IAB1 Arts & Entertainment,0.12
galaxy s5 release date ummm samsung puzzled,IAB19 Technology & Computing,0.16
george clooney receives apology daily mail wedding story,IAB12 News,0.47
sxsw yes zac efron really funniest person neighbors,IAB17 Sports,0.26
microsoft eliminate 18k workers absorbs nokia,IAB19 Technology & Computing,0.26
good weather plenty activities tap july fourth holiday,IAB20 Travel,0.12
walmart tech specials memorial day ipad mini hdtvs,IAB19 Technology & Computing,0.35
apple talks buy beats 3 billion deal next week,IAB3 Business,0.37
wall street lower data,IAB3 Business,0.23
microsofts cortana digital assistant coming china uk canada india,IAB19 Technology & Computing,0.43
whatsapp facebook deal approved ftc,IAB12 News,0.21
stocks cheers factory data chinese ipo,IAB3 Business,0.44
belgian brothers tell story economic crisis cannes,IAB12 News,0.37
expect record gas prices july 4 holiday,IAB12 News,0.21
lionsgate set plans liveaction power rangers movie reboot,IAB1 Arts & Entertainment,0.49
people marginally attached labor force,IAB24 Uncategorized,0.17
deutsche bank enlists qatar 11 bln capital hike,IAB3 Business,0.32
gm recalls 15 million additional cars,IAB2 Automotive,0.68
robert pattinson kristen stewart back together new secret movie,IAB1 Arts & Entertainment,0.19
london close strong finish ftse miners surge,IAB3 Business,0.13
drama reigns vmas awards show even airs,IAB1 Arts & Entertainment,0.72
google docs google drive,IAB19 Technology & Computing,0.13
beyoncé jay z announce tour run hits select cities year,IAB20 Travel,0.31
harleydavidson project livewire electric motorcycle,IAB2 Automotive,0.2
yahoo finally brings news digest android,IAB12 News,0.56
bryan singer facing new sex abuse allegations,IAB12 News,0.32
miley cyrus speaks first time health scare,IAB12 News,0.2
sprint corp share price chairman son says willing acquire tmobile,IAB6 Family & Parenting,0.22
us consumer prices rise largest year,IAB13 Personal Finance,0.13
review get worthy james brown biopic,IAB1 Arts & Entertainment,0.23
lily collins rocks sequin skirt chanel paris fashion week show,IAB18 Style & Fashion,0.57
forexeuro struggles ecb officials reopen easing debate yen firmer,IAB3 Business,0.16
huawei unveils ultimate selfietaker ascend p7 smartphone,IAB19 Technology & Computing,0.31
coffee prevent blindness research suggests fights retinal degeneration,IAB8 Food & Drink,0.36
ariana grande opens distant father,IAB6 Family & Parenting,0.14
update 2burberry revenue jumps sees profits hit strong pound,IAB3 Business,0.48
pandora media inc nysep big day,IAB12 News,0.2
annual dinner celebrates survivors,IAB14 Society,0.11
second probe reveals cdc lab problems,IAB19 Technology & Computing,0.46
china mobile iphone sales steady japans tax increase drove huge,IAB19 Technology & Computing,0.22
true detective season 2 three leads,IAB24 Uncategorized,0.12
muse pay kurt cobain tribute nirvana cover,IAB1 Arts & Entertainment,0.38
back justin biebers going around dedicating songs selena gomez,IAB1 Arts & Entertainment,0.22
gmail encrypts fight spies bangkok post breakingnews,IAB12 News,0.6
ecigarettes become part quit smoking discussion,IAB12 News,0.16
hollywood heavyweights including bryan singer allegedly attend wild parties,IAB1 Arts & Entertainment,0.39
mayflies yet widely emerge lake erie blanket shore cities,IAB20 Travel,0.18
burger king looks ride coffee boom save taxes acquiring tim hortons,IAB8 Food & Drink,0.49
de blasio citi bike program needs cash infusion,IAB20 Travel,0.2
aca spending projections,IAB13 Personal Finance,0.19
mila kunis pregnant ashton kutchers child see baby bump far,IAB6 Family & Parenting,0.5
