text,iab_label,confidence
stocks watch cocacola johnson johnson zebra technologies,IAB3 Business,0.18
devangshu datta storm clouds budget,IAB13 Personal Finance,0.2
miley cyrus choreographs funny dance routine sister noah decides,IAB1 Arts & Entertainment,0.55
1 apple set deal beats electronics,IAB24 Uncategorized,0.13
wedding joy kim kardashian kanye west get married california,IAB1 Arts & Entertainment,0.21
mom arrested breastfeeding drinking,IAB6 Family & Parenting,0.4
kendall jenner underwearfree muchmusic video awards,IAB1 Arts & Entertainment,0.3
cherry tree space mystery baffles japan,IAB24 Uncategorized,0.18
interest rates could rise 225pc three years,IAB13 Personal Finance,0.24
divergent life,IAB24 Uncategorized,0.26
apple updates macbook pro retina display,IAB19 Technology & Computing,0.53
jimmy fallon covered iggys fancy character neil young,IAB1 Arts & Entertainment,0.25
ok opinion miley cyrus,IAB1 Arts & Entertainment,0.15
oh young love ryan gosling wanted rachel mcadams kicked,IAB17 Sports,0.24
gm recalls 60k saturns gear shift flaw,IAB2 Automotive,0.28
google sells white glass hours retail sales day,IAB3 Business,0.25
yahoo tipped project replace google apples default search,IAB24 Uncategorized,0.13
us stocks hold gains midday investors eye busy week earnings,IAB3 Business,0.13
global markets oil prices jump iraq anxiety stocks fall,IAB3 Business,0.17
southwest airlines launches new bwi routes,IAB3 Business,0.26
google analysis concludes encryption technology shielding rapidly rising,IAB19 Technology & Computing,0.18
report climate change affecting americans lives,IAB12 News,0.62
game thrones 24 brilliant moments past 39 episodes led,IAB1 Arts & Entertainment,0.39
us airways tweet 10 worst tweets company twitter handles,IAB20 Travel,0.36
astronomers discover rocky mega earth,IAB15 Science,0.62
north korea get merciless rogen franco film released,IAB12 News,0.12
shovel fight girl miranda fugate died serious head injuries hoax vine,IAB24 Uncategorized,0.19
google doodle celebrates rubiks cubes 40th birthday,IAB23 Religion & Spirituality,0.09
marvel dc firm captain america 3 man steel 2 date,IAB3 Business,0.28
electric car maker tesla opening patents competitors,IAB2 Automotive,0.49
mlb unveils pink baseballs mothers day changes stance pink bat,IAB17 Sports,0.44
amazon smartphone exclusive att,IAB19 Technology & Computing,0.16
angela bassett direct whitney houston movie lifetime,IAB1 Arts & Entertainment,0.19
canadian director wins jury prize cannes mommy,IAB6 Family & Parenting,0.28
lenovo begins global recall fire hazard thinkpad batteries,IAB19 Technology & Computing,0.46
ununseptium periodic tables 117th elementpublish date may 04 2014,IAB24 Uncategorized,0.19
meet eccentric guy fed homeless lunch,IAB8 Food & Drink,0.44
detroit strikes 2nd deal retirees wvva tv bluefield beckley wv,IAB12 News,0.23
kardashian sisters settle 14 million hamptons home rejected,IAB21 Real Estate,0.12
ashton kutcher orlando bloom ryan phillipe join lindsay lohans famous,IAB1 Arts & Entertainment,0.1
michael jackson resurrects posthumus album xscape,IAB1 Arts & Entertainment,0.27
gold fundamental analysis march 25 2014 forecast,IAB15 Science,0.16
beyonce jay z release starstudded trailer promoting tour,IAB20 Travel,0.42
june jobs report shows recovery accelerating us economy coming closer,IAB12 News,0.43
enduring mystery,IAB24 Uncategorized,0.57
twitter coo rowghani quits post,IAB24 Uncategorized,0.17
cramer great china story 2015,IAB12 News,0.21
gwen stefani replace pregnant christina aguilera voice usa,IAB12 News,0.16
san francisco tells parking apps stop auctioning spaces,IAB3 Business,0.28
new films xmen days future past blended,IAB12 News,0.15
gasoline prices likely fall,IAB13 Personal Finance,0.15
fiat 2q profits hit north american sales incentives lower latin american,IAB2 Automotive,0.61
ebola outbreak health officials work prevent spread deadly virus guinea,IAB12 News,0.18
chinese ship rams vietnamese fishing boat south china sea,IAB20 Travel,0.12
samsungs new galaxy s5 commercial says live life care free,IAB19 Technology & Computing,0.25
dancing stars 2014 charlie white sharna burgesss week 1,IAB1 Arts & Entertainment,0.37
british pound gbp exchange rate falls key levels euro us,IAB13 Personal Finance,0.13
bbc ones sherlock return four new adventures,IAB3 Business,0.22
ebay requests users change passwords asap victim cyber attack,IAB3 Business,0.54
dementia alzheimers diagnosis healthy decline say new research reports,IAB12 News,0.34
