text,iab_label,confidence
wall streets summer doom everyone bored bleeding money,IAB13 Personal Finance,0.18
rooney mara talks play tiger lily peter pan origin movie,IAB1 Arts & Entertainment,0.15
cast new star wars movie includes oscar isaac,IAB1 Arts & Entertainment,0.48
nigeria faces possible ebola outbreak amid national doctors strike,IAB12 News,0.38
johnny depp served legal papers film premiere report,IAB12 News,0.49
daniel daylewis knighted angelina jolie given title,IAB1 Arts & Entertainment,0.09
samsung galaxy s5 release date another obstacle cleared,IAB19 Technology & Computing,0.36
fired whoopi goldberg stands alone cohosts get canned view,IAB24 Uncategorized,0.16
pokemon omega ruby alpha sapphire coming 3ds november,IAB16 Pets,0.34
lindsay lohans mum dina driving licence suspended drunken driving,IAB6 Family & Parenting,0.39
alibaba picks nyse rate jitters dent stocks,IAB3 Business,0.43
magic island appears titans ocean ligeia mare,IAB20 Travel,0.15
officials say 5000 might exposed hepatitis missouri,IAB12 News,0.33
top chefs honored beard awards,IAB24 Uncategorized,0.16
google says government requests 120 four years,IAB24 Uncategorized,0.14
microsoft brings windows phones cortana virtual assistant china uk,IAB19 Technology & Computing,0.33
christina ricci pregnant showing,IAB6 Family & Parenting,0.24
brian williams tonight show rap trumps ny mayor bill de blasios jimmy,IAB12 News,0.45
us reports third case mers virus,IAB12 News,0.2
5 casting ideas wwe legends house season 2,IAB1 Arts & Entertainment,0.15
nick young defends girlfriend iggy azalea nicki minaj diss,IAB12 News,0.11
gold dips 01 shortened trading week us mint coins slow,IAB3 Business,0.18
beef recalled due specific risk materials,IAB3 Business,0.16
rare action comics superman book sells 32m pair ny dealers,IAB1 Arts & Entertainment,0.15
experts divided fire phone,IAB24 Uncategorized,0.24
senate confirms fischer new fed deputy,"IAB11 Law, Gov’t & Politics",0.26
john kerry meets arun jaitley ahead strategic dialogue,IAB12 News,0.12
actress melissa mccarthy handfoot print ceremony tcl chinese,IAB1 Arts & Entertainment,0.17
sen levin caterpillar avoided billions taxes,IAB3 Business,0.14
daniel bryan bo dallas chants former wwe diva money bank,IAB17 Sports,0.43
chinas inflation eases leaving room stimulus,IAB3 Business,0.16
divergent bit long rambling,IAB24 Uncategorized,0.35
elegant cheap simple folded cardboard mount turns phone oculus,IAB18 Style & Fashion,0.24
faa us passenger jet nearly collided drone march,IAB20 Travel,0.22
get price quotes dealers,IAB3 Business,0.26
justin bieber admits love lovey dovey amid selena gomez,IAB1 Arts & Entertainment,0.25
chris brown arrested probation violation,IAB12 News,0.19
