text,iab_label,confidence
video usher good kisser,IAB24 Uncategorized,0.09
walking dead season 5 premiere date october 12 return likely amc series,IAB1 Arts & Entertainment,0.38
ebola virus spreads ghana,IAB24 Uncategorized,0.13
wall street rebounds dovish comments draghi yellen,IAB3 Business,0.16
peaches geldofs sister posts heartbreaking tribute instagram,IAB6 Family & Parenting,0.24
planes nearly collided near newark airport according feds,IAB12 News,0.49
photos beyonce actual surfboard,IAB17 Sports,0.77
california governor signs law use alternative currencies,"IAB11 Law, Gov’t & Politics",0.32
study diet soda help lose weight,IAB15 Science,0.32
killed peaches geldof,IAB8 Food & Drink,0.29
bill murray crashed guys bachelor party gave speech,IAB12 News,0.12
risk west nile virus begun appear se,IAB12 News,0.18
new gm ceo mary barra apologizes capitol hill,"IAB11 Law, Gov’t & Politics",0.18
feb inflation sinks 4year low expected rise,IAB13 Personal Finance,0.16
diabeticrelated complications decline,IAB12 News,0.12
stars excited scared first dances revealed dancing,IAB1 Arts & Entertainment,0.18
hhs names healthcaregov ceo,IAB4 Careers,0.14
target shareholders oust directors iss says,IAB24 Uncategorized,0.15
nokia scrambling settle chennai plant issue microsoft deal almost finalised,IAB19 Technology & Computing,0.39
da davidson downgrades cbeyond neutral cbey,IAB24 Uncategorized,0.44
kristen stewart cuts hair see new look,IAB12 News,0.12
citigroup likely resolve us mortgage probe issue,IAB12 News,0.26
twitters magnificent 11 uses twitter,IAB18 Style & Fashion,0.07
teslas dealer fight widens missouri weighs direct sales ban,IAB2 Automotive,0.24
california drought could cost agriculture industry 17 billion,IAB12 News,0.31
mortgage tide turns fiveyear rates creep,IAB12 News,0.27
china blasts us charges perpetrator cyber espionage,IAB24 Uncategorized,0.14
study autism may begin developing infants pregnancy,IAB6 Family & Parenting,0.2
us new home sales rocket higher may wxow news 19 la crosse wi,IAB12 News,0.39
carnival corp q2 profit doubles,IAB3 Business,0.46
new york times publisher defends removal abramson,IAB12 News,0.69
french montana attempts hook another gal behind khloe,IAB1 Arts & Entertainment,0.14
third game thrones season 4 trailer,IAB1 Arts & Entertainment,0.41
king digital raises 500m wall street ipo,IAB3 Business,0.32
mannkind sees unusually large options volume mnkd,IAB3 Business,0.08
health department urges selfreporting second measles case,IAB12 News,0.14
jdcom nasdaq jd stock 20 following todays ipo,IAB3 Business,0.27
cheap food playing key role rising obesity,IAB8 Food & Drink,0.18
astrazeneca fends pfizer takeover road ahead potholes,IAB3 Business,0.33
caught camera womans random act kindness goes viral,IAB12 News,0.42
bachelor juan pablo galavis responds backlash posts selfie winner,IAB12 News,0.14
running five minutes day really help live longer,IAB7 Health & Fitness,0.25
even rihanna regrets tweeting freepalestine,IAB24 Uncategorized,0.16
ky agriculture officials receive hemp shipment wvva tv bluefield beckley wv,IAB12 News,0.52
amazons phone makes sense amazon maybe consumers,IAB19 Technology & Computing,0.25
neighbors shockingly funny,IAB12 News,0.16
nation brief,IAB24 Uncategorized,0.31
viral video emt busts move move,IAB12 News,0.13
sxsw edward snowden talks nsa operations internet security,IAB15 Science,0.34
mt gox updates website allows customers check bitcoin balances 0,IAB3 Business,0.18
oecd trims 2014 world growth forecast 34,IAB24 Uncategorized,0.14
amazons profits jump 32 first quarter,IAB2 Automotive,0.59
world health organization spread polio international emergency,IAB24 Uncategorized,0.19
wyoming senator claims white house cooking books affordable care,IAB12 News,0.25
amazoncom joins microsoft opposing fccs internet fast lanes,IAB3 Business,0.43
francis shares thoughts twitch purchase video,IAB12 News,0.09
peeps movie might works weve got ideas,IAB16 Pets,0.79
jay zs made america festival taking place philadelphia los,IAB1 Arts & Entertainment,0.36
michael chiklis joins american horror story,IAB12 News,0.14
del ray oneill,IAB24 Uncategorized,0.13
trio super moons gracing summer skies,IAB20 Travel,0.09
astronomers find dwarf planet beyond orbit pluto,IAB15 Science,0.39
hachette seeks amazon terms value partners,IAB3 Business,0.21
ebola hunt draws us team searching disease carriers,IAB20 Travel,0.17
first images arrive jurassic world,IAB20 Travel,0.1
sunscreen spf claims cant trusted report,IAB24 Uncategorized,0.21
coutts adds gold amid rising china demand geopolitical risks,IAB16 Pets,0.19
feds yellen little threat financial stability,IAB24 Uncategorized,0.15
last us ps4 june 20 release date listed various retailers,IAB19 Technology & Computing,0.13
fannie freddie big wind,IAB3 Business,0.21
michael palin tells 5 news continue working drop,IAB12 News,0.71
really kates bare bum,IAB24 Uncategorized,0.19
chinas inflation slows june,IAB3 Business,0.15
new leak suggests apple may launch cheaper 8gb iphone 5c tomorrow,IAB19 Technology & Computing,0.24
scientists discovered genghis khans secret weapon,IAB15 Science,0.7
morning netflix upgraded previewing microsoft att versus google,IAB19 Technology & Computing,0.33
hundreds walk wee hours cancer,IAB20 Travel,0.19
yellen signals wont raise rates fight bubbles,IAB12 News,0.28
police drop charges paul simon fight wife,IAB12 News,0.16
shaun white surprises high school student showing prom,IAB1 Arts & Entertainment,0.24
aaa releases memorial day travel projections,IAB20 Travel,0.39
mit undergrads get 100 bitcoin digital money trial,IAB5 Education,0.27
seattle tones moves us fitness study,IAB7 Health & Fitness,0.3
look important events week ahead,IAB12 News,0.14
jonah hill near tears second homophobic slur apology,IAB12 News,0.18
leaked doc tips folders windows phone 81,IAB19 Technology & Computing,0.12
samsung galaxy premiere 2014 video galaxy tab launch happened,IAB19 Technology & Computing,0.17
young dads depression risk,IAB6 Family & Parenting,0.38
gwyneth paltrow referred chris martins yono oko coldplay members,IAB1 Arts & Entertainment,0.12
support us bill lower gender gap pay editorial,IAB24 Uncategorized,0.13
ps4 receiving massive performance boost team ice xbox one port,IAB19 Technology & Computing,0.27
computer hacking expert says bad news come heartbleed bug,IAB19 Technology & Computing,0.28
allison williams play peter pan nbcs peter pan live,IAB17 Sports,0.27
attacker 34 sent jail,IAB12 News,0.17
chrysler recall moves faster expected,IAB2 Automotive,0.77
market prepared ecb action june rabobank,IAB3 Business,0.35
heres loser apple ibm teaming,IAB17 Sports,0.09
thor woman get ready new goddess thunder,IAB23 Religion & Spirituality,0.3
watch crosby stills nash pseudoyoung sing iggy azaleas fancy,IAB1 Arts & Entertainment,0.21
iran link social media spying military leaders,IAB12 News,0.23
soul legend bobby womack passes 70,IAB23 Religion & Spirituality,0.17
fifty shades star dakota johnson joins ralph fiennes tilda swinton,IAB1 Arts & Entertainment,0.16
731 wwe conference call vince mcmahon wwe network numbers,IAB3 Business,0.09
fiat chrysler automobiles announces changes vehicle lineup,IAB2 Automotive,0.4
kit harington believes male nudity game thrones right,IAB1 Arts & Entertainment,0.29
google price target raised 68600 citigroup inc googl,IAB19 Technology & Computing,0.12
bigfoot hair samples mostly bears wolves,IAB15 Science,0.18
ag markets moved mostly lower wednesday,IAB12 News,0.14
gopros 100 million ipo pins big hopes small cameras,IAB9 Hobbies & Interests,0.2
microsofts support ends windows xp office 2003,IAB19 Technology & Computing,0.36
blackberry ltd earnings live ceo john chen answers questions vision,IAB3 Business,0.51
us tech giants post net neutrality letter,IAB3 Business,0.25
honduras losing hope search trapped miners,IAB12 News,0.36
aereo wins aereo win,IAB17 Sports,0.2
data shows disillusioned iphone users switching samsungs larger screens,IAB19 Technology & Computing,0.2
oxford geneticist concludes bigfoot hair samples actually wolves bears,IAB15 Science,0.42
breast cancer experimental drug pfizer shows promise earns,IAB15 Science,0.36
uva medical students learn locations residencies,IAB4 Careers,0.14
news analysis british inflation dip may boost real wage,IAB12 News,0.56
mayor urges black cab drivers abandon protest,IAB12 News,0.16
scandal season 3 episode 18 recap father knows best,IAB6 Family & Parenting,0.3
qualcomm buys wilocity develop innovative wifi products analyst blog,IAB3 Business,0.21
first look woody allens magic moonlight,IAB20 Travel,0.12
sacramento area bachelorette contestant dies paragliding accident,IAB12 News,0.22
blackberry buys german antieavesdropping firm,IAB3 Business,0.28
stocks end slightly lower china growth worries live5newscom charleston,IAB12 News,0.48
google adds songza playlist,IAB24 Uncategorized,0.08
fed offers hint timing rate increase,IAB12 News,0.14
google netflix amazon press demands net neutrality fcc,"IAB11 Law, Gov’t & Politics",0.15
web storage provider box unwraps ipo seeking 250m,IAB19 Technology & Computing,0.2
gm recalls camaros faulty switch,IAB2 Automotive,0.64
crude price set rally,IAB12 News,0.14
nm gas prices rise slightly ahead holiday weekend,IAB12 News,0.11
lytro unveils professionalgrade illum camera focus picture,IAB20 Travel,0.25
record labels prepare sue pandora violating copyrights,IAB3 Business,0.21
danger loose long,IAB24 Uncategorized,0.16
sexting cited high risk behavior tweens teens,IAB12 News,0.15
bigfoot yeti still real might weird bears,IAB24 Uncategorized,0.17
dropbox releases mailbox carousal apps google play,IAB2 Automotive,0.15
time,IAB24 Uncategorized,0.08
nasa test flying saucer,IAB15 Science,0.53
sterling climbs vs euro ecb signals ready act,IAB3 Business,0.17
cancelcolbert trends racist stephen colbert tweet,IAB12 News,0.19
jack white announces new solo album,IAB12 News,0.25
olivia palermo married,IAB6 Family & Parenting,0.15
holden checks cruze fault us recall,IAB2 Automotive,0.49
windows phone 81 arrives nokia lumia 1320 uk india,IAB19 Technology & Computing,0.31
firsthealth scores top tier new survey,IAB24 Uncategorized,0.17
miley cyrus performs 23 undies milwaukee,IAB1 Arts & Entertainment,0.38
kanye west prebachelor party,IAB1 Arts & Entertainment,0.23
mh17 updates hiv researchers board,IAB12 News,0.27
novartis buys rights googles smart lens technology,IAB19 Technology & Computing,0.24
four charts health care changed since mad men,IAB24 Uncategorized,0.12
nick cannon sparks controversy white face promotional photograph,IAB24 Uncategorized,0.15
review earth echo alien loose suburbia,IAB24 Uncategorized,0.16
chinese yuan weakness impacts world,IAB3 Business,0.22
apple appears set acquire beats electronics reported megadeal,IAB12 News,0.15
bachelorette finale andi dorfman choose shocking,IAB12 News,0.38
stocks watch ba pg dal biib aapl fb,IAB3 Business,0.21
chairs thrown las vegas fatburger ti floyd mayweather brawl,IAB17 Sports,0.28
friday national hiv testing day,IAB12 News,0.22
number people hiv unchanged worldwide last two years unaids,IAB24 Uncategorized,0.3
4 totally awesome april fools jokes,IAB24 Uncategorized,0.09
divergent buzz tops muppets wanted according fandango,IAB1 Arts & Entertainment,0.23
supreme courts greenhouse gas permitting decision mean,"IAB11 Law, Gov’t & Politics",0.23
tesla motors inc tsla bullish betting hits fever pitch,IAB2 Automotive,0.67
killer virus originated camels spreads saudi arabia,IAB12 News,0.12
playstation 4 outboxes xbox one us topselling game console titanfall,IAB19 Technology & Computing,0.15
art college launches university course devoted twerk queen miley cyrus,IAB1 Arts & Entertainment,0.35
coachella 2014 swedens little dragon heats mojave tent,IAB1 Arts & Entertainment,0.47
wwe gets smacked wall streets saying,IAB17 Sports,0.44
ghostbusters 3 begin filming 2015 new director,IAB1 Arts & Entertainment,0.24
meteor shower set light sky america tonight,IAB1 Arts & Entertainment,0.13
microsoft closing xbox entertainment studios cuts 18000 employees,IAB3 Business,0.23
sweet postmerger outlook time warner cable gc,IAB19 Technology & Computing,0.21
tribeca festival films go behind scenes fashion dance theatre,IAB1 Arts & Entertainment,0.32
johnny depp johnny depp confirms engagement amber heard,IAB12 News,0.47
apples beats deal dre streaming everything else,IAB8 Food & Drink,0.17
jefferies group lowers urban outfitters eps estimates urbn,IAB3 Business,0.19
adam sandler drew barrymore reunite blended la premiere,IAB1 Arts & Entertainment,0.28
latest hunger games promo arrives,IAB17 Sports,0.44
draghi cramped credit hurting recovery,IAB24 Uncategorized,0.11
general motors company gm names jeff boyer safety chief,IAB3 Business,0.63
jamie dimons cancer scare investors fret jpmorgan succession,IAB3 Business,0.23
transformers beats tammy box office earnings way,IAB1 Arts & Entertainment,0.24
5yearold finds flaw xbox live security,IAB19 Technology & Computing,0.39
dow jones industrial average inches record high earnings reports wind,IAB3 Business,0.35
samsung galaxy note 2 vs lg g2 tablet wannabe vs workhorse,IAB3 Business,0.21
microsoft surface event invite teases small gathering 20 may hinting,IAB19 Technology & Computing,0.11
huawei ascend p7 redefines excellence give people edge,IAB19 Technology & Computing,0.21
siemens buy rolls royce energy assets,IAB14 Society,0.39
west africa ebola death toll jumps 603,IAB12 News,0.16
outcry microsoft changes course wont access user data theft probes,IAB12 News,0.26
tesla panasonic build gigafactory,IAB19 Technology & Computing,0.26
fired nyt editor pulls brandeis commencement,IAB12 News,0.46
hivpositive inmates benefit drug therapy,IAB12 News,0.15
dollar stores merge 85b bargain,IAB3 Business,0.16
allcash share us residential sales reaches new high first quarter,IAB21 Real Estate,0.66
target asks customers leave firearms home,IAB24 Uncategorized,0.18
att start taking orders samsungs new galaxy s5 tmobile,IAB19 Technology & Computing,0.37
us set allow crude oil exports four decade ban,"IAB11 Law, Gov’t & Politics",0.14
legacy eludes obama changes sink,IAB24 Uncategorized,0.28
google starts forgetting personal data europe,IAB24 Uncategorized,0.17
ebola scary disease kills people quickly,IAB24 Uncategorized,0.18
cokes new lowcal lowsugar soda designed quiet critics,IAB8 Food & Drink,0.52
google googl stock positively affected ratings initiation,IAB19 Technology & Computing,0.18
google glass banned devon cinemas,IAB24 Uncategorized,0.18
att extends 4g lte mississippi analyst blog,IAB12 News,0.09
tobacco makers sued korea smokingrelated illnesses,IAB12 News,0.18
facebook launches optin nearby friends feature,IAB24 Uncategorized,0.09
study sugars found tequila could help lose weight,IAB15 Science,0.36
glaxo immunotherapy fails help lung cancer patients 1,IAB12 News,0.18
