text,iab_label,confidence
cctv missing man,IAB12 News,0.37
tammy review,IAB24 Uncategorized,0.1
audiences ready marvel guardians galaxy,IAB20 Travel,0.14
landmark ruling jury says fracking company must pay 3 million,IAB12 News,0.37
kanye kim spent 4 entire days producing wedding instagram photo,IAB1 Arts & Entertainment,0.4
new horizons spacecraft wake today,IAB20 Travel,0.36
55 amazing spiderman 2 worst spidey movie yet,IAB1 Arts & Entertainment,0.19
futures pointing modestly higher open wall street,IAB12 News,0.18
miley cyrus loses bangerz bus fire,IAB1 Arts & Entertainment,0.14
tv top 10 shocking moments season 4 game thrones,IAB17 Sports,0.17
james franco rants new york times review instagram,IAB12 News,0.35
prince release two new albums,IAB1 Arts & Entertainment,0.3
watch obama plays soccer japanese robot,IAB17 Sports,0.82
marine le pens hand strengthened france 2017,IAB14 Society,0.1
iran releases dancers pharrell happy tribute video,IAB1 Arts & Entertainment,0.44
china concerned japans arms exports readjustment,IAB12 News,0.28
gamers tech fans try guess facebook really planning oculus,IAB19 Technology & Computing,0.34
gold trading outlook futures lower ahead key economic data iraq support,IAB12 News,0.17
heres another new godzilla tv spot,IAB24 Uncategorized,0.18
wife accuses scandal actor columbus short threatening kill,IAB12 News,0.24
tesla strikes deal keep ohio stores open,IAB3 Business,0.27
sonys project morpheus shows promise three tech demos,IAB14 Society,0.61
malaysia airlines mh370 underwater sound probed links missing jet,IAB12 News,0.24
walmart takes big swipe credit card fees,IAB3 Business,0.44
consumer goods halt position mondelez international inc nasdaq,IAB3 Business,0.31
argentinean vicepresident amado boudou meets official agenda cuba,IAB12 News,0.13
diamonds could lead faster powerful computers,IAB19 Technology & Computing,0.44
nasa awards boeing 28 billion contract develop space launch system,IAB12 News,0.25
anthony noto goldman banker led twitters ipo new cfo,IAB3 Business,0.45
fact fiction everything need know kim kanyes wedding,IAB24 Uncategorized,0.38
report amazon smartphone debut second half year,IAB12 News,0.27
kanye west revealed first proposed kim kardashian seven years ago,IAB12 News,0.16
watch russian samesex couples marry copenhagen,IAB14 Society,0.28
google launches hangouts 21 android features merged conversations,IAB24 Uncategorized,0.11
experts discover portrait mystery man beneath picassos blue room,IAB15 Science,0.4
green slime flows freely,IAB10 Home & Garden,0.11
talks resume ahead ny rail strike deadline,IAB12 News,0.19
irs plagued id thefts,IAB24 Uncategorized,0.16
space trip leo sells 15 million,IAB20 Travel,0.71
cornell chicken bone makes kids aggressive,IAB8 Food & Drink,0.32
samsung apple patent trial update google exec stands witness samsung,IAB19 Technology & Computing,0.22
miley cyrus bangerz tour bus catches fire one hurt,IAB20 Travel,0.57
college football figures characters game thrones,IAB17 Sports,0.36
google coming samsungs aid apple,IAB19 Technology & Computing,0.4
