text,iab_label,confidence
macklemore apologizes controversial costume,IAB1 Arts & Entertainment,0.26
justin bieber detrimental career,IAB4 Careers,0.64
lg nexus 6 new verizon nexus 55 rumors,IAB20 Travel,0.16
fun ios 7 messaging app ditches emoji replaces face,IAB19 Technology & Computing,0.12
tv monday dancing stars returns switches things video,IAB12 News,0.2
miley cyrus hospitalised allergic reaction star emotional,IAB1 Arts & Entertainment,0.22
microsoft sold 5 million xbox one consoles,IAB19 Technology & Computing,0.39
galaxy s5 mini tipped launching core ii ace 4 young 2 star 2,IAB20 Travel,0.16
asian stocks rise third day increase us home sales,IAB21 Real Estate,0.36
chris hemsworth woman thor avengers actor recast,IAB1 Arts & Entertainment,0.22
ram promaster city small ready haul,IAB20 Travel,0.3
gm appoints safety chief deal mounting recall crisis,IAB3 Business,0.27
partial eclipse lengthy spectacle,IAB24 Uncategorized,0.1
crude oil stays usd106 ahead inventories us gdp,IAB3 Business,0.21
cfo david ebersman leave facebook,IAB3 Business,0.08
column target trying tell us,IAB24 Uncategorized,0.1
ryan gosling rachel mcadams didnt get along notebook,IAB24 Uncategorized,0.11
rumor bradley cooper eyed lead indiana jones reboot,IAB12 News,0.29
david arquette christina mclarty getting married,IAB12 News,0.29
dropbox adds new features brings two new apps android,IAB19 Technology & Computing,0.12
portland 3rdgrader national doodle 4 google award,IAB12 News,0.07
beyonce knowles jay z joint tour,IAB20 Travel,0.44
softbank said ready broadband pitch amid merger doubt,IAB3 Business,0.26
pope francis cancels noah meeting russell crowe director darren,IAB23 Religion & Spirituality,0.12
see heres blood moon,IAB1 Arts & Entertainment,0.13
ibm 2q results hint turnaround,IAB3 Business,0.39
company recalls 4012 pounds beef fears mad cow disease,IAB3 Business,0.51
justin bieber apologizes using nword,IAB24 Uncategorized,0.16
comic series takes risk archie andrews death,IAB1 Arts & Entertainment,0.42
update 1retailer tjx cuts fullyear earnings forecast shares fall,IAB3 Business,0.23
walmart cuts iphone prices demand falling,IAB3 Business,0.26
kristen bell preggers,IAB6 Family & Parenting,0.49
fetal brain protein reactivates old age may fight dementia,IAB15 Science,0.25
warren buffett helping burger king cut tax bill,IAB8 Food & Drink,0.48
nasas flying saucer test flight huge success,IAB15 Science,0.26
hugh jackman pays tribute eli wallach,IAB1 Arts & Entertainment,0.17
tom hanks dances montell jordan dressed like rabbi video,IAB1 Arts & Entertainment,0.32
brittany murphys final film something wicked gets release date,IAB1 Arts & Entertainment,0.3
postal workers protest privatization staples,IAB24 Uncategorized,0.18
ohio mumps outbreak rises 212 cases,IAB12 News,0.19
american apparel hires investment banking advisory firm,IAB3 Business,0.29
chris brown jail time extended additional 131 days probation violation,"IAB11 Law, Gov’t & Politics",0.14
told amazon 3d smartphone incoming frags android,IAB19 Technology & Computing,0.23
ratings rat race barbara walters tribute tops night,IAB1 Arts & Entertainment,0.33
pound back 180 australian dollar,IAB24 Uncategorized,0.09
avast security firms forums attacked weekend,IAB12 News,0.17
review fault stars,IAB24 Uncategorized,0.12
internet telecommunications company level 3 buy tw telecom,IAB3 Business,0.2
hkd suffers first central bank intervention 2 years,IAB12 News,0.18
mercedes prices bclass electric car 42375us,IAB2 Automotive,0.43
blood drive slated july 12 donors receive state fair tickets,IAB1 Arts & Entertainment,0.14
pamela anderson launches new animal rights charity cannes,IAB14 Society,0.19
microsoft mobile launches nokia x2 features tech specs price detailed,IAB19 Technology & Computing,0.34
saudi mers toll tops 100 eight deaths,IAB12 News,0.15
robin thicke admits got little selfish little greedy,IAB12 News,0.11
procter gamble company pg edges earnings estimates,IAB3 Business,0.34
weaning europe russian gas says gazprom,IAB12 News,0.1
google reduces cloud storage costs adds 30 terabytetier,IAB19 Technology & Computing,0.32
okcupids ceo ugly history donating antigay causes,IAB24 Uncategorized,0.18
global warming bring hotspots hunger un climate panel says,IAB12 News,0.17
