text,iab_label,confidence
google novartis design smart contact lens,IAB19 Technology & Computing,0.2
know citys fireworks restrictions,IAB12 News,0.25
cosmos spacetime odyssey never live original,IAB20 Travel,0.68
news briefs around tennessee 158 edt,IAB12 News,0.43
mccartney recovering virus halts tour,IAB20 Travel,0.58
revised data nj unemployment drop smoother previously reported,IAB12 News,0.3
apps transform smartphone fitness gadget,IAB19 Technology & Computing,0.19
star wars episode vii begun filming casting almost complete,IAB1 Arts & Entertainment,0.49
gaga bennett duet cd jazz comes easier vs pop,IAB1 Arts & Entertainment,0.21
wutang clan releasing one copy secret album recap,IAB12 News,0.19
police actor told 911 shot wife los angeles wfsb 3 connecticut,IAB12 News,0.25
nsas targeted surveillance looking less targeted time,IAB12 News,0.29
divergent unscripted sneak peek new faction shailene video,IAB24 Uncategorized,0.29
newly released gm records show ignition problems surfaced early 2001,IAB12 News,0.29
fed seen dovish expected,IAB8 Food & Drink,0.16
lg g3 vs galaxy s5 hands comparison,IAB15 Science,0.11
longlived mars opportunity rover passes 25 miles driving,IAB20 Travel,0.53
north korea promises retaliation seth rogen james franco film,IAB1 Arts & Entertainment,0.12
bouygues increases cash portion 158b sfr bid,IAB3 Business,0.46
zynga shifts farmville 2 country escape fertile mobile space,IAB20 Travel,0.27
facebook latest show diversity data low female workforce,IAB4 Careers,0.11
un expert urges global regulatory regime battle arteryclogging junk foods,IAB12 News,0.13
draghi says rates stay low ecb prepares new loans,IAB3 Business,0.46
beyoncé jay z announce run summer tour,IAB20 Travel,0.41
ohio confirms 83 measles cases 6 counties,IAB12 News,0.25
food allergies common black children,IAB6 Family & Parenting,0.18
amazon bringing hbo programming like sopranos exclusively,IAB1 Arts & Entertainment,0.27
danny boyle may direct aaron sorkins steve jobs biopic leonardo,IAB1 Arts & Entertainment,0.32
miranda kerr miranda kerr drops bisexuality hint,IAB12 News,0.2
gm recalls camaros ignition switch defect,IAB2 Automotive,0.72
case missed read shailene woodleys entire twitter chat,IAB24 Uncategorized,0.15
us consumer spending rises still soft,IAB13 Personal Finance,0.17
doctors might able tell alzheimers putting cream,IAB24 Uncategorized,0.13
facebook announces nearby friends feature,IAB12 News,0.15
ny slaps 25m fine exbofa ceo,IAB3 Business,0.29
combined holcimlafarge could rival indias largest cement maker,IAB3 Business,0.27
chris brown trial washington dc delayed months singer return los,IAB20 Travel,0.16
19 million recovered alabama consumers ebook pricefixing settlement,IAB19 Technology & Computing,0.12
harrison ford suffers ankle injury set new star wars film,IAB1 Arts & Entertainment,0.42
chicagoarea womans win streak jeopardy ends,IAB17 Sports,0.51
sizzling jobs report heats economic optimism,IAB12 News,0.33
saudi arabia reports 112th death mers,IAB12 News,0.36
detroit choir stars ellen promo,IAB1 Arts & Entertainment,0.35
pinocchio rex 66millionyearold species trex cousin discovered china,IAB15 Science,0.26
cliff bleszinski defends oculusfacebook deal calls notch pouty kid,IAB6 Family & Parenting,0.14
chris browns dc trial postponed convicted bodyguard refuses testify,IAB12 News,0.11
rolling stones return road norway,IAB20 Travel,0.39
healthcare stocks red zone mannkind corporation nasdaqmnkd,IAB3 Business,0.51
obama plan might help boost climate talks,IAB12 News,0.27
flu vaccine cuts serious illness children,IAB6 Family & Parenting,0.29
spike mers raises concerns precautions,IAB24 Uncategorized,0.11
glencore buys oilexplorer caracal 135b wboctv 16 delmarvas news,IAB12 News,0.45
uk construction pmi march slips 625 data,IAB12 News,0.19
penny stock movers intel corporation intc cisco systems inc csco,IAB19 Technology & Computing,0.65
portland teenager accused urinating reservoir says didnt,IAB24 Uncategorized,0.15
euro zone entirely danger says ecbs constancio,IAB3 Business,0.22
game thrones season 4 ep 1 air time uk us,IAB1 Arts & Entertainment,0.47
analyst apples quarterly results may silence iphone naysayers,IAB19 Technology & Computing,0.14
game thrones whodunit purple wedding death shocker,IAB1 Arts & Entertainment,0.31
heads supermoon coming,IAB12 News,0.21
obama order forces philly rail workers back job koam tv 7,IAB12 News,0.39
asteroid rings totally surprising,IAB24 Uncategorized,0.18
9yearold kansas girl dies contracting braineating amoeba,IAB12 News,0.24
gay mans perspective im buying lindsay lohans miscarriage,IAB22 Shopping,0.26
boyle dicaprio talks steve jobs movie,IAB4 Careers,0.37
justin bieber selena gomez back together,IAB1 Arts & Entertainment,0.17
photos day androids silicon skin artificial muscles,IAB19 Technology & Computing,0.14
mcdonalds franchisees liable suits,IAB3 Business,0.28
samsung galaxy s5 mini picture leaks heart rate sensor gone,IAB19 Technology & Computing,0.13
gm ignition switch recall swells 24m cars,IAB2 Automotive,0.36
muppets wanted review charming film wasted celebrities,IAB1 Arts & Entertainment,0.14
international spread polio world health emergency,IAB12 News,0.24
yen gains ahead key japanese inflation,IAB12 News,0.12
cms increase medicare advantage pay rate 04,IAB14 Society,0.11
ebay announcing large us acquisition,IAB3 Business,0.68
fla unemployment rate drops 61 percent,IAB12 News,0.26
general motors chooses lehman investigator valukas probe recall,IAB2 Automotive,0.23
samsung testing android 443 galaxy s5 galaxy s4 lte report,IAB19 Technology & Computing,0.19
dutch teenager arrested tweeting joke terror threat american airlines,IAB20 Travel,0.31
captain america leads boxoffice,IAB1 Arts & Entertainment,0.64
philippines detains 11 chinese fishing charges,IAB12 News,0.28
ford motors f may 2014 us sales conference call transcript f,IAB3 Business,0.28
beyonce jay zs marriage crumbling,IAB12 News,0.27
play tabletop games ipad screen app,IAB9 Hobbies & Interests,0.23
lwren scotts business trouble,IAB3 Business,0.82
stocks open higher twoday slump,IAB24 Uncategorized,0.2
andre johnson twitter fans stunned rapper cutting penis,IAB12 News,0.17
jupiters great red spot shrinking rate 1000 km year,IAB20 Travel,0.2
california taxi drivers push regulations uberx lyft,IAB20 Travel,0.32
technology hindered helped search malaysia flight 370,IAB24 Uncategorized,0.17
microsoft shows windows mobile experience connected cars,IAB2 Automotive,0.72
giraffe bids farewell dutch zookeeper dying cancer,IAB16 Pets,0.12
microsofts macbook airreplacement surface pro 3 tablet landing uk,IAB19 Technology & Computing,0.61
adobe systems incorporated nasdaqadbe starts seeing brighter side,IAB19 Technology & Computing,0.19
america ferrera pranked cannes,IAB20 Travel,0.11
forex euro falls 1week lows vs dollar nfp ecb,IAB12 News,0.12
aig 650m settlement bofa mortgages,IAB13 Personal Finance,0.14
new samsung galaxy s5 android 442 update rolling sprint enables,IAB19 Technology & Computing,0.22
wwe shares slammed nbc universal tv deal fails impress,IAB17 Sports,0.42
katt williams allegedly pulled gun heckler la,IAB12 News,0.28
unstoppable collapse west antarctic ice sheet,IAB15 Science,0.2
microsoft tech allies lose fight block us law enforcement offshore email,IAB19 Technology & Computing,0.41
fiat brand still focus europe profit,IAB2 Automotive,0.66
rap genius cofounder mahbod moghadam resigns following elliot rodger,IAB12 News,0.14
geithner memoir made repeated offers resign,IAB12 News,0.15
students send explicit texts likely sexually active,IAB12 News,0.13
alaska airlines commercial aircraft nearly collides cargo plane,IAB3 Business,0.24
us stock futures edge lower ahead housing data,IAB21 Real Estate,0.23
google io 2014 announcements rumor roundup,IAB12 News,0.24
paltrow speaks thanks supporters split,IAB16 Pets,0.19
facebook secretly manipulated moods 700000 users huge creepy,IAB24 Uncategorized,0.15
rocker neil young talks future sound sxsw,IAB15 Science,0.46
