text,iab_label,confidence
grandmas charge kris jenner jets home baby north kim kanye,IAB20 Travel,0.3
ipad matches iphone growth spurt,IAB19 Technology & Computing,0.35
petsmart vows stop selling pet treats made china,IAB16 Pets,0.71
clueless star stacey dash joins fox news commentator receives,IAB12 News,0.52
neil patrick harris leaving hedwig angry inch,IAB20 Travel,0.12
russia ordered compensate bankrupting yukos,IAB12 News,0.09
las vegas gas prices jump 6 cents week,IAB12 News,0.15
sarah palin said view thats making liberals go nuts,IAB12 News,0.19
npd group ps4 wins february 2014,IAB19 Technology & Computing,0.08
george clooney calls daily mail report fabricated irresponsible,IAB12 News,0.33
robin thickes mystery woman finally identified find photo isnt,IAB24 Uncategorized,0.18
crucial step taken toward simple alzheimers blood test,IAB12 News,0.25
girl boy girl 3 celebs,IAB1 Arts & Entertainment,0.11
study 23 americans would go mobile device thieves,IAB14 Society,0.16
apple users devices hacked forced pay ransom,IAB19 Technology & Computing,0.47
gm car recalls ignitionswitch crisis deepens recall 84 million,IAB2 Automotive,0.39
miley cyrus shoots overdose rumors im poster child good health,IAB12 News,0.25
drop dispose prescription drugs properly take part take back day,IAB14 Society,0.1
robert downey jr expecting second child wife susan girl,IAB6 Family & Parenting,0.6
candy crush maker raises almost 500 million dollars ipo,IAB3 Business,0.37
let us clarify spacex spaceport probably come texas,IAB20 Travel,0.46
bryan singers lawyer says director hawaii alleged,IAB1 Arts & Entertainment,0.15
philadelphia ranked unhealthiest county stateagain,IAB12 News,0.2
50th academy country music awards coming att stadium,IAB1 Arts & Entertainment,0.53
police officer reveals tupac shakurs last words,IAB12 News,0.26
eurozone manufacturing recovery slows growth returns france,IAB3 Business,0.4
house call colon cancer awareness,IAB24 Uncategorized,0.16
us patent office cancels federal trademark washington redskins,IAB17 Sports,0.48
met mother building big online finale,IAB12 News,0.13
microsoft exec despite rumors xbox one controller compatible pc,IAB19 Technology & Computing,0.39
minneapolis rocker kat perkins wins save advance voice,IAB1 Arts & Entertainment,0.25
miley cyrus postpones us tour recovering allergic reaction resumes,IAB20 Travel,0.64
factbox energy future holdings road bankruptcy,IAB20 Travel,0.71
adp us companies add 281000 jobs sign growth,IAB3 Business,0.39
gartner converged infrastructure magic quadrant whos didnt make,IAB19 Technology & Computing,0.16
world deteriorates 3 new dawn planet apes promo videos,IAB24 Uncategorized,0.15
february job openings rise 417 million,IAB4 Careers,0.34
ann arbor area highest gas prices,IAB12 News,0.2
reports medtronic covidien talks merge,IAB19 Technology & Computing,0.23
kerr wants explore bisexuality,IAB24 Uncategorized,0.14
gold silver pgms nearterm volatility price performance,IAB24 Uncategorized,0.11
vatican get new banker chief,IAB3 Business,0.31
star wars 7 jj abrams introduces first alien character practical effects,IAB1 Arts & Entertainment,0.54
tesla sell smaller 35000 model 2017,IAB2 Automotive,0.15
hot highflying fireworks arent safe sane,IAB24 Uncategorized,0.13
angelina jolie brad pitt share pda maleficent premiere,IAB1 Arts & Entertainment,0.35
analysts apples latest patent victory samsung knockout punch,IAB19 Technology & Computing,0.19
us producer prices fall may inflation still seen higher,IAB3 Business,0.21
democrats congress propose bill ban paid prioritization,"IAB11 Law, Gov’t & Politics",0.24
miley cyrus victim home burglary,IAB12 News,0.17
tesla motors inc many options battle dealers,IAB2 Automotive,0.35
taco bell taps ronald mcdonald new television ads,IAB8 Food & Drink,0.53
76m cars called back gm,IAB2 Automotive,0.55
getting ready field dreams party,IAB17 Sports,0.15
beyonce jay z solange moving past attack video,IAB20 Travel,0.15
twitter rages satire tweet,IAB24 Uncategorized,0.16
fox news scores halfhour interview hillary clinton,IAB12 News,0.83
creepy study shows facebook tweak moods emotional,IAB15 Science,0.39
apply irs tax relief,IAB23 Religion & Spirituality,0.21
rebecca mcbrainsoteros alcoholic paul walkers mom wants,IAB8 Food & Drink,0.28
microsoft paid pound5m extend help,IAB19 Technology & Computing,0.29
chinas raid microsoft offices part new antimonopoly probe,IAB19 Technology & Computing,0.38
home builders confidence surges thanks better jobs market,IAB21 Real Estate,0.33
report texas ranks low senior health care,IAB12 News,0.65
apple iphone 6 release september ship sapphire liquidmetal,IAB19 Technology & Computing,0.23
analysts react citis rejection harsh words downgrades,IAB24 Uncategorized,0.09
may camelopardalids new meteor shower could rival,IAB15 Science,0.21
king tencent deal bring candy crush china,IAB3 Business,0.2
lifespan deadly germs aircraft week,IAB20 Travel,0.37
rivalry revs tough chinese market,IAB3 Business,0.21
two died ebola congo,IAB12 News,0.13
jay z beyonce share personal videos run tour,IAB20 Travel,0.7
us seals take control rogue libya oil ship pentagon,IAB12 News,0.16
cost kansas medicaid expansion,"IAB11 Law, Gov’t & Politics",0.17
mean girls sequel says tina fey mean girls 2 doesnt count,IAB24 Uncategorized,0.4
jj accepts binding offer carlyle group buy orthoclinical diagnostics,IAB3 Business,0.15
star wars episode vii casts pip andersen crystal clarke mysterious,IAB1 Arts & Entertainment,0.28
rex fossils arrive smithsonian,IAB15 Science,0.31
european markets look boe rate action unemployment data eyed,IAB3 Business,0.18
jimmy fallon impersonates bill cosby face video,IAB1 Arts & Entertainment,0.14
google trekker maps west country walks street view technology goes road,IAB20 Travel,0.65
microsofts nadella getting rid xbox,IAB19 Technology & Computing,0.52
us slams provocation chinese reportedly ram vietnamese ships,IAB14 Society,0.12
nicki minaj diss iggy azalea bet awards,IAB1 Arts & Entertainment,0.15
fed could mood interest,IAB8 Food & Drink,0.12
impossibly heavy planet first megaearth,IAB15 Science,0.15
brad paisley posts selfie westboro baptist church members,IAB23 Religion & Spirituality,0.25
captain america rules box office third straight week,IAB1 Arts & Entertainment,0.37
four years deepwater horizon oil spill gulf still suffering,IAB12 News,0.19
us federal reserve cuts 2014 growth forecast maintains confidence,IAB3 Business,0.11
hp cut jobs reorganization,IAB3 Business,0.16
frozen composers prepping new musical,IAB1 Arts & Entertainment,0.41
wall street edges jobless claims beat google drops goldman sachs rises,IAB3 Business,0.18
mad plaid dangerous know,IAB12 News,0.26
alzheimers far likely breast cancer women 60,IAB12 News,0.21
heres crushing poverty surrounds coachella,IAB1 Arts & Entertainment,0.21
authorities offer prescription drug disposal residents,IAB12 News,0.12
bank americas countrywide ordered pay 13 billion,IAB3 Business,0.44
international markets roundup,IAB12 News,0.35
american woman contracted ebola fighting son says,IAB6 Family & Parenting,0.26
recall alert 20132014 ford fusion escape cmax lincoln mkz,IAB2 Automotive,0.75
american apparels chief executive ousted,IAB3 Business,0.12
eurozone pmi improves ecb still concerned strong euro,IAB3 Business,0.45
victoria beckham marks 15 beautiful years marriage wedding photos,IAB18 Style & Fashion,0.13
2 pizza chains look like good investments,IAB8 Food & Drink,0.85
internet company mega launched last year kim dotcom plans new zealand,IAB19 Technology & Computing,0.29
update 1us mers patient infect illinois resident cdc,IAB12 News,0.33
biggest brightest stars die supernova discovery reveals clues,IAB15 Science,0.35
lorde seems shocked vma nominations,IAB24 Uncategorized,0.1
st jude medical inc nysestj buying cardiomems,IAB15 Science,0.37
samsung galaxy s4 active vs nexus 5 specs price comparison australia,IAB19 Technology & Computing,0.2
mozilla ceo resigns following antigay marriage backlash,IAB19 Technology & Computing,0.26
aston martin shows db9 carbon edition v8 vantage gt new york,IAB2 Automotive,0.31
paul stanley compares exkiss bandmates exwives cbs news,IAB12 News,0.74
new law bans ecigarette sales minors july 1,"IAB11 Law, Gov’t & Politics",0.19
us surgeons restore womans face ravaged radiation,IAB12 News,0.18
sue townsend author adrian mole series dies aged 68,IAB1 Arts & Entertainment,0.38
us dollar bulls gored dovish yellen eurusd surges,IAB3 Business,0.12
selena gomez shells 3mln new home calabasas,IAB12 News,0.09
china shares fall financials property hong kong follows,IAB21 Real Estate,0.51
dominos pizza hacked held ransom 30000,IAB8 Food & Drink,0.8
bogus tax refunds hit 4b growing,IAB13 Personal Finance,0.18
twothirds us infected hpv,IAB2 Automotive,0.13
facebook tool governance better interaction modi,IAB24 Uncategorized,0.11
forgotten vials smallpox virus found,IAB15 Science,0.21
windows xp deadline banks around world fumble,IAB19 Technology & Computing,0.21
social media abuzz spectacular images supermoon,IAB14 Society,0.15
ucla faculty experts advisory un panel climate change,IAB15 Science,0.25
omnicom publicis call 35 billion merger wsj,IAB3 Business,0.31
2014 mtv video music awards nominations revealed beyonce leads way,IAB1 Arts & Entertainment,0.21
video musician bobby womack dead 70,IAB1 Arts & Entertainment,0.2
apple releases new sub1000 macbook air,IAB19 Technology & Computing,0.5
jennifer lawrence cover martha stewart weddings bridesmaid,IAB14 Society,0.11
us health care ranked worst developed world,IAB12 News,0.29
judge apple settlement fast,IAB8 Food & Drink,0.3
broken water main floods ucla people rescued,IAB12 News,0.18
angelina jolie reveals new movie brad pitt experimental video,IAB1 Arts & Entertainment,0.19
worlds first drinkable sunscreen goes sale teaspoon offer three,IAB12 News,0.17
jessica chastain true detective season 2,IAB24 Uncategorized,0.11
nintendo losses jump despite 282m mario kart 8 sales wii u boost sales,IAB17 Sports,0.32
microsoft frees word excel powerpoint free office apps iphone,IAB19 Technology & Computing,0.41
zac efron fell wagon say friends,IAB20 Travel,0.18
fed rejects citis dividend plans,"IAB11 Law, Gov’t & Politics",0.12
technology lovers strike gold vodafone,IAB19 Technology & Computing,0.2
business leaders say climate change threatens economy,IAB3 Business,0.71
watch dogs game ps4 pc xbox one release date may anticipated game,IAB19 Technology & Computing,0.32
tim cook speaks new book apple nonsense,IAB24 Uncategorized,0.29
godzilla director gareth edwards hired star wars spinoff,IAB1 Arts & Entertainment,0.29
dj avicii cancels ultra fest,IAB1 Arts & Entertainment,0.27
comcast time warner cable hated companies america study,IAB3 Business,0.41
police prohibit protests central athens merkel visit,IAB20 Travel,0.26
sneaky kendall jenner films khloe kardashians bouncing bum workout,IAB7 Health & Fitness,0.13
mariah carey fan spends 1200 get new album,IAB1 Arts & Entertainment,0.29
pfizers astrazeneca bid miliband wants national interest probe,IAB16 Pets,0.44
former general hospital actor bob hastings died age 89 brother,IAB4 Careers,0.13
bachelor fans warn nikki ferrell juan pablo galavis might gay,IAB12 News,0.12
eric hill bachelorette contestant dead paragliding accident,IAB17 Sports,0.39
ntsb fatal asiana crash caused pilots,IAB24 Uncategorized,0.17
dov charneys flamboyance masked failing business,IAB3 Business,0.87
iliad france makes surprise bid tmobile us live5newscom charleston,IAB12 News,0.41
chinese ships ram vessels near oil rig,IAB12 News,0.22
mick jagger returning us bury lwren scott,IAB17 Sports,0.15
facebook keep building products zuckerberg urges patience results,IAB3 Business,0.2
