text,iab_label,confidence
william shatner captain kirk star trek awarded nasas highest civilian honor,IAB20 Travel,0.46
fargo mortons fork,IAB24 Uncategorized,0.12
uk gatekeepers nix hep c drug sovaldi till gilead ponies evidence,IAB12 News,0.19
hello kitty cat right wrong says creator,IAB16 Pets,0.31
news 2 minutes,IAB12 News,0.81
fans think banksy behind artwork mocking uk spies,IAB3 Business,0.42
northants police urge people protect computer malware,IAB19 Technology & Computing,0.33
sp 500 ends record mergers,IAB17 Sports,0.19
photos antiballistic missile test hawaii,IAB12 News,0.16
batman arkham knight delayed 2015,IAB20 Travel,0.11
obamacare marketing desperation mounts,IAB12 News,0.16
aliens exist us lawmakers told us astrobiologists,IAB15 Science,0.23
android wear android tv android auto wont get oem skins,IAB2 Automotive,0.46
agony british families mh17 victims black box data emerges,IAB12 News,0.18
rosemarys baby zoe saldana premieres nbc sunday,IAB12 News,0.41
japanese scientist withdraws groundbreaking stem cell research,IAB15 Science,0.38
kristen stewart anne hathaway,IAB20 Travel,0.09
us jobless claims sevenyear low signal firming economy,IAB3 Business,0.2
truecar true stock today,IAB2 Automotive,0.8
johnny depp gushes fiancée amber heard plans family,IAB12 News,0.18
drama ever end lululemon,IAB7 Health & Fitness,0.27
join relay life fight cancer,IAB20 Travel,0.23
clouds block blood moon tristate,IAB20 Travel,0.12
google glass sony smartwatch used checkins virgin atlantic,IAB19 Technology & Computing,0.19
7 best moments mtv movie awards kate upton thrusting zac efrons,IAB1 Arts & Entertainment,0.34
bernerslee seeks digital bill rights,IAB19 Technology & Computing,0.11
ebola outbreak scale never seen,IAB24 Uncategorized,0.22
louisville city kentucky allergy capital us,IAB14 Society,0.12
hidden gas price increase,IAB24 Uncategorized,0.21
thomas piketty attack work ridiculous,IAB16 Pets,0.08
panda faked pregnancy extra treats,IAB16 Pets,0.33
obama administration extends obamacare deadline,"IAB11 Law, Gov’t & Politics",0.45
morgan showing signs improvement,IAB12 News,0.16
girl survives 35ft fall lift shaft,IAB20 Travel,0.28
tweet roundup fellow talk show hosts congratulate stephen colbert,IAB1 Arts & Entertainment,0.15
ecbs draghi warns ultralow inflation risk update,IAB3 Business,0.15
mars rover curiosity snaps first asteroid photo red planet images,IAB15 Science,0.35
actress jodie foster ties knot girlfriend,IAB6 Family & Parenting,0.18
kingdom within,IAB23 Religion & Spirituality,0.12
fla keys webcam captures sea turtle hatch,IAB20 Travel,0.15
us auto sales accelerated march,IAB2 Automotive,0.4
american idol alabama 3 move ahead final 8 hopefuls perform,IAB1 Arts & Entertainment,0.32
watch tampa road rage tailgater smirks video crashes seconds later,IAB20 Travel,0.18
intel accelerates wearable products focus acquisition health tracking,IAB19 Technology & Computing,0.24
ipcc report claims excuses funding coal gas projects,IAB13 Personal Finance,0.53
therapy dogs helping soldiers ptsd,IAB16 Pets,0.48
tibetans suited high altitude genetic adaptation,IAB4 Careers,0.1
autism diagnoses spike us children,IAB6 Family & Parenting,0.24
scientists record 16foot swells arctic ocean quickening ice breakage,IAB15 Science,0.63
letter moon landing experience,IAB12 News,0.2
canadian dollar lower consolidating gains wednesday,IAB3 Business,0.1
celebrities facebooks new mentions ios app,IAB19 Technology & Computing,0.16
microsoft struggles fix hole internet explorer,IAB19 Technology & Computing,0.52
brad pitt angelina jolie teaming movie project,IAB1 Arts & Entertainment,0.34
aol profit declines restructuring charges,IAB3 Business,0.26
frank darabont direct snow white spinoff,IAB1 Arts & Entertainment,0.23
florida indiana pennsylvania join doj review comcasttwc merger,IAB12 News,0.13
asiana crash hearing focus pilots us safety board exchair,IAB12 News,0.23
spread polio world health emergency,IAB24 Uncategorized,0.21
escalating south china sea conflict could disrupt oil gas trade,IAB12 News,0.24
much free prescription drug sample cost,IAB24 Uncategorized,0.15
apples ipad sales really bad looked,IAB19 Technology & Computing,0.26
techsavvy turks led president gul flout attempted twitter ban,IAB19 Technology & Computing,0.29
lucasfilm officially details plans new expanded universe announces,IAB12 News,0.51
drawn hero comics archie dies trying save gay senator,IAB1 Arts & Entertainment,0.32
look sky trio spectacular super moons summer,IAB20 Travel,0.1
starbucks app get digital tipping shake pay features,IAB8 Food & Drink,0.22
apple iphone 6 ipad air 2 apple devices come new shitters,IAB19 Technology & Computing,0.52
red cross halts ebola operations southeast guinea threats,IAB12 News,0.15
miley cyrus asks fans sex snog,IAB1 Arts & Entertainment,0.24
buzz july 1 6 pm,IAB12 News,0.23
early adopters draw short straw google glass updates 2gb ram,IAB19 Technology & Computing,0.32
could marijuana interest big tobacco companies,IAB3 Business,0.28
lorde curate hunger games mockingjay part 1 soundtrack contribute,IAB1 Arts & Entertainment,0.28
nokia lumia 830 images alleged microsoft device leaked online,IAB19 Technology & Computing,0.28
tale tape oneplus one compared top smartphones,IAB19 Technology & Computing,0.22
10 squeeinducing photos prove birthday girl north west busier,IAB20 Travel,0.1
noah hits rough religious waters onscreen,IAB23 Religion & Spirituality,0.47
taco bell menu waffle taco crunchwrap among new choices video,IAB8 Food & Drink,0.53
deutsche bank hopes 8bn new capital strengthen finances,IAB3 Business,0.3
actor andy serkis says viewers dont understand technology behind role,IAB1 Arts & Entertainment,0.13
keira knightley mark ruffalo begin new trailer,IAB1 Arts & Entertainment,0.24
facebook news feed controversy communicated poorly says sheryl,IAB12 News,0.53
disneyland tickets getting expensive,IAB20 Travel,0.52
new faa rules class toy uavs illegal drones,IAB12 News,0.23
dave chappelles tells amazing story meeting kanye west jamie,IAB12 News,0.21
billy bob thornton jumped fxs fargo,IAB20 Travel,0.19
xmen director bryan singer faces sexual abuse lawsuit report,IAB1 Arts & Entertainment,0.35
live beard foundation awards,IAB12 News,0.1
handset business deal microsoft close april 25 nokia,IAB3 Business,0.64
us grain futures mixed wheat eases 15month high,IAB12 News,0.16
bachelorette superfan jennifer weiner stop shame game,IAB12 News,0.13
robin williams confirms hes back rehab,IAB12 News,0.24
prince harry replaces william picked queen elizabeth king due kate,IAB6 Family & Parenting,0.21
perez recommends,IAB12 News,0.07
comiccon 2014 star sightings san diego,IAB1 Arts & Entertainment,0.34
mickey rooney appreciation noir films showed teen star,IAB1 Arts & Entertainment,0.12
general motors recalls another 316 million vehicles boosts quarter recall,IAB2 Automotive,0.59
large mainstream companies increasingly sponsor gay pride parades across,IAB3 Business,0.48
panera publishes comprehensive food policy,IAB8 Food & Drink,0.32
emc emc announces quarterly earnings results meets expectations,IAB3 Business,0.27
brevard county adds 1736 jobs february,IAB4 Careers,0.19
nycs standard hotel fired employee leaked solangejay z fight video,IAB20 Travel,0.27
country best health care world nope us,IAB24 Uncategorized,0.42
recently recalled 317,IAB12 News,0.23
kim kardashians weird tuxedo dress thing la gala trend tragic,IAB18 Style & Fashion,0.48
saudi mers death toll passes 100 since 2012,IAB12 News,0.12
cool planet hints potential life double stars,IAB15 Science,0.24
review dawn planet apes 12a,IAB20 Travel,0.13
hunger games catching fire wins best movie mtv awards,IAB1 Arts & Entertainment,0.58
fan favorite chris soules searches love abcs bachelor,IAB9 Hobbies & Interests,0.09
voyager map details neptunes moon triton,IAB20 Travel,0.3
luna park opens season crowds seeking thrills coney island,IAB1 Arts & Entertainment,0.29
potato salad kickstarter project goes viral,IAB8 Food & Drink,0.42
hairstylists make google glass next vanity staple,IAB4 Careers,0.13
colin trevorrow says jurassic world sequels already planned,IAB1 Arts & Entertainment,0.36
tristate good view new meteor shower,IAB20 Travel,0.13
tmobile ends overage charges latest uncarrier announcement,IAB24 Uncategorized,0.17
organizations call upon metropolitan opera cancel death klinghoffer,IAB1 Arts & Entertainment,0.44
macklemore denies dressing like jewish stereotype,IAB12 News,0.12
watch paul mccartney helps couple get engaged stage,IAB1 Arts & Entertainment,0.63
wonder drug skin cancer given free australians advanced,IAB12 News,0.2
lg electronics q1 net profit surges 319,IAB19 Technology & Computing,0.18
yields rise ecb meeting us payrolls report,IAB3 Business,0.51
xmen director miss film launch slams sex claims,IAB1 Arts & Entertainment,0.26
woman stars cameron diaz kate upton share fond filipino,IAB1 Arts & Entertainment,0.13
puerto rico cuts number holidays hopes boosting productivity,IAB12 News,0.18
stargazers spot blood moon,IAB15 Science,0.25
three critically injured ri circus accident,IAB1 Arts & Entertainment,0.38
excited googles nexus isnt dead,IAB19 Technology & Computing,0.47
buy cys investments cys ahead earnings tale tape,IAB3 Business,0.29
perez hilton dishes jay z solanges fierce elevator fight talk,IAB1 Arts & Entertainment,0.1
trial samsung galaxy devices five galaxy studio locations,IAB19 Technology & Computing,0.22
fiat chrysler details new models surface online,IAB2 Automotive,0.45
news around wisconsin 558 pm cdt,IAB12 News,0.82
film transcendence starring johnny depp,IAB20 Travel,0.2
david finchers gripping thriller gone girl get heart racing,IAB1 Arts & Entertainment,0.36
chinese solar stocks tumble us stocks mixed new tariffs,IAB12 News,0.24
zillow buys trulia 35b stock,IAB21 Real Estate,0.34
euro continues retreat weekly currency etf report,IAB12 News,0.15
game thrones season 5 spoilers showrunners explain hbo series,IAB1 Arts & Entertainment,0.17
apple inc nasdaqaapl international business machines enter,IAB3 Business,0.72
katie holmes topless glamour,IAB18 Style & Fashion,0.2
comedian john pinette 50 dies pittsburgh hotel,IAB1 Arts & Entertainment,0.2
uplay keeping playing watch dogs pc,IAB16 Pets,0.2
chewie could bacca bacca bacca star wars episode vii,IAB1 Arts & Entertainment,0.28
real housewives orange county trailer cast photos meet newbies,IAB24 Uncategorized,0.12
mickey rooney dead legendary star dies 93 family says finally,IAB12 News,0.21
inflation surprise rise 19 food clothing prices jump june cost,IAB18 Style & Fashion,0.18
gary whitta boards star wars standalone feature,IAB1 Arts & Entertainment,0.38
windows 81 bing coming lowercost devices fall,IAB19 Technology & Computing,0.2
dramatic slowdown growth us health expenditure last decade,IAB12 News,0.33
cara delevingne posts drunken elevator ride reese withspoon zoey,IAB8 Food & Drink,0.36
forexeuro weakens german ifo survey eu elections add uncertainty,IAB24 Uncategorized,0.37
new parking lot gears festival goers,IAB1 Arts & Entertainment,0.56
split pamela anderson files divorce husband rick salomon,IAB12 News,0.16
costco wholesale april comps,IAB3 Business,0.27
film roundup tammy 100yearoldman ronan keatings goddess,IAB23 Religion & Spirituality,0.21
brain injury turns man mathematical wizard,IAB19 Technology & Computing,0.18
hbo series headed amazon prime,IAB1 Arts & Entertainment,0.25
novartis google develop smart contact lens,IAB19 Technology & Computing,0.29
tax refund fraud reaches 4 billion growing,IAB12 News,0.19
update 4seized oil tanker morning glory arrives libyan capital,IAB12 News,0.56
us home sales rise first time year,IAB21 Real Estate,0.31
fannie mae freddie mac shares fall senate winddown plan,"IAB11 Law, Gov’t & Politics",0.14
amanda bynes amanda bynes celebrates birthday happy healthy,IAB12 News,0.12
protect heart extensive exercises,IAB7 Health & Fitness,0.2
austin peay state university breast cancer 5k supports relay life,IAB14 Society,0.15
watch walking dead online season 4 episode 16,IAB1 Arts & Entertainment,0.19
fortunes death hong kong call looks like good one,IAB24 Uncategorized,0.09
blood test could predict alzheimers disease,IAB15 Science,0.39
breaking australian rollingstones tour postponed,IAB20 Travel,0.42
samsung galaxy note 4 rumor roundup,IAB12 News,0.2
sperm semen defects may linked shorter life spans,IAB15 Science,0.15
3d 3d buy right guardians galaxy ticket,IAB20 Travel,0.33
george zimmerman special guest gun show weekend,IAB17 Sports,0.33
scientists question link saturated fat heart disease,IAB15 Science,0.65
lazerson mortgages creep wouldbe borrowers need know,IAB12 News,0.21
federal study drastically reduces monterey shale oil,IAB15 Science,0.3
north korea angry james franco seth rogen,IAB12 News,0.17
11 longterm unemployed find work year later,IAB4 Careers,0.18
one thing apple needs revolutionize tv may impossible,IAB1 Arts & Entertainment,0.19
johnny depp hollywood actor munches roys cold cuts,IAB8 Food & Drink,0.48
jay z target alleged multimillion dollar extortion plot,IAB12 News,0.26
without trace,IAB24 Uncategorized,0.36
fedfuelled stocks bonds rise dollar falls,IAB13 Personal Finance,0.11
gm recall include loaners cash,IAB13 Personal Finance,0.11
apple inc unwraps healthkit alongside mac iphone features,IAB19 Technology & Computing,0.46
nymexus crude oil recoups losses mideast tensions,IAB12 News,0.26
dawn apes new trailer available video,IAB12 News,0.18
stock market climbs even internet names skid wncn news weather,IAB12 News,0.7
hovensa adds 6 price regular gas,IAB24 Uncategorized,0.1
mars earth sun alignment tonight,IAB20 Travel,0.14
health study shows improvement greene county,IAB15 Science,0.28
antidepressants pregnancy linked autism developmental delays,IAB6 Family & Parenting,0.2
james franco broadways tweet nothings,IAB24 Uncategorized,0.37
us stocks mostly lower latest record high,IAB3 Business,0.19
new michael jackson album featuring unheard tracks released,IAB12 News,0.34
death collector hoarded art looted nazis,IAB24 Uncategorized,0.13
mothers day celebrate united kingdom,IAB14 Society,0.45
tsla tesla direct sales get one step closer nj,IAB3 Business,0.27
global marketsshares slip euro gains ecb seen poised act,IAB3 Business,0.17
bnp paribas pay record fine sanctions violations,IAB3 Business,0.46
theres povertystricken side coachella nobodys talking,IAB24 Uncategorized,0.15
nz dollar spikes majors,IAB12 News,0.36
20 shots apples new os x yosemite show solving real problems,IAB1 Arts & Entertainment,0.4
pge could face enhanced fines san bruno blast,IAB16 Pets,0.29
us mobile phone unlocking bill doesnt deliver instant freedom,IAB3 Business,0.11
jennifer lopez serves sexy silhouette versace atelier show,IAB1 Arts & Entertainment,0.38
tesla breaks ground reno gigafactory says texas still running,IAB3 Business,0.47
las vegas sands profit misses estimates macau slows,IAB3 Business,0.36
china q1 economic growth slows 74 pct,IAB3 Business,0.21
valeant offers 457bn botox firm allergan,IAB3 Business,0.25
look kim posts cute birthday snap north west,IAB12 News,0.2
people may give fruit veg target,IAB8 Food & Drink,0.24
one fired us airways pornographic tweet,IAB20 Travel,0.55
lindsay lohan prepares 2 broke girls appearance wedding dress,IAB18 Style & Fashion,0.4
game thrones season 4 episode 3 stream online sneak peek,IAB1 Arts & Entertainment,0.23
tough night wncs caleb johnson american idol,IAB12 News,0.25
applecomcast talks shows power new media,IAB1 Arts & Entertainment,0.13
7 things need know squares jack dorsey,IAB3 Business,0.1
mad men season seven air trailer,IAB1 Arts & Entertainment,0.34
nasas lunarorbiting robot crashes moon,IAB20 Travel,0.3
ariana grande shares new album title everything,IAB1 Arts & Entertainment,0.21
scandals shonda rhimes talks harrisons fate plus watch bloopers,IAB12 News,0.2
netflix comcast streaming race got faster,IAB19 Technology & Computing,0.14
mark get set relay,IAB20 Travel,0.11
129 inch ipad pro see early 2015 release,IAB19 Technology & Computing,0.43
south florida house prices sales inch march,IAB21 Real Estate,0.75
google encrypts gmail safeguard nsa snooping,IAB19 Technology & Computing,0.22
embracing cloud microsoft radically changing vision,IAB19 Technology & Computing,0.44
update brean capital reiterates comcast pullback creates opportunity,IAB3 Business,0.33
matt damon uses toilet water ice bucket challenge stress sanitation issues,IAB12 News,0.14
