text,iab_label,confidence
dollar rises yen euro upbeat jobs report,IAB12 News,0.25
gm recalls thousands new pickups suvs us canada,IAB2 Automotive,0.52
mit students raise cash give 100 bitcoins every undergrad,IAB15 Science,0.16
katz worlds fair anniversary celebrations bring back fond memories,IAB1 Arts & Entertainment,0.22
firework safety tips,IAB24 Uncategorized,0.1
snoopy charlie brown animated peanuts trailer,IAB1 Arts & Entertainment,0.22
jj abrams raffles stars wars cameo charity,IAB1 Arts & Entertainment,0.18
north korea calls new us movie act war,IAB12 News,0.17
zendaya coleman play aaliyah lifetime biopic,IAB1 Arts & Entertainment,0.32
one 25 patients battling hospitalacquired infections cdc,IAB12 News,0.19
conservatives see clear political statement cbss colbert hire,IAB12 News,0.17
patricia heaton opens juggling acting career motherhood,IAB6 Family & Parenting,0.35
kimye wedding air lawyers work prenup details,IAB12 News,0.15
charlie sheen blasts rihanna twitter,IAB12 News,0.13
box ipo drain cloud innovation,IAB19 Technology & Computing,0.29
android wear google outpaces apple os designed smartwatch,IAB19 Technology & Computing,0.26
apple reportedly talks buy headphone maker beats electronics,IAB12 News,0.41
tokyo stocks close sixmonth high,IAB12 News,0.13
stockpiled tamiflu may ineffective dangerous,IAB24 Uncategorized,0.11
avicii fine following health scare,IAB24 Uncategorized,0.17
frankie knuckles godfather house music dies unexpectedly 59,IAB1 Arts & Entertainment,0.15
apple outs entrylevel 215in imac 899,IAB2 Automotive,0.32
zeptolab files objection eu kingcoms candy registration,IAB19 Technology & Computing,0.23
wearable tech gaining momentum survey,IAB19 Technology & Computing,0.14
game thrones review,IAB1 Arts & Entertainment,0.45
obama pushes stop corporate overseas tax,"IAB11 Law, Gov’t & Politics",0.3
astronomers discover new world edge solar system,IAB15 Science,0.35
kick butts day,IAB17 Sports,0.18
boe tighten oversight forex questions persist,IAB3 Business,0.51
model x track 2015 could big tesla,IAB17 Sports,0.3
gm recalling 34m cars,IAB2 Automotive,0.54
netflix couldnt give sht verizons feelings releases letter criticizing,IAB24 Uncategorized,0.21
dean mcdermott admits sex tori spelling fantastic,IAB12 News,0.13
dr oz scolded senate hearing weight loss scams,"IAB11 Law, Gov’t & Politics",0.15
microsoft policy changes email scanned,IAB3 Business,0.21
supreme court raging bull decision unites liberals conservatives,"IAB11 Law, Gov’t & Politics",0.23
bachelorette contestant byu grad eric hill dies utah paragliding,IAB17 Sports,0.48
gm repaired 154731 259 million cars ignition recall,IAB2 Automotive,0.57
zac efron michelle rodriguez couple,IAB6 Family & Parenting,0.12
ratings modest numbers mad men finale normal heart,IAB12 News,0.11
moscow times russiachina gas deal signed applause skepticism,IAB12 News,0.37
lg volt versus motorola moto e specifications price,IAB2 Automotive,0.24
justin bieber shares video tom hanks dancing wedding,IAB1 Arts & Entertainment,0.36
bayonne times edition front back page news saturday april 19 2014,IAB12 News,0.8
fears japan may find loopholes whaling ruling,IAB12 News,0.2
global marketsstocks edge lower euro ahead ecb meeting,IAB3 Business,0.15
europes political earthquake far right win france shakes established parties,IAB12 News,0.22
lions wxyz partner goodwill free cone day,IAB17 Sports,0.32
red lobster owner selling chain,IAB3 Business,0.48
price comments epa efforts curb carbon pollution,IAB24 Uncategorized,0.11
allnight prebet awards party ends fatal shooting,IAB1 Arts & Entertainment,0.25
girl upset little brother grow,IAB6 Family & Parenting,0.3
grapes wrath cesar chavez,IAB8 Food & Drink,0.39
home price rises cool quarter says spcaseshiller,IAB21 Real Estate,0.42
take 1 dash flappy bird dollop threes smidgen 2048,IAB24 Uncategorized,0.1
earth 26 powerful asteroid explosions 13 years,IAB24 Uncategorized,0.16
week fx americas usd retreats european deflation fears subside,IAB3 Business,0.14
contrarian elon musk goes open source tesla promises sue,IAB12 News,0.14
boulder colorado vs huntington west virginia city highest,IAB17 Sports,0.33
microsofts new surface pro 3 kickstand adjusts viewing angle,IAB19 Technology & Computing,0.34
herbalife eyes earnings venezuela distributor documentary,IAB3 Business,0.26
erie mad men fans gear tv shows final season,IAB9 Hobbies & Interests,0.13
audi tt offroad concept debuts 2014 beijing auto show,IAB2 Automotive,0.4
2014 espy awards 5 top moments,IAB1 Arts & Entertainment,0.44
exgov ryan regrets last illinois execution,"IAB11 Law, Gov’t & Politics",0.33
nexus 5 vs samsung galaxy s4 one best,IAB19 Technology & Computing,0.21
study zebra print uc davis professor says flies cause black white,IAB15 Science,0.49
congresss headinthesand approach climate change,IAB24 Uncategorized,0.16
towering waves new feature increasingly icefree arctic,IAB12 News,0.1
lg g3 unveil likely may 27 event,IAB12 News,0.22
trace adkins wife rhonda call quits 17 years,IAB6 Family & Parenting,0.18
jessica simpson switched lowcarb vegan diet wedding weight loss,IAB12 News,0.14
kim kardashian kanye west impose strict limits wedding guests,IAB24 Uncategorized,0.12
harrison ford could miss eight weeks star wars,IAB17 Sports,0.41
stocks get boost earnings china,IAB3 Business,0.33
france limits vehicle use prevent air pollution,IAB2 Automotive,0.18
antarctic sea ice hits new record,IAB15 Science,0.17
da extends condolences passing nadine gordimer,IAB12 News,0.1
ari shapiro npr april 14th 2014 413pm,IAB12 News,0.45
15yearold justin bieber tells racist joke resurfaced video,IAB12 News,0.3
piers morgan fires parting shot nra final cnn show,IAB12 News,0.59
