text,iab_label,confidence
att aims tvs future 485b directv deal cbs 3 springfield wshm,IAB12 News,0.25
euro zone unemployment rate stable february,IAB12 News,0.12
second time title,IAB24 Uncategorized,0.07
dina lohan pleads guilty drunk driving speeding,IAB12 News,0.34
frankie knuckles dead godfather house music dies 59 chicago,IAB1 Arts & Entertainment,0.25
facebooks new disappearingphoto app looks lot like snapchat,IAB19 Technology & Computing,0.16
shop amazon comfort twitter,IAB22 Shopping,0.71
christian astronomer talks blood moons,IAB15 Science,0.57
scandals columbus short arrested felony charge,IAB12 News,0.38
twitter bring popup notification alerts website,IAB12 News,0.2
watch kacy catanzaro kick ass american ninja warrior,IAB1 Arts & Entertainment,0.4
tuesdays top biotech stories johnson johnson roche novartis google,IAB12 News,0.35
suddenly wearables big new developer software releases,IAB19 Technology & Computing,0.26
global economyasian manufacturing picks exports still subdued,IAB3 Business,0.32
twitter shares free fall six month stock lockup period ends,IAB24 Uncategorized,0.13
destiny lets melt heads destructive weapons lineup new dev diary,IAB24 Uncategorized,0.11
justin bieber inadvertently stepped one worlds greatest,IAB17 Sports,0.21
calif dems want fcc umpire dodgers dispute,"IAB11 Law, Gov’t & Politics",0.17
microsoft surface mini release date specs pricing,IAB19 Technology & Computing,0.12
general motors recall,IAB2 Automotive,0.34
stocks moving sharply higher early trading us commentary,IAB24 Uncategorized,0.13
pink floyd release first album 20 years october titled endless river,IAB1 Arts & Entertainment,0.36
big fat greek wedding cast reunite sequel,IAB23 Religion & Spirituality,0.21
dramatic rescue fouryearold mudslide,IAB12 News,0.17
google io 64bit android l devices year end,IAB19 Technology & Computing,0.3
smallpox samples found storage room govt facility,IAB12 News,0.27
dr dre wont billionaire apple buys beats,IAB3 Business,0.18
amazon profits thin expenses jump,IAB3 Business,0.34
russian tycoon ordered pay us45b expensive divorce history,IAB3 Business,0.31
craig ferguson craig ferguson quits late late show,IAB12 News,0.18
west hartford teen return home custody battle,IAB6 Family & Parenting,0.42
april 25 2014 604,IAB12 News,0.11
lg g3 specs flagship phone revealed packs powerful hardware huge,IAB12 News,0.42
camelopardalids iss,IAB24 Uncategorized,0.12
european shares gain asia remains lackluster,IAB3 Business,0.11
kim kardashian kanye west wedding photos,IAB1 Arts & Entertainment,0.24
giving mothers day reason,IAB6 Family & Parenting,0.51
update 1jump street guns dragon lead weekend box office,IAB1 Arts & Entertainment,0.24
michael shumachers medical records stolen sale,IAB22 Shopping,0.4
chemistry undeniable bachelorette andi dorfman gushes josh,IAB15 Science,0.28
relay life raises cancer awareness rec center,IAB14 Society,0.13
photo thinkstockcom,IAB18 Style & Fashion,0.07
big bang theory production hold,IAB15 Science,0.47
somalia worst place mother charitypublish date may 06 2014,IAB12 News,0.19
poll mothers day mean,IAB6 Family & Parenting,0.39
star wars episode 7 vii officially begins shooting abu dhabi plot rumors,IAB1 Arts & Entertainment,0.46
money men bloomberg steyer paulson tally costs climate change,IAB3 Business,0.48
young man syndrome best reaction college acceptance,IAB5 Education,0.3
liberia shuts schools amidst ebola outbreak,IAB5 Education,0.4
secret service threatened kill mr met approached clinton former mascot,IAB17 Sports,0.15
morning coffee antony jenkins made stupid mistake jpmorgans multi,IAB8 Food & Drink,0.5
arthur chu renegade jeopardy champ loses wednesday,IAB17 Sports,0.14
came like wrecking ball didnt scientists dispute cyrus claims,IAB12 News,0.13
mad men season 7 roger sterling element latest teaser,IAB1 Arts & Entertainment,0.25
major security flaw affects half internet users,IAB24 Uncategorized,0.2
googles new nexus tablet leaked image shows impressive specifications,IAB19 Technology & Computing,0.66
kim kardashian shares throwback pic bestdayever guess,IAB1 Arts & Entertainment,0.11
microsoft launch xbox one 26 countries,IAB19 Technology & Computing,0.31
tennessee oncology adopts breakthrough breast cancer index,IAB12 News,0.18
kim kardashian kanye west getting married know,IAB12 News,0.75
casey kasems secret legacy used scoobydoo advance values,IAB15 Science,0.09
kurt cobain documentary air weekend top story,IAB12 News,0.58
truliazillow juggernaut threatens entrenched real estate players,IAB21 Real Estate,0.7
samsung gear live smartwatch costs 199,IAB13 Personal Finance,0.18
mya denies rumors shes jay zs mistress following beyonces run tour,IAB20 Travel,0.29
obamas climatechange policy carries contradictions dana milbank,"IAB11 Law, Gov’t & Politics",0.18
monday deadline sign private health insurance new online markets,IAB12 News,0.23
chevrolet corvette z06 convertible leaked,IAB2 Automotive,0.51
comes big day us economics,IAB3 Business,0.42
weibo posts bigger quarterly loss ahead ipo,IAB3 Business,0.29
2015 dodge challenger srt produces whopping 707 horsepower,IAB2 Automotive,0.78
samsung open platform tackles digital health simband wearable sami,IAB19 Technology & Computing,0.21
capitalism inspire inspire us liberate potential,IAB3 Business,0.5
sonys project morpheus vr take facebooks oculus headset,IAB14 Society,0.48
live android l version wearables android tv expected google io keynote,IAB19 Technology & Computing,0.32
transglobe energy tga stock higher today,IAB20 Travel,0.15
watch sarah palin accepts ice bucket challenge challenges hillary,IAB12 News,0.11
roman catholics celebrate palm sunday,IAB23 Religion & Spirituality,0.57
alexander shulgin godfather ecstasy dies 88,IAB23 Religion & Spirituality,0.26
us hillshire brands withdraws recommendation pinnacle deal,IAB3 Business,0.25
jennifer lawrence still sometimes bridesmaid,IAB18 Style & Fashion,0.09
neighbors unseats spidey box office,IAB1 Arts & Entertainment,0.3
mr peabody top dog us box office revs past need speed 300 rise,IAB1 Arts & Entertainment,0.33
paul mccartney cancels rest japanese tour illness,IAB20 Travel,0.46
merck co inc unseat biotechs hottest drug,IAB3 Business,0.42
disneys frozen number 1 animated film time,IAB1 Arts & Entertainment,0.29
samsung launches galaxy core 2 android kitkat priced rs 11900,IAB19 Technology & Computing,0.3
reading rainbow kickstarter hurry levar burton introduce stretch goals,IAB1 Arts & Entertainment,0.08
every performance need see 2014 bet awards videos,IAB24 Uncategorized,0.14
boj chief voices impatience abe policy blitz,IAB3 Business,0.33
home news york region amateur radio club field day,IAB12 News,0.63
mt gox says found 200000 bitcoins old forgotten wallet creditors,IAB12 News,0.18
scientists closer finding cure alzheimers,IAB15 Science,0.77
apple results surprise strong iphone sales,IAB19 Technology & Computing,0.34
astrazeneca sets pfizer defence asks uk govt stay impartial update,IAB3 Business,0.15
vma noms provide surprises snubs lots beyoncé,IAB12 News,0.14
nsa denies knew heartbleed bug,IAB12 News,0.18
travel ban lifted volcanic activity iceland eases,IAB20 Travel,0.67
kendall jenner girls lunch kim kardashian paris,IAB8 Food & Drink,0.18
15 record store day releases need track tomorrow,IAB24 Uncategorized,0.11
comeback album chris brown justin bieber record new music,IAB1 Arts & Entertainment,0.28
first mers case contracted us found illinois man,IAB12 News,0.19
paralympic athlete oscar pistorius deemed sane,IAB17 Sports,0.69
plane headed memphis nearly collided jet,IAB20 Travel,0.25
jk rowling writes harry potter first time 7 years,IAB1 Arts & Entertainment,0.25
tesla motors tsla stock higher morning,IAB2 Automotive,0.35
friends feel like family theres good reason,IAB24 Uncategorized,0.13
us wholesalers boost stockpiles 06 pct jan despite biggest sales drop since,IAB3 Business,0.28
microsoft shores hotmail policies windows 8 leaks,IAB19 Technology & Computing,0.26
va fix system two years acting secretary says,IAB12 News,0.15
samsung challenge oculus rift,IAB19 Technology & Computing,0.44
microsoft bringing xbox one china,IAB19 Technology & Computing,0.42
reader feedback april 16 lunar eclipse latenight news,IAB12 News,0.65
beyoncé jay z tour rumors circulate,IAB20 Travel,0.47
movements scribe,IAB20 Travel,0.18
gasoline prices push toward 4 per gallon,IAB13 Personal Finance,0.15
hugh jackman star river broadway,IAB1 Arts & Entertainment,0.69
google unveils selfdriving cars,IAB2 Automotive,0.33
dr dre confirm apple buying beats 32 billion,IAB8 Food & Drink,0.34
sierra leone government provides kailahun millions leones fight ebola,IAB12 News,0.18
app competitors unafraid microsofts office ipad,IAB19 Technology & Computing,0.37
shire rejects 27bn takeover approach abbvie,IAB14 Society,0.51
bionic pancreas shows promise type 1 diabetes,IAB12 News,0.22
veggie expand fresh food production space station,IAB16 Pets,0.21
gold edges 1300 platinum gains strikes continue,IAB12 News,0.1
xbox one sells 5 million,IAB19 Technology & Computing,0.24
tech slump leads us stocks lower,IAB24 Uncategorized,0.2
electric zaps brain trigger lucid dreams,IAB15 Science,0.15
panel grills tvs dr oz diet scams,IAB24 Uncategorized,0.13
colbert report tweet draws criticism asian groups stephen colbert,IAB12 News,0.29
jimmy fallons tonight show ratings success,IAB12 News,0.22
robin thicke may win paula patton back,IAB17 Sports,0.13
