text,iab_label,confidence
lenovo sees record smartphone growth,IAB19 Technology & Computing,0.25
new antarctic melt causing science concerns,IAB15 Science,0.52
doctors say people need use sunscreen,IAB12 News,0.11
10 reasons windows xp served pc users well decade,IAB19 Technology & Computing,0.36
fedex charged illegal prescription drug conspiracy,IAB12 News,0.21
alfa romeos place plan,IAB14 Society,0.15
orbital sciences corp orb say oco2 satellite successfully launched,IAB15 Science,0.66
british pound traders await carneys testimony forward guidance,IAB3 Business,0.2
eddie vedder pharrell invited join oscars academy,IAB1 Arts & Entertainment,0.35
colo crack patients caregivers,IAB4 Careers,0.3
nigeria arrests 10 2 britons oil theft,IAB12 News,0.35
review samsung galaxy note 4 vs galaxy note 3 software updates,IAB19 Technology & Computing,0.24
taco bell launches new fast casual restaurant,IAB8 Food & Drink,0.77
5 ways stop mosquitoes attacking memorial day,IAB23 Religion & Spirituality,0.1
gwyneth paltrow consoles daughter,IAB6 Family & Parenting,0.48
governor signalling early rate rise,IAB12 News,0.23
jodie foster marries girlfriend year,IAB6 Family & Parenting,0.48
demi moore ashton kutcher told demi moore person,IAB12 News,0.13
ben jerrys thanks fans free cone day,IAB8 Food & Drink,0.54
gov cuomo aims aids longer epidemic 2020,IAB24 Uncategorized,0.1
website sexual rejects share hatred,IAB12 News,0.18
julia roberts plays face balls jimmy fallon tonight show,IAB1 Arts & Entertainment,0.42
ackman wins round ftc starts herbalife probe,IAB7 Health & Fitness,0.13
church revives easter tradition,IAB23 Religion & Spirituality,0.3
new joss whedon movie eyes available download immediately,IAB1 Arts & Entertainment,0.23
game thrones star rose leslie says sex scene needed happen,IAB1 Arts & Entertainment,0.7
angelina jolie wont make big movie brad pitt,IAB1 Arts & Entertainment,0.17
broken transformers,IAB24 Uncategorized,0.14
missing malaysian jet likely southern indian ocean source,IAB20 Travel,0.17
mit develops robot swim like real fish,IAB15 Science,0.68
sanrio shocker company reveals hello kitty actually cat,IAB12 News,0.34
microsoft office arrives ipad,IAB19 Technology & Computing,0.6
miley cyrus takes 14yearold lookalike sister noah nightclub,IAB1 Arts & Entertainment,0.34
new report calls deep decarbonization stay within 2c limit,IAB12 News,0.44
