text,iab_label,confidence
exclusive anita feels terrorized lawsuit,IAB24 Uncategorized,0.41
deathstroke strikes arrows man hood clip featurette,IAB12 News,0.12
researchers reveal happily disgusted looks like,IAB15 Science,0.39
kim kardashian celebrates ciaras baby shower lala anthony see,IAB6 Family & Parenting,0.44
yen 312 month high boj kurodas optimism sterling shines,IAB12 News,0.14
valeant increases proposal allergan merger 21 per share,IAB3 Business,0.19
yellen stays upbeat watching housing,IAB21 Real Estate,0.76
taylor swift granted restraining order obsessed fan,IAB9 Hobbies & Interests,0.23
whitbread leads ftse 100 gains costa premier beat estimates,IAB3 Business,0.26
beyonce jay z crazy love release wedding video,IAB1 Arts & Entertainment,0.35
movie reviews woman brick mansions,IAB24 Uncategorized,0.13
rolling stones keith richards pens picture book kids,IAB1 Arts & Entertainment,0.17
neighbors much spidey box office,IAB1 Arts & Entertainment,0.43
update 1toyota braces stalling profit last years bonanza,IAB2 Automotive,0.24
hiv warning stokeontrent patients take years longer test,IAB12 News,0.23
gwar singer dave brockie devastated fans take twitter,IAB1 Arts & Entertainment,0.39
rare opportunity profit volatility,IAB3 Business,0.16
modelturnedpinup photographer bunny yeager famous shots bettie,IAB9 Hobbies & Interests,0.13
novan ukraine must pay russia 2 billion gas may 30 500 million,IAB3 Business,0.23
ellen barkin joins jagger kids lwren scotts funeral,IAB6 Family & Parenting,0.26
followers resurrection rise fall,IAB23 Religion & Spirituality,0.1
george clooneys pet pig baby exgirlfriend,IAB16 Pets,0.7
google apparently testing new nexus tablet,IAB19 Technology & Computing,0.57
bafta tv awards 2014 years nominations,IAB1 Arts & Entertainment,0.13
johnny manziel hung justin bieber floyd mayweather,IAB17 Sports,0.12
weight loss surgery treats type 2 diabetes obese patients,IAB7 Health & Fitness,0.16
sherri shepherd tearfully addresses view departure watch video,IAB20 Travel,0.28
census director visits growing nd,IAB12 News,0.14
nasa uses russiaukraine conflict seek space funding,IAB20 Travel,0.2
tyler creator reportedly incites riot,IAB20 Travel,0.18
watch irs phone scams,IAB24 Uncategorized,0.18
nintendo posts another loss lower expected sales gamers go,IAB3 Business,0.36
gear 2 gear fit prices revealed,IAB12 News,0.18
richard attenborough film industry pays tribute,IAB1 Arts & Entertainment,0.33
report effects climate change seen everywhere,IAB12 News,0.67
india services pmi hits 17month high june,IAB12 News,0.11
threats open internet loom study,IAB24 Uncategorized,0.2
nintendo posts 97m quarterly net loss,IAB19 Technology & Computing,0.13
jerrod carmichael comic freedom felt shooting neighbors,IAB1 Arts & Entertainment,0.12
google nexus 10 2 release date 3rd quarter android 50 rumors news,IAB12 News,0.32
woman hears first time,IAB24 Uncategorized,0.28
oneplus one pictures leaked ahead launch,IAB12 News,0.16
guardians galaxy review marvels latest summer 2014,IAB1 Arts & Entertainment,0.15
weekend box office report transformers crushes competition,IAB1 Arts & Entertainment,0.51
garcia marquez godfather magic realism dies 87,IAB14 Society,0.13
wutang affiliated rapper cuts private part jumps balcony,IAB20 Travel,0.23
sony restored psn signin access playstation 3,IAB14 Society,0.34
flipkart launch motorola moto e tomorrow,IAB17 Sports,0.23
thai economy probably shrinks first quarter unrest threatens recession,IAB3 Business,0.22
virtual galaxy dazzles passersby south london,IAB1 Arts & Entertainment,0.21
american idol 13 recap jena irene leads strong top 11 week,IAB1 Arts & Entertainment,0.22
chrysler recalls minivans,IAB2 Automotive,0.51
ecigarette gains popularity,IAB9 Hobbies & Interests,0.12
gwen stefani going replace christina aguilera voice,IAB12 News,0.13
former buffalo bills quarterback jim kelly fighting return cancer,IAB17 Sports,0.55
celebrate twitters birthday going back anyones first tweet,IAB24 Uncategorized,0.1
coldwater creek files chapter 11 plans,IAB12 News,0.12
new developments gm ignition switch recall investigation,IAB12 News,0.68
full moon rising tonight beams first 3 summer supermoons,IAB20 Travel,0.11
stock index numbers determined divisor,IAB15 Science,0.1
baby dolphin rescued redington beach video,IAB16 Pets,0.12
apple updates macbook pro retina display line new specs,IAB19 Technology & Computing,0.5
lg sent press invites lg g3 launch happen,IAB3 Business,0.17
high court upholds eurozone bailout scheme,"IAB11 Law, Gov’t & Politics",0.3
gm ceo apologizes ignition switch recall,IAB2 Automotive,0.39
samsung galaxy tab 3 101 price tablet features specs review,IAB19 Technology & Computing,0.23
climate panel warns emissions continue rise,IAB24 Uncategorized,0.16
existing home sales languishing 2014,IAB21 Real Estate,0.6
ram debuts promaster city tradesman wagon form,IAB2 Automotive,0.22
box office top 20 22 jump street collects 57m abc7com wzvn news,IAB12 News,0.5
emerging economies likely hold back global growth,IAB12 News,0.19
us judge accepts sac guilty plea oks us12b deal,IAB12 News,0.14
screaming kate middleton leads support andy murray wimbledon quarter,IAB17 Sports,0.18
batman arkham knight batmobile battle mode revealed,IAB2 Automotive,0.36
read dov charneys termination letter,IAB4 Careers,0.14
alaskas newest bar pairing pregnancy tests beer,IAB8 Food & Drink,0.22
crowd celebrates survivors livonia relay life kickoff,IAB12 News,0.15
paul stanley claims kiss bandmates antisemitic,IAB16 Pets,0.15
facebook ceo mark zuckerberg realised 33 billion gain,IAB3 Business,0.33
steviasweetened coke life make us launch,IAB8 Food & Drink,0.39
chinas li keqiang says future financial defaults unavoidable,IAB12 News,0.17
gwar frontman oderus urungus aka dave brockie dead 50,IAB1 Arts & Entertainment,0.28
jennifer lawrence talked getting white girl wasted puking,IAB12 News,0.43
hes egotistical kim kardashian kanye west wedding doubts,IAB24 Uncategorized,0.14
22 jump street makes grade critics,IAB24 Uncategorized,0.1
attention soccer lovers dengue fever risk predicted world cup,IAB17 Sports,0.71
detroit judge trims disputes august bankruptcy trial,"IAB11 Law, Gov’t & Politics",0.15
selena stopped using parents managers,IAB6 Family & Parenting,0.17
daniel radcliffe denies starring new harry potter movie,IAB1 Arts & Entertainment,0.29
george clooneys father nick gushes amal alamuddin,IAB6 Family & Parenting,0.29
nasa chief scientist advocate mars colonies,IAB15 Science,0.34
fairfield county adds jobs march state unemployment rate holds,IAB12 News,0.13
west nile virus found crow eau claire county,IAB12 News,0.15
state declares whooping cough epidemic,IAB12 News,0.26
hoping best springsteen show ever luck dallas,IAB1 Arts & Entertainment,0.58
fatal asiana airline flight flying dangerously slowly crash,IAB12 News,0.36
intel building 3dprinted robots hit market later year,IAB19 Technology & Computing,0.22
northwest georgias unemployment rate declines 66 percent april,IAB12 News,0.17
apple awarded 119m whos winning fight wsls 10 nbc roanoke,IAB17 Sports,0.37
rolf harris trial entertainer disguised dark side character,IAB1 Arts & Entertainment,0.16
world tech update microsoft puts office ipad facebooks 2 billion,IAB19 Technology & Computing,0.5
heres first look upcoming computeranimated peanuts movie,IAB19 Technology & Computing,0.11
watch hunger games mockingjay part 1 official teaser released,IAB1 Arts & Entertainment,0.35
us existing home sales fall,IAB21 Real Estate,0.4
ruler world favourite dubai world cup,IAB17 Sports,0.48
west nile virus eastern equine encephalitis found latest mosquito tests,IAB15 Science,0.22
game thrones father lacks appreciation finer points,IAB24 Uncategorized,0.16
even slightly higher bp may raise stroke risk,IAB15 Science,0.1
7 kids tv shows would like see revived,IAB24 Uncategorized,0.12
bachelorette recap episode 3,IAB12 News,0.16
irs awards bonuses 1100 owe back taxes,IAB24 Uncategorized,0.15
cocacola sales beat estimates china volumes soar,IAB3 Business,0.21
nintendo losses worse expected,IAB24 Uncategorized,0.17
ebola outbreak southern guinea claims 34 lives,IAB12 News,0.16
morgan stanley goldman sachs blackrock beat earnings estimates,IAB3 Business,0.38
michael schumacher medical documents stolen offered sale medical,IAB22 Shopping,0.53
paramount uses burning nyc building promote ninja turtles,IAB9 Hobbies & Interests,0.14
gm issues additional safety recall,IAB3 Business,0.14
oscarwinning director richard attenborough passes 90,IAB2 Automotive,0.22
patent brawl blackberry suckerpunches tv star ryan seacrest,IAB1 Arts & Entertainment,0.21
us jobs picture looking still long way go economists,IAB24 Uncategorized,0.17
tiffany co tif stock today,IAB18 Style & Fashion,0.23
dollar doldrums yen perks,IAB13 Personal Finance,0.15
10 things need know googles project ara modular smartphones,IAB19 Technology & Computing,0.39
3 us population consists gays lesbians,IAB24 Uncategorized,0.13
whats question microsofts satya nadella,IAB19 Technology & Computing,0.49
mars rover sets record logging 25 miles,IAB15 Science,0.28
two charged turkey promises action mine disaster,IAB12 News,0.14
sunday roundup,IAB12 News,0.41
express inc skyrockets sycamores buyout offer,IAB3 Business,0.21
abbott welcomed japan state ceremony,IAB20 Travel,0.1
one glass wine send teens road bingedrinking,IAB20 Travel,0.62
confirmed google glass sold public 15th april,IAB12 News,0.21
microsoft stop spying suspected thieves email accounts,IAB19 Technology & Computing,0.34
madonna hairy armpit instagram selfie fake really hairy,IAB24 Uncategorized,0.14
julia roberts slammed face jimmy fallons balls watch video,IAB12 News,0.14
charlie sheen launches scathing attack rihanna singer snubs girlfriend,IAB12 News,0.21
gold dips robust us durable goods orders,IAB3 Business,0.45
celebrities react juan pablo galavis shocking decision bachelor,IAB12 News,0.17
ap photos mickey rooney legend hollywood,IAB1 Arts & Entertainment,0.3
dallasarea homeprice gains may smallest since last summer,IAB21 Real Estate,0.62
movie review xmen days future past blast,IAB1 Arts & Entertainment,0.26
half life 2 coming nvidia shield probably,IAB19 Technology & Computing,0.41
wva could get 17m ebook settlement wtrf 7 news sports,IAB17 Sports,0.69
euro falls comments ecb chief draghi 3rd update,IAB3 Business,0.35
treasurys rise dudley comments positioning,IAB17 Sports,0.12
draghi sifts data slack inflation cements rate vow,IAB15 Science,0.16
5 music trends watch sxsw,IAB17 Sports,0.55
risk exploding airbags prompts recall 3 car makers,IAB2 Automotive,0.35
facebook may lure teen users back virtual reality promise,IAB19 Technology & Computing,0.15
think google inc facebook inc apple inc know,IAB19 Technology & Computing,0.5
khs celebrates cinco de mayo special rate chihuahua adoption,IAB16 Pets,0.24
spain shows fastest growth six years central bank,IAB12 News,0.15
shia labeouf try start fight outside strip club,IAB12 News,0.13
epa claims victory supreme court decision pollution rules,"IAB11 Law, Gov’t & Politics",0.15
coy kim kardashian kanye west giggle way date night new,IAB12 News,0.2
comcasttwc merger businessservices market prepares potential shakeup,IAB3 Business,0.62
ibm bet 3 billion 5 years hoping breakthrough chips,IAB3 Business,0.35
pg axe 100 brands,IAB3 Business,0.14
health care signup time running,IAB12 News,0.23
gm recalls another 3 million cars ignition defect,IAB2 Automotive,0.71
brick mansions requires taking many bricks head,IAB21 Real Estate,0.21
hang seng shanghai plunge close,IAB3 Business,0.12
moto 360 handson android wear concept made real,IAB17 Sports,0.14
supreme court destroys aereo firstquarter gdp worst since 09 general,IAB3 Business,0.26
janet yellen emphasizes policy flexibility inflation employment,IAB12 News,0.16
snapchat settles ftc complaint,IAB19 Technology & Computing,0.38
george clooneys ex stacy keibler moves marry jared pobre,IAB6 Family & Parenting,0.16
rupert murdochs time warner offer approved,IAB3 Business,0.17
race time west africa fears outbreaks ebola,IAB12 News,0.22
thor thor gets comic book makeover woman,IAB1 Arts & Entertainment,0.22
terry crews new gig hosting wants millionaire,IAB3 Business,0.23
iraq ukraine concerns move markets,IAB12 News,0.23
