text,iab_label,confidence
magic school bus fly netflix scholastic confirm,IAB5 Education,0.46
jay z beyonce show justin biebers mugshot miami concert,IAB1 Arts & Entertainment,0.63
watch obama goes ellen talks selfie admits much dancing,IAB1 Arts & Entertainment,0.26
celebrity bumped oprah 1 forbes celebrity 100 list,IAB12 News,0.15
june 27 2014 amy adams true superman us marine,IAB17 Sports,0.17
annie leibovitz bailed kimye wedding,IAB12 News,0.14
trailer search wartime drama artist director,IAB20 Travel,0.18
vivienne could handle maleficent angelina jolie,IAB1 Arts & Entertainment,0.16
euro slides draghi remarks,IAB24 Uncategorized,0.1
prince william kate stress watching wimbledon final,IAB17 Sports,0.6
victoria justice glows pastels 2014 kids choice awards photos,IAB6 Family & Parenting,0.14
samsung could launch metal galaxy alpha august,IAB19 Technology & Computing,0.24
bigger ipad necessary apple munster,IAB19 Technology & Computing,0.43
health policy ignoring problem underweight people researcher,IAB24 Uncategorized,0.16
saudi arabia reports five deaths mers virus,IAB12 News,0.36
jetblue apologizes girl denied toilet urinates plane seat,IAB20 Travel,0.39
ebolalinked deaths hit 100,IAB24 Uncategorized,0.17
oscar pistorius trial learnt day 34,IAB12 News,0.29
court orders extradition jewish museum murder suspect,IAB20 Travel,0.33
religion notes,IAB23 Religion & Spirituality,0.34
paltrows conscious uncoupling confounds many,IAB16 Pets,0.37
dina lohan pleads guilty dwi speeding li,IAB12 News,0.27
microsoft surface pro 3 save company,IAB3 Business,0.33
iphone 6 rumors depressed apple inc q2 sales,IAB19 Technology & Computing,0.28
jdcom soars chinese ecommerce sites 1st day nasdaq trading ipo,IAB3 Business,0.34
lets talk cosmos spacetime odyssey,IAB20 Travel,0.72
tony awards 2014 gentlemans guide gets nominations,IAB1 Arts & Entertainment,0.09
astrazeneca board rejects new pfizer offer,IAB3 Business,0.27
death rate fell healthcare overhaul,IAB24 Uncategorized,0.16
virginia wheat forecast,IAB12 News,0.23
toyota make new 2015 camry xse sexy,IAB2 Automotive,0.72
samsung galaxy s5 active purportedly showcased couple videos,IAB19 Technology & Computing,0.13
daily aspirin regimen safe everyone fda,IAB15 Science,0.1
tributes pour actress activist ruby dee,IAB1 Arts & Entertainment,0.15
justin bieber allowed us currently detained lax report,IAB12 News,0.16
ongoing drought cost california 22 billion 17000 jobs,IAB4 Careers,0.22
microsofts virtual assistant cortana adds foursquare integration,IAB19 Technology & Computing,0.23
edgar wright conveys antman sadness tweet,IAB12 News,0.09
google signs glass deal rayban oakley parent,IAB6 Family & Parenting,0.18
johnny depp treats amber heard early birthday dinner prove,IAB1 Arts & Entertainment,0.16
xbox entertainment studios closing amid microsoft job cuts,IAB4 Careers,0.18
glee star chris colfer sacked twitter account hacked,IAB1 Arts & Entertainment,0.49
justin bieber lead selena gomez new tattoo singer gets love,IAB1 Arts & Entertainment,0.38
oecd backs away call canada hike rates,IAB3 Business,0.14
blackberry ltd nasdaqbbry announces security acquisition,IAB3 Business,0.39
ariana grande debuts break free trl revival perform mtv vmas,IAB1 Arts & Entertainment,0.36
chrysler group llc reports may 2014 us sales increased 17 percent best may,IAB2 Automotive,0.31
london markets astrazeneca jumps leading uk stocks higher,IAB3 Business,0.21
us fed mulls end crisis policies,IAB12 News,0.16
watch jessica meuse sing rhiannon american idol 2014 top 9 march 26,IAB1 Arts & Entertainment,0.39
kelly clarkson announces birth daughter via twitter,IAB6 Family & Parenting,0.32
katie couric gets married hamptons,IAB16 Pets,0.13
kendall jenner instagram photos star shooting calvin klein underwear ad,IAB18 Style & Fashion,0.13
health officials warn e coli outbreak linked sprouts,IAB12 News,0.2
detroit reaches pension deal retired police firefighters,IAB12 News,0.2
abq lose 11 southwest airlines flights,IAB20 Travel,0.37
state health officials monitoring mosquitoborne virus,IAB12 News,0.17
graco recall car seats difficulty harness buckles,IAB2 Automotive,0.17
taco bell test us taco co concept huntington beach,IAB8 Food & Drink,0.68
sandisk acquire fusionio 11 billion,IAB3 Business,0.16
playstation network setting hacker duel xbox live next,IAB19 Technology & Computing,0.23
turkeys erdogan turns twitter turns nationalism,IAB24 Uncategorized,0.21
mirror mirror wall oculus may scariest movie,IAB24 Uncategorized,0.16
ford plans display mustang atop empire state building,IAB2 Automotive,0.35
microsoft admits huge security flaw internet explorer,IAB19 Technology & Computing,0.47
cameron diaz jason segel rude fans,IAB12 News,0.11
barclays says firsthalf net profit soars 113b pounds,IAB3 Business,0.51
new project brad experimentalangelina,IAB24 Uncategorized,0.15
skin cancer awareness month 9 tips reduce risk summer,IAB12 News,0.1
obama plays soccer robot probably asks spare human race,IAB17 Sports,0.75
daily aspirin prevent first heart attack get fda backing,IAB15 Science,0.29
late bachelorette contestant eric hill remembered sister,IAB1 Arts & Entertainment,0.1
ecb reveals details targeted longerterm refinancing operations,IAB3 Business,0.31
game thrones spoilers someone die royal wedding,IAB1 Arts & Entertainment,0.19
girl meets world premiere preview expect disney channels much,IAB1 Arts & Entertainment,0.3
flesheating bacteria kills 1 sickens 1 sarasota,IAB15 Science,0.15
rosie redux 911 truther odonnell rejoin abcs view,IAB2 Automotive,0.16
untangling brain circuits mental illness,IAB24 Uncategorized,0.4
pimco total return fund net outflows 45 bln june morningstar,IAB3 Business,0.12
facebook q1 revenue grows 72,IAB3 Business,0.19
teen banned track socially conscious hairdo,IAB17 Sports,0.3
kitty pryde notes new xmen movie,IAB1 Arts & Entertainment,0.3
gamestop sees profits slide despite strong sales new consoles,IAB19 Technology & Computing,0.18
justin bieber 2 years probation miley cyrus secret affair revealed,IAB12 News,0.48
transformers age extinction review best kind chaotic mess money,IAB13 Personal Finance,0.25
tunneling resume 2015 department transportation,IAB20 Travel,0.58
pfizer bid twice astrazeneca,IAB16 Pets,0.38
market basket employees demand reinstatement ousted ceo,IAB3 Business,0.3
met mother filmed finale season 1,IAB6 Family & Parenting,0.23
upcoming bachelorette contestant eric hill dies,IAB12 News,0.27
top 5 michael jackson videos time,IAB1 Arts & Entertainment,0.08
redskins search new name,IAB17 Sports,0.28
wiz khalifa releases new track rain forthcoming mixtape,IAB1 Arts & Entertainment,0.21
attys react supreme court ruling epa emissions rules,"IAB11 Law, Gov’t & Politics",0.18
bright side facebooks social experiments users,IAB14 Society,0.12
fed film sparks sugarobesity debate,IAB12 News,0.2
imf chief christine lagarde investigated french court alleged role,"IAB11 Law, Gov’t & Politics",0.15
