text,iab_label,confidence
hewlettpackard earnings early turnaround remains elusive,IAB2 Automotive,0.26
ag markets proved quite volatile monday,IAB3 Business,0.16
total lunar eclipse visible roselleroselle park april 15,IAB20 Travel,0.15
microsoft searched bloggers email leaker search,IAB19 Technology & Computing,0.14
mcdonalds profit falls us diners lovin,IAB8 Food & Drink,0.44
iss receive 3d printer nasa orders next resupply mission,IAB19 Technology & Computing,0.2
climate change report paints grim picture central texas,IAB15 Science,0.22
game thrones killed joffrey,IAB1 Arts & Entertainment,0.16
xbox one sales double june us dropping kinect,IAB19 Technology & Computing,0.19
us home builder sentiment hits sixmonth high july nahb,IAB3 Business,0.17
relay cash total overwhelming,IAB3 Business,0.14
new method cloning stem cells discovered,IAB12 News,0.42
hemsworth shirtless mtv award,IAB1 Arts & Entertainment,0.28
fda pass saltstandards,IAB3 Business,0.08
google says oem skins wont dilute android wear android tv android auto,IAB2 Automotive,0.24
fewer west nile virus cases reported,IAB12 News,0.29
cdc confirms first case mysterious mers virus american,IAB12 News,0.2
garth brooks concert promoter peter aiken flies us last ditch attempt,IAB1 Arts & Entertainment,0.32
brad pitt angelina jolie work new film together first time 10 years,IAB1 Arts & Entertainment,0.4
bp tar sands refinery dumps crude oil lake michigan miles chicago,IAB3 Business,0.16
equities yes bonds analysts say,IAB3 Business,0.12
mofonu mobile phone news android l use samsung knox separate,IAB12 News,0.52
market snapshot us stocks rally dow sets intraday high,IAB24 Uncategorized,0.13
con ending tax breaks superrich make tax day fun rest us,IAB12 News,0.15
gm recalls 15 million vehicles,IAB2 Automotive,0.58
officers cracking drinking boating,IAB17 Sports,0.32
comiccon gets first look mockingjay trailer,IAB1 Arts & Entertainment,0.31
sales gun maker smith wesson driven mostly steep drop,IAB3 Business,0.53
american idols scotty mccreery held three gunmen robbery,IAB12 News,0.19
avicii concert labeouf arrested oldman apology 8 half things,IAB1 Arts & Entertainment,0.28
tiananmen square massacre anniversary china chokes google social chatter,IAB14 Society,0.26
omega3 supplements dont seem protect heart disease study,IAB15 Science,0.41
villains story quite rollercoaster,IAB12 News,0.17
daiichi failed run ranbaxy successfully malvinder singh,IAB3 Business,0.17
fed slashes forecast us growth,IAB12 News,0.1
watch security video shows beyonces sister beating jay z new york,IAB12 News,0.18
titanfall dlc expedition review,IAB1 Arts & Entertainment,0.2
drake drake teams chris brown skit,IAB17 Sports,0.5
colombia pays tribute author gabriel garcia marquez,IAB12 News,0.15
battle sequels captain america rio 2 tracking high30,IAB17 Sports,0.32
watch first trailer david cronenbergs maps stars starring robert,IAB1 Arts & Entertainment,0.16
aboutface ecbs draghi seeks jolt euro zone life,IAB12 News,0.19
wont change security red carpet angelina jolie,IAB1 Arts & Entertainment,0.25
sony introduces video editor app next playstation 4 update,IAB14 Society,0.49
china voices reservations wto auto case ruling,IAB2 Automotive,0.74
dollar remains mixed markets await fomc rate decision,IAB3 Business,0.14
flood reaction noah,IAB24 Uncategorized,0.11
kate winslet bear blaze chosen name third child good reasons,IAB6 Family & Parenting,0.42
