text,iab_label,confidence
chrysler recalls fiat 500l knee air bag issue,IAB2 Automotive,0.68
10 things know tuesday,IAB12 News,0.15
american apparel control war escalates charney adds stake,IAB18 Style & Fashion,0.17
euroskeptic election surge gives eu headache,"IAB11 Law, Gov’t & Politics",0.23
rob kardashian rob kardashian move sister khloe,IAB6 Family & Parenting,0.16
meshach taylor designing women dies 67,IAB18 Style & Fashion,0.15
george clooney fights back daily mail open letter,IAB3 Business,0.09
research center workers find forgotten vials smallpox,IAB15 Science,0.57
nest learning thermostat peekaboo google play store,IAB19 Technology & Computing,0.13
nestle reports first quarter sales drop,IAB3 Business,0.36
canadian woman films stroke doctors turned away,IAB12 News,0.14
adele drops new album hint twitter,IAB5 Education,0.27
voice finale recap winner,IAB24 Uncategorized,0.07
zara removes holocaust pyjama top stores following online protest,IAB22 Shopping,0.18
kim kardashian wears seethrough top kanye wests concert photo,IAB18 Style & Fashion,0.27
walking dead writer teases s4 finale,IAB1 Arts & Entertainment,0.1
dollar slips yellens dovish stance pound hits fourandahalfyear high,IAB12 News,0.11
met mother finale recap one last grand gesture,IAB6 Family & Parenting,0.23
fitch affirms rabobank aa outlook negative,IAB12 News,0.27
candy crush maker thinks worth 76 billion,IAB13 Personal Finance,0.14
megan fox puts killer legs display super short dress,IAB18 Style & Fashion,0.32
fords canadian fuel consumption label ratings goodwill payments,IAB2 Automotive,0.7
bennett symantec ceo,IAB15 Science,0.3
amazon nasdaq amzn fire phone takes apple samsung,IAB19 Technology & Computing,0.37
russia china sign 400 billion gas deal decade talks,IAB3 Business,0.27
official images guardians galaxy prison wear,IAB24 Uncategorized,0.13
nia vardalos big fat greek wedding sequel happening,IAB1 Arts & Entertainment,0.29
keeping realistic joneses sharp treat,IAB9 Hobbies & Interests,0.06
iphone 6 release date rumors apple mass produce 47 55inch,IAB19 Technology & Computing,0.14
ntsb says faa needs better lithium battery tests boeing 787,IAB2 Automotive,0.26
burger king tim hortons may create new company,IAB3 Business,0.3
decoding smartphone patent dispute,IAB19 Technology & Computing,0.18
rural iowa cancer care challenges highlighted new report,IAB12 News,0.5
alibaba gives new details updated filing,IAB3 Business,0.34
dublin city officials refuse bow brooks pressure croke park gigs,IAB12 News,0.14
tesla shares hit bottom take poll,IAB24 Uncategorized,0.13
true detective season finale tidy conclusion keeps us stars,IAB12 News,0.27
chris harrison says chubby gay men need apply bachelor,IAB12 News,0.15
traffic alert drivers expected roads fourth july weekend,IAB20 Travel,0.53
cinco de mayo gone wrong watch msnbcs offensive idea celebrating,IAB12 News,0.35
5 cool things happened bonnaroo friday,IAB1 Arts & Entertainment,0.24
spike lee adapting shes gotta tv series showtime,IAB1 Arts & Entertainment,0.44
worlds famous 1cent stamp goes 95m,IAB14 Society,0.1
cisco invest 1 billion global cloud network accelerate internet,IAB19 Technology & Computing,0.63
app downloads mobile timelines promoted twitter,IAB9 Hobbies & Interests,0.1
ebola outbreak guinea,IAB16 Pets,0.27
facebook tracking even closely ads,IAB14 Society,0.07
inside beyonce jay zs crumbling marriage caused,IAB12 News,0.24
android wear smartwatches arent smart enough,IAB19 Technology & Computing,0.14
als grand hotel public fiction bring la hospitality randalls island,IAB20 Travel,0.32
pilgrims pride offers buy hillshire brands 558b pinnacle deal,IAB3 Business,0.24
data breaches new source worries ceos,IAB3 Business,0.24
beverly hills hotel boycotted bruneis sharia penal code,IAB3 Business,0.4
warmth kick coachella music fest,IAB1 Arts & Entertainment,0.7
us surgeon general says stop tanning,IAB12 News,0.16
world cup opening kick walk project,IAB17 Sports,0.74
blacklist red faces berlin one safe season finale,IAB17 Sports,0.16
nonnutritive sweetened beverages undermine weightloss efforts,IAB8 Food & Drink,0.12
blood test predicts alzheimers disease,IAB15 Science,0.4
blood moon eclipse wow us sky watchers,IAB1 Arts & Entertainment,0.11
xmen apocalypse initial cast couple plot details,IAB1 Arts & Entertainment,0.3
sc business notebook dow nears 17000 first time,IAB3 Business,0.44
alibaba picks new york stock exchange historic ipo,IAB3 Business,0.44
miley cyrus scraps remainder us tour allergic reaction,IAB20 Travel,0.61
study finds 3d mammography improves detection,IAB15 Science,0.59
major indexes extend losses,IAB24 Uncategorized,0.17
egypt investigates suspected mers death,IAB12 News,0.16
study cataract surgery may slow decline alzheimers,IAB15 Science,0.35
ham radio operators plan demonstration gilbertsville weekend,IAB20 Travel,0.12
20 hot bonnaroo moments day 2 kanye wests motherfing rock star sam,IAB1 Arts & Entertainment,0.32
jj abrams announces fans chance star wars episode vii,IAB12 News,0.38
palm sunday services scheduled,IAB23 Religion & Spirituality,0.15
walking dead star cant talk daryls future,IAB24 Uncategorized,0.46
first heartbleed hacker caught,IAB12 News,0.18
gareth edwards star wars movie pressure,IAB1 Arts & Entertainment,0.22
commission offers fireworks safety tips,IAB3 Business,0.17
neil young unveils ponomusic,IAB15 Science,0.25
july 9 2014 845,IAB12 News,0.12
fullblown battle first xmen days future past clip,IAB12 News,0.19
us says charges chinese statesponsored hackers new normal,IAB14 Society,0.13
freeway reopens beam falls seal beach construction site,IAB20 Travel,0.38
heartless mom allegedly faked cancer rob friends family thousands,IAB12 News,0.31
open source electric cars,IAB2 Automotive,0.64
happy 40th birthday rubiks cube,IAB15 Science,0.07
us philippine marines launch south china sea exercises,IAB17 Sports,0.25
modern family wins best comedy series emmys funny anymore,IAB1 Arts & Entertainment,0.51
divergent franchise kicks 56 million,IAB3 Business,0.16
zero day new flaw hits microsofts internet explorer,IAB19 Technology & Computing,0.64
health expert fear ebola pandemic,IAB12 News,0.25
normal subway service resumes queens derailment,IAB20 Travel,0.16
claire leeson photos kim kardashian lookalike spends 30000 boob,IAB12 News,0.13
uri raz sells alibaba 215 million stake tango valuing company,IAB3 Business,0.4
brooks wheelan announces hes fired snl,IAB12 News,0.49
nyc hotel looking leak video appears show solange attacking jayz,IAB12 News,0.31
china disappointment unable derail sp 500 bull train,IAB17 Sports,0.33
watch daily show mock google glass enthusiast sarah slocum,IAB9 Hobbies & Interests,0.31
afrezza inhalable insulin gets fda nod,IAB12 News,0.14
jan chris claim older filed 2003 makes jan,IAB12 News,0.1
fed stimulus still needed,IAB24 Uncategorized,0.11
galaxy s5 review last samsung decides less,IAB12 News,0.18
pamela anderson reveals gangraped exboyfriend friends,IAB12 News,0.64
poll weigh weeks dancing stars,IAB1 Arts & Entertainment,0.18
facebook tell youre watching tv,IAB12 News,0.15
box inc publicly files hotly anticipated ipo,IAB3 Business,0.23
7 things know box ceo aaron levie,IAB12 News,0.12
south africa credit rating downgrade could happen friday,IAB12 News,0.14
walmart entry used videogames trade threatens gamestop,IAB3 Business,0.16
dublin city council confirms permission three five brooks dates,IAB12 News,0.14
uk inflation unexpectedly jumps 19,IAB12 News,0.26
google visits cuba,IAB20 Travel,0.1
gwyneth paltrow joining chris martin tour see kids,IAB20 Travel,0.33
glass goes international first stop jolly ole england,IAB20 Travel,0.35
taxi protest uber app earns mocking tweet tory minister matt,IAB20 Travel,0.3
matt damons unusual ice bucket challenge takes campaigns biggest,IAB17 Sports,0.18
jonah hill channing tatum back cop buddies 22 jump street,IAB9 Hobbies & Interests,0.23
first habitable earthsized planet confirmed,IAB12 News,0.38
brazil bandits steal 63m phones computers july 08 2014 1253 pm,IAB19 Technology & Computing,0.48
mad men teaser time breakdown video,IAB24 Uncategorized,0.17
russia signs 30year gas deal china,IAB3 Business,0.28
google better minus google,IAB24 Uncategorized,0.27
hd quality live camera shows snowy owl nesting grounds alaska,IAB12 News,0.33
radio group gears field day,IAB17 Sports,0.12
video comedian john pinette dead seinfeld actor dies hotel room,IAB20 Travel,0.32
facebooks data use policy didnt mention research time controversial study,IAB24 Uncategorized,0.38
apples new 215inch imac,IAB19 Technology & Computing,0.17
nyt curated news app coming iphone april 2nd 8 per month,IAB12 News,0.49
