text,iab_label,confidence
house advances bill bring better sunscreens us market,IAB12 News,0.2
nintendo unveils financial result fy2014 net loss 232 billion yen wii u,IAB12 News,0.2
top ukraine official hit putin slur,IAB24 Uncategorized,0.12
samsung galaxy s3 vs nexus 5 new old,IAB19 Technology & Computing,0.25
unemployment drops 61 percent maine,IAB12 News,0.19
facebook wants know youre dating anyone,IAB24 Uncategorized,0.13
samsung galaxy alpha sale uk september 10,IAB19 Technology & Computing,0.2
views confusing aca remains work progress,IAB24 Uncategorized,0.36
marriage age conscious uncoupling,IAB24 Uncategorized,0.34
gay dads brains develop like straight parents study finds,IAB15 Science,0.28
second thought california senate backs killswitch bill,"IAB11 Law, Gov’t & Politics",0.34
major new study finds kids raised samesex couples healthier,IAB15 Science,0.3
gas prices sc 15 cents last week,IAB24 Uncategorized,0.11
film academy sticking oscars producers,IAB1 Arts & Entertainment,0.3
mickey rooney finally buried hollywood forever cemetery,IAB24 Uncategorized,0.16
fidelitys sector etfs pass 1 billion mark,IAB3 Business,0.24
mh370 lost indian ocean australia hopeful items pulled sea,IAB20 Travel,0.17
seven daily portions fruit veg linked lowest risk death causes,IAB8 Food & Drink,0.18
dow tops 17000 strong jobs report,IAB12 News,0.42
new facebook feature recognise share users music tv shows,IAB1 Arts & Entertainment,0.22
suicide risk could predicted blood test new study suggests,IAB15 Science,0.38
snapchats jealous older brother facebook developing rival video app,IAB19 Technology & Computing,0.21
andi dorfman pick tonight reality steve spoilers wrong,IAB12 News,0.21
spacex takes steps towards mars colony,IAB20 Travel,0.62
charges paul simon edie brickell dropped kotanowcom scottsbluff,IAB12 News,0.12
homenewsbusinessiceland lowers aviation alert orange signs,IAB12 News,0.55
morrissey cancelled remainder us tour collapsing,IAB20 Travel,0.42
ebola outbreak guinea unprecedented epidemic msf says update,IAB12 News,0.59
medicaid expansion aca repeal replace nga agenda hhs announces,"IAB11 Law, Gov’t & Politics",0.21
grenada expects amicable debt relief talks,IAB12 News,0.19
ryan kwanten alexander skarsgards true blood sex scene,IAB1 Arts & Entertainment,0.32
lukoil starts iraq oilfield output reaches 35year high 1,IAB12 News,0.23
apple beats cutting hype negativity,IAB8 Food & Drink,0.15
