text,iab_label,confidence
Air sports Outdoors and sports,IAB9 Hobbies & Interests,0.9
Airsoft Outdoors and sports,IAB9 Hobbies & Interests,0.9
Amateur geology Outdoors and sports,IAB9 Hobbies & Interests,0.9
Amusement park visiting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Archery Outdoors and sports,IAB9 Hobbies & Interests,0.9
Auto detailing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Automobilism Outdoors and sports,IAB9 Hobbies & Interests,0.9
Astronomy Outdoors and sports,IAB9 Hobbies & Interests,0.9
Backpacking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Badminton Outdoors and sports,IAB9 Hobbies & Interests,0.9
BASE jumping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Baseball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Basketball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Beachcombing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Beekeeping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Birdwatching Outdoors and sports,IAB9 Hobbies & Interests,0.9
Blacksmithing Outdoors and sports,IAB9 Hobbies & Interests,0.9
BMX Outdoors and sports,IAB9 Hobbies & Interests,0.9
Board sports Outdoors and sports,IAB9 Hobbies & Interests,0.9
Bodybuilding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Bus riding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Camping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Canoeing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Canyoning Outdoors and sports,IAB9 Hobbies & Interests,0.9
Carrier pigeons Outdoors and sports,IAB9 Hobbies & Interests,0.9
Car riding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Car tuning Outdoors and sports,IAB9 Hobbies & Interests,0.9
Caving Outdoors and sports,IAB9 Hobbies & Interests,0.9
City trip Outdoors and sports,IAB9 Hobbies & Interests,0.9
Climbing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Composting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Croquet Outdoors and sports,IAB9 Hobbies & Interests,0.9
Cycling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dairy Farming Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dandyism Outdoors and sports,IAB9 Hobbies & Interests,0.9
Darts Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dodgeball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dog training Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dog walking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Dowsing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Driving Outdoors and sports,IAB9 Hobbies & Interests,0.9
Farming Outdoors and sports,IAB9 Hobbies & Interests,0.9
Fishing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Flag football Outdoors and sports,IAB9 Hobbies & Interests,0.9
Flower growing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Flying Outdoors and sports,IAB9 Hobbies & Interests,0.9
Flying disc Outdoors and sports,IAB9 Hobbies & Interests,0.9
Flying model planes Outdoors and sports,IAB9 Hobbies & Interests,0.9
Foraging Outdoors and sports,IAB9 Hobbies & Interests,0.9
Fossicking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Freestyle football Outdoors and sports,IAB9 Hobbies & Interests,0.9
Fruit picking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Gardening Outdoors and sports,IAB9 Hobbies & Interests,0.9
Geocaching Outdoors and sports,IAB9 Hobbies & Interests,0.9
Ghost hunting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Gold prospecting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Graffiti Outdoors and sports,IAB9 Hobbies & Interests,0.9
Groundhopping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Guerrilla gardening Outdoors and sports,IAB9 Hobbies & Interests,0.9
Gymnastics Outdoors and sports,IAB9 Hobbies & Interests,0.9
Handball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Herbalism Outdoors and sports,IAB9 Hobbies & Interests,0.9
Herping Outdoors and sports,IAB9 Hobbies & Interests,0.9
High-power rocketry Outdoors and sports,IAB9 Hobbies & Interests,0.9
Hiking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Hobby horsing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Hobby tunneling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Hooping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Horseback riding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Hunting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Inline skating Outdoors and sports,IAB9 Hobbies & Interests,0.9
Jogging Outdoors and sports,IAB9 Hobbies & Interests,0.9
Jumping rope Outdoors and sports,IAB9 Hobbies & Interests,0.9
Karting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Kayaking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Kite flying Outdoors and sports,IAB9 Hobbies & Interests,0.9
Kitesurfing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Lacrosse Outdoors and sports,IAB9 Hobbies & Interests,0.9
LARPing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Letterboxing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Lomography Outdoors and sports,IAB9 Hobbies & Interests,0.9
Longboarding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Martial arts Outdoors and sports,IAB9 Hobbies & Interests,0.9
Magnet fishing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Metal detecting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Motorcycling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Meteorology Outdoors and sports,IAB9 Hobbies & Interests,0.9
Motor sports Outdoors and sports,IAB9 Hobbies & Interests,0.9
Mountain biking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Mountaineering Outdoors and sports,IAB9 Hobbies & Interests,0.9
Museum visiting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Mushroom hunting/mycology Outdoors and sports,IAB9 Hobbies & Interests,0.9
Netball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Noodling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Nordic skating Outdoors and sports,IAB9 Hobbies & Interests,0.9
Orienteering Outdoors and sports,IAB9 Hobbies & Interests,0.9
Paintball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Paragliding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Parkour Outdoors and sports,IAB9 Hobbies & Interests,0.9
Photography Outdoors and sports,IAB9 Hobbies & Interests,0.9
Pickleball Outdoors and sports,IAB9 Hobbies & Interests,0.9
Picnicking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Podcast hosting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Polo Outdoors and sports,IAB9 Hobbies & Interests,0.9
Powerlifting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Public transport riding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Qigong Outdoors and sports,IAB9 Hobbies & Interests,0.9
Radio-controlled model playing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Rafting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Railway journeys Outdoors and sports,IAB9 Hobbies & Interests,0.9
Railway modelling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Rappelling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Renaissance fair Outdoors and sports,IAB9 Hobbies & Interests,0.9
Renovating Outdoors and sports,IAB9 Hobbies & Interests,0.9
Road biking Outdoors and sports,IAB9 Hobbies & Interests,0.9
Rock climbing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Rock painting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Roller skating Outdoors and sports,IAB9 Hobbies & Interests,0.9
Roundnet Outdoors and sports,IAB9 Hobbies & Interests,0.9
Rugby Outdoors and sports,IAB9 Hobbies & Interests,0.9
Running Outdoors and sports,IAB9 Hobbies & Interests,0.9
Safari Outdoors and sports,IAB9 Hobbies & Interests,0.9
Sailing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Sand art Outdoors and sports,IAB9 Hobbies & Interests,0.9
Scouting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Scuba diving Outdoors and sports,IAB9 Hobbies & Interests,0.9
Sculling or rowing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Shooting Outdoors and sports,IAB9 Hobbies & Interests,0.9
Shopping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Shuffleboard Outdoors and sports,IAB9 Hobbies & Interests,0.9
Skateboarding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Skiing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Skimboarding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Skydiving Outdoors and sports,IAB9 Hobbies & Interests,0.9
Slacklining Outdoors and sports,IAB9 Hobbies & Interests,0.9
Sledding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Snorkeling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Snowboarding Outdoors and sports,IAB9 Hobbies & Interests,0.9
Snowmobiling Outdoors and sports,IAB9 Hobbies & Interests,0.9
Snowshoeing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Soccer Outdoors and sports,IAB9 Hobbies & Interests,0.9
Stone skipping Outdoors and sports,IAB9 Hobbies & Interests,0.9
Storm chasing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Sun bathing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Surfing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Survivalism Outdoors and sports,IAB9 Hobbies & Interests,0.9
Swimming Outdoors and sports,IAB9 Hobbies & Interests,0.9
Table tennis playing Outdoors and sports,IAB9 Hobbies & Interests,0.9
Taekwondo Outdoors and sports,IAB9 Hobbies & Interests,0.9
